id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,total
6580,Danil Glebov,FC Rostov,6,-,21,90,90,12,90,-,66,-,90,49,90,90,66,90,63,-,15,90,90,90,90,1288
8354,Oleksandr Kaplienko,FC Tambov,90,10,90,74,46,-,90,90,90,90,90,90,90,-,90,90,-,61,90,-,-,-,-,1271
5480,Matvey Safonov,FC Krasnodar,90,90,90,90,90,90,-,90,90,90,90,90,90,90,-,-,90,-,-,-,-,-,-,1260
3082,Branko Jovicic,Ural,-,-,-,-,-,-,71,82,48,90,90,80,90,83,90,90,90,90,80,48,83,-,48,1253
8618,Oleg Aleinik,FC Rotor Volgograd,90,90,90,90,79,90,-,-,90,90,90,-,21,24,90,90,81,90,-,48,8,-,-,1251
4586,Aleksey Gerasimov,Ural,90,90,90,90,90,90,-,90,90,90,-,-,36,-,-,-,43,90,90,-,-,90,90,1249
7630,Kings Kangwa,Arsenal Tula,90,87,-,90,90,82,90,90,46,90,18,27,20,90,-,90,59,-,90,74,-,-,16,1239
8360,Darko Jevtic,Rubin Kazan,90,67,90,90,90,73,1,90,-,69,-,85,86,-,70,57,15,74,90,5,90,-,-,1232
6331,Alexander Lomovitskiy,Arsenal Tula,-,-,-,-,85,-,-,-,-,59,72,90,90,90,90,76,90,83,87,90,90,90,47,1229
7479,Kristoffer Olsson,FC Krasnodar,81,90,90,74,90,90,-,90,51,-,90,-,90,90,19,43,-,90,22,65,21,17,25,1228
5478,Viktor Claesson,FC Krasnodar,-,-,12,43,90,84,-,82,90,76,37,-,-,63,71,61,42,84,86,90,69,73,74,1227
7471,Baktiyor Zainutdinov,CSKA Moscow,-,-,-,-,36,41,24,78,69,90,90,83,90,8,90,90,34,65,-,90,90,65,86,1219
2986,Nikita Burmistrov,PFC Sochi,67,47,85,73,90,74,90,90,82,90,47,59,72,78,83,77,-,-,-,-,4,-,-,1208
3062,Oleg Shatov,Rubin Kazan,-,-,-,79,46,23,90,90,80,1,90,90,-,90,90,90,84,-,-,90,-,90,82,1205
4605,Anton Miranchuk,Lokomotiv Moscow,-,1,24,90,90,90,90,90,82,90,90,24,25,49,90,-,90,90,90,-,-,-,-,1195
6275,Evans Kangwa,Arsenal Tula,4,24,-,90,90,72,90,90,90,90,86,90,90,51,-,-,-,52,15,49,80,7,30,1190
5092,Goran Causic,Arsenal Tula,-,90,90,87,71,8,-,-,-,-,-,90,90,90,90,-,90,64,-,72,90,90,74,1186
