id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,total
3333,Francois Kamano,Lokomotiv Moscow,-,-,-,0,2,2,1,0,1,-,1,4,0,4,0,2,0,-,0,1,2,4,4,28
8359,Oliver Abildgaard,Rubin Kazan,1,1,1,1,1,3,0,1,4,2,1,-,2,1,1,1,1,0,0,0,-,2,4,28
3390,Rémy Cabella,FC Krasnodar,3,1,1,-,-,2,-,2,4,1,1,-,-,0,3,0,2,2,2,2,1,1,0,28
6024,Ismael,FK Akhmat,1,1,2,2,1,2,1,2,1,-,-,1,1,-,1,1,0,2,3,1,1,1,2,27
5459,Konstantin Kuchaev,CSKA Moscow,2,2,3,0,1,1,0,1,0,1,4,1,2,2,-,-,1,-,-,3,2,0,0,26
5526,Dmitrii Skopintcev,Dinamo Moscow,2,0,1,0,1,3,1,2,1,0,1,2,1,1,4,0,-,-,-,-,4,1,1,26
2974,Vladimir Dyadyun,Khimki,5,2,1,-,-,-,0,0,3,2,4,0,0,0,1,1,-,1,5,-,-,-,-,25
3026,Artem Timofeev,FK Akhmat,1,-,3,2,2,1,1,1,1,0,-,0,0,3,1,4,1,0,1,2,-,0,1,25
2884,Roman Eremenko,FC Rostov,0,0,2,-,4,3,0,-,0,-,4,0,2,1,2,0,4,1,2,-,-,-,-,25
3196,Kamil Mullin,FC Rotor Volgograd,4,1,1,2,2,1,-,-,-,1,4,0,0,0,3,0,3,1,0,0,0,0,2,25
3025,Alexander Troshechkin,Khimki,2,1,3,1,0,4,-,1,0,2,1,1,1,1,2,1,0,1,1,0,-,2,-,25
7630,Kings Kangwa,Arsenal Tula,2,3,-,2,3,1,4,0,0,1,1,0,2,2,-,0,2,-,2,0,-,-,0,25
6587,Othman El Kabir,Ural,-,1,-,-,-,-,0,1,1,3,-,-,-,1,1,3,2,2,4,3,1,1,-,24
6331,Alexander Lomovitskiy,Arsenal Tula,-,-,-,-,0,-,-,-,-,4,1,0,2,1,3,2,2,3,3,0,1,2,0,24
7658,Aleksandre Karapetian,FC Tambov,0,5,1,2,1,2,0,0,-,1,1,-,-,3,1,1,2,3,1,-,-,-,-,24
2814,Denis Glushakov,Khimki,-,-,-,-,-,-,-,-,-,2,2,0,4,3,0,5,2,2,-,2,1,0,0,23
8626,Nikola Moro,Dinamo Moscow,-,-,0,0,0,0,0,2,4,2,2,-,-,2,3,1,3,1,0,0,3,0,0,23
7471,Baktiyor Zainutdinov,CSKA Moscow,-,-,-,-,2,1,0,0,2,3,1,0,1,0,0,2,4,3,-,2,1,0,1,23
7470,Mathias Normann,FC Rostov,1,4,1,2,1,2,4,-,1,2,-,-,-,-,1,-,0,1,1,1,-,1,-,23
3015,Nikolay Komlichenko,Dinamo Moscow,2,1,1,2,0,0,0,-,4,2,1,1,4,-,1,1,0,2,0,1,-,0,0,23
5286,Douglas Santos,Zenit St. Petersburg,0,0,0,5,4,0,0,1,0,2,1,1,1,2,0,-,1,0,0,0,1,1,3,23
7136,Arnór Sigurdsson,CSKA Moscow,1,2,0,4,1,-,-,1,2,0,-,1,4,1,1,2,-,-,0,0,1,1,-,22
7633,Rafal Augustyniak,Ural,1,2,0,1,1,0,0,-,-,-,-,0,1,2,0,0,1,0,0,4,4,3,2,22
8599,Ilya Kukharchuk,Khimki,1,-,-,-,0,-,-,-,2,1,3,0,1,4,1,-,2,2,3,1,-,0,1,22
