id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,total
6580,Danil Glebov,FC Rostov,0.0,-,0.0,0.0232,0.036,0.0,0.1235,-,0.0382,-,0.314,0.0,0.0616,0.0,0.039,0.0553,0.0,-,0.6908
2929,Yuri Gazinskiy,FC Krasnodar,0.0,0.0,0.0,0.0,0.0,0.0,-,-,0.0223,0.0336,-,0.5182,0.0,0.0,0.1011,0.0,-,-,0.6752
602,Dejan Lovren,Zenit St. Petersburg,0.0,0.0899,0.0685,0.1348,0.0483,0.1263,0.0394,0.0,0.0,0.0515,0.0,0.0,0.0,0.0856,0.0293,-,-,-,0.6736
2880,Sergey Tkachev,Arsenal Tula,-,0.0445,0.0573,-,0.0372,0.0457,0.0124,0.129,0.1007,0.0,-,-,-,0.158,-,-,0.0,0.08,0.6648
8597,Dmitri Tikhiy,Khimki,0.0,0.0196,0.0927,0.0428,0.0433,0.3126,0.0,0.0,0.0075,0.0,-,0.0975,0.0106,0.0323,0.0,0.0,0.0,0.0,0.6589
4614,Soslan Takasov,FC Tambov,-,-,-,-,-,-,-,0.0,0.0,0.5813,0.0,0.0,0.0731,0.0,-,-,-,-,0.6544
2790,Aleksandr Martynovich,FC Krasnodar,0.0,0.0574,0.0205,0.0,0.0163,0.0,-,0.0314,0.0,0.3097,-,0.1658,-,0.0,0.053,0.0,0.0,-,0.6541
3021,Aleksei Kozlov,FC Rostov,0.0,0.0187,0.0128,0.0495,0.0,0.017,0.5537,-,0.0,0.0,0.0,0.0,0.0,-,-,-,0.0,-,0.6517
3333,Francois Kamano,Lokomotiv Moscow,-,-,-,0.0,0.1365,0.0805,0.0521,0.0,0.08,-,0.0108,0.1542,0.0,0.1017,0.0,0.0328,0.0,-,0.6486
9061,Pontus Almqvist,FC Rostov,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0283,0.5099,0.102,0.0,0.0,-,0.6402
5526,Dmitrii Skopintcev,Dinamo Moscow,0.0546,0.0,0.0166,0.0,0.0107,0.1643,0.0136,0.0857,0.0426,0.0,0.0129,0.0417,0.035,0.0279,0.1248,0.0,-,-,0.6304
6024,Ismael,FK Akhmat,0.0476,0.0397,0.0392,0.0497,0.0464,0.0699,0.0472,0.1025,0.0924,-,-,0.0118,0.0436,-,0.0115,0.0215,0.0,-,0.623
7447,Yaroslav Rakitskiy,Zenit St. Petersburg,0.0525,0.0,-,0.0306,0.0796,0.0433,-,-,0.0,0.0364,0.0,0.312,0.0242,0.0353,0.0,-,0.0,-,0.6139
2854,Daler Kuzyaev,Zenit St. Petersburg,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.1538,0.1607,0.129,0.0,0.1702,-,0.6137
5477,Cristian Ramírez,FC Krasnodar,0.0724,0.2938,0.0183,0.0529,0.0671,0.0,-,0.0496,0.0167,0.0,0.0,0.0,0.0,-,0.0,0.0369,0.0,-,0.6077
2896,Mario Fernandes,CSKA Moscow,0.0,0.0544,0.0,0.0859,0.0,0.0,0.0711,0.2963,0.0244,0.0,-,0.0516,0.015,-,-,-,0.0,-,0.5987
2805,Sergey Serchenkov,FC Rotor Volgograd,0.0104,-,0.3579,0.0805,0.148,0.0,-,-,-,-,-,-,-,0.0,0.0,0.0,-,-,0.5968
6810,Nayair Tiknizyan,CSKA Moscow,0.0,0.0,0.0,0.0,0.0448,0.0928,0.0,0.061,0.0,0.2036,0.0831,0.0,0.1072,-,0.0,0.0,0.0,-,0.5925
6364,Roman Tugarev,FC Rostov,-,-,-,-,-,-,-,-,-,-,0.0203,0.3518,-,0.0,0.0708,0.1041,0.0253,-,0.5723
2968,Magomed Ozdoev,Zenit St. Petersburg,0.0,0.0839,0.1122,0.0,0.096,0.0343,0.0223,0.0202,0.0,0.0853,0.0,0.0,0.0,0.1146,-,-,0.0,-,0.5688
6587,Othman El Kabir,Ural,-,0.0254,-,-,-,-,0.0,0.0136,0.0118,0.1602,-,-,-,0.035,0.0806,0.2034,0.0372,-,0.5672
8612,David Karaev,Ural,0.0732,-,0.0,0.4792,-,0.0,-,0.0,0.0,-,-,-,-,-,-,-,-,-,0.5524
7620,Aleksandr Rudenko,PFC Sochi,-,0.0,0.0811,0.326,0.0525,0.0,0.0763,-,-,-,-,-,-,0.0,-,-,0.0,-,0.5359
5469,Evgeniy Chernov,FC Rostov,0.0,0.0,0.0,0.0,0.0434,0.0147,0.0279,-,0.4478,0.0,-,-,-,-,-,-,-,-,0.5338
8364,Maksim Kutovoi,FC Krasnodar,0.067,-,0.0,0.0,-,-,-,0.4525,0.0,0.0,-,-,0.0,-,-,-,-,-,0.5195
2830,Pavel Pogrebnyak,Ural,-,-,-,-,-,-,-,-,-,-,0.0,0.0135,0.0354,0.1283,0.0218,0.0144,0.3005,-,0.5139
7659,Vladimir Obukhov,FC Rostov,0.0,-,-,-,-,-,-,-,-,0.0,0.0612,0.4459,0.0,0.0,-,-,-,-,0.5071
2900,Alexey Nikitin,FC Ufa,0.0601,0.0,0.0375,0.3707,0.0,0.0,-,-,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0349,-,0.5032
8705,Mikalay Signevich,Khimki,-,-,-,-,-,-,0.3856,0.109,-,-,-,-,-,-,-,-,-,-,0.4946
8618,Oleg Aleinik,FC Rotor Volgograd,0.0076,0.0297,0.1185,0.0476,0.0174,0.033,-,-,0.0862,0.0,0.0186,-,0.0,0.0,0.0351,0.0482,0.0476,-,0.4895
2751,Aleksey Ionov,FC Rostov,0.0253,0.0,0.0,0.0412,0.0,0.1045,0.0,-,0.0357,0.2819,-,-,-,-,-,-,-,-,0.4886
2869,Reziuan Mirzov,Spartak Moscow,-,-,-,-,-,0.0,-,-,-,-,0.488,-,-,-,-,-,-,-,0.488
7471,Baktiyor Zainutdinov,FC Rostov,0.2471,0.0,0.1532,0.0669,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,0.4672
6805,Azer Aliev,FC Ufa,0.0,0.0294,0.0295,0.0,0.019,0.0,0.0339,0.0317,0.0,0.0,-,0.319,0.0,-,-,0.0,0.0,-,0.4625
7448,Wilmar Barrios,Zenit St. Petersburg,0.0,0.0196,0.0,0.0,0.0,-,0.057,0.0,0.0404,0.0,0.0,0.0,-,0.0118,0.0,0.3253,-,-,0.4541
7633,Rafal Augustyniak,Ural,0.0963,0.038,0.0,0.0133,0.0124,0.0,0.0,-,-,-,-,0.0,0.1251,0.1095,0.0,0.0,0.0589,-,0.4535
7123,Evgeny Kharin,FK Akhmat,0.0518,0.0,0.0066,0.0203,0.0,0.0,0.1188,0.0,0.1283,0.0239,0.0815,0.0,0.0,0.0,0.0,0.0212,0.0,-,0.4524
13,Konstantin Rausch,Dinamo Moscow,-,-,-,-,-,-,-,-,0.0,-,-,0.0,-,0.4512,-,-,0.0,-,0.4512
2751,Aleksey Ionov,FC Krasnodar,-,-,-,-,-,0.1045,-,-,-,-,0.0,0.0,0.0,0.0,0.3298,-,0.0,-,0.4343
4199,Anton Shvets,FK Akhmat,0.0616,0.0404,0.0,-,0.0,-,0.0353,0.0,0.0955,-,0.0654,-,0.0,0.0632,0.0581,-,-,-,0.4195
3190,Anton Kilin,FC Tambov,0.0331,0.0388,0.0,0.0108,0.0497,0.0,-,-,0.0,-,0.0,0.0236,0.1868,-,0.0,0.0654,-,-,0.4082
6585,Kristijan Bistrovic,CSKA Moscow,0.0,-,-,0.0601,-,0.0413,0.0,0.2144,0.0241,-,0.028,-,0.0,0.0,0.0,0.0371,0.0,-,0.405
7632,Ivan Ordets,Dinamo Moscow,0.0,0.0785,0.0,0.0,0.0,0.0,0.0409,0.1212,0.0,0.0497,0.0,0.085,0.0,-,0.0,0.0226,0.0,-,0.3979
6890,Danijel Miskic,Ural,-,0.0473,0.0,0.0,0.0,0.055,0.0,0.0133,0.0,0.0,0.1677,0.0814,-,0.0,0.025,0.0,0.0,-,0.3897
5890,Pavel Karasev,FC Tambov,0.0,0.0,0.0,0.0,0.0,0.3389,0.0,0.0,0.0,0.0482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.3871
2785,Timofey Margasov,PFC Sochi,0.0807,0.0325,0.0,0.0,0.075,0.0452,0.0,0.0,-,0.0,0.0191,0.0,0.061,0.0,0.0,0.0,0.0668,-,0.3803
7521,Konstantin Maradishvili,CSKA Moscow,0.0,0.0131,0.0294,0.0,0.0292,0.0,0.0,0.0,-,0.1735,0.0,0.0,0.0,0.0145,0.0,0.0357,0.0751,-,0.3705
7865,Kirill Folmer,FC Ufa,0.0,0.0,0.0,-,0.0908,0.0421,0.0,-,0.0195,0.0,0.0,-,0.1172,0.0,0.0987,0.0,-,-,0.3683
8624,Marat Bystrov,FK Akhmat,-,-,0.0,0.1892,0.1081,-,0.0482,0.0,0.0,0.0,0.0114,0.0,0.0,0.0,-,0.0,0.0,-,0.3569
3053,Vladimir Rykov,Ural,-,0.0,0.0,0.0953,0.0318,0.0628,0.0,-,0.0,0.0595,0.0,0.1013,-,0.0,0.0,0.0,0.0,-,0.3507
6772,Gamid Agalarov,FC Ufa,0.0,-,-,0.0,0.0,-,-,-,0.0,0.3323,-,-,-,-,-,-,-,-,0.3323
6775,Silvije Begic,Rubin Kazan,0.0,-,0.0,-,-,-,0.0,0.0,0.0824,0.0,0.0,0.0,0.0138,0.1829,0.0,0.0497,0.0,-,0.3288
2828,Sergey Parshivlyuk,Dinamo Moscow,0.0,0.0122,0.0,0.0,0.0,0.0,0.1069,-,0.0,0.0,-,0.0356,0.0243,0.0481,-,-,0.0953,-,0.3224
3058,Yuri Zhirkov,Zenit St. Petersburg,0.0533,-,0.0599,-,0.0,0.0,0.0,0.0,0.0231,-,-,-,0.0,0.0,0.0328,0.1068,0.044,-,0.3199
3189,Egor Danilkin,Khimki,0.0,0.0,0.0143,0.2004,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0348,0.0,0.0,0.0,0.0,0.0,0.0,0.293
7634,Artem Shabolin,Ural,0.0,-,-,-,0.0,0.0,0.0,-,-,0.0,0.0,-,-,-,0.0,-,0.2908,-,0.2908
2856,Maciej Rybus,Lokomotiv Moscow,0.0,0.0277,0.0427,0.0,-,0.0,0.0,0.0,0.0,0.0143,0.031,0.0295,0.0767,-,0.0,0.0109,0.0492,-,0.282
8369,Yuri Kovalev,Arsenal Tula,-,0.0457,0.0795,0.0,-,-,0.1323,0.0,0.0,0.021,0.0,-,-,-,-,0.0,-,-,0.2785
7260,Vladislav Panteleev,Arsenal Tula,0.0,0.0521,-,-,0.0379,0.026,0.0133,-,-,0.0668,0.0683,-,-,-,0.0,0.0,0.0094,-,0.2738
6901,Abdul Mohammed,Arsenal Tula,-,-,-,-,-,-,-,0.0,0.1622,0.0406,0.0138,0.0095,0.0161,-,0.0102,0.0,0.0205,0.0,0.2729
8374,Valeri Gromyko,Arsenal Tula,0.0,0.0169,-,0.0929,0.0,0.0,0.0255,0.11,0.0105,0.0,0.0,-,-,-,-,0.0,-,0.0102,0.266
5900,Evgeni Markov,FC Krasnodar,-,-,-,-,-,-,-,-,-,-,0.0,-,-,0.088,-,-,0.1725,-,0.2605
2789,Denys Kulakov,Ural,0.0418,0.0173,0.0107,0.0,0.0,0.1089,0.0143,0.0,0.0337,0.0,0.0,0.0,0.0,0.0,0.0,0.0256,0.0064,-,0.2587
4631,Maksim Belyaev,Arsenal Tula,0.1723,0.06,0.0125,-,-,-,0.0,0.0133,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,0.2581
2705,Vedran Corluka,Lokomotiv Moscow,0.0,0.0722,0.0,0.0,0.0,0.0,0.0,0.0,0.0556,0.0,-,0.0171,-,-,0.0,-,0.1123,-,0.2572
5893,Oleg Danchenko,FC Ufa,-,-,0.0627,0.0,0.0151,0.0,0.0268,0.0,0.0,0.0753,-,-,0.0105,0.0,0.0527,0.0,0.0131,-,0.2562
6282,Emiliano Rigoni,Zenit St. Petersburg,0.0,0.0803,-,0.0,0.0,0.0473,0.0,0.1266,-,-,-,-,-,-,-,-,-,-,0.2542
7476,Nail Umiarov,Spartak Moscow,0.0,0.0193,0.0194,0.0574,0.0,0.0,0.02,0.0,0.0,-,0.021,0.0647,0.0,0.0228,-,0.0255,0.0,-,0.2501
2993,Taras Burlak,Arsenal Tula,-,-,0.0,0.0,0.1682,0.0,0.0414,0.033,0.0,-,-,-,-,-,-,-,0.0,-,0.2426
7653,Beka Mikeltadze,FC Rotor Volgograd,0.0,-,-,0.0,-,-,-,-,0.0,0.0,0.0179,0.0,0.0,0.0,0.115,0.0102,0.0982,-,0.2413
7304,Danil Stepanov,FC Rotor Volgograd,0.0,0.0,0.0,0.0,0.05,0.0,-,-,-,0.0256,0.0,0.0,-,0.0801,0.0146,0.0332,0.0346,-,0.2381
2915,Georgy Schennikov,CSKA Moscow,0.0736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0546,-,-,-,-,-,0.0,0.0,0.1063,-,0.2345
7672,Cedric Gogoua,FC Rotor Volgograd,0.0437,0.0,0.0,-,0.0,0.0755,-,-,0.0279,0.0,0.0,0.0,-,0.0796,0.0,0.0,-,-,0.2267
6800,Daniil Krugovoy,Zenit St. Petersburg,0.0,0.0,0.041,0.0379,-,0.0,0.0092,0.0226,-,0.0,0.1157,0.0,0.0,0.0,-,-,-,-,0.2264
8873,Vladislav Kamilov,FC Ufa,-,-,-,-,-,-,-,-,0.0236,0.0183,0.0,-,0.011,0.0,0.0,0.1468,0.0132,-,0.2129
6417,Daniil Kulikov,Lokomotiv Moscow,0.0,-,-,-,0.0,0.0,0.0146,0.0,0.0,0.0238,0.0185,0.0358,0.0,0.0,0.0,0.1198,-,-,0.2125
237,Robert Bauer,Arsenal Tula,0.0,0.0,0.0155,0.0,0.0244,0.0,0.0202,0.0,0.0732,-,0.0128,0.0,0.0,0.0659,0.0,-,-,-,0.212
3924,Hördur Bjorgvin Magnusson,CSKA Moscow,-,0.0103,0.0318,0.0099,0.0,0.0,0.0186,0.0,0.0,0.0,-,0.0,0.0,0.0607,0.0,0.0134,0.0611,-,0.2058
7307,Lechii Sadulaev,FK Akhmat,0.0,0.0,-,-,-,0.0,-,0.0,0.0,0.0,0.0462,0.0,0.0,0.1596,0.0,-,-,-,0.2058
2824,Aleksandr Putsko,FK Akhmat,-,0.0,0.0228,0.0441,-,-,0.12,-,-,-,0.0,-,-,-,-,0.0184,-,-,0.2053
4586,Aleksey Gerasimov,Ural,0.0249,0.0788,0.0,0.0,0.0,0.0951,-,0.0,0.0,0.0,-,-,0.0,-,-,-,0.0,-,0.1988
5495,Jimmy Tabidze,FC Ufa,0.0,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0236,0.0,0.0639,0.0473,0.0162,0.0464,-,0.1974
2857,Oleg Ivanov,FK Akhmat,0.0,0.0574,0.0571,0.0826,0.0,0.0,0.0,0.0,0.0,-,0.0,-,0.0,-,0.0,-,0.0,-,0.1971
5441,Catalin Carp,FC Ufa,0.0,0.0301,0.0562,0.0,-,0.0,-,0.0431,0.0,0.038,-,0.0,0.0268,-,-,0.0,0.0,-,0.1942
6617,Idris Imaev,FK Akhmat,0.1256,-,0.0,-,-,-,0.0,-,0.0618,-,-,-,-,-,-,-,-,-,0.1874
5092,Goran Causic,Arsenal Tula,-,0.035,0.0,0.0,0.0523,0.0,-,-,-,-,-,0.0082,0.0664,0.0,0.0117,-,0.0137,0.0,0.1873
2908,Dmitri Sysuev,FC Ufa,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0391,0.0681,0.0,0.0,0.0789,-,0.1861
8621,Kirill Kosarev,Rubin Kazan,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.1184,0.0653,-,-,-,0.1837
2964,Saba Kverkvelia,FC Rotor Volgograd,-,-,-,-,0.0,0.0,-,-,0.0855,0.0,-,0.0286,0.0,0.0677,0.0,0.0,0.0,-,0.1818
2792,Mikhail Merkulov,Rubin Kazan,0.0,0.0346,-,0.0,0.0154,0.0124,0.0,0.0309,-,-,-,-,-,-,0.0,-,0.087,-,0.1803
5927,Aleksey Gritsaenko,FC Tambov,-,0.0,0.0,-,0.0,0.0,0.1801,0.0,0.0,-,-,-,-,0.0,0.0,0.0,-,-,0.1801
2826,Aleksandr Zuev,Rubin Kazan,-,-,-,0.0153,0.0,0.0,0.0389,0.0,0.0108,-,0.0,0.0,0.0536,0.0,0.024,0.0344,0.0,-,0.177
346,Roman Neustädter,Dinamo Moscow,-,-,-,-,-,-,-,-,-,-,0.1209,0.0,0.0,-,0.0529,-,0.0,-,0.1738
5469,Evgeniy Chernov,FC Krasnodar,-,-,-,-,-,0.0147,-,-,-,-,0.0,0.0674,0.0,0.0401,0.0514,0.0,0.0,-,0.1736
7466,Andrés Vombergar,FC Ufa,0.066,-,-,-,0.1014,0.0,-,-,-,-,-,-,-,-,-,-,-,-,0.1674
7652,Zuriko Davitashvili,Rubin Kazan,0.0,-,0.1667,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1667
7158,Zoran Nizic,FK Akhmat,0.0,0.0,-,-,0.0767,0.073,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0147,0.0,-,0.1644
2988,Vyacheslav Podberezkin,Ural,-,-,0.1114,0.0465,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,-,0.0,0.0,-,-,0.1579
2959,Igor Bezdenezhnykh,FC Ufa,0.0137,0.0,-,0.0,0.0263,0.0492,0.0232,0.0442,0.0,-,-,-,-,-,-,-,-,-,0.1566
2990,Ibrahim Tsallagov,PFC Sochi,0.0,0.0123,0.0,0.0383,0.0,0.0,0.015,0.0,-,-,0.0,0.0,-,0.0,0.0,0.0,0.0857,-,0.1513
2985,Elmir Nabiullin,PFC Sochi,0.0,-,0.0,-,0.0,0.019,0.026,0.0522,0.0373,0.0167,0.0,-,0.0,-,-,0.0,-,-,0.1512
3055,Igor Smolnikov,FC Krasnodar,0.0,0.0,-,0.0,0.0,-,-,0.0,0.0729,0.0226,0.0,0.0247,-,-,0.0226,0.0084,0.0,-,0.1512
6948,Marco Aratore,Ural,0.091,0.0584,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1494
3136,Aleksey Evseev,Ural,-,-,-,-,0.0509,0.0,0.0131,-,-,0.0,-,0.0141,0.0424,-,-,0.0138,0.0118,-,0.1461
2852,Andrey Semenov,FK Akhmat,0.0,0.0,0.0,0.0,0.0116,0.0,-,-,0.0131,-,-,0.1213,-,-,-,-,0.0,-,0.146
8362,Ilya Samoshnikov,Rubin Kazan,0.0,0.0684,0.0341,0.0,0.0,-,-,-,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0434,-,-,0.1459
8714,Danil Prutsev,PFC Sochi,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0485,0.0,0.0969,0.0,0.0,0.0,-,0.1454
2791,Roman Emelyanov,Ural,0.0258,0.0,-,0.0,0.021,0.0137,0.0,0.0,0.0,0.0563,0.023,-,-,-,-,-,-,-,0.1398
3151,Igor Gorbatenko,Arsenal Tula,0.0527,0.0514,0.0,-,-,0.0348,-,0.0,0.0,0.0,-,-,-,-,0.0,-,0.0,-,0.1389
5479,Ilya Zhigulev,FC Rotor Volgograd,0.0,0.0,0.0057,0.0407,0.0243,0.0139,-,-,-,0.0,0.0088,0.0,0.015,0.0,0.0294,-,0.0,-,0.1378
6792,Georgi Kostadinov,Arsenal Tula,0.0,-,0.0094,0.0,-,0.0,0.0,0.0,0.0466,0.0305,-,-,-,-,0.0,0.0178,0.0,0.0329,0.1372
6600,Konstantin Pliev,FC Ufa,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0147,0.0513,0.0139,0.0387,0.0181,-,0.1367
8347,Maksim Nenakhov,FK Akhmat,0.0,0.0,-,0.0,0.0152,0.0,0.0375,0.0089,0.0184,0.0104,-,0.0,0.0,0.0463,0.0,0.0,0.0,-,0.1367
2768,Ivan Novoseltsev,PFC Sochi,0.0,-,0.0,-,0.0,-,-,-,0.0,-,-,-,0.0,-,0.0,0.1361,0.0,-,0.1361
7657,Evgeni Pesegov,FC Rotor Volgograd,0.0,0.0,0.0,0.0,0.0,-,-,-,0.0,0.0749,0.0,0.0,0.061,-,-,0.0,0.0,-,0.1359
7592,Stanislav Magkeev,Lokomotiv Moscow,0.0,0.0,-,0.0,0.0105,0.0305,0.0,0.0137,0.0733,0.0,-,0.0,-,0.0,-,0.0,-,-,0.128
9062,Armin Gigovic,FC Rostov,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.1008,0.0,0.0259,0.0,-,0.1267
2784,Denis Terentjev,FC Rostov,-,-,-,-,-,-,-,-,-,-,0.0,0.0914,0.0,0.0,0.035,0.0,0.0,-,0.1264
9120,Stanislav Krapukhin,Zenit St. Petersburg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-,0.1263,-,0.1263
8348,Miroslav Bogosavac,FK Akhmat,0.0,0.0,0.0,0.0204,0.0,0.0,0.0,0.0558,-,0.0,0.0337,0.0,0.0,0.0,0.016,0.0,0.0,-,0.1259
8354,Oleksandr Kaplienko,FC Tambov,0.0376,0.0,0.0,0.0,0.0,-,0.0105,0.0,0.0,0.0254,0.0,0.015,0.0,-,0.0339,0.0,-,-,0.1224
8608,Vitaliy Balashov,FC Tambov,0.0257,0.0967,-,0.0,-,-,0.0,-,0.0,0.0,-,-,-,-,-,-,-,-,0.1224
8616,Oleg Kozhemyakin,FC Rotor Volgograd,0.0,0.0,0.0,0.0,0.0,0.0224,-,-,0.0,-,-,0.0698,0.0,0.0283,0.0,-,0.0,-,0.1205
7023,Dennis Hadzikadunic,FC Rostov,0.0,0.0,0.0,0.0,0.0714,0.0,0.0186,-,0.0,0.0,0.0096,0.0122,0.0,-,-,0.0,0.0086,-,0.1204
3082,Branko Jovicic,Ural,-,-,-,-,-,-,0.0575,0.0139,0.0,0.0307,0.0,0.0,0.0158,0.0,0.0,0.0,0.0,-,0.1179
8617,Mukhammad Sultanov,FC Rotor Volgograd,0.0763,0.0187,0.0,0.022,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,0.117
2899,Aleksandr Sukhov,FC Ufa,-,0.0,0.0,0.0,0.0515,0.0,0.0,0.0235,0.0,-,0.0,0.0412,-,-,0.0,-,0.0,-,0.1162
5443,Guram Tetrashvili,FC Tambov,0.0383,-,0.0,0.0,0.0128,0.0122,0.0,0.0,0.031,0.0,0.0202,0.0,0.0,-,-,-,-,-,0.1145
6605,Kirill Kolesnichenko,FC Rotor Volgograd,-,-,-,-,-,-,-,-,0.0927,0.0169,-,-,-,-,-,-,-,-,0.1096
7010,Danil Lipovoy,Khimki,-,0.0498,0.0,0.0,-,-,0.0,-,0.0,0.0,0.0598,-,-,-,-,-,0.0,-,0.1096
2721,Dimitri Barinov,Lokomotiv Moscow,0.0841,0.024,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.1081
3044,Evgeniy Gapon,Khimki,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.1073,0.0,-,-,-,-,-,0.1073
7667,Aleksey Rybin,FC Tambov,0.0462,0.0,0.0,-,0.0364,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0218,-,-,0.1044
5425,Ade,FC Tambov,0.0,0.0837,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0085,-,-,0.0,0.0,-,0.0,-,-,0.0922
8471,Vladimir Kabakhidze,FC Tambov,0.0,-,-,0.0,-,-,-,-,-,-,0.0,-,-,-,0.0,0.0,0.0916,-,0.0916
3014,Stefan Strandberg,Ural,-,-,-,-,-,-,0.0462,0.0,0.0,-,0.0,0.0104,-,0.0337,-,-,-,-,0.0903
3168,Sergei Makarov,FC Rotor Volgograd,0.0,0.0,0.0,0.0,0.0154,0.045,-,-,0.0,0.0,0.0,0.0,0.0,0.0294,-,0.0,0.0,-,0.0898
2902,Pavel Alikin,FC Ufa,-,0.0,0.0614,0.0266,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,0.088
7517,Ilya Vorobjov,Khimki,-,-,-,-,-,0.0861,0.0,0.0,-,-,-,-,-,-,-,-,-,-,0.0861
2921,Charles Kaboré,Dinamo Moscow,0.0,0.0149,0.0,0.0,0.0254,0.0,0.0159,0.0,-,-,0.0,0.0151,-,0.0134,0.0,0.0,-,-,0.0847
2889,Viktor Vasin,CSKA Moscow,-,-,0.0,0.0,-,-,-,-,-,0.0786,0.0,-,-,0.0,-,-,-,-,0.0786
7135,Olivier Thill,FC Ufa,-,-,0.0,0.0,0.0228,0.0407,0.0082,0.0,-,-,-,-,-,-,-,-,-,-,0.0717
2978,Ilzat Akhmetov,CSKA Moscow,-,-,-,-,-,-,-,-,-,-,-,0.0,-,-,0.0,0.0709,-,-,0.0709
2817,Ivelin Popov,FC Rostov,0.0,0.0705,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0705
3128,Kirill Kombarov,Arsenal Tula,-,-,0.0404,0.0219,0.0,-,-,-,0.0063,-,-,-,-,-,-,-,-,-,0.0686
8356,Evgeni Shlyakov,FC Tambov,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0544,0.0,0.0111,0.0,0.0,0.0,0.0,-,-,-,0.0655
7191,Ilya Gaponov,Spartak Moscow,0.0,-,-,-,-,-,-,0.0134,0.0,-,0.0,0.0516,-,-,-,-,-,-,0.065
6794,Artem Sokol,Arsenal Tula,-,-,-,0.0,0.0183,0.0,0.0,0.0458,0.0,0.0,-,-,0.0,-,-,0.0,0.0,0.0,0.0641
8620,Armen Manucharyan,FC Rotor Volgograd,-,-,0.0458,0.0165,0.0,0.0,-,-,0.0,-,0.0,-,-,-,-,-,0.0,-,0.0623
8625,Patricio Matricardi,FC Rotor Volgograd,-,-,-,-,-,-,-,-,0.0,0.0617,-,-,-,-,-,-,-,-,0.0617
5368,Gia Grigalava,Arsenal Tula,0.0,0.0,-,-,-,-,-,-,-,0.0,0.0,0.0,0.034,0.0274,0.0,-,-,-,0.0614
57,Toni Sunjic,Dinamo Moscow,-,-,-,-,0.0589,0.0,-,-,-,-,-,-,-,-,-,-,-,-,0.0589
7449,Leon Musaev,Zenit St. Petersburg,0.0,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,0.0586,-,-,0.0586
6598,Igor Kalinin,Ural,0.0,0.0,0.0,0.0,0.0,-,-,-,0.0,0.0,0.0,-,-,-,0.0,0.0579,-,-,0.0579
2745,Dmitry Zhivoglyadov,Lokomotiv Moscow,0.0,0.0,0.0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0445,0.0,0.0,0.0,0.0,0.0129,-,0.0574
6378,Nikolai Rasskazov,Arsenal Tula,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.031,0.0,0.0249,0.0,0.0559
7504,Aleksandr Chernikov,FC Krasnodar,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0554,-,0.0554
7663,Maksim Osipenko,FC Rostov,0.0111,0.0118,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0195,0.0,0.0,0.0,0.0,0.0,0.0123,-,0.0547
2975,Ruslan Kambolov,FC Krasnodar,-,-,0.0,-,-,-,-,-,-,0.0,-,-,0.0534,-,0.0,-,0.0,-,0.0534
9013,Sébastien Thill,FC Tambov,-,-,-,-,-,-,-,-,-,-,0.0,-,0.0,0.0,-,0.0074,0.0393,-,0.0467
3178,Dmitri Efremov,Ural,-,0.0,0.0,0.0191,-,-,-,-,-,-,0.0272,-,0.0,0.0,0.0,0.0,-,-,0.0463
6608,Ionut Nedelcearu,FC Ufa,0.0,0.0,0.0,0.0117,0.0,0.0,0.0,0.0336,0.0,-,-,-,-,-,-,-,-,-,0.0453
