id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,total
5927,Aleksey Gritsaenko,FC Tambov,-,0.1374,0.0,-,0.0,0.0122,0.0,0.0,0.1468,-,-,-,0.2964
5933,Artur Nigmatullin,Arsenal Tula,-,-,0.0,0.1086,0.1469,0.0,0.0394,-,-,-,-,-,0.2949
5469,Evgeniy Chernov,FC Krasnodar,-,-,-,-,-,0.0195,-,-,-,-,0.1858,0.0798,0.2851
3162,Khoren Bayramyan,FC Rostov,0.0,0.0,0.0,0.0,0.0,0.1471,0.0,-,0.0,0.0093,-,0.127,0.2834
2808,Sergey Pesjakov,FC Rostov,0.0,0.0,0.0,-,0.0,0.0195,0.0348,-,-,0.0093,0.0815,0.1372,0.2823
2817,Ivelin Popov,FC Rostov,0.0953,0.1842,-,-,-,-,-,-,-,-,-,-,0.2795
8673,Danil Kazantsev,Khimki,-,-,-,-,0.2296,-,0.0448,0.0,-,-,-,-,0.2744
2978,Ilzat Akhmetov,CSKA Moscow,-,-,-,-,-,-,-,-,-,-,-,0.2673,0.2673
6608,Ionut Nedelcearu,FC Ufa,0.0,0.0,0.0,0.0,0.0126,0.0274,0.1104,0.0184,0.0937,-,-,-,0.2625
6901,Abdul Mohammed,Arsenal Tula,-,-,-,-,-,-,-,0.0,0.0,0.0222,0.0917,0.1422,0.2561
8374,Valeri Gromyko,Arsenal Tula,0.0,0.0951,-,0.0,0.1235,0.026,0.0,0.0,0.0,0.0,0.0,-,0.2446
6275,Evans Kangwa,Arsenal Tula,0.0,0.0,-,0.0522,0.0473,0.0,0.0565,0.0419,0.0,0.0169,0.0164,0.0095,0.2407
7672,Cedric Gogoua,FC Rotor Volgograd,0.013,0.0187,0.0,-,0.0,0.033,-,-,0.0253,0.0256,0.1239,0.0,0.2395
5926,Magomed-Shapi Suleymanov,FC Krasnodar,0.1404,0.0,0.0,0.0406,0.0163,0.0,-,0.0,0.0209,0.0,0.0,0.0175,0.2357
8613,Sergey Slepov,Dinamo Moscow,0.0,-,-,-,-,-,-,0.087,-,-,0.1466,0.0,0.2336
6611,Vyacheslav Grulev,Dinamo Moscow,0.0,-,-,0.0,-,0.0,0.0,0.0,0.0,0.0706,0.0,0.1596,0.2302
2853,Zaurbek Pliev,Dinamo Moscow,-,-,-,-,0.0,-,-,0.0798,-,0.145,-,-,0.2248
8873,Vladislav Kamilov,FC Ufa,-,-,-,-,-,-,-,-,0.1133,0.0088,0.1003,-,0.2224
8616,Oleg Kozhemyakin,FC Rotor Volgograd,0.0,0.0187,0.1185,0.0596,0.0243,0.0,-,-,0.0,-,-,0.0,0.2211
7658,Aleksandre Karapetian,FC Tambov,0.0,0.0967,0.0562,0.0,0.0671,0.0,0.0,0.0,-,0.0,0.0,-,0.22
8615,Azat Bayryev,FC Rotor Volgograd,0.0,0.0,0.0,0.0596,0.0,0.0,-,-,-,-,0.1473,0.0,0.2069
8600,Maksim Martusevich,Khimki,0.0921,0.038,0.0765,0.0,0.0,0.0,-,-,-,-,-,-,0.2066
3196,Kamil Mullin,FC Rotor Volgograd,0.013,0.0,0.0,0.043,0.0496,0.0,-,-,-,0.0,0.098,0.0,0.2036
6138,Andrei Panyukov,Ural,0.0526,0.0,0.0902,0.0,-,-,0.0,0.0604,0.0,0.0,-,0.0,0.2032
346,Roman Neustädter,Dinamo Moscow,-,-,-,-,-,-,-,-,-,-,0.1256,0.0683,0.1939
5460,Wilker Ángel,FK Akhmat,-,-,-,-,-,-,-,0.0094,0.0975,0.0,0.0,0.0841,0.191
8612,David Karaev,Ural,0.0941,-,0.0,0.0,-,0.0926,-,0.0,0.0,-,-,-,0.1867
7657,Evgeni Pesegov,FC Rotor Volgograd,0.0192,0.0,0.0,0.0128,0.0,-,-,-,0.0253,0.0545,0.0712,0.0,0.183
2876,Igor Akinfeev,CSKA Moscow,0.0,0.0278,0.0383,0.0,0.0826,0.0,0.0,0.0,0.0,0.0,0.0,0.0315,0.1802
13,Konstantin Rausch,Dinamo Moscow,-,-,-,-,-,-,-,-,0.1801,-,-,0.0,0.1801
6727,Artem Golubev,FC Ufa,0.0,0.0863,0.0295,0.0,0.0,0.0,-,0.0184,0.0,-,0.0,0.0412,0.1754
3178,Dmitri Efremov,Ural,-,0.0,0.0,0.1704,-,-,-,-,-,-,0.0,-,0.1704
2880,Sergey Tkachev,Arsenal Tula,-,0.035,0.0,-,0.0183,0.0,0.0952,0.0,0.0,0.0203,-,-,0.1688
8622,Vitali Lisakovich,Lokomotiv Moscow,-,0.0,0.0,0.0,0.0352,0.0,0.0,0.0925,-,0.038,0.0,0.0,0.1657
8614,Anton Piskunov,FC Rotor Volgograd,0.1073,0.0187,0.0105,0.0249,-,-,-,-,-,-,-,-,0.1614
2768,Ivan Novoseltsev,PFC Sochi,0.0816,-,0.0745,-,0.0,-,-,-,0.0,-,-,-,0.1561
8714,Danil Prutsev,PFC Sochi,-,-,-,-,-,-,0.0,0.0,0.0,0.0838,0.0543,0.0162,0.1543
7653,Beka Mikeltadze,FC Rotor Volgograd,0.0,-,-,0.0,-,-,-,-,0.0,0.0545,0.098,0.0,0.1525
8369,Yuri Kovalev,Arsenal Tula,-,0.0,0.0,0.023,-,-,0.0582,0.0202,0.0,0.0485,0.0,-,0.1499
7636,Nikolay Giorgobiani,FC Ufa,0.0,0.0,-,-,-,-,0.1161,0.0336,-,-,-,-,0.1497
2871,Yaroslav Godzyur,Ural,0.1096,0.0384,-,-,-,-,-,-,-,-,-,-,0.148
2763,Anton Terekhov,Dinamo Moscow,-,-,0.0,0.0,-,-,-,-,-,0.145,-,-,0.145
2811,Ilya Kutepov,Spartak Moscow,-,-,-,-,-,-,-,0.0,0.0398,-,0.105,-,0.1448
8033,Vitali Lystsov,Lokomotiv Moscow,-,-,-,-,-,-,-,-,-,-,0.1394,-,0.1394
7011,Lovro Bizjak,FC Ufa,-,0.0,-,0.0,0.0,-,0.0097,0.0,0.0937,0.0354,-,-,0.1388
2910,Vyacheslav Krotov,FC Ufa,0.1115,0.0,0.0,0.0,-,0.0,-,-,-,0.0272,0.0,0.0,0.1387
3813,Luka Djordjevic,Arsenal Tula,-,-,-,-,-,-,-,-,-,-,0.1331,0.0,0.1331
6331,Alexander Lomovitskiy,Arsenal Tula,-,-,-,-,0.0,-,-,-,-,0.0,0.1331,0.0,0.1331
8364,Maksim Kutovoi,FC Krasnodar,0.0,-,0.0,0.0,-,-,-,0.1315,0.0,0.0,-,-,0.1315
6282,Emiliano Rigoni,Zenit St. Petersburg,0.0157,0.0733,-,0.0292,0.0131,0.0,0.0,0.0,-,-,-,-,0.1313
57,Toni Sunjic,Dinamo Moscow,-,-,-,-,0.0103,0.1167,-,-,-,-,-,-,0.127
8601,Artem Polyarus,FK Akhmat,-,-,-,0.0622,-,-,-,-,-,0.0239,0.0333,-,0.1194
2805,Sergey Serchenkov,FC Rotor Volgograd,0.0,-,0.1185,0.0,0.0,0.0,-,-,-,-,-,-,0.1185
2902,Pavel Alikin,FC Ufa,-,0.0,0.0,0.0,0.0,0.0,0.1182,-,-,-,-,-,0.1182
3128,Kirill Kombarov,Arsenal Tula,-,-,0.0,0.0522,0.0473,-,-,-,0.0123,-,-,-,0.1118
6707,Alex Matsukatov,FC Krasnodar,0.0,0.0899,0.0,0.0,0.0,-,-,-,-,-,-,0.0198,0.1097
5907,Varazdat Haroyan,Ural,0.1096,-,-,-,-,-,-,-,-,-,-,0.0,0.1096
8471,Vladimir Kabakhidze,FC Tambov,0.0331,-,-,0.0683,-,-,-,-,-,-,0.0,-,0.1014
2887,Kirill Panchenko,Arsenal Tula,-,-,-,-,-,-,-,-,-,0.0723,0.0164,0.0095,0.0982
1811,Andrés Ponce,FC Rotor Volgograd,-,-,0.0,-,-,-,-,-,-,-,0.098,0.0,0.098
7191,Ilya Gaponov,Spartak Moscow,0.0779,-,-,-,-,-,-,0.0,0.019,-,0.0,0.0,0.0969
