id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,total
2450,Wanderson,FC Krasnodar,2,0,0,-,0,0,-,0,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,2
5397,Alexander Sobolev,Spartak Moscow,0,1,0,0,0,0,0,0,0,0,-,-,0,0,-,-,-,-,-,0,0,1,0,2
7680,Andrey Mostovoy,Zenit St. Petersburg,0,0,-,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-,-,0,0,0,0,2
7648,Tonny Vilhena,FC Krasnodar,-,-,-,0,0,0,-,0,0,0,0,1,-,0,0,0,0,0,0,1,0,0,0,2
3067,Artur Yusupov,PFC Sochi,-,-,-,-,-,-,0,0,0,0,1,0,0,0,0,-,0,0,0,0,0,0,1,2
7667,Aleksey Rybin,FC Tambov,0,0,0,-,0,1,0,0,-,0,0,-,0,0,0,0,-,-,-,-,-,-,-,1
3021,Aleksei Kozlov,FC Rostov,0,0,0,0,0,0,0,-,0,0,0,0,0,-,-,-,0,0,0,1,0,0,0,1
2822,George Melkadze,FK Akhmat,-,-,-,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,-,1
6794,Artem Sokol,Arsenal Tula,-,-,-,0,0,0,1,0,0,0,-,-,0,-,-,0,0,0,-,-,-,-,0,1
7196,Roman Evgeniev,Dinamo Moscow,0,0,0,0,0,0,0,0,0,0,0,-,0,1,0,0,0,0,0,-,0,0,0,1
2884,Roman Eremenko,FC Rostov,0,0,0,-,0,0,0,-,0,-,0,0,1,0,0,0,0,0,0,-,-,-,-,1
2057,Ezequiel Ponce,Spartak Moscow,0,0,0,0,-,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-,1
2924,Pavel Mamaev,FC Rostov,0,0,0,1,-,-,0,-,-,0,0,0,0,-,-,-,-,-,-,-,-,-,-,1
2721,Dimitri Barinov,Lokomotiv Moscow,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,0,1
3162,Khoren Bayramyan,FC Rostov,0,0,0,0,0,0,0,-,0,0,-,0,-,-,0,0,0,0,0,1,-,0,0,1
3066,Aleksandr Kokorin,Spartak Moscow,-,-,-,-,-,-,0,-,0,-,0,1,0,0,0,0,-,-,-,-,-,-,-,1
8374,Valeri Gromyko,Arsenal Tula,0,0,-,0,0,0,0,0,1,0,0,-,-,-,-,0,-,0,-,-,-,0,-,1
6805,Azer Aliev,FC Tambov,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,0,-,-,-,1,0,0,0,1
2857,Oleg Ivanov,FK Akhmat,0,0,1,0,0,0,0,0,0,-,0,-,0,-,0,-,0,-,-,-,-,-,-,1
2818,Zé Luís,Lokomotiv Moscow,-,-,-,-,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,-,-,-,1
7663,Maksim Osipenko,FC Rostov,0,0,0,0,1,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,1
2815,Quincy Promes,Spartak Moscow,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,0,1
9013,Sébastien Thill,FC Tambov,-,-,-,-,-,-,-,-,-,-,1,-,0,0,-,0,0,0,0,-,-,-,-,1
8359,Oliver Abildgaard,Rubin Kazan,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,1,0,0,0,0,-,0,0,1
8471,Vladimir Kabakhidze,FC Tambov,0,-,-,1,-,-,-,-,-,-,0,-,-,-,0,0,0,0,0,0,-,0,0,1
2986,Nikita Burmistrov,PFC Sochi,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-,-,-,-,0,-,-,1
8354,Oleksandr Kaplienko,FC Tambov,0,0,0,0,0,-,1,0,0,0,0,0,0,-,0,0,-,0,0,-,-,-,-,1
5940,Sergey Terekhov,PFC Sochi,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,-,0,0,0,0,0,1,1
7023,Dennis Hadzikadunic,FC Rostov,0,0,0,0,0,0,0,-,1,0,0,0,0,-,-,0,0,0,0,0,0,-,0,1
6611,Vyacheslav Grulev,Dinamo Moscow,0,-,-,0,-,0,0,0,0,1,0,0,-,-,0,0,0,0,0,0,0,0,0,1
2711,Aleksey Miranchuk,Lokomotiv Moscow,0,0,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
2784,Denis Terentjev,FC Rostov,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1,0,0,0,-,-,-,-,1
9025,Artur Sokhiev,FC Rostov,-,-,-,-,-,-,-,-,-,-,1,-,0,-,-,0,-,-,-,-,-,-,-,1
2768,Ivan Novoseltsev,PFC Sochi,0,-,0,-,0,-,-,-,0,-,-,-,0,-,0,0,0,0,0,0,0,0,1,1
3333,Francois Kamano,Lokomotiv Moscow,-,-,-,0,0,0,0,0,0,-,0,0,0,0,0,0,0,-,0,1,0,0,0,1
9061,Pontus Almqvist,FC Rostov,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1,0,0,0,0,0,0,0,0,1
8386,Aleksandr Gapechkin,FC Rostov,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,1
7158,Zoran Nizic,FK Akhmat,0,0,-,-,0,0,0,0,-,0,0,1,0,0,0,0,0,0,0,-,0,0,-,1
7470,Mathias Normann,FC Rostov,0,0,0,0,0,0,0,-,0,1,-,-,-,-,0,-,0,0,0,0,-,0,-,1
2828,Sergey Parshivlyuk,Dinamo Moscow,0,0,0,0,0,0,0,-,0,0,-,0,0,1,-,-,0,0,0,0,-,0,0,1
8624,Marat Bystrov,FK Akhmat,-,-,0,0,0,-,0,0,0,0,0,0,0,0,-,0,0,0,0,-,0,0,1,1
6802,Nikita Chicherin,FC Tambov,0,0,0,0,0,0,-,-,0,-,-,-,-,-,-,0,1,-,0,-,-,-,-,1
7447,Yaroslav Rakitskiy,Zenit St. Petersburg,0,0,-,0,0,0,-,-,0,0,0,0,0,0,0,-,0,0,0,0,1,0,0,1
963,Eder,Lokomotiv Moscow,-,-,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,-,-,1,1
813,Salomón Rondón,CSKA Moscow,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,0,1
2985,Elmir Nabiullin,PFC Sochi,0,-,0,-,1,0,0,0,0,0,0,-,0,-,-,0,-,-,-,-,0,-,0,1
2929,Yuri Gazinskiy,FC Krasnodar,0,0,1,0,0,0,-,-,0,0,-,0,0,0,0,0,-,0,0,0,0,0,0,1
2920,Sergei Petrov,FC Krasnodar,0,0,0,0,0,1,-,0,0,-,0,-,-,-,-,-,-,-,-,-,-,-,-,1
7479,Kristoffer Olsson,FC Krasnodar,1,0,0,0,0,0,-,0,0,-,0,-,0,0,0,0,-,0,0,0,0,0,0,1
8601,Artem Polyarus,Khimki,0,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
6890,Danijel Miskic,Ural,-,0,0,0,0,0,0,1,0,0,0,0,-,0,0,0,0,0,0,0,-,0,-,1
5723,Emanuel Mammana,PFC Sochi,-,0,0,0,0,0,0,0,0,1,0,0,0,0,-,0,0,0,-,-,-,-,-,1
6608,Ionut Nedelcearu,FC Ufa,0,1,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
5458,Timur Zhamaletdinov,FC Ufa,-,0,0,0,0,0,0,0,-,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2975,Ruslan Kambolov,FC Krasnodar,-,-,0,-,-,-,-,-,-,0,-,-,0,-,0,-,1,-,0,-,0,0,-,1
3055,Igor Smolnikov,FC Krasnodar,0,0,-,0,0,-,-,0,0,0,0,0,-,-,0,0,0,1,0,0,-,0,0,1
8928,Flamarion Junior,FC Rotor Volgograd,-,-,-,-,-,-,-,-,0,0,0,1,0,0,0,0,0,0,0,-,0,0,0,1
2908,Dmitri Sysuev,FC Ufa,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2805,Sergey Serchenkov,FC Rotor Volgograd,0,-,0,1,0,0,-,-,-,-,-,-,-,0,0,0,-,0,0,0,-,-,0,1
2899,Aleksandr Sukhov,FC Ufa,-,0,0,0,0,1,0,0,0,-,0,0,-,-,0,-,0,-,0,-,0,-,-,1
3198,Nikolay Kipiani,FC Rotor Volgograd,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,1,0,0,-,1
2755,Gregory Morozov,FC Ufa,-,-,-,-,-,0,-,-,-,-,-,-,-,0,-,1,0,0,-,0,-,0,0,1
7304,Danil Stepanov,FC Rotor Volgograd,0,0,0,0,0,1,-,-,-,0,0,0,-,0,0,0,0,0,0,-,-,-,0,1
7011,Lovro Bizjak,FC Ufa,-,1,-,0,0,-,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1
3262,Malcom,Zenit St. Petersburg,0,0,0,0,0,0,1,0,0,0,-,-,-,-,0,0,0,0,0,-,-,-,-,1
3168,Sergei Makarov,FC Rotor Volgograd,0,0,0,0,0,0,-,-,0,0,0,0,0,0,-,0,0,1,0,0,0,0,0,1
5477,Cristian Ramírez,FC Krasnodar,0,0,0,0,0,0,-,1,0,0,0,0,0,-,0,0,0,0,-,-,-,-,-,1
5924,Sebastián Driussi,Zenit St. Petersburg,1,0,0,0,0,-,-,-,-,-,0,0,-,-,-,0,0,0,0,-,-,-,-,1
7620,Aleksandr Rudenko,PFC Sochi,-,0,0,0,0,0,0,-,-,-,-,-,-,0,-,-,1,-,0,0,0,0,0,1
8616,Oleg Kozhemyakin,FC Rotor Volgograd,0,0,0,0,0,0,-,-,0,-,-,0,0,1,0,-,0,0,0,0,0,0,0,1
2881,Alan Dzagoev,CSKA Moscow,0,0,-,-,-,-,-,-,-,0,0,0,0,0,-,-,0,0,1,-,-,-,-,1
6417,Daniil Kulikov,Lokomotiv Moscow,0,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,1,0,0,0,1
2705,Vedran Corluka,Lokomotiv Moscow,0,0,0,0,0,0,0,0,0,1,-,0,-,-,0,-,0,0,-,0,-,0,0,1
5385,Mikhail Kostyukov,Rubin Kazan,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,1
3082,Branko Jovicic,Ural,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-,0,1
2869,Reziuan Mirzov,Khimki,-,-,-,-,-,-,-,-,-,0,0,0,0,0,-,0,0,-,-,0,0,0,1,1
4695,Arshak Koryan,Khimki,0,0,0,0,0,1,0,0,-,-,-,-,-,0,-,0,-,-,0,-,-,-,-,1
2814,Denis Glushakov,Khimki,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,1,0,0,-,0,0,0,0,1
5900,Evgeni Markov,FC Krasnodar,-,-,-,-,-,-,-,-,-,-,0,-,-,0,-,-,1,-,-,-,0,0,-,1
7448,Wilmar Barrios,Zenit St. Petersburg,0,0,0,0,0,-,0,0,1,0,0,0,-,0,0,0,-,0,0,0,0,0,0,1
6025,Ivan Ignatyev,Rubin Kazan,0,0,0,1,0,0,-,0,0,-,0,-,-,0,-,0,0,-,0,-,-,0,-,1
5483,Eric Bicfalvi,Ural,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,1,-,-,0,-,0,0,1
8361,Denis Makarov,Rubin Kazan,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,1,0,1
8607,Adolfo Gaich,CSKA Moscow,0,0,0,0,0,-,-,-,0,-,0,0,0,1,0,0,-,-,0,-,-,-,-,1
2887,Kirill Panchenko,FC Tambov,0,0,0,0,0,0,1,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1
7639,Aleksandr Dolgov,Khimki,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,0,0,1,-,-,-,-,1
2978,Ilzat Akhmetov,CSKA Moscow,-,-,-,-,-,-,-,-,-,-,-,1,-,-,0,0,-,-,0,0,0,0,0,1
7183,Daniil Khlusevich,Arsenal Tula,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-,-,0,0,-,0,0,0,1
2896,Mario Fernandes,CSKA Moscow,0,0,0,0,0,0,1,0,0,0,-,0,0,-,-,-,0,0,0,0,0,0,0,1
2889,Viktor Vasin,CSKA Moscow,-,-,0,0,-,-,-,-,-,0,1,-,-,0,-,-,-,0,-,0,0,-,-,1
3035,Evgeni Lutsenko,Arsenal Tula,0,0,0,1,0,-,-,0,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,1
2974,Vladimir Dyadyun,Khimki,0,0,0,-,-,-,1,0,0,0,0,0,0,0,0,0,-,0,0,-,-,-,-,1
7471,Baktiyor Zainutdinov,CSKA Moscow,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-,0,0,0,0,1
3924,Hördur Bjorgvin Magnusson,CSKA Moscow,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,1
3390,Rémy Cabella,FC Krasnodar,0,0,0,-,-,0,-,1,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,1
5385,Mikhail Kostyukov,FC Tambov,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,-,-,1,-,-,-,-,1
2775,Dmitriy Poloz,PFC Sochi,0,0,0,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,0,-,-,0
8956,Nikolay Zlobin,Arsenal Tula,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,0
5452,Miha Mevlja,PFC Sochi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3090,Igor Konovalov,Arsenal Tula,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0
8370,Roman Minaev,Arsenal Tula,-,-,-,-,0,-,0,-,-,-,-,-,0,-,-,0,-,-,-,-,-,-,-,0
7669,Aleksandr Dovbnya,Arsenal Tula,0,-,0,-,-,0,-,-,-,-,-,-,-,0,0,0,0,0,-,0,-,0,-,0
2887,Kirill Panchenko,Arsenal Tula,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,-,0,-,0
9402,Ramazan Gadzhimuradov,Ural,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0
9401,Artem Maksimenko,Ural,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,0,0
9400,Ylldren Ibrahimaj,Ural,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,0,0
9089,Evgeniy Tatarinov,Ural,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,0
8612,David Karaev,Ural,0,-,0,0,-,0,-,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
8344,Nikolai Zolotov,Ural,-,-,-,-,0,0,0,0,-,-,-,0,0,0,-,-,0,-,-,-,-,-,-,0
6948,Marco Aratore,Ural,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
6798,Ivan Konovalov,Ural,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0
5952,Arsen Adamov,Ural,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0
5907,Varazdat Haroyan,Ural,0,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,0,-,-,-,-,0
5528,Chingiz Magomadov,Ural,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,0,-,-,-,-,-,-,0
4586,Aleksey Gerasimov,Ural,0,0,0,0,0,0,-,0,0,0,-,-,0,-,-,-,0,0,0,-,-,0,0,0
3181,Ilya Pomazun,Ural,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,0
3085,Yuri Bavin,Ural,0,-,0,-,0,-,-,0,0,-,-,-,0,-,-,-,-,-,0,-,-,-,-,0
3053,Vladimir Rykov,Ural,-,0,0,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,-,0,0,-,-,0
2871,Yaroslav Godzyur,Ural,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,0
6331,Alexander Lomovitskiy,Arsenal Tula,-,-,-,-,0,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6793,Daniil Lesovoy,Arsenal Tula,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,0
6901,Abdul Mohammed,Arsenal Tula,-,-,-,-,-,-,-,0,0,0,0,0,0,-,0,0,0,0,0,-,-,-,-,0
5375,Mihail Levashov,Arsenal Tula,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,0
7628,Lameck Banda,Arsenal Tula,-,-,0,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
6795,Egor Shamov,Arsenal Tula,0,0,-,0,-,-,-,-,-,-,0,0,0,-,-,0,0,0,0,-,-,0,0,0
6792,Georgi Kostadinov,Arsenal Tula,0,-,0,0,-,0,0,0,0,0,-,-,-,-,0,0,0,0,0,-,0,0,0,0
6378,Nikolai Rasskazov,Arsenal Tula,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,-,0,0,0,0
5933,Artur Nigmatullin,Arsenal Tula,-,-,0,0,0,0,0,-,-,-,-,-,-,0,0,-,-,-,-,0,0,-,-,0
5379,Aleksandr Denisov,Arsenal Tula,0,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
5376,Guram Adzhoev,Arsenal Tula,-,-,-,0,-,-,0,-,0,-,0,-,-,-,-,-,-,-,-,-,-,-,-,0
