id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,total
2815,Quincy Promes,Spartak Moscow,0.5803,0.123,1.4659,1.2249,0.803,0.0741,0.1937,0.1717,0.2874,0.0126,-,-,0.0956,0.4983,0.0496,0.1694,0.5656,0.0785,-,0.9724,0.0602,0.9202,-,0.1693,1.6672,0.2629,0.0104,0.3851,0.7072,0.1199,11.6684
2925,Fedor Smolov,FC Krasnodar,-,-,-,-,-,-,0.0189,0.2694,1.2277,0.9317,0.1119,0.0265,0.1175,0.0814,2.1817,0.6091,0.2043,0.7302,0.5597,-,0.853,0.0188,0.2132,0.0541,0.1161,0.1415,-,2.1375,0.201,0.6213,11.4265
1127,Luiz Adriano,Spartak Moscow,0.5631,-,0.2862,0.0869,-,-,0.6565,0.8614,0.5988,0.3488,1.1173,0.3425,0.0,0.1133,0.0,0.7795,0.8691,0.0411,0.373,0.4477,0.0646,0.1155,0.5374,0.9705,0.4524,-,0.6809,-,0.0227,0.2603,10.5895
3066,Aleksandr Kokorin,Zenit St. Petersburg,0.7223,0.0375,0.1323,0.2623,0.6761,1.0493,0.5182,0.0603,0.0,0.7718,0.1258,0.2282,0.1375,0.48,0.364,0.3236,0.2064,0.4135,0.8078,1.8373,0.1931,0.0,-,-,-,-,-,-,-,-,9.3473
4299,Jefferson Farfán,Lokomotiv Moscow,0.0969,0.1308,0.9477,0.4193,-,-,0.7862,0.0651,0.0,0.2263,0.0,-,-,0.1946,0.5678,0.1141,-,1.6833,0.1981,1.6426,-,-,0.0848,0.0698,0.8971,0.1039,0.1273,0.255,0.0,-,8.6107
5478,Viktor Claesson,FC Krasnodar,0.1138,0.4278,0.5228,0.1278,0.4985,0.2565,0.0458,0.1082,0.3786,1.3143,0.3411,0.1674,0.3022,0.0343,0.2468,0.3592,0.7284,0.3145,0.0,0.1189,0.0722,0.0575,0.5513,0.2573,0.0352,0.0591,0.114,0.0906,0.3743,0.0901,8.1085
4665,Vitinho,CSKA Moscow,0.1849,0.1566,0.0801,0.2195,0.0272,0.108,0.1555,0.2455,0.3994,0.3029,0.1253,0.1908,1.0388,0.1101,0.0,0.0859,0.7493,0.0242,1.7113,0.0514,0.6584,0.4137,0.0,0.0683,0.211,0.1013,0.0827,0.0,0.1003,0.1561,7.7585
5483,Eric Bicfalvi,Ural,0.1813,0.0686,0.2874,0.1208,0.4026,0.7599,0.0826,0.0307,-,0.1363,0.8733,0.0882,0.6814,0.449,0.0311,0.1073,0.829,0.072,0.0,-,-,0.0383,0.2005,0.0151,-,0.8565,0.2624,0.1498,0.8672,0.1262,7.7175
3813,Luka Djordjevic,Arsenal Tula,-,0.0223,0.0084,0.7759,0.0773,0.5061,0.0443,0.6093,0.8236,0.1721,0.1125,0.5653,-,0.5227,0.4848,0.6595,0.0,0.5049,0.5762,0.6119,0.3184,0.0,-,-,-,0.0,-,0.1564,-,-,7.5519
2774,Sardar Azmoun,Rubin Kazan,0.0,0.0,0.0,0.6546,0.2899,0.0,0.0317,0.0,-,0.4503,0.0674,0.0569,0.0,0.7067,0.1395,0.0,0.0,0.0,0.4145,0.5093,0.0,-,-,0.0,0.9531,1.186,-,0.0194,0.7978,1.1022,7.3793
5929,Leo Jabá,FK Akhmat,0.9891,0.1346,0.0642,0.5819,0.284,0.2703,1.106,-,0.0,0.0381,0.0431,0.0789,0.0895,0.4754,0.0311,0.736,0.0,0.8384,0.1381,0.1683,0.045,0.0129,0.2845,-,0.0861,-,-,0.0,-,-,6.4955
5924,Sebastián Driussi,Zenit St. Petersburg,0.1368,0.9352,0.0,0.0978,0.3474,0.1337,0.1173,0.1672,0.0,0.5668,-,0.3593,0.251,-,0.1282,0.1698,-,0.0,0.1504,0.0,0.0861,0.0224,0.0318,0.1829,0.8952,0.0162,0.4387,0.4941,0.0841,0.5358,6.3482
2907,Sly,FC Ufa,0.0112,0.3357,0.0832,0.0319,0.0453,0.0,0.1229,0.0194,0.1801,0.0,0.8259,0.0326,0.5981,0.0882,0.4011,0.0628,-,0.0,0.751,0.0,-,-,-,0.0489,0.4009,0.1282,0.1163,0.1134,0.0,1.422,5.8191
2711,Aleksey Miranchuk,Lokomotiv Moscow,0.1412,0.1429,0.2606,0.2679,0.0109,0.0567,0.4388,0.513,0.0,0.0177,0.0,0.5425,0.131,0.192,0.6041,0.0,0.5497,0.017,0.0,0.0123,0.055,0.2564,0.1041,0.16,0.7898,0.1103,0.0877,0.0801,0.0246,0.0,5.5663
2867,Magomed Mitrishev,FK Akhmat,0.0,0.0179,0.3364,0.0465,0.0,0.0,0.1158,0.1332,0.2408,0.2536,0.5122,0.0,0.0114,0.6202,0.0497,0.0,-,0.0,0.0,0.363,0.153,0.5907,0.019,0.6838,0.6359,0.2161,0.0729,0.3603,0.0,0.0935,5.5259
