id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,total
2815,Quincy Promes,Spartak Moscow,3,7,6,1,3,1,4,3,3,4,-,-,2,3,2,2,6,1,-,4,0,1,-,5,3,1,2,3,4,5,79
1248,Leandro Paredes,Zenit St. Petersburg,3,3,2,1,3,1,4,2,2,0,2,3,1,1,-,5,1,0,3,3,3,-,2,3,4,4,4,2,1,3,66
5478,Viktor Claesson,FC Krasnodar,0,4,3,4,0,1,4,0,5,1,0,0,5,4,4,1,0,2,3,1,1,1,3,1,3,2,4,2,1,4,64
2922,Mauricio Pereyra,FC Krasnodar,4,1,4,3,4,2,-,6,2,4,2,-,2,2,5,1,1,3,3,1,2,0,-,2,0,1,1,3,0,2,61
5496,Nikolay Dimitrov,Ural,0,2,4,5,3,-,-,3,4,0,-,-,3,3,0,4,2,2,1,0,0,1,7,0,2,8,-,0,0,2,56
2776,Timofei Kalachev,FC Rostov,4,3,1,2,2,2,3,2,1,2,4,1,1,-,-,-,0,3,1,2,-,2,3,0,0,4,-,6,0,7,56
2711,Aleksey Miranchuk,Lokomotiv Moscow,1,3,0,6,5,3,1,1,1,2,0,2,0,3,3,1,2,3,1,0,0,2,0,0,1,2,2,4,1,1,51
2753,Alexander Tashaev,Dinamo Moscow,0,-,3,1,1,1,1,1,1,-,-,0,5,2,8,2,5,1,0,4,2,1,1,2,1,2,0,2,2,1,50
2906,Dmitriy Stotskiy,FC Ufa,-,0,3,4,4,2,3,3,1,1,2,0,1,2,2,0,4,0,1,1,1,2,0,1,1,2,2,5,0,-,48
1937,Fernando,Spartak Moscow,1,2,1,0,-,2,4,10,2,3,0,2,0,2,1,0,1,0,-,2,1,5,1,0,-,1,2,2,0,1,46
2789,Denys Kulakov,Ural,0,1,6,0,1,1,0,2,4,1,1,1,4,3,2,0,2,3,1,0,1,0,2,0,3,2,2,0,1,2,46
2880,Sergey Tkachev,Arsenal Tula,-,2,3,3,1,3,0,6,-,0,1,0,1,3,0,4,1,0,2,1,2,1,1,0,2,1,0,5,0,2,45
2886,Bibras Natcho,CSKA Moscow,2,0,3,0,1,0,2,2,-,0,2,0,4,0,4,0,3,0,3,3,1,5,1,2,1,2,0,0,2,0,43
4665,Vitinho,CSKA Moscow,2,6,0,2,1,2,2,2,0,3,2,4,1,5,0,1,1,1,0,0,2,0,0,1,0,1,1,0,2,0,42
2897,Aleksandr Golovin,CSKA Moscow,0,2,1,6,1,2,1,2,3,1,-,3,-,0,1,-,3,0,0,1,2,1,1,0,2,1,4,0,1,2,41
2925,Fedor Smolov,FC Krasnodar,-,-,-,-,-,-,0,0,5,4,0,2,2,0,5,1,1,1,2,-,3,1,2,0,3,3,-,0,3,2,40
2708,Manuel Fernandes,Lokomotiv Moscow,0,2,2,2,0,3,2,3,2,3,1,0,0,2,0,3,1,1,2,3,2,0,2,1,-,0,1,0,0,1,39
2821,Dmitri Kombarov,Spartak Moscow,3,0,2,0,-,0,4,3,0,0,0,3,0,4,1,3,0,2,-,-,0,6,0,2,1,1,3,-,-,0,38
2881,Alan Dzagoev,CSKA Moscow,2,3,3,1,1,0,0,0,2,1,2,-,-,-,-,2,3,2,5,1,0,2,0,5,-,-,-,-,-,3,38
3117,Vagiz Galiulin,Tosno,4,0,3,0,4,1,4,-,2,-,-,-,-,-,0,3,2,1,-,2,1,2,1,2,0,0,0,1,2,2,37
3065,Domenico Criscito,Zenit St. Petersburg,1,2,1,0,4,0,0,0,2,2,4,2,0,2,6,0,0,2,2,0,2,-,0,-,0,1,1,1,0,2,37
5924,Sebastián Driussi,Zenit St. Petersburg,1,1,2,3,3,3,3,2,0,0,-,0,1,-,1,0,-,0,0,0,0,2,1,3,3,3,0,4,0,1,37
6024,Ismael,FK Akhmat,-,-,-,-,1,1,-,2,2,5,1,0,1,2,6,0,1,1,2,1,3,3,2,0,-,0,0,1,2,0,37
1127,Luiz Adriano,Spartak Moscow,1,-,3,1,-,-,1,4,0,0,0,1,3,5,1,1,2,2,3,1,1,1,0,1,0,-,2,-,1,1,36
4605,Anton Miranchuk,Lokomotiv Moscow,1,0,1,2,2,1,2,1,0,1,1,1,0,2,2,1,2,0,0,0,1,3,2,-,2,0,2,4,2,0,36
5383,Darko Bodul,Amkar,0,4,1,0,3,1,0,1,1,-,1,1,0,0,5,4,0,-,-,6,0,1,0,-,1,1,1,3,-,0,35
5469,Evgeniy Chernov,Tosno,1,1,3,0,2,3,3,1,1,1,1,1,0,2,0,3,-,2,0,4,1,1,0,-,0,1,-,-,-,1,33
3128,Kirill Kombarov,Arsenal Tula,1,-,1,-,-,3,1,2,0,0,1,3,1,2,2,2,2,1,0,2,0,0,5,1,1,0,2,-,-,-,33
5483,Eric Bicfalvi,Ural,0,3,1,1,2,1,0,2,-,1,3,1,2,2,1,1,0,2,0,-,-,0,0,0,-,1,3,1,2,2,32
6275,Evans Kangwa,Arsenal Tula,-,-,-,-,-,-,-,-,-,-,-,3,0,3,2,1,-,1,3,0,2,2,4,1,2,1,2,0,0,4,31
2857,Oleg Ivanov,FK Akhmat,3,0,2,1,4,1,2,1,0,-,-,-,-,-,-,-,-,-,-,1,2,2,1,0,3,1,-,4,1,2,31
2733,Arsen Khubulov,Anzhi Makhachkala,-,-,0,0,-,2,0,0,3,0,1,0,2,1,0,0,1,-,5,0,2,1,1,1,2,0,3,3,2,1,31
2896,Mario Fernandes,CSKA Moscow,0,3,4,1,4,2,1,0,0,1,0,3,2,0,-,0,-,1,1,2,1,-,-,-,0,1,1,0,3,0,31
2968,Magomed Ozdoev,Rubin Kazan,1,1,1,1,1,3,1,0,1,2,1,2,1,1,-,2,2,1,4,3,-,-,-,-,-,-,-,-,-,-,29
5893,Oleg Danchenko,Anzhi Makhachkala,1,1,0,1,2,1,-,0,0,1,1,1,2,-,2,2,1,0,2,1,0,3,0,1,3,1,1,1,0,0,29
5899,Anton Zabolotny,Tosno,1,1,0,3,4,2,0,1,1,2,2,0,0,6,0,4,0,0,1,-,-,-,-,-,-,-,-,-,-,-,28
5092,Goran Causic,Arsenal Tula,0,3,0,2,0,0,0,1,1,3,2,-,0,-,2,0,0,1,4,0,0,1,0,2,-,1,1,1,1,-,26
3055,Igor Smolnikov,Zenit St. Petersburg,0,1,0,1,-,-,2,2,1,1,-,-,2,-,0,3,1,0,-,-,0,1,0,1,2,-,0,3,0,5,26
2920,Sergei Petrov,FC Krasnodar,1,1,1,2,1,-,0,2,1,5,2,0,0,0,1,0,0,0,0,0,0,0,3,2,1,0,-,0,1,2,26
2907,Sly,FC Ufa,2,2,2,0,0,1,3,2,0,0,0,2,0,3,0,0,-,0,1,1,-,-,-,1,0,1,0,2,1,1,25
2772,Aleksandr Erokhin,Zenit St. Petersburg,0,0,0,0,2,0,1,1,0,1,0,2,0,1,2,2,0,-,1,-,0,-,1,3,1,0,2,2,0,2,24
3151,Igor Gorbatenko,Arsenal Tula,2,0,0,-,1,-,0,0,1,-,-,1,0,1,3,2,1,4,1,0,1,2,0,-,2,0,0,-,0,2,24
2794,Aleksandr Ryazantsev,Amkar,0,-,0,3,0,0,3,2,0,0,1,-,-,-,-,-,-,-,-,-,1,2,6,3,0,-,0,1,0,2,24
3066,Aleksandr Kokorin,Zenit St. Petersburg,1,1,2,2,3,2,0,1,0,1,1,1,1,0,0,2,1,1,1,1,1,0,-,-,-,-,-,-,-,-,23
5530,Ivan Markelov,Anzhi Makhachkala,0,3,1,0,1,4,0,0,0,0,0,1,-,0,2,1,-,4,2,0,1,1,-,1,0,0,1,0,-,0,23
2929,Yuri Gazinskiy,FC Krasnodar,1,0,1,0,0,3,1,0,1,0,2,0,0,1,0,0,0,2,0,0,-,-,1,0,0,2,1,2,3,2,23
5929,Leo Jabá,FK Akhmat,1,0,1,2,2,1,0,-,0,2,0,0,0,0,0,2,1,3,0,1,0,2,3,-,1,-,-,0,-,-,22
2887,Kirill Panchenko,Dinamo Moscow,2,1,0,0,2,4,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,2,1,2,2,0,0,0,0,1,21
2450,Wanderson,FC Krasnodar,1,2,2,1,2,1,-,0,0,0,2,1,2,0,0,0,0,-,0,-,-,0,2,0,1,0,1,3,0,0,21
2817,Ivelin Popov,Spartak Moscow,0,4,-,1,1,-,-,-,0,2,4,2,0,2,1,4,-,-,0,-,-,-,-,-,-,-,-,-,-,-,21
2928,Joãozinho,FC Krasnodar,-,3,1,3,0,0,1,-,0,-,1,-,3,1,4,0,1,0,0,-,0,0,0,0,0,2,1,-,0,0,21
2818,Zé Luís,Spartak Moscow,0,2,2,0,3,0,-,-,-,-,-,-,-,-,-,1,1,3,-,1,-,-,-,1,0,2,2,1,-,1,20
2838,Pavel Komolov,Amkar,0,0,1,1,-,2,1,1,0,1,2,2,2,-,-,-,1,2,3,0,-,-,0,0,0,0,1,0,0,-,20
