id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,total
227,Robert Lewandowski,Bayern Munich,1.07,0.6795,0.637,1.6479,0.8684,0.8922,0.9167,0.5608,0.75,0.7988,1.044,0.9264,0.3433,1.8263,0.0,1.6855,0.8233,-,0.5221,0.8347,0.0979,0.9881,0.7578,1.1064,-,2.8749,0.0617,2.0244,-,0.6921,0.0284,-,1.5677,0.8694,27.8957
318,Pierre-Emerick Aubameyang,Borussia Dortmund,0.6798,0.2635,0.3442,1.8527,1.5793,3.929,1.1777,1.324,0.5231,0.0075,0.2293,-,2.1962,-,0.8766,0.1046,1.491,-,-,0.0753,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16.6538
213,Thorgan Hazard,Borussia M.Gladbach,0.1887,0.1425,0.3208,0.7712,0.0,0.3696,0.7871,0.5664,0.924,0.5476,0.2686,0.8679,0.7577,0.437,0.3251,0.0,0.7642,0.5162,0.7514,0.815,0.274,0.0,0.3451,0.2388,0.5026,0.0087,0.1041,0.1967,0.8671,0.05,0.2873,0.2558,1.0085,0.038,14.2977
65,Timo Werner,RasenBallsport Leipzig,0.0489,1.1261,0.6077,0.2655,0.6388,0.209,-,-,0.1257,0.1187,0.7333,0.7578,0.0939,0.0438,0.8952,0.1945,0.7319,1.2811,0.3468,0.163,0.3633,0.7879,0.0697,0.0,0.3866,0.2226,1.3477,0.5704,0.1972,0.411,0.0744,0.3262,0.1765,0.2594,13.5746
4248,Nils Petersen,Freiburg,0.0389,0.0,-,-,0.5949,0.0851,0.0406,0.0,0.0763,0.0547,0.6355,0.302,0.4348,0.2885,2.0973,0.8837,1.2002,0.0,0.0,0.6749,0.1977,0.0,0.7578,0.7785,0.0,0.0811,0.1468,0.0,0.7578,0.098,0.4804,0.8133,0.2594,0.0306,11.8088
6098,Niclas Füllkrug,Hannover 96,0.0608,0.0,0.0274,0.3369,0.1036,0.7157,0.0,0.0,0.1941,0.0487,0.1027,0.0511,0.8473,1.4206,0.8108,0.4273,0.8036,1.2366,0.536,0.1942,0.1957,0.1071,0.5893,0.2499,0.0576,0.2292,0.0235,0.2962,0.1756,0.1522,0.12,0.1167,0.7736,0.4152,11.4192
2655,Alfred Finnbogason,Augsburg,0.0783,0.4019,2.0015,0.2998,0.0,0.1271,0.1436,0.4716,0.0432,1.345,-,0.0,1.1432,1.4746,0.0,0.0244,2.0105,-,0.0868,0.2272,-,-,-,-,-,-,-,-,-,-,0.6757,0.0,0.5791,0.1749,11.3084
83,Kevin Volland,Bayer Leverkusen,0.0656,0.3505,0.1244,0.8203,0.0956,0.7773,0.0716,0.2062,0.4535,0.1345,0.1058,0.5919,0.2412,1.2264,0.043,0.1811,-,0.2793,0.0299,0.0433,0.0,0.5807,0.1456,0.0294,0.2014,0.6938,-,0.0,0.4593,2.1502,0.0,0.4304,0.0,-,10.5322
956,Andrej Kramaric,Hoffenheim,0.0172,0.3194,0.0,0.1284,0.1508,0.0524,0.1034,0.5331,0.4695,0.0757,0.0,0.0,0.0177,0.0824,0.2847,0.0,0.0203,0.5969,0.0,0.0255,1.0435,1.8324,0.0911,0.0869,0.1233,0.3143,1.1876,0.5852,0.0963,0.338,0.1592,1.1522,0.2558,0.0753,10.2185
6338,Lucas Alario,Bayer Leverkusen,-,-,-,-,-,0.3963,0.5251,0.4327,0.0134,0.0342,0.0809,-,0.1869,-,-,0.6936,0.2626,0.0452,1.1683,0.3698,0.2076,0.0468,0.0462,0.1393,0.865,1.0409,0.0878,-,-,-,0.1391,0.9817,0.0829,2.1061,9.9524
88,Mark Uth,Hoffenheim,0.0,0.284,0.481,0.1957,0.2238,0.4231,-,0.1433,0.0576,0.1087,0.326,0.582,0.1434,0.7539,0.0,0.9573,0.5928,0.0469,0.0,0.6187,-,0.6037,0.2421,0.0,0.1131,0.0702,0.0647,0.8464,0.0593,-,1.7436,0.1064,0.1492,0.0,9.9369
171,Michael Gregoritsch,Augsburg,0.1208,0.0863,0.0142,-,0.7176,0.0203,0.1041,0.1222,0.1737,0.8222,0.4296,0.0705,0.2379,0.4755,0.4547,0.8223,0.771,0.2802,0.043,0.2045,1.341,0.46,0.1265,0.1038,0.2143,0.6934,0.2449,0.0308,0.0952,0.0107,0.4481,0.1019,0.0622,-,9.9034
26,Salomon Kalou,Hertha Berlin,0.0,0.0,0.0,-,0.3206,0.0242,0.6692,0.0,1.5239,0.1199,0.0265,0.0978,-,-,0.1654,1.2955,0.0577,0.7214,0.3107,0.1319,0.6589,0.359,0.0794,0.0157,0.1446,0.0832,0.5896,0.0813,1.129,0.0878,0.0,0.0596,0.2081,0.6065,9.5674
5302,Guido Burgstaller,Schalke 04,-,0.0,0.3773,0.0918,0.3391,0.302,0.0822,0.7348,0.6874,0.0,0.0499,0.4557,0.3242,1.0321,0.3515,0.8212,0.1729,0.1689,0.0,0.8587,0.0,0.0,0.2038,0.2668,-,0.0299,0.0781,0.3775,0.4613,0.2154,0.0509,0.1932,0.0894,0.1876,9.0036
