id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,total
227,Robert Lewandowski,Bayern Munich,0.7476,0.7723,0.5461,2.3938,0.8767,0.3458,0.9424,0.6711,0.9731,0.8522,1.1193,0.9264,0.2744,1.0685,0.0,2.1367,0.9898,-,0.392,1.1973,0.6436,0.8324,0.0,1.2655,-,1.5415,0.1372,2.6826,-,0.6921,0.5284,-,1.2536,1.2334,28.0358
224,Thomas Müller,Bayern Munich,0.6099,0.1817,0.5948,1.656,0.939,1.0888,0.5718,0.4532,0.4398,-,-,-,-,1.3769,0.0302,1.8496,0.1135,0.4104,1.3131,0.0586,0.9655,0.1417,0.8367,0.1195,0.8421,1.1013,0.9018,1.6139,0.0,1.1718,0.7004,-,1.5782,0.1206,21.7808
208,Lars Stindl,Borussia M.Gladbach,0.6909,0.6301,0.2838,0.4047,0.2506,1.0159,0.2228,0.8243,1.1976,0.703,0.3358,1.284,0.7139,0.9004,0.4408,0.1897,1.0059,1.7527,0.5848,0.412,1.3994,0.2411,0.7973,0.8351,0.6166,0.5986,0.7058,0.536,0.131,-,0.7427,0.8738,-,-,21.3211
213,Thorgan Hazard,Borussia M.Gladbach,0.6508,0.2087,0.3392,0.109,0.0674,0.7208,0.1498,0.7402,1.8735,0.9783,0.361,0.2689,0.7139,0.9932,0.3251,0.1049,2.4713,1.2021,0.7698,0.5659,0.8453,0.0584,0.3855,0.7865,0.6166,0.0737,0.6601,0.3511,0.134,0.0794,0.192,1.0719,1.0709,0.9915,20.9307
2249,James Rodríguez,Bayern Munich,-,-,0.0,-,1.4493,0.0759,-,-,0.0834,1.3934,0.3407,0.9403,0.0896,1.2811,0.0365,0.5082,0.8101,0.3902,1.4385,-,0.8514,0.0398,-,-,-,-,0.8263,2.309,1.0742,0.9281,0.8665,-,2.0522,0.8796,18.6643
223,Joshua Kimmich,Bayern Munich,0.9552,0.825,0.6087,2.0355,0.9246,0.3333,0.2426,0.3941,0.0,0.9491,0.1974,0.5283,0.1456,0.5636,0.0827,0.0416,0.7173,-,0.7874,1.0411,-,0.0823,-,-,0.2244,0.8645,0.5088,0.113,1.3672,1.1956,-,0.5801,1.1903,0.7498,18.2491
83,Kevin Volland,Bayer Leverkusen,0.2841,1.0275,0.1507,1.0057,0.1586,1.3851,0.5415,0.5593,0.8166,0.815,0.1196,0.2074,0.6035,1.2763,0.2704,0.1811,-,0.3246,0.7076,0.0221,0.0197,0.4777,0.2411,0.0604,0.4946,1.5055,-,0.1194,0.5368,2.1502,0.2202,0.9691,0.1591,-,17.4105
5220,Kai Havertz,Bayer Leverkusen,-,-,0.0366,0.624,0.0318,-,0.5828,0.0,0.9964,0.141,0.1874,0.9105,0.4061,1.3857,1.3112,0.6331,1.6281,0.1808,-,0.109,0.3514,0.0301,0.7672,0.1101,0.4316,1.6339,0.1563,0.1002,0.8443,0.7653,0.153,0.2063,0.7881,1.8639,17.3662
318,Pierre-Emerick Aubameyang,Borussia Dortmund,0.8059,1.0198,0.3754,1.6931,1.7378,3.1439,0.4933,0.5609,0.7481,0.0187,0.2375,-,2.6745,-,0.9018,1.5902,0.7956,-,-,0.1302,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16.9267
5221,Leon Bailey,Bayer Leverkusen,0.0996,0.0187,-,-,0.1143,1.031,0.9597,0.0658,0.4053,1.0454,0.1223,0.4678,-,0.3232,1.384,1.0187,1.4001,0.2174,0.8978,0.2666,0.3762,0.0,1.6672,0.1472,-,1.5698,0.02,0.3502,0.3922,0.0563,0.0289,0.9926,0.2162,1.1778,16.8323
65,Timo Werner,RasenBallsport Leipzig,0.4195,1.1649,0.9142,0.282,0.837,0.2856,-,-,0.1099,0.0998,0.8225,0.0694,0.1991,0.0,0.1018,0.1585,0.78,1.5675,0.4376,0.1782,0.4186,0.7727,0.0697,0.0359,0.4458,0.2226,1.4524,2.0139,0.3861,0.8267,0.3981,0.3262,0.9043,0.1004,16.8009
261,Julian Brandt,Bayer Leverkusen,0.5212,0.4983,0.1507,0.5848,0.1752,0.8,0.5804,0.2009,0.7856,0.2737,0.0509,0.429,0.6088,0.6282,0.574,0.9937,1.1177,0.1213,0.7271,0.0493,0.0347,0.0,0.4625,0.1762,0.5424,0.3219,0.1889,0.3828,1.016,1.9783,0.3892,0.0972,0.1811,1.0693,16.7113
88,Mark Uth,Hoffenheim,0.5406,0.284,0.481,0.2424,0.125,1.093,-,0.9083,0.8756,0.2216,0.4745,1.0342,0.1132,0.8362,0.0746,1.0304,0.5928,0.066,0.0,0.0249,-,0.0,0.2556,0.0,0.4045,0.2885,0.3151,2.3748,0.2605,-,2.3263,0.2578,0.3267,0.7485,16.5766
2662,Christian Pulisic,Borussia Dortmund,0.7935,1.4459,0.5706,0.0687,1.1762,1.6191,0.648,0.0254,0.1942,0.5346,0.3662,-,0.2175,0.6169,0.6651,0.0583,1.2111,-,0.6181,0.1871,0.5966,1.2366,0.0,0.0934,0.0,0.5317,0.1048,0.2649,0.2641,0.5602,0.5988,0.0951,0.0777,0.7818,16.2222
373,Mats Hummels,Bayern Munich,0.4953,0.8788,0.1816,1.8951,0.0,0.2146,0.5895,0.3904,0.3895,1.2396,0.0484,0.9012,0.2291,0.7554,-,-,0.0899,-,-,-,0.302,0.0581,-,0.7556,0.2406,0.7485,0.5686,0.9498,-,1.6607,-,0.6383,1.1035,0.7498,16.0739
956,Andrej Kramaric,Hoffenheim,0.1134,0.6034,0.1282,0.1073,0.0869,0.4898,0.2004,1.0043,0.5606,0.4809,0.2704,0.0222,0.1812,0.6055,0.712,0.0,0.1732,0.5396,0.0,0.0255,0.4813,0.5251,0.0823,0.2645,0.7746,0.4328,0.6713,0.7256,0.0963,1.3446,1.5357,1.1661,0.8591,0.7437,16.0078
229,Thiago Alcántara,Bayern Munich,-,0.2713,0.1837,2.4094,0.6056,-,0.0108,0.2379,0.9159,0.35,0.3013,-,-,-,-,-,-,-,-,-,-,-,0.4683,0.601,0.6391,0.5936,-,0.081,-,2.5572,1.8356,0.4098,1.3049,1.1743,14.9507
210,Raffael,Borussia M.Gladbach,0.711,0.2436,0.171,0.5439,0.2193,0.3266,0.0862,0.6111,0.9227,-,0.2084,0.4455,0.4283,0.7092,0.7763,0.0722,2.3998,1.2405,0.658,-,-,0.038,-,-,-,-,0.0853,0.2633,0.1861,0.0,0.2924,1.5649,0.4013,0.8105,14.4154
6098,Niclas Füllkrug,Hannover 96,0.4247,0.0275,0.0274,0.5457,0.7306,0.7136,0.6906,0.1736,0.2543,0.3143,0.1924,0.0511,0.1784,0.091,0.1505,0.3434,0.1548,0.5219,0.6738,0.0715,0.6418,0.5511,1.0101,1.2765,0.0576,0.2595,0.2184,0.8412,0.5245,0.2164,0.12,0.1167,0.9571,1.2398,14.3618
3603,Corentin Tolisso,Bayern Munich,0.2085,0.9124,0.5089,-,0.8126,0.1603,0.8517,0.3284,0.7042,0.1883,-,0.0,0.3322,0.6265,0.0,0.5336,0.131,0.0,-,0.4206,1.3207,-,0.2924,-,0.3957,0.0,-,-,1.3672,1.5606,-,1.0201,0.4386,1.1734,14.2879
2655,Alfred Finnbogason,Augsburg,0.18,1.0162,1.2437,0.4084,0.9444,0.1704,0.1669,0.5106,0.3054,1.0692,-,0.0086,1.3601,0.6737,0.8715,0.1253,2.2216,-,0.1381,0.341,-,-,-,-,-,-,-,-,-,-,1.0136,0.3167,0.6815,0.1198,13.8867
6338,Lucas Alario,Bayer Leverkusen,-,-,-,-,-,1.3424,0.5251,0.3531,0.2914,0.7147,0.1017,-,0.2564,-,-,1.8341,0.7289,0.0452,1.2643,0.1559,0.2834,0.0625,0.0801,0.1216,0.6875,1.4873,0.0878,-,-,-,0.1557,0.4843,0.0829,2.4224,13.5687
310,Lukasz Piszczek,Borussia Dortmund,0.5588,0.7007,0.49,0.9413,0.3793,2.0531,0.2007,-,-,-,-,-,-,-,-,-,-,1.5146,0.0936,0.2356,0.757,0.7433,0.0403,0.1755,0.0,0.4224,0.6026,0.2159,0.2503,0.5207,1.2451,0.3852,0.0824,0.7129,13.3213
221,Rafinha,Bayern Munich,0.0497,-,0.5509,1.8412,0.9872,0.3059,-,-,0.4578,0.1883,0.0,0.9672,-,0.6883,0.1191,1.3493,0.298,0.0729,-,0.0,0.4347,-,0.56,0.211,0.0,-,0.0,0.2108,0.2571,0.1429,1.183,0.3926,1.1918,0.7885,13.2482
