id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,total
224,Thomas Müller,Bayern Munich,0,1,0,1,0,0,0,1,1,-,-,-,-,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,-,2,0,13
267,Philipp Max,Augsburg,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,-,12
2249,James Rodríguez,Bayern Munich,-,-,0,-,1,0,-,-,0,0,2,0,0,0,0,0,0,1,2,-,0,0,-,-,-,-,1,2,1,0,0,-,1,0,11
157,Daniel Caligiuri,Schalke 04,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-,1,0,0,0,1,0,0,0,0,1,2,0,0,1,1,10
223,Joshua Kimmich,Bayern Munich,0,0,0,3,0,0,0,0,0,0,1,1,0,0,1,0,0,-,0,1,-,0,-,-,1,1,0,0,1,0,-,0,0,0,10
272,Caiuby,Augsburg,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,-,2,0,0,0,0,0,2,0,0,8
2693,Marius Wolf,Eintracht Frankfurt,-,-,-,-,0,1,-,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,1,-,0,0,0,8
5220,Kai Havertz,Bayer Leverkusen,-,-,0,0,0,-,0,0,3,0,0,0,0,1,0,0,1,1,-,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8
88,Mark Uth,Hoffenheim,0,0,0,0,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,1,1,2,1,-,1,0,0,1,8
23,Marvin Plattenhardt,Hertha Berlin,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-,0,1,0,0,0,2,7
65,Timo Werner,RasenBallsport Leipzig,0,0,0,0,0,0,-,-,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,7
956,Andrej Kramaric,Hoffenheim,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,6
334,Dennis Aogo,VfB Stuttgart,0,1,0,0,0,0,1,0,0,-,0,0,0,-,-,0,0,0,0,-,1,0,0,0,0,0,1,0,0,1,0,1,0,-,6
5221,Leon Bailey,Bayer Leverkusen,0,0,-,-,0,2,0,0,0,0,0,0,-,0,2,0,0,0,1,0,0,0,0,0,-,0,0,0,1,0,0,0,0,0,6
155,Max Kruse,Werder Bremen,0,0,0,0,-,-,-,-,0,0,0,1,0,0,2,0,-,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6
80,Pirmin Schwegler,Hannover 96,0,0,-,0,0,0,1,1,0,0,0,0,0,-,0,-,0,1,0,0,0,-,0,0,0,0,0,1,0,0,0,1,1,-,6
993,Serge Gnabry,Hoffenheim,0,-,-,-,-,0,-,-,-,-,-,1,0,0,0,0,0,1,1,0,0,1,-,0,0,0,0,0,0,0,0,1,-,-,5
38,Daniel Brosinski,Mainz 05,0,0,1,0,0,0,0,1,0,0,0,0,1,-,0,0,0,0,0,0,-,1,-,-,0,0,0,0,0,0,-,1,0,0,5
2662,Christian Pulisic,Borussia Dortmund,1,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,-,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,5
5248,Marcel Sabitzer,RasenBallsport Leipzig,0,0,1,-,0,0,2,0,0,0,0,0,-,-,-,-,-,0,1,1,0,-,0,0,0,0,0,0,0,-,-,-,-,-,5
144,Milos Jojic,FC Cologne,0,0,-,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,-,0,-,-,-,-,-,-,-,0,1,5
392,Arjen Robben,Bayern Munich,0,0,0,0,-,0,0,0,0,1,0,0,-,-,-,-,-,0,0,2,-,1,1,0,-,0,-,0,0,-,0,-,-,-,5
300,Daniel Didavi,Wolfsburg,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,-,0,-,5
213,Thorgan Hazard,Borussia M.Gladbach,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
5247,Naby Keita,RasenBallsport Leipzig,0,0,0,1,-,-,-,0,0,0,0,0,0,0,-,0,0,0,-,0,1,0,0,-,1,0,1,1,0,0,0,0,-,0,5
3299,Jean-Kevin Augustin,RasenBallsport Leipzig,0,2,0,0,-,0,-,0,0,-,-,0,0,0,-,-,0,0,0,0,-,0,0,0,0,0,0,0,-,-,0,0,2,1,5
6352,Valentino Lazaro,Hertha Berlin,-,-,-,-,-,-,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,-,0,0,0,0,0,-,5
359,Timothy Chandler,Eintracht Frankfurt,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,2,0,1,0,1,0,0,0,0,0,0,-,0,-,0,0,-,0,-,4
118,Levin Öztunali,Mainz 05,0,0,2,0,1,0,1,0,0,0,0,0,0,0,-,-,0,-,-,-,0,-,-,-,-,0,0,0,0,0,0,0,0,0,4
5230,Thomas Delaney,Werder Bremen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-,0,0,0,0,0,0,0,0,0,1,1,0,-,0,0,0,4
421,Lars Bender,Bayer Leverkusen,-,-,-,0,0,-,1,0,0,-,0,0,0,0,0,0,1,0,1,0,-,-,-,-,0,0,-,-,0,0,-,0,-,1,4
