id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,total
224,Thomas Müller,Bayern Munich,0.0917,0.089,0.4384,1.0826,0.175,0.4328,0.0854,0.4134,0.4398,-,-,-,-,0.7829,0.0,1.1408,0.0286,0.1761,0.2466,0.0,0.2428,0.0427,0.093,0.1061,0.3264,0.2569,0.0755,0.9089,0.0,0.8245,0.5284,-,1.1183,0.1288,10.2754
267,Philipp Max,Augsburg,0.1183,0.1703,0.6296,0.013,0.0214,0.0645,0.7188,0.2025,0.1232,0.909,0.3535,0.0978,0.839,0.4269,0.2203,0.2481,0.8274,0.1885,0.6751,0.23,0.7989,0.0,0.1265,0.0294,0.0403,0.4132,0.0776,0.0307,0.0,0.0,0.0,0.2795,0.0,-,8.8733
2249,James Rodríguez,Bayern Munich,-,-,0.0547,-,0.9291,0.0315,-,-,0.0,0.8471,0.1276,0.5829,0.0485,0.4633,0.0,0.0,0.1544,0.1579,0.6184,-,0.2371,0.0685,-,-,-,-,0.5252,1.1696,0.1616,0.2832,0.1127,-,0.8976,0.1397,7.6106
213,Thorgan Hazard,Borussia M.Gladbach,0.3905,0.0,0.0,0.0,0.0231,0.0,0.2804,0.253,0.5154,0.0818,0.1816,0.183,0.0703,0.0,0.1525,0.125,1.0087,0.2022,0.5249,0.3151,0.0917,0.0955,0.7022,0.43,0.1337,0.0613,0.2708,0.0,0.0,0.0294,0.1211,0.0,0.0275,0.3605,6.6312
5221,Leon Bailey,Bayer Leverkusen,0.0445,0.0,-,-,0.0797,0.5135,0.0,0.2729,0.1706,0.1775,0.4459,0.0163,-,0.2082,0.6805,0.1476,0.0202,0.1698,0.5851,0.1877,0.0,0.0145,0.1342,0.0,-,0.7264,0.0,0.241,0.4288,0.0169,0.0289,0.2018,0.0141,0.864,6.3906
261,Julian Brandt,Bayer Leverkusen,0.0908,0.0,0.0,0.1948,0.021,0.0725,0.425,0.2062,0.5027,0.0218,0.441,0.0549,0.1226,0.5783,0.043,0.9937,0.6428,0.0,0.0,0.0272,0.0347,0.1908,0.2658,0.0304,0.0,0.0,0.06,0.2771,0.6415,0.0,0.2668,0.0,0.0,0.0808,6.2862
208,Lars Stindl,Borussia M.Gladbach,0.1408,0.3251,0.0703,0.1799,0.0,0.2549,0.1218,0.4645,0.058,0.058,0.0832,0.0,0.6436,0.1412,0.0498,0.0,0.0209,0.5195,0.0,0.0368,0.1111,0.0,0.1557,0.2995,0.4829,0.0536,0.1868,0.2165,0.3443,-,0.4086,0.5528,-,-,5.9801
144,Milos Jojic,FC Cologne,0.0587,0.1578,-,0.2351,0.0,0.0,0.0824,0.0968,0.1097,0.0,0.0288,0.0,0.0,0.3557,0.5192,0.0713,1.3998,1.0959,0.4018,0.4453,0.1503,0.0,0.043,-,0.0,-,-,-,-,-,-,-,0.3918,0.3194,5.9628
223,Joshua Kimmich,Bayern Munich,0.0,0.1054,0.0137,0.7811,0.0616,0.2436,0.3318,0.1552,0.0,0.1153,0.122,0.4918,0.1216,0.0668,0.2097,0.0,0.0209,-,0.0,0.6637,-,0.0696,-,-,0.1266,0.7033,0.4334,0.0,0.5674,0.0,-,0.052,0.4928,0.0,5.9493
956,Andrej Kramaric,Hoffenheim,0.0962,0.0,0.092,0.1109,0.0747,0.0,0.0802,0.7886,0.1432,0.0594,0.2704,0.0222,0.0398,0.0,0.2039,0.0,0.0,0.0,0.0,0.0,0.0,0.1152,0.0187,0.0,0.7414,0.1986,0.5679,0.1517,0.053,0.7744,0.1473,0.1152,0.2,0.6382,5.7031
