id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,total
373,Mats Hummels,Bayern Munich,0.4953,0.8788,0.0721,1.8951,0.0,0.2146,0.5895,0.3904,0.3895,1.2212,0.0484,0.9012,0.2012,0.7554,-,-,0.0617,-,-,-,0.302,0.0581,-,0.7556,0.2406,0.6022,0.5088,0.9498,-,1.6607,-,0.6383,1.0807,0.7498,15.661
223,Joshua Kimmich,Bayern Munich,0.9552,0.8029,0.6087,1.9285,0.9246,0.1516,0.0108,0.3941,0.0,0.9072,0.0754,0.5283,0.1213,0.5636,0.0302,0.0416,0.7173,-,0.7874,0.2709,-,0.0127,-,-,0.2244,0.0506,0.5088,0.113,0.7997,1.1956,-,0.5694,1.1903,0.7407,15.2248
75,Niklas Süle,Bayern Munich,0.4732,0.2839,-,0.3821,0.9695,-,0.0,0.2557,0.3496,-,0.0164,0.5014,0.1431,-,0.0666,2.0679,0.0,0.1363,0.3689,0.2522,-,0.0,0.0227,0.5065,0.0,-,0.4334,-,0.2571,1.6491,1.2661,0.2915,1.0801,0.6338,12.4071
208,Lars Stindl,Borussia M.Gladbach,0.3637,0.2629,0.2285,0.149,0.2193,0.5852,0.0145,0.2357,1.1397,0.5633,0.1735,0.5556,0.0,0.6394,0.391,0.1445,0.985,1.027,0.5848,0.3505,0.7233,0.0723,0.4969,0.248,0.6166,0.4452,0.3977,0.0885,0.0631,-,0.3148,0.3209,-,-,12.4004
184,Ömer Toprak,Borussia Dortmund,-,0.5322,0.3208,0.988,0.0355,2.5355,0.0,0.0254,-,-,0.2962,-,0.3635,-,-,0.4491,0.0,1.7569,0.563,0.1874,0.4971,0.6444,0.0,0.1184,0.5962,0.3569,0.3944,-,0.0,0.3845,0.341,0.701,0.1874,-,12.2748
310,Lukasz Piszczek,Borussia Dortmund,0.5588,0.7007,0.4496,0.818,0.3793,2.0298,0.0758,-,-,-,-,-,-,-,-,-,-,1.4867,0.0936,0.0522,0.757,0.7433,0.0403,0.1755,0.0,0.1071,0.4212,0.1017,0.1226,0.466,1.2451,0.3852,0.0576,0.7129,11.98
221,Rafinha,Bayern Munich,0.0,-,0.4771,1.8412,0.9872,0.2146,-,-,0.4422,0.1883,0.0,0.9672,-,0.4798,0.089,1.333,0.298,0.0729,-,0.0,0.4347,-,0.4725,0.211,0.0,-,0.0,0.2108,0.2571,0.1429,0.7557,0.101,1.1918,0.7885,11.9565
229,Thiago Alcántara,Bayern Munich,-,0.1985,0.0578,2.3752,0.6056,-,0.0108,0.1857,0.8481,0.1617,0.2817,-,-,-,-,-,-,-,-,-,-,-,0.4683,0.4837,0.275,0.441,-,0.081,-,1.6243,1.356,0.101,1.0956,0.8122,11.4632
2249,James Rodríguez,Bayern Munich,-,-,0.0,-,0.2427,0.0517,-,-,0.0834,0.4681,0.1704,0.9403,0.0896,0.9887,0.0365,0.4666,0.2223,0.2899,1.4385,-,0.4121,0.0398,-,-,-,-,0.8263,0.6254,0.5315,0.8562,0.833,-,1.1035,0.7424,11.4589
372,Julian Weigl,Borussia Dortmund,-,-,-,0.3763,-,2.6,0.42,0.0,0.0501,-,0.6616,0.0698,0.1094,0.1277,-,0.0309,0.1624,0.1298,0.179,-,1.1298,0.6444,0.0411,0.1293,0.7085,0.3569,0.0,0.0462,-,-,1.3761,0.9618,0.1233,0.6818,11.1162
