id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,total
227,Robert Lewandowski,Bayern Munich,0,2,0,2,0,0,1,1,0,1,1,2,0,0,0,1,0,-,2,1,0,1,0,0,-,2,0,3,-,1,1,-,1,0,23
88,Mark Uth,Hoffenheim,0,1,2,0,1,0,-,1,0,0,0,1,0,1,0,1,1,0,0,1,-,0,0,0,0,0,0,2,0,-,2,0,0,0,14
83,Kevin Volland,Bayer Leverkusen,0,0,0,2,0,2,0,0,1,0,1,1,1,1,0,0,-,1,0,0,0,0,0,0,0,0,-,0,1,3,0,0,0,-,14
171,Michael Gregoritsch,Augsburg,0,0,0,-,1,0,0,1,1,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0,-,12
26,Salomon Kalou,Hertha Berlin,0,0,0,-,1,0,1,0,0,0,0,0,-,-,1,2,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,11
5302,Guido Burgstaller,Schalke 04,-,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,-,0,0,1,1,0,0,0,0,1,11
6098,Niclas Füllkrug,Hannover 96,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,11
956,Andrej Kramaric,Hoffenheim,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,3,0,1,11
65,Timo Werner,RasenBallsport Leipzig,0,2,1,1,0,1,-,-,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,11
318,Pierre-Emerick Aubameyang,Borussia Dortmund,1,1,0,1,1,3,0,1,0,0,0,-,1,-,1,0,0,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10
993,Serge Gnabry,Hoffenheim,0,-,-,-,-,0,-,-,-,-,-,0,0,2,0,0,0,0,0,1,0,0,-,0,1,1,0,2,1,1,1,0,-,-,10
4248,Nils Petersen,Freiburg,0,0,-,-,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,10
2655,Alfred Finnbogason,Augsburg,0,1,2,0,0,0,0,0,0,0,-,0,1,1,0,0,3,-,0,0,-,-,-,-,-,-,-,-,-,-,1,0,0,0,9
261,Julian Brandt,Bayer Leverkusen,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,9
5221,Leon Bailey,Bayer Leverkusen,0,0,-,-,0,0,1,0,1,1,0,1,-,0,0,0,2,0,1,1,0,0,1,0,-,0,0,0,0,0,0,0,0,0,9
300,Daniel Didavi,Wolfsburg,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,-,0,0,-,1,0,0,0,0,0,2,0,0,-,1,-,9
4247,Maximilian Philipp,Borussia Dortmund,0,0,0,2,0,2,0,0,1,-,-,1,-,0,-,-,-,-,-,-,-,-,-,-,0,0,0,0,1,0,1,0,1,-,9
4280,Davie Selke,Hertha Berlin,-,-,-,-,-,-,-,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,9
407,Martin Harnik,Hannover 96,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,-,-,0,0,0,0,0,-,0,0,-,0,1,0,0,0,1,1,9
210,Raffael,Borussia M.Gladbach,0,0,0,0,1,0,0,0,0,-,0,2,0,0,0,0,2,1,0,-,-,0,-,-,-,-,0,0,0,0,1,1,0,0,8
11,Sandro Wagner,Bayern Munich,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,0,-,1,0,1,-,1,-,1,2,0,1,0,0,8
6338,Lucas Alario,Bayer Leverkusen,-,-,-,-,-,1,0,1,0,0,0,-,0,-,-,1,0,0,2,0,0,0,0,0,0,1,0,-,-,-,0,0,0,2,8
3887,Mario Gomez,VfB Stuttgart,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1,0,1,0,2,0,2,0,0,0,0,0,2,-,8
224,Thomas Müller,Bayern Munich,0,0,0,1,0,0,0,0,0,-,-,-,-,0,0,0,1,0,2,0,0,1,0,0,1,0,0,1,0,0,1,-,0,0,8
47,Yoshinori Muto,Mainz 05,0,0,1,0,1,0,1,0,0,0,0,0,-,-,-,-,0,1,2,0,0,0,0,1,0,0,0,-,-,-,0,0,1,0,8
3299,Jean-Kevin Augustin,RasenBallsport Leipzig,0,0,0,1,-,1,-,0,0,-,-,0,0,0,-,-,0,0,0,0,-,0,1,1,1,0,0,0,-,-,0,0,1,2,8
6228,Luka Jovic,Eintracht Frankfurt,-,-,-,1,-,0,-,-,-,-,0,0,-,0,0,0,1,-,1,1,0,0,0,0,-,1,1,1,1,0,0,0,-,0,8
319,Marco Reus,Borussia Dortmund,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,1,0,-,-,0,0,2,1,0,1,7
6144,Sébastien Haller,Eintracht Frankfurt,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,-,1,1,1,0,0,0,0,0,0,0,-,-,0,0,0,1,0,0,7
1678,Michy Batshuayi,Borussia Dortmund,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,0,0,0,2,1,0,1,0,-,-,-,-,7
147,Naldo,Schalke 04,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7
2249,James Rodríguez,Bayern Munich,-,-,0,-,1,0,-,-,0,1,0,0,0,0,0,0,0,1,0,-,1,0,-,-,-,-,0,1,1,0,0,-,1,0,7
208,Lars Stindl,Borussia M.Gladbach,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-,1,0,-,-,6
