id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,total
2789,Denys Kulakov,Ural,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,46,90,90,90,90,2656
2896,Mario Fernandes,CSKA Moscow,90,90,90,90,37,90,90,90,90,90,90,90,90,90,90,90,68,90,90,90,90,90,90,90,82,90,90,90,90,90,2617
2919,Andreas Granqvist,FC Krasnodar,90,90,90,90,90,-,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,2610
2962,Sergei Ryzhikov,Rubin Kazan,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,-,2610
2873,Petar Zanev,Amkar,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,-,90,90,90,90,90,90,90,90,90,90,90,90,90,90,2610
2876,Igor Akinfeev,CSKA Moscow,90,90,90,90,90,90,90,90,90,-,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,2610
2703,Guilherme,Lokomotiv Moscow,90,90,90,90,90,90,90,90,-,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,2610
2906,Dmitriy Stotskiy,FC Ufa,90,90,90,90,90,90,90,90,90,90,90,-,90,90,90,90,90,90,90,80,90,90,68,90,90,90,90,90,81,90,2569
2897,Aleksandr Golovin,CSKA Moscow,73,61,68,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,68,90,86,90,90,26,90,90,90,77,90,90,2529
2823,Artyom Rebrov,Spartak Moscow,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,-,90,-,2520
2849,Evgeni Gorodov,FK Akhmat,90,90,90,90,90,90,-,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,-,2520
2850,Rizvan Utsiev,FK Akhmat,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,-,90,90,90,90,-,2520
2750,Roman Zobnin,Spartak Moscow,90,61,88,90,90,90,90,78,90,83,90,90,90,84,90,90,90,90,90,90,90,90,90,90,90,90,90,-,90,32,2496
2711,Aleksey Miranchuk,Lokomotiv Moscow,90,90,90,90,90,90,90,90,90,90,90,90,-,78,76,90,90,90,90,90,90,78,90,90,69,43,90,78,80,90,2482
2852,Andrey Semenov,FK Akhmat,90,90,90,90,90,60,-,90,75,90,90,-,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,2475
2929,Yuri Gazinskiy,FC Krasnodar,90,78,90,90,90,90,90,90,90,90,90,90,90,90,83,-,90,29,90,32,90,90,90,90,90,90,90,90,90,74,2456
1937,Fernando,Spartak Moscow,29,90,90,90,90,-,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,71,90,90,90,-,90,90,2440
3006,Dmitriy Yatchenko,Krylya Sovetov Samara,90,81,90,90,-,90,90,90,90,90,90,90,89,90,90,90,90,90,90,90,90,90,90,18,-,90,90,90,90,90,2438
2938,Magomed Musalov,Anzhi Makhachkala,32,9,90,90,90,90,90,90,90,90,90,90,90,90,90,90,-,90,90,90,90,90,90,90,57,90,90,90,90,90,2438
4631,Maksim Belyaev,Arsenal Tula,90,90,90,90,90,64,-,-,90,90,90,90,90,90,-,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,2404
2882,Pontus Wernbloom,CSKA Moscow,90,90,90,90,90,87,90,90,-,90,90,90,90,90,90,84,-,71,-,90,90,90,90,90,90,90,90,87,90,90,2399
2854,Daler Kuzyaev,FK Akhmat,-,90,90,90,90,90,66,-,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,-,81,90,90,90,2397
5425,Ade,FC Orenburg,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,46,-,-,-,90,90,2386
2902,Pavel Alikin,FC Ufa,44,90,78,-,87,-,90,90,90,90,90,90,90,90,90,90,90,90,90,90,-,90,90,90,90,90,90,90,90,90,2369
5467,Giuliano,Zenit St. Petersburg,-,-,42,42,90,90,90,90,90,69,90,90,90,80,90,90,90,90,90,82,88,90,89,90,90,77,90,90,90,90,2369
2879,Vasili Berezutski,CSKA Moscow,90,90,90,90,90,90,90,78,90,90,90,90,-,90,90,90,90,90,-,90,90,90,90,90,-,90,90,90,57,60,2355
2797,Aleksandr Dantsev,Ural,90,90,90,90,68,90,12,90,90,90,90,90,90,90,90,90,90,90,90,90,82,-,90,90,90,-,90,90,90,-,2322
2771,Christian Noboa,FC Rostov,90,90,90,90,-,-,90,90,90,90,90,-,90,90,90,-,90,62,90,90,90,90,90,90,90,90,90,90,90,90,2312
2795,Chisamba Lungu,Ural,87,84,81,90,90,90,90,89,90,90,90,64,85,86,90,61,83,89,90,90,55,90,63,69,90,-,80,21,43,90,2310
5427,Vadim Afonin,FC Orenburg,90,90,90,90,90,-,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,-,-,-,90,59,90,90,2309
2821,Dmitri Kombarov,Spartak Moscow,67,90,90,90,90,90,90,90,-,90,90,90,90,90,90,48,-,90,90,90,90,90,90,90,90,90,90,-,90,33,2308
5423,Andrey Malykh,FC Orenburg,90,90,90,69,-,90,90,90,90,90,90,90,79,-,-,90,90,90,90,90,90,83,90,90,90,90,-,90,90,90,2301
2991,Nadson,Krylya Sovetov Samara,-,90,90,90,85,86,83,90,90,90,90,90,90,90,90,43,-,90,90,90,47,90,90,90,90,90,47,48,90,51,2290
2706,Nemanja Pejcinovic,Lokomotiv Moscow,90,90,78,-,90,90,90,90,90,90,90,90,90,90,90,84,90,90,90,42,90,90,-,7,90,90,-,90,90,90,2281
