id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,total
3063,Artem Dzyuba,Zenit St. Petersburg,-,-,-,0.0,0.1418,0.6826,0.6488,1.0903,0.8581,0.7616,0.0,0.2744,0.119,0.3674,0.8709,0.0,0.3762,0.1256,0.1701,0.0,0.4872,0.1782,1.2047,0.1782,-,0.1215,0.0292,0.6584,0.7408,0.0,10.085
2815,Quincy Promes,Spartak Moscow,1.2191,0.8028,0.0,0.0354,0.7981,0.1483,0.3489,0.2874,0.0877,-,-,0.0627,-,0.1703,0.0356,0.0422,0.9462,-,0.0366,0.378,0.336,0.514,0.2341,0.0124,0.0279,1.0803,0.1482,0.1147,0.1737,0.0844,8.125
2925,Fedor Smolov,FC Krasnodar,0.675,1.043,0.1908,0.0858,0.0889,0.2006,0.414,0.1443,-,-,-,-,-,0.1506,0.1235,0.124,0.6154,0.0592,-,-,0.107,0.0474,0.3552,0.2406,0.515,0.1,0.1476,-,0.0915,1.6049,7.1243
2480,Jonathas,Rubin Kazan,0.1709,0.5725,0.0422,-,-,0.4855,0.1,0.5031,-,0.6397,0.3324,0.1838,0.5358,0.0464,0.0415,0.1157,0.58,0.0178,0.2231,0.6759,0.2001,0.3019,0.11,0.3305,0.0767,-,0.0,0.1499,0.2394,0.3823,7.0571
3016,Sergei Kornilenko,Krylya Sovetov Samara,0.0573,0.0,0.0,0.2156,0.0,0.0,0.007,0.0,0.2478,0.2893,0.2028,-,0.9034,0.1735,0.3773,0.5078,0.5158,-,-,-,0.277,0.3785,0.0625,0.2017,0.0319,0.578,0.0313,0.0751,1.1083,0.3178,6.5597
5462,Bekim Balaj,FK Akhmat,0.1165,0.0,-,0.0798,0.4006,0.157,0.0,0.1384,0.341,0.0135,0.2709,1.3061,0.7305,0.0143,0.0908,0.1017,0.0466,1.0059,0.0311,0.1069,0.0,0.0,0.0,0.0,0.6067,-,-,0.3138,-,0.1047,5.9768
5406,Cristian Pasquato,Krylya Sovetov Samara,-,-,-,-,0.0105,0.0,0.0,0.0262,0.0,0.2983,0.1294,0.0,0.0,0.7252,0.5873,1.225,0.1315,0.1288,0.11,0.0,0.7845,0.0,0.1999,0.2471,0.0312,0.024,0.5221,0.3373,0.0935,0.0774,5.6892
2818,Zé Luís,Spartak Moscow,0.1765,0.3945,0.0,0.9955,0.4872,0.1486,0.0727,0.2918,0.3069,0.2125,-,0.8619,0.2312,-,-,-,-,0.0168,0.2218,0.0,0.1254,0.065,-,-,-,0.0963,0.6248,0.0,0.0573,-,5.3867
2774,Sardar Azmoun,FC Rostov,0.1973,0.0,-,-,0.0685,0.3114,0.0567,0.0603,0.1259,0.0,0.0,0.1483,0.0387,0.1021,1.1909,-,0.0,0.2325,0.2438,0.2936,0.1028,0.0,0.0,0.0,0.0179,0.1298,0.2919,0.3949,0.6736,0.1182,4.7991
2859,Ablae Mbengue,FK Akhmat,0.1138,0.0472,0.4376,-,-,-,0.0,-,-,-,-,0.5821,0.0,0.0,0.0,0.0361,0.0,0.0,0.0,0.0851,0.0,0.0,0.0,-,1.0279,0.4778,0.7423,0.9142,0.1422,0.0887,4.695
2999,Gianni Bruno,Krylya Sovetov Samara,0.0,0.0501,0.1689,0.1179,0.0,0.0589,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0433,0.3757,0.0958,0.1565,0.1404,0.2894,0.6912,0.7819,1.0481,0.6168,4.6349
5467,Giuliano,Zenit St. Petersburg,-,-,0.0,0.0,0.7163,0.4183,0.5435,0.1504,0.063,0.1525,0.0225,0.1559,0.0835,0.0,0.304,0.3345,0.0428,0.0593,0.1201,0.7466,0.0,0.0,0.0686,0.1938,0.0,0.0549,0.0319,0.0948,0.0826,0.1389,4.5787
2711,Aleksey Miranchuk,Lokomotiv Moscow,0.0573,0.2328,0.0,0.0365,0.0,0.1168,0.057,0.0466,0.0407,0.0133,0.0231,0.6045,-,0.0,0.0449,0.3301,0.0686,0.5801,0.196,0.116,0.311,0.0123,0.2629,0.6094,0.0538,0.0593,0.1091,0.2885,0.0513,0.0466,4.3685
2969,Maksim Kanunnikov,Rubin Kazan,0.0,-,0.4488,0.4075,0.3553,0.1487,0.0438,0.4758,0.0825,0.1684,0.0,0.6176,0.0195,-,-,-,-,0.0301,0.0,0.1657,-,-,-,0.0886,0.0216,0.0,0.1399,0.2473,0.0169,0.8144,4.2924
3432,Lacina Traoré,CSKA Moscow,0.5664,0.2787,0.2712,0.0,-,0.9485,0.0605,0.8432,0.0617,0.0,0.1162,0.3533,-,0.0,0.0,-,0.6869,-,-,-,-,-,-,-,-,-,-,-,-,-,4.1866
5440,Kehinde Fatai,FC Ufa,-,-,-,0.1477,0.0,0.0,0.0,0.101,0.7956,0.0554,0.1345,0.5467,0.0,-,-,0.0,0.0,-,0.0981,0.0,0.0413,0.1572,0.0987,0.927,0.0704,-,-,0.0397,0.0,0.9148,4.1281
2775,Dmitriy Poloz,FC Rostov,0.1229,-,1.4832,0.0546,0.0,0.0153,0.0,0.2315,0.0525,0.0,0.0,-,0.609,0.0878,0.1002,-,0.0,-,0.0,0.4902,0.1636,0.1417,0.0,0.0,0.1247,0.0167,0.0294,0.0648,0.3195,0.0154,4.123
