id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,total
2815,Quincy Promes,Spartak Moscow,5,5,3,3,3,4,3,3,2,-,-,1,-,4,2,3,2,-,2,3,1,6,2,0,2,1,5,0,1,1,67
5406,Cristian Pasquato,Krylya Sovetov Samara,-,-,-,-,0,0,3,2,0,0,0,1,4,2,5,0,3,4,0,0,1,5,3,5,2,7,3,5,3,6,64
2776,Timofei Kalachev,FC Rostov,3,1,1,0,0,3,3,3,2,0,-,-,2,1,3,-,0,8,1,3,0,2,0,1,-,-,5,1,5,2,50
5467,Giuliano,Zenit St. Petersburg,-,-,2,4,1,3,0,2,4,1,3,1,0,1,2,2,3,2,2,1,2,0,0,1,1,2,2,2,2,0,46
2708,Manuel Fernandes,Lokomotiv Moscow,-,-,-,-,-,-,-,-,0,1,1,1,2,1,2,5,1,5,3,0,2,0,2,2,1,1,2,5,6,2,45
2897,Aleksandr Golovin,CSKA Moscow,2,0,0,2,0,1,2,0,0,1,1,0,1,1,0,2,2,0,1,1,0,4,2,1,1,1,2,4,2,5,39
2922,Mauricio Pereyra,FC Krasnodar,2,1,1,4,1,1,-,-,-,-,-,-,4,3,-,-,-,1,0,5,1,1,4,1,2,0,0,2,0,4,38
2906,Dmitriy Stotskiy,FC Ufa,3,1,2,2,1,3,0,1,1,0,5,-,3,1,1,0,0,3,3,0,1,2,0,1,3,0,0,0,0,1,38
2857,Oleg Ivanov,FK Akhmat,3,1,0,2,2,2,2,1,2,1,1,3,-,4,1,-,-,-,-,-,-,-,-,0,0,4,1,2,5,-,37
2818,Zé Luís,Spartak Moscow,3,2,0,3,3,3,0,2,1,3,-,2,0,-,-,-,-,1,0,2,0,3,-,-,-,4,1,1,2,-,36
2886,Bibras Natcho,CSKA Moscow,-,1,1,0,0,-,-,0,1,2,1,0,2,2,0,1,1,0,1,-,6,2,0,2,1,2,2,2,3,3,36
2896,Mario Fernandes,CSKA Moscow,1,3,1,2,1,1,1,0,0,0,1,0,0,0,0,1,1,2,0,1,4,2,3,1,1,2,0,2,4,1,36
2711,Aleksey Miranchuk,Lokomotiv Moscow,0,0,0,2,3,1,2,1,2,1,3,1,-,1,0,1,0,3,2,1,1,0,3,3,2,1,1,1,0,0,36
2821,Dmitri Kombarov,Spartak Moscow,3,6,0,1,1,2,0,2,-,4,1,0,1,0,0,1,-,1,3,1,1,3,0,0,2,1,1,-,0,0,35
2998,Yohan Mollo,Krylya Sovetov Samara,-,-,-,-,-,2,0,2,3,7,3,2,2,4,2,4,2,-,-,-,-,-,-,-,-,-,-,2,-,-,35
3062,Oleg Shatov,Zenit St. Petersburg,1,3,1,3,2,4,-,7,-,1,-,1,-,1,-,-,-,0,4,-,0,-,2,0,1,3,1,-,-,-,35
3102,Blagoy Georgiev,FC Orenburg,-,-,-,-,-,1,3,1,6,1,2,2,0,0,-,-,-,0,1,2,4,1,2,3,1,2,0,2,-,0,34
2816,Jano Ananidze,Spartak Moscow,3,-,-,0,1,-,0,4,0,4,1,2,-,4,-,1,-,-,1,0,4,-,1,0,0,0,2,3,1,0,32
2979,Denis Tkachuk,Rubin Kazan,-,0,1,-,6,5,0,4,0,4,0,3,1,-,-,-,-,0,1,0,0,3,1,-,0,0,2,1,0,-,32
2710,Aleksandr Samedov,Lokomotiv Moscow,1,4,3,4,1,0,2,3,2,1,1,2,3,0,5,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,32
2751,Aleksey Ionov,CSKA Moscow,2,1,0,1,0,0,2,0,0,0,1,2,0,2,-,-,-,0,0,3,0,4,2,3,5,3,0,-,-,-,31
2837,Janusz Gol,Amkar,0,2,-,-,-,0,2,3,0,1,1,0,1,-,5,4,0,3,1,0,2,0,0,0,2,0,1,2,0,1,31
2750,Roman Zobnin,Spartak Moscow,1,2,0,3,1,0,2,4,2,0,0,0,0,2,1,4,1,1,1,0,1,1,0,1,3,0,0,-,0,0,31
2775,Dmitriy Poloz,FC Rostov,1,-,1,3,0,1,1,0,1,2,0,-,3,1,3,-,1,-,1,3,1,1,1,1,0,1,3,0,0,0,30
3063,Artem Dzyuba,Zenit St. Petersburg,-,-,-,0,1,3,3,1,1,1,0,1,0,1,0,2,0,0,2,3,1,1,1,5,-,1,0,1,1,0,30
2079,Rubén Rochina,Rubin Kazan,0,1,-,0,2,4,0,1,-,4,0,1,1,2,2,3,3,-,-,-,1,0,-,-,0,1,1,1,1,1,30
2789,Denys Kulakov,Ural,2,1,1,1,3,1,3,0,4,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,4,2,29
2938,Magomed Musalov,Anzhi Makhachkala,0,0,0,1,1,0,1,0,1,1,1,0,2,1,2,1,-,2,1,0,1,1,4,1,1,1,3,0,2,0,29
2883,Zoran Tosic,CSKA Moscow,1,1,0,0,-,0,-,2,2,3,4,2,2,-,1,1,2,0,2,1,1,0,-,-,0,2,-,0,0,1,28
1937,Fernando,Spartak Moscow,1,1,0,0,2,-,0,3,3,0,0,0,1,1,1,2,0,0,5,0,1,0,2,1,0,0,2,-,1,1,28
2928,Joãozinho,FC Krasnodar,-,-,1,-,0,-,3,1,2,2,3,-,1,2,2,1,3,-,-,-,0,0,0,0,1,2,-,1,0,2,27
3016,Sergei Kornilenko,Krylya Sovetov Samara,0,0,0,1,0,0,0,0,1,0,3,-,2,0,4,1,0,-,-,-,0,1,0,3,2,2,1,2,2,2,27
5394,Valeriu Ciuperca,Tom Tomsk,2,-,1,4,3,2,2,-,-,-,-,-,-,-,-,-,-,0,0,1,0,0,2,0,2,1,2,2,2,-,26
2866,Milad Mohammadi,FK Akhmat,-,-,0,1,0,0,0,-,3,0,2,0,2,1,2,3,3,0,1,2,0,-,-,-,0,0,0,3,2,0,25
2986,Nikita Burmistrov,Arsenal Tula,1,1,-,-,-,-,-,0,1,2,2,2,0,0,0,4,2,2,4,0,2,-,0,-,2,0,0,-,-,-,25
2881,Alan Dzagoev,CSKA Moscow,3,0,0,3,2,3,2,-,-,-,-,-,-,-,0,-,0,2,3,1,-,-,-,3,0,-,-,-,3,-,25
2907,Sly,FC Ufa,2,2,0,1,0,1,0,2,0,1,0,0,0,0,3,-,2,1,2,-,-,-,-,-,0,3,3,1,0,1,25
2925,Fedor Smolov,FC Krasnodar,1,0,4,2,4,0,0,1,-,-,-,-,-,1,0,1,1,0,-,-,0,0,2,1,3,1,2,-,0,1,25
2771,Christian Noboa,FC Rostov,3,1,0,2,-,-,0,0,1,1,0,-,1,0,1,-,0,1,0,0,3,1,0,4,2,1,0,1,0,1,24
2929,Yuri Gazinskiy,FC Krasnodar,0,0,0,0,0,1,2,2,0,1,0,1,1,1,1,-,1,0,1,1,1,0,1,2,2,1,2,2,0,0,24
3065,Domenico Criscito,Zenit St. Petersburg,3,0,0,1,1,1,0,0,0,2,-,2,1,-,0,-,0,0,0,3,0,-,1,3,-,3,1,1,1,0,24
2924,Pavel Mamaev,FC Krasnodar,2,6,-,-,-,1,-,-,-,-,0,-,-,-,-,-,-,-,1,1,1,4,4,0,-,-,-,1,3,-,24
2733,Arsen Khubulov,Anzhi Makhachkala,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,1,2,1,5,-,4,-,3,4,1,-,24
3055,Igor Smolnikov,Zenit St. Petersburg,1,1,2,2,0,0,4,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,0,1,1,2,3,1,23
3147,Georgi Milanov,CSKA Moscow,0,0,0,2,2,-,2,2,1,0,1,1,-,4,4,1,2,-,1,-,-,-,-,-,-,-,0,-,0,-,23
3080,Danny,Zenit St. Petersburg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,2,2,1,1,3,0,0,2,2,4,3,23
2817,Ivelin Popov,Spartak Moscow,-,0,2,1,-,1,0,0,1,0,0,-,3,-,0,-,1,-,0,0,-,0,4,1,2,3,3,-,0,1,23
3066,Aleksandr Kokorin,Zenit St. Petersburg,2,1,1,1,1,0,0,1,2,1,1,3,2,0,0,1,0,0,1,0,4,0,0,0,-,-,-,0,0,1,23
2480,Jonathas,Rubin Kazan,0,0,1,-,-,2,0,0,-,0,3,0,0,0,1,0,0,2,1,0,2,2,1,1,1,-,1,1,1,2,22
2707,Vitaliy Denisov,Lokomotiv Moscow,0,1,1,1,1,0,3,1,1,0,0,1,1,-,2,-,0,1,2,0,-,1,2,2,0,1,0,-,-,-,22
4665,Vitinho,CSKA Moscow,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,0,1,3,2,2,0,2,5,4,2,22
2882,Pontus Wernbloom,CSKA Moscow,2,1,0,0,1,0,1,1,-,0,2,0,2,2,0,1,-,0,-,0,1,0,0,2,1,1,2,0,1,1,22
4597,Lukás Tesák,Arsenal Tula,3,2,3,2,1,0,2,3,0,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22
2774,Sardar Azmoun,FC Rostov,0,0,-,-,0,0,0,0,0,0,0,1,1,0,0,-,1,1,3,0,3,2,0,2,1,0,0,1,1,4,21
5496,Nikolay Dimitrov,Ural,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0,2,0,1,5,2,3,-,1,2,3,1,21
2854,Daler Kuzyaev,FK Akhmat,-,1,0,0,0,1,0,-,1,0,1,1,2,0,0,2,1,1,0,0,1,1,2,0,0,-,0,4,0,2,21
3023,Andrey Eshchenko,Spartak Moscow,0,1,1,1,1,-,0,-,0,1,0,1,1,3,0,1,2,3,0,0,2,-,2,0,1,0,0,-,0,-,21
5381,Aleksandar Miljkovic,Amkar,0,-,0,0,0,1,0,0,0,2,0,1,1,2,3,0,1,0,-,-,-,1,2,-,3,0,0,2,1,0,20
2835,Roland Gigolaev,Amkar,2,6,0,-,0,0,-,-,-,-,-,0,-,-,0,0,0,-,0,2,0,0,3,2,2,0,0,1,-,2,20
5429,Roman Vorobjov,FC Orenburg,1,0,1,0,1,0,0,-,-,0,0,-,0,0,0,2,1,0,2,2,3,-,-,-,0,2,4,0,0,1,20
3006,Dmitriy Yatchenko,Krylya Sovetov Samara,1,0,0,0,-,1,2,0,1,0,2,2,0,2,3,0,0,0,2,0,1,1,0,2,-,0,0,0,0,0,20
2795,Chisamba Lungu,Ural,3,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1,1,2,0,0,2,2,1,2,0,-,0,0,0,0,20
2880,Sergey Tkachev,Krylya Sovetov Samara,0,2,0,-,2,1,0,0,3,4,-,-,-,1,4,0,-,-,-,-,-,-,0,2,0,0,0,0,1,0,20
2814,Denis Glushakov,Spartak Moscow,1,1,0,3,0,0,-,2,2,0,-,1,3,0,1,0,0,0,-,-,1,0,1,1,-,1,1,0,0,1,20
2884,Roman Eremenko,CSKA Moscow,2,3,4,1,1,1,4,0,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19
2951,Ivan Maevski,Anzhi Makhachkala,-,3,0,2,1,-,3,-,4,1,2,0,0,0,0,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,19
2850,Rizvan Utsiev,FK Akhmat,0,0,0,0,1,0,1,2,2,0,0,2,1,0,0,0,1,0,0,0,0,2,2,2,-,1,1,0,1,-,19
5383,Darko Bodul,Amkar,-,-,-,0,0,2,1,1,2,2,0,1,0,-,2,1,1,0,-,1,0,0,0,0,1,-,0,3,1,0,19
5483,Eric Bicfalvi,Tom Tomsk,0,2,0,2,1,1,0,3,0,3,2,2,0,-,-,0,3,-,-,-,-,-,0,-,-,-,-,-,-,-,19
2999,Gianni Bruno,Krylya Sovetov Samara,0,0,5,2,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,2,1,0,1,0,3,2,1,19
2926,Wanderson,FC Krasnodar,-,0,4,-,-,-,-,-,-,-,-,-,1,-,-,1,-,0,0,1,-,-,-,0,3,0,1,3,1,3,18
5461,Odise Roshi,FK Akhmat,0,-,0,-,1,0,-,1,2,0,0,3,1,1,5,-,0,1,0,-,1,-,0,1,-,-,-,-,1,-,18
5462,Bekim Balaj,FK Akhmat,2,0,-,1,0,0,1,1,0,1,1,0,1,0,1,0,1,2,2,2,0,0,0,1,0,-,-,0,-,1,18
3151,Igor Gorbatenko,Arsenal Tula,0,-,-,-,-,2,0,-,-,1,3,1,0,3,0,0,2,1,1,2,0,0,-,0,1,0,0,0,0,1,18
