id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,total
2925,Fedor Smolov,FC Krasnodar,5,5,8,3,2,5,9,4,-,-,-,-,-,2,3,3,11,2,-,-,2,2,8,4,6,2,2,-,3,11,102
2815,Quincy Promes,Spartak Moscow,9,4,0,1,5,4,3,5,4,-,-,2,-,4,2,1,4,-,1,2,6,7,4,1,1,3,4,2,1,2,82
2480,Jonathas,Rubin Kazan,4,2,2,-,-,4,1,4,-,4,4,2,3,3,3,1,3,1,4,6,4,3,3,3,2,-,0,3,4,4,77
3016,Sergei Kornilenko,Krylya Sovetov Samara,2,0,0,3,0,0,1,0,4,4,6,-,5,4,6,1,2,-,-,-,3,1,2,4,1,6,1,2,5,1,64
2711,Aleksey Miranchuk,Lokomotiv Moscow,1,1,0,2,0,3,3,1,1,1,1,4,-,0,2,5,2,6,3,1,4,1,4,2,2,2,1,6,2,2,63
2818,Zé Luís,Spartak Moscow,2,6,0,6,5,3,1,6,3,4,-,3,3,-,-,-,-,1,3,0,1,2,-,-,-,2,5,0,1,-,57
5406,Cristian Pasquato,Krylya Sovetov Samara,-,-,-,-,1,0,0,2,0,2,3,0,0,6,5,6,4,2,3,0,3,0,1,6,1,2,2,5,1,2,57
2708,Manuel Fernandes,Lokomotiv Moscow,-,-,-,-,-,-,-,-,0,1,0,5,4,2,5,3,1,4,3,1,3,0,3,5,6,1,0,5,2,2,56
4665,Vitinho,CSKA Moscow,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,5,3,5,3,4,4,5,6,4,8,6,56
3063,Artem Dzyuba,Zenit St. Petersburg,-,-,-,0,1,4,1,6,1,2,0,3,1,4,3,0,1,2,3,0,2,2,4,3,-,1,1,5,4,0,54
2734,Roman Pavlyuchenko,Ural,4,1,5,3,1,5,6,3,3,3,2,-,3,0,1,4,1,-,-,-,-,0,0,3,-,3,0,-,-,-,51
5467,Giuliano,Zenit St. Petersburg,-,-,1,0,5,3,3,2,2,2,1,3,2,0,1,2,2,1,2,6,0,0,1,2,1,3,1,3,1,1,51
2907,Sly,FC Ufa,2,3,1,2,3,1,1,0,4,3,1,1,4,1,5,-,1,5,2,-,-,-,-,-,1,3,1,2,1,2,50
2897,Aleksandr Golovin,CSKA Moscow,2,2,1,1,2,2,3,1,1,1,1,1,1,1,4,0,0,0,0,2,4,3,3,1,3,4,2,1,3,0,50
2814,Denis Glushakov,Spartak Moscow,2,4,1,0,0,0,-,6,2,1,-,3,1,2,1,4,2,1,-,-,0,6,3,0,-,2,4,1,4,0,50
2771,Christian Noboa,FC Rostov,2,1,0,2,-,-,1,1,3,3,1,-,1,1,1,-,2,2,2,4,4,2,2,3,0,0,2,1,3,4,48
2880,Sergey Tkachev,Krylya Sovetov Samara,3,1,0,-,1,0,1,2,3,5,-,-,-,2,5,2,-,-,-,-,-,-,1,1,3,3,4,2,2,4,45
2883,Zoran Tosic,CSKA Moscow,6,4,4,1,-,2,-,2,3,2,3,1,5,-,1,1,1,0,0,1,3,1,-,-,1,0,-,1,0,2,45
5462,Bekim Balaj,FK Akhmat,1,0,-,2,2,2,0,1,4,1,4,5,3,1,1,1,3,5,1,2,0,0,0,0,1,-,-,1,-,2,43
2772,Aleksandr Erokhin,FC Rostov,-,0,0,2,1,0,2,0,-,4,1,-,4,2,4,-,-,3,0,3,1,2,0,3,0,2,5,1,2,1,43
5483,Eric Bicfalvi,Tom Tomsk,2,3,1,2,4,5,0,2,4,2,5,2,0,-,-,2,5,-,-,-,-,-,3,-,-,-,-,-,-,-,42
2750,Roman Zobnin,Spartak Moscow,0,0,1,2,2,2,1,3,2,1,2,0,1,2,0,3,3,1,0,0,3,3,1,0,2,4,1,-,1,0,41
2774,Sardar Azmoun,FC Rostov,4,0,-,-,2,1,1,1,1,0,0,2,1,1,4,-,0,2,4,1,2,0,0,0,1,3,3,2,2,2,40
2999,Gianni Bruno,Krylya Sovetov Samara,0,1,3,3,0,2,-,-,-,-,-,-,-,-,-,-,-,-,-,0,1,2,2,2,2,3,3,6,4,6,40
5383,Darko Bodul,Amkar,-,-,-,1,0,2,1,2,0,0,1,1,1,-,2,3,0,2,-,2,0,1,4,2,5,-,2,2,2,2,38
2079,Rubén Rochina,Rubin Kazan,0,1,-,2,4,3,0,2,-,2,3,1,3,1,3,2,1,-,-,-,1,0,-,-,1,2,2,2,1,1,38
2886,Bibras Natcho,CSKA Moscow,-,0,0,0,0,-,-,0,1,3,2,0,0,1,1,3,1,0,0,-,3,2,2,5,2,0,1,4,3,3,37
3066,Aleksandr Kokorin,Zenit St. Petersburg,2,2,0,1,0,3,1,3,1,3,3,1,0,0,0,3,1,2,2,1,1,1,0,1,-,-,-,0,2,3,37
2860,Gheorghe Grozav,FK Akhmat,5,1,1,3,0,0,-,2,1,3,2,0,3,0,0,2,5,-,-,-,1,1,4,2,-,-,0,-,-,-,36
5483,Eric Bicfalvi,Ural,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,4,2,2,2,-,3,3,-,-,-,4,5,7,36
2817,Ivelin Popov,Spartak Moscow,-,3,2,2,-,4,0,1,3,2,1,-,1,-,2,-,0,-,3,0,-,2,2,1,4,1,0,-,0,1,35
2986,Nikita Burmistrov,Arsenal Tula,2,3,-,-,-,-,-,1,1,1,2,4,3,1,1,2,1,3,1,0,3,-,0,-,3,2,1,-,-,-,35
2775,Dmitriy Poloz,FC Rostov,3,-,2,1,0,1,0,2,1,0,0,-,2,3,1,-,0,-,0,5,3,3,0,0,1,1,1,1,2,1,34
2969,Maksim Kanunnikov,Rubin Kazan,0,-,2,4,2,1,1,2,2,2,0,3,1,-,-,-,-,1,0,3,-,-,-,1,1,0,2,3,1,2,34
3151,Igor Gorbatenko,Arsenal Tula,1,-,-,-,-,2,0,-,-,1,3,4,1,1,3,1,2,3,2,0,0,1,-,0,0,0,0,1,6,0,32
3121,Maicón,Lokomotiv Moscow,-,-,0,1,0,0,1,-,-,-,1,2,4,3,2,3,0,1,3,0,-,2,1,2,0,0,0,2,3,1,32
3102,Blagoy Georgiev,FC Orenburg,-,-,-,-,-,1,3,1,2,3,0,1,0,0,-,-,-,3,1,2,1,2,1,5,1,3,2,0,-,0,32
3059,Axel Witsel,Zenit St. Petersburg,2,3,1,4,1,1,0,3,4,1,1,1,4,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,32
2826,Aleksandr Zuev,Krylya Sovetov Samara,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,7,3,1,4,0,6,1,3,-,2,2,-,32
3062,Oleg Shatov,Zenit St. Petersburg,2,2,2,4,2,0,-,0,-,3,-,0,-,0,-,-,-,0,2,-,0,-,2,3,0,4,6,-,-,-,32
2946,Bernard Berisha,Anzhi Makhachkala,0,3,4,4,3,2,1,4,1,1,2,1,2,1,0,1,1,-,-,-,-,-,-,0,-,-,-,-,-,-,31
4542,Aleksey Pugin,Tom Tomsk,2,1,1,1,2,-,3,1,3,1,-,-,1,-,-,-,-,1,1,1,3,2,-,1,0,0,4,1,1,-,31
2882,Pontus Wernbloom,CSKA Moscow,0,1,0,0,1,1,0,0,-,1,0,0,1,9,1,2,-,0,-,0,0,1,1,1,1,2,2,2,2,1,30
2906,Dmitriy Stotskiy,FC Ufa,2,1,1,0,0,0,1,0,0,0,2,-,1,2,1,0,3,1,1,0,1,0,0,2,2,2,2,3,2,0,30
2928,Joãozinho,FC Krasnodar,-,-,3,-,0,-,1,3,5,2,0,-,0,5,1,0,1,-,-,-,0,2,3,1,0,0,-,2,0,1,30
2778,Aleksandr Bukharov,FC Rostov,2,1,0,1,0,3,-,-,-,-,-,-,-,0,-,3,0,4,2,2,2,1,-,2,-,3,-,1,3,-,30
1937,Fernando,Spartak Moscow,1,2,1,0,1,-,1,2,1,1,0,0,4,2,0,2,0,2,1,1,1,0,0,0,3,0,1,-,1,2,30
2854,Daler Kuzyaev,FK Akhmat,-,1,1,0,2,0,1,-,0,4,0,1,1,1,1,2,0,1,2,3,2,1,0,2,1,-,0,2,0,0,29
2930,Ari,Lokomotiv Moscow,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,4,-,3,-,-,4,3,1,1,2,3,-,4,28
2998,Yohan Mollo,Krylya Sovetov Samara,-,-,-,-,-,3,3,2,5,2,5,1,3,0,3,1,0,-,-,-,-,-,-,-,-,-,-,0,-,-,28
2791,Roman Emelyanov,Ural,2,0,1,1,4,1,2,1,3,0,2,2,1,-,-,-,-,0,0,2,1,-,1,3,-,-,0,0,0,1,28
2975,Ruslan Kambolov,Rubin Kazan,0,-,-,-,3,3,0,3,-,-,-,-,-,2,3,1,-,1,3,-,2,2,1,2,-,0,1,0,0,0,27
2979,Denis Tkachuk,Rubin Kazan,-,0,0,-,2,2,2,2,1,2,1,0,1,-,-,-,-,2,1,2,0,3,1,-,0,2,1,2,0,-,27
2733,Arsen Khubulov,Anzhi Makhachkala,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,1,2,2,10,-,7,-,1,1,0,-,27
2884,Roman Eremenko,CSKA Moscow,3,1,3,5,2,2,3,4,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26
2926,Wanderson,FC Krasnodar,-,1,1,-,-,-,-,-,-,-,-,-,1,-,-,0,-,2,4,2,-,-,-,0,6,0,1,4,1,3,26
2782,Moussa Doumbia,Arsenal Tula,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,3,3,2,2,2,1,2,2,-,4,2,26
5440,Kehinde Fatai,FC Ufa,-,-,-,2,0,0,0,2,2,1,2,2,0,-,-,0,0,-,2,0,2,3,1,3,1,-,-,1,0,2,26
5454,Fedor Chalov,CSKA Moscow,-,-,-,-,-,-,-,-,-,-,-,-,0,2,1,3,2,-,1,1,-,-,2,1,1,0,2,4,5,1,26
2710,Aleksandr Samedov,Lokomotiv Moscow,0,2,0,6,5,0,0,2,3,1,2,0,3,0,1,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,26
5429,Roman Vorobjov,FC Orenburg,3,1,1,0,3,0,0,-,-,0,1,-,1,2,1,1,1,2,1,1,1,-,-,-,0,1,0,0,4,1,26
2859,Ablae Mbengue,FK Akhmat,1,1,2,-,-,-,0,-,-,-,-,1,0,0,0,1,0,0,0,2,0,0,0,-,2,2,3,6,3,1,25
3080,Danny,Zenit St. Petersburg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,3,3,1,0,5,2,3,1,3,2,1,25
2930,Ari,FC Krasnodar,3,3,4,2,3,0,-,-,2,0,3,-,4,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25
2959,Igor Bezdenezhnykh,FC Ufa,1,2,0,2,0,-,1,2,0,5,-,1,-,1,2,1,0,1,-,-,0,-,2,1,1,-,-,-,2,-,25
2881,Alan Dzagoev,CSKA Moscow,1,2,1,1,3,1,4,-,-,-,-,-,-,-,0,-,0,3,2,0,-,-,-,2,1,-,-,-,3,-,24
2712,Rifat Zhemaletdinov,Rubin Kazan,-,0,0,2,0,0,-,-,0,0,0,-,2,1,3,3,0,0,0,1,3,-,-,2,2,2,2,0,-,1,24
2749,Igor Denisov,Lokomotiv Moscow,-,-,-,-,-,0,1,2,-,0,0,2,0,0,1,1,2,1,4,2,2,0,1,-,0,3,0,1,1,0,24
5497,Vladimir Iljin,Ural,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,1,2,7,1,3,2,1,-,4,1,1,1,24
5468,Robert Mak,Zenit St. Petersburg,-,0,-,-,-,2,1,2,1,0,3,0,3,3,0,4,2,-,1,1,-,1,-,-,-,0,-,-,-,-,24
5496,Nikolay Dimitrov,Ural,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,4,0,2,2,2,0,-,3,0,4,2,23
5478,Viktor Claesson,FC Krasnodar,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0,2,1,1,2,0,4,1,0,4,3,4,23
3432,Lacina Traoré,CSKA Moscow,2,3,4,0,-,2,1,3,2,0,2,1,-,0,0,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,23
2862,Igor Lebedenko,FK Akhmat,0,3,-,1,-,1,2,1,1,1,2,2,-,-,-,-,-,-,0,0,-,-,-,-,2,2,0,2,3,-,23
5426,Vladimir Poluyakhtov,FC Orenburg,1,-,2,0,0,0,0,-,-,2,0,1,2,0,2,3,0,0,0,1,2,1,0,-,0,0,2,0,3,-,22
3065,Domenico Criscito,Zenit St. Petersburg,1,0,0,2,4,0,2,0,1,0,-,0,0,-,1,-,0,0,1,1,0,-,1,4,-,0,1,0,3,0,22
5461,Odise Roshi,FK Akhmat,2,-,0,-,3,1,-,1,0,0,1,4,2,0,1,-,0,1,2,-,0,-,0,1,-,-,-,-,3,-,22
2832,Brian Idowu,Amkar,3,2,0,0,1,0,0,0,2,1,0,0,1,0,-,2,1,1,0,4,0,-,-,1,-,0,0,2,0,1,22
2943,Lorenzo Ebecilio,Anzhi Makhachkala,-,1,1,4,2,2,-,0,-,2,0,2,1,-,3,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,22
5445,Pylyp Budkivsky,Anzhi Makhachkala,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,2,0,0,0,1,2,1,2,0,2,1,0,2,1,-,22
5431,Michal Duris,FC Orenburg,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,5,1,4,0,1,3,4,-,-,2,1,0,21
2821,Dmitri Kombarov,Spartak Moscow,1,2,0,3,0,1,0,0,-,1,1,0,0,2,0,0,-,0,3,1,0,1,1,2,0,0,2,-,0,0,21
3024,Aleksandru Gatcan,FC Rostov,2,0,1,-,0,-,0,1,1,2,-,-,1,0,1,-,0,1,0,-,2,0,2,3,1,0,1,0,0,2,21
5374,Kantemir Berkhamov,Arsenal Tula,3,3,4,-,-,2,1,3,0,0,-,-,-,-,-,2,2,-,-,-,-,-,-,-,-,-,-,-,-,1,21
2816,Jano Ananidze,Spartak Moscow,3,-,-,3,3,-,1,0,2,2,0,1,-,0,-,0,-,-,0,1,0,-,2,1,1,1,0,0,0,0,21
