id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,total
5219,Aleksandar Dragovic,Bayer Leverkusen,-,0.0084,-,-,0.4942,-,0.0,0.0,0.062,0.8361,0.1886,0.0,0.2122,0.0612,0.0703,0.405,-,-,-,2.338
5340,Marco Friedl,Werder Bremen,0.0102,0.0,0.1378,0.3916,0.022,0.4895,0.0446,0.5598,0.022,0.1346,0.0271,0.0379,0.0,0.0538,0.0,0.0,0.075,0.1191,0.1966,2.3216
2693,Marius Wolf,FC Cologne,-,-,0.0,0.0,0.3968,0.0,0.1722,0.0372,0.0,0.5428,0.4959,0.1382,0.0,0.0257,0.0409,0.0,0.0252,0.0422,0.3974,2.3145
5759,Matteo Guendouzi,Hertha Berlin,-,-,-,-,-,0.0,0.0938,0.2145,0.3934,0.0434,0.0711,0.2508,0.2247,0.0575,0.1732,0.02,0.1899,0.5095,0.0673,2.3091
38,Daniel Brosinski,Mainz 05,0.0,0.1464,0.0634,0.0,0.0904,0.0,0.0184,0.5005,0.3747,-,0.3032,-,-,0.606,0.1952,-,-,-,-,2.2982
8809,Mateo Klimowicz,VfB Stuttgart,0.0544,0.3353,0.0,0.0,-,0.0302,0.1779,0.0,0.0351,-,0.4282,0.0246,0.6422,0.0,0.0196,0.0,0.5391,0.0,-,2.2866
443,Peter Pekarík,Hertha Berlin,0.1455,0.4203,0.0219,0.0,0.1344,0.1801,0.0697,0.1878,0.0382,0.0434,0.0711,0.0,0.202,0.0509,0.0932,0.02,0.1256,0.4735,-,2.2776
8418,Jamal Musiala,Bayern Munich,0.0,0.027,0.2848,0.0,0.1489,-,-,0.0633,-,0.8514,0.0165,0.0,0.0839,0.4694,-,0.2818,0.0,0.0,0.0479,2.2749
133,Kevin Vogt,Hoffenheim,0.4065,0.0547,0.5008,0.1013,0.0317,0.1364,0.1146,-,-,0.43,0.0,0.0574,0.0,0.0275,0.2738,0.0962,0.0,-,0.0356,2.2665
6083,Ludwig Augustinsson,Werder Bremen,0.0,0.0,0.1518,0.4066,-,-,-,0.6339,0.6285,0.1609,0.0,0.0283,0.0781,0.0,0.0,-,-,-,0.1748,2.2629
5329,Stefan Posch,Hoffenheim,-,0.0,0.2536,0.0,0.055,0.0,-,0.0,0.1034,0.8162,0.0,-,0.1279,-,0.2642,0.0,0.0538,0.3077,0.2551,2.2369
6556,Moussa Diaby,Bayer Leverkusen,0.0,0.4804,0.0494,0.1662,0.1504,0.022,0.1713,0.3826,0.0,0.0628,0.1203,0.0,0.0362,0.0612,0.0,0.0349,0.1152,0.0493,0.3101,2.2123
419,Maximilian Mittelstädt,Hertha Berlin,0.7912,0.0533,0.0,0.136,0.4061,0.0681,-,0.0,-,0.0,-,0.1947,0.2247,0.1341,0.1016,0.0393,0.0,0.0446,0.0,2.1937
6531,Alexander Sørloth,RasenBallsport Leipzig,-,0.0,0.0257,0.0,0.176,0.0854,0.1393,0.0343,0.5503,0.0,0.0,0.0,0.0,0.0231,0.3592,-,0.138,0.1651,0.4739,2.1703
7049,Evan Ndicka,Eintracht Frankfurt,-,-,-,-,-,-,-,0.0,0.1155,0.0925,0.0282,-,-,0.7482,0.0843,0.5522,0.366,0.1538,0.0243,2.165
110,Theodor Gebre Selassie,Werder Bremen,0.0,0.1239,0.1202,0.3916,0.022,0.0,0.1052,0.416,0.0,0.0722,0.0,0.0278,0.6036,0.0328,0.0,0.059,0.0583,0.0,0.0903,2.1229
5992,Marcus Thuram,Borussia M.Gladbach,0.0451,0.0571,0.0554,0.0,0.0,0.0,0.4054,0.4111,0.7144,0.0,0.0,0.0,0.088,-,-,-,-,0.2621,0.0698,2.1084
290,Mijat Gacinovic,Hoffenheim,0.0,0.0,0.0174,0.0,0.0317,0.0961,0.5799,0.0,0.0,0.0,0.0,0.0574,-,-,0.2902,0.1493,0.0376,0.0506,0.79,2.1002
5251,Rani Khedira,Augsburg,0.7718,0.0,0.7087,0.0,0.0154,-,0.0,0.0366,0.0175,-,0.0,0.1611,0.3867,0.0,0.0,0.0,0.0,0.0,-,2.0978
418,Niklas Stark,Hertha Berlin,0.4758,0.0857,0.1001,0.0,0.0551,0.0,0.0,0.0,0.0,0.0,0.0,0.2296,0.2363,0.3186,0.257,0.02,0.1391,0.0847,0.0673,2.0693
5706,Dodi Lukebakio,Hertha Berlin,0.5872,0.0,0.0212,0.119,0.0943,0.2109,0.3423,0.1878,0.0152,0.0,0.0,0.0918,0.1616,0.0172,0.0932,0.0356,0.0,-,0.0854,2.0627
8795,Jacob Laursen,Arminia Bielefeld,0.1423,-,0.3555,-,0.0822,-,0.0788,-,-,-,-,-,-,-,0.063,0.0,0.6205,0.0713,0.634,2.0476
3310,Alassane Pléa,Borussia M.Gladbach,0.0451,0.3269,0.0766,-,0.0,0.0881,0.0,-,0.4655,0.2715,0.131,0.0,-,0.0239,-,0.3174,0.1376,0.0265,0.0698,1.9799
309,Roman Bürki,Borussia Dortmund,0.0,0.0,-,-,0.0,0.0,0.0526,0.3608,0.7166,0.117,0.0464,0.5808,0.0,0.0,0.0235,0.0196,0.0544,0.0,-,1.9717
8213,Paulo Otávio,Wolfsburg,0.0,0.0781,0.1629,-,-,-,-,-,0.0,0.0,-,0.0,0.0308,0.0539,0.4089,0.4353,0.0,0.1093,0.685,1.9642
449,Robin Zentner,Mainz 05,0.0,0.0,0.0,0.0,0.0,0.0216,0.0974,0.5709,1.0318,0.0189,0.154,0.0,0.0,-,0.0,0.0696,0.0,0.0,0.0,1.9642
43,Danny Latza,Mainz 05,0.0,0.1238,0.0,0.0968,0.3797,0.0922,0.124,-,-,-,0.0296,0.0,0.0,0.1038,0.8927,0.0769,0.0169,0.0,0.0,1.9364
155,Max Kruse,Union Berlin,0.6296,0.0,0.2546,0.0379,0.0147,0.3187,0.5792,0.0,0.0747,0.0137,-,-,-,-,-,-,-,-,-,1.9231
158,Bas Dost,Eintracht Frankfurt,0.0745,0.1044,0.1314,0.1151,0.073,0.62,0.0338,0.0,0.0696,0.0,0.6914,-,0.0,-,-,-,-,-,-,1.9132
228,Sebastian Rode,Eintracht Frankfurt,0.2329,0.1299,0.0699,0.1581,0.0621,0.359,-,-,0.0,0.0,0.1237,0.3214,0.4504,-,0.0,-,-,0.0,0.0,1.9074
6081,Dennis Geiger,Hoffenheim,0.0,0.0,0.2894,0.4905,0.0798,0.4937,-,0.0257,0.5054,-,-,-,0.0161,-,-,-,-,-,-,1.9006
8824,Jude Bellingham,Borussia Dortmund,0.0395,0.0,0.2567,0.0,-,0.4893,0.1392,0.0,-,0.0,0.0981,0.2001,0.0,-,-,0.1468,0.0651,0.4363,0.0,1.8711
3290,Benjamin Stambouli,Schalke 04,0.0412,0.0279,0.0,-,-,-,-,0.0289,-,0.0732,0.1828,0.1622,0.0,0.0,0.6857,0.0,0.0659,0.571,0.0205,1.8593
5240,Ondrej Duda,FC Cologne,1.0235,0.2473,0.0,0.0,0.0365,0.0446,0.0645,0.0372,0.0,0.0,0.017,-,0.1376,0.0,0.0,0.0314,0.0252,0.0479,0.1254,1.8381
7997,Julian Ryerson,Union Berlin,-,0.0,0.3923,-,0.0147,0.8647,-,0.0,-,0.0434,0.0,0.3856,0.0,0.0,0.0,0.0,0.0175,-,0.1129,1.8311
5262,Alexander Schwolow,Hertha Berlin,0.0684,0.0583,0.0219,0.0633,0.0,0.0,0.0,0.1878,0.0152,0.0248,0.0711,0.0918,0.1616,0.5849,0.103,0.0,0.0185,0.3516,-,1.8222
5328,Florian Müller,Freiburg,0.1225,0.0,0.0,0.0749,0.0243,0.3307,0.0,0.1502,0.0178,0.1062,0.016,0.0,0.0531,0.078,0.6288,0.0,0.0848,0.1132,0.0,1.8005
254,Steven Zuber,Eintracht Frankfurt,0.0992,0.2342,0.9484,0.0194,0.0207,0.0769,0.3989,-,-,-,-,-,0.0,-,0.0,-,-,-,-,1.7977
300,Daniel Didavi,VfB Stuttgart,0.1288,0.0,0.0591,0.594,0.085,-,0.0,0.1806,-,-,-,0.0,0.5573,-,0.0,0.0303,0.0,0.1534,-,1.7885
8792,Fabian Klos,Arminia Bielefeld,0.3439,0.0156,0.3555,0.2843,0.0524,0.0,0.0,0.0,0.295,0.1503,0.0,0.1553,0.0,0.0,0.0,0.0,0.0601,0.0,0.0754,1.7878
7320,Amos Pieper,Arminia Bielefeld,0.057,0.0,0.4367,0.0,0.08,0.0246,0.0788,0.0,0.2657,-,-,-,0.0,0.5067,0.0148,0.0968,0.146,0.0,0.057,1.7641
7815,Christian Groß,Werder Bremen,-,0.0,0.0399,0.0,0.022,0.398,0.1255,0.847,0.022,0.1536,0.0,0.0283,0.0694,0.0487,-,-,-,-,-,1.7544
8786,Stefan Ortega Moreno,Arminia Bielefeld,0.0,0.0155,0.0,0.0,0.0524,0.0,0.0788,0.0,0.0848,0.0,0.0,0.1558,0.0,0.0,0.1227,0.1942,0.4658,0.037,0.5453,1.7523
185,Wendell,Bayer Leverkusen,0.0,-,0.1521,-,-,-,0.3475,-,-,-,0.1203,0.4591,-,-,-,-,0.3437,0.0,0.3295,1.7522
6327,Kevin Akpoguma,Hoffenheim,0.0,0.0,0.538,0.1013,0.0545,0.1908,0.3615,0.0576,0.4479,-,0.0,0.0,0.0,0.0,-,-,-,-,-,1.7516
8070,Mateu Morey,Borussia Dortmund,-,-,-,-,0.0,-,-,-,-,0.2166,0.1168,0.6194,0.0,-,-,-,-,0.0,0.7901,1.7429
2624,Djibril Sow,Eintracht Frankfurt,-,0.0,-,-,0.0,-,0.0,0.5132,0.0696,0.0208,0.0232,0.0181,0.0092,0.3718,0.2099,0.2971,0.0912,0.0197,0.0902,1.734
150,Josuha Guilavogui,Wolfsburg,-,0.0,0.2209,0.1913,0.3088,-,-,-,-,-,-,0.4153,0.1054,-,0.041,0.4353,0.0,0.0,0.0,1.718
212,Nico Elvedi,Borussia M.Gladbach,0.0162,0.1019,0.4242,0.0,0.3895,0.0,0.1132,0.0,-,-,0.0,0.0785,0.1164,0.2124,0.0,0.1898,0.0468,0.0265,0.0,1.7154
7401,Keven Schlotterbeck,Freiburg,-,-,0.0099,-,-,-,-,-,0.0,0.0471,0.1165,0.1206,0.0638,0.0,0.6288,0.0564,0.4333,0.2274,0.0,1.7038
171,Michael Gregoritsch,Augsburg,0.4852,0.0,0.7087,0.0,0.0,0.0526,0.0177,0.302,0.0,0.0,0.0,0.0246,0.0233,0.0,0.0258,0.0,-,-,0.0615,1.7014
6352,Valentino Lazaro,Borussia M.Gladbach,-,-,-,-,-,0.0,0.0,0.4111,0.2618,0.282,0.6189,0.0785,0.0468,-,-,-,-,-,-,1.6991
79,Tobias Strobl,Augsburg,0.0,0.0,0.0,0.0,0.0,0.1471,0.0877,0.3623,0.0,0.0,0.0,0.0267,0.1173,0.7592,0.0,-,0.0724,0.0349,0.0809,1.6885
6837,Ryan Sessegnon,Hoffenheim,-,-,-,0.1013,0.0,0.1894,0.3036,0.0576,0.2044,0.6186,0.0199,0.0574,0.1348,0.0,-,-,-,-,-,1.687
6475,Lucas Höler,Freiburg,0.3477,0.0,0.0,0.2073,0.0563,0.0,0.0,0.2084,0.0178,0.0978,0.1617,0.0662,0.0638,0.0,0.0,0.0524,0.335,0.0606,0.0,1.675
269,Dominik Kohr,Eintracht Frankfurt,0.0944,-,-,-,-,0.1069,1.4683,0.0,-,0.0,-,0.0,-,0.0,-,-,-,-,-,1.6696
8986,Omar Alderete,Hertha Berlin,-,-,-,-,0.0,0.0308,0.4192,0.2145,0.0152,-,-,-,-,0.0172,0.3225,0.0549,0.1076,0.4744,-,1.6563
983,Kevin Mbabu,Wolfsburg,-,-,-,-,-,-,-,-,-,-,0.5548,0.0275,0.0308,-,0.0231,0.4353,0.0,0.0712,0.5106,1.6533
262,Leonardo Bittencourt,Werder Bremen,0.0,0.0,0.1124,0.1172,0.0,0.2883,0.0781,0.5598,0.0,0.0,0.3169,0.0,-,0.0,-,-,0.075,0.0,0.1027,1.6504
194,Admir Mehmedi,Wolfsburg,0.0758,0.0,0.0647,0.188,0.4227,0.0299,0.0174,0.6941,0.1541,-,-,-,-,0.0,-,-,0.0,-,0.0,1.6467
8140,Munas Dabbur,Hoffenheim,0.0,0.2077,0.0806,0.1013,0.0,0.1894,0.3057,-,0.0,-,-,0.0,0.4948,0.0,-,0.1279,0.1337,0.0,0.0,1.6411
7289,Amin Younes,Eintracht Frankfurt,-,-,-,0.0911,0.0,0.1069,0.428,-,-,-,0.0,0.0307,0.0299,0.4083,0.1071,0.206,0.1515,0.0,0.0803,1.6398
8807,Silas Wamangituka,VfB Stuttgart,0.0597,0.0,0.062,0.0,0.0,0.0,0.0,0.0756,0.0454,0.0376,0.0183,0.609,0.0,0.0,0.3652,0.207,-,0.1386,0.0,1.6184
7376,Ozan Kabak,Schalke 04,0.0,0.0279,-,-,-,-,0.1994,-,0.0915,0.0881,0.1372,0.0535,0.0,0.1145,0.1014,0.0,0.2471,0.5214,0.0,1.582
205,Mahmoud Dahoud,Borussia Dortmund,-,0.0,-,0.2177,0.4241,-,-,0.9209,-,0.0,-,-,-,-,-,-,-,-,0.0,1.5627
1673,Edimilson Fernandes,Mainz 05,-,-,-,0.0,0.0265,0.0,0.0451,0.5864,0.0,0.0414,0.1315,0.6327,0.0,0.0,-,-,-,-,0.0671,1.5307
2640,Erik Durm,Eintracht Frankfurt,-,-,-,-,-,-,-,0.0,0.0461,0.0,0.0,0.0181,0.4535,0.7808,0.1461,0.0,-,0.0833,-,1.5279
8855,Bartosz Bialek,Wolfsburg,-,-,-,-,-,0.0,-,0.0,0.582,-,0.5463,0.0,0.3945,0.0,-,-,0.0,0.0,0.0,1.5228
202,Håvard Nordtveit,Hoffenheim,-,-,-,-,-,-,-,0.0696,-,0.9816,0.0,-,0.022,-,-,0.0,0.0236,0.158,0.253,1.5078
7485,Nico Schlotterbeck,Union Berlin,-,0.1172,0.7498,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.4869,0.146,1.4999
5260,Andreas Luthe,Union Berlin,0.0942,0.0721,0.3576,0.0,0.0562,0.1474,0.1487,0.3369,0.0,0.0,0.0,0.0,0.0,0.0651,0.0,0.0,0.0466,0.0,0.1699,1.4947
5293,Rafal Gikiewicz,Augsburg,0.0,0.0,0.7087,0.0,0.0,0.3819,0.0,0.0378,0.0175,0.0,0.0863,0.1414,0.0,0.0,0.0402,0.0,0.0,0.0665,0.0,1.4803
5717,Amine Harit,Schalke 04,0.0412,-,-,0.0,0.0,0.0378,0.2621,0.0,-,-,-,0.0355,0.0,0.109,0.0,0.0,0.3572,0.5777,0.0471,1.4676
3286,Kevin Trapp,Eintracht Frankfurt,0.122,0.0,0.0,0.1151,0.0,0.3732,0.3138,0.0,0.1155,0.0,0.0,0.0126,0.0702,0.0665,0.1071,0.0805,0.0,0.0,0.0902,1.4667
6147,Denis Zakaria,Borussia M.Gladbach,-,-,-,-,-,-,-,0.127,0.6087,0.4403,0.0,0.0,0.0,0.0,0.0,0.2405,0.0,0.0,0.0348,1.4513
7024,Kasim Nuhu,Hoffenheim,0.4286,-,-,-,-,-,-,-,0.5563,-,-,0.0,-,0.0,0.0411,0.1493,0.0,0.158,0.1163,1.4496
199,Yann Sommer,Borussia M.Gladbach,0.0,0.0,0.0,0.0,0.0284,0.0,0.0,0.0,0.7144,0.331,-,0.0785,0.0468,0.0783,0.0456,0.1254,0.0,0.0,0.0,1.4484
3347,Ellyes Skhiri,FC Cologne,0.6448,0.2337,0.0,0.0,0.1498,0.0501,-,0.0839,0.0,0.0,0.081,0.0113,0.0801,0.0357,0.0,0.0,0.0,0.0422,0.0231,1.4357
7074,Nicolás González,VfB Stuttgart,-,-,-,0.0,0.0,0.0,0.0833,0.2241,-,-,0.0,0.1407,0.0,0.0,0.8749,0.0604,-,0.0424,0.0,1.4258
451,Matija Nastasic,Schalke 04,-,-,0.0,0.068,0.0,0.0203,0.2731,0.13,0.0915,-,0.0,-,-,0.109,0.1014,0.0,0.0637,0.5214,0.0,1.3784
4468,Dedryck Boyata,Hertha Berlin,0.1984,0.1737,0.0,0.0401,0.0551,0.0681,0.0,0.2244,0.0382,0.0434,0.0711,0.2159,0.2064,-,-,-,-,-,-,1.3348
88,Mark Uth,Schalke 04,0.0,0.0119,0.0,-,-,0.0558,0.1744,0.0,0.0688,0.0812,0.0,-,-,0.109,0.0873,0.0317,0.0637,0.6207,0.0205,1.325
5735,Jean-Philippe Mateta,Mainz 05,0.0,0.0,0.0,0.0,0.4184,0.0,0.0184,0.0315,0.6759,0.11,0.0433,0.0,0.0,0.0,0.0,-,-,-,-,1.2975
5273,Kerem Demirbay,Bayer Leverkusen,0.0931,0.0117,0.405,0.0842,-,0.022,-,0.0,0.0143,-,-,0.0,0.0,0.0,0.1932,0.151,0.0,0.0,0.3101,1.2846
9108,Marco John,Hoffenheim,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.5036,0.0708,0.0612,0.158,0.4907,1.2843
5238,Jordan Torunarigha,Hertha Berlin,0.4808,0.3368,-,-,-,-,-,-,-,0.0434,0.0,0.1338,0.2064,-,-,-,-,-,0.0673,1.2685
206,Oscar Wendt,Borussia M.Gladbach,0.0,0.0,-,0.0733,0.139,0.0,-,0.5381,0.0,0.0628,0.0,0.0,-,0.3549,0.0,-,0.0967,-,-,1.2648
6082,Jiri Pavlenka,Werder Bremen,0.0786,0.0,0.0399,0.3916,0.0,0.0,0.0,0.5598,0.022,0.0234,0.0,0.0283,0.0,0.0328,0.0,0.0,0.0,0.0,0.0848,1.2612
8146,Ismail Jakobs,FC Cologne,-,-,-,0.0356,0.0,0.0373,0.0365,0.0372,0.1515,0.9298,0.017,0.0,-,-,0.0,0.0,-,0.0,0.0,1.2449
7879,Marius Bülter,Union Berlin,0.0,0.1172,0.0,0.0379,0.0147,0.6897,-,-,0.0,0.0,0.0487,0.2667,0.0,-,0.0,0.0,0.0,0.0,0.0628,1.2377
7867,Robert Skov,Hoffenheim,-,0.3525,0.1541,0.0757,0.0545,0.0948,-,-,0.0,0.0,0.0,0.4573,0.0381,0.0,-,-,-,-,-,1.227
311,Sven Bender,Bayer Leverkusen,0.0,0.0662,0.1163,0.1927,0.5049,0.1019,0.2126,0.0301,-,-,-,-,-,-,-,-,-,-,-,1.2247
131,Jonas Hector,FC Cologne,0.4803,0.0606,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0257,0.0409,0.0,0.5748,0.0422,-,1.2245
6722,Konstantinos Mavropanos,VfB Stuttgart,-,-,0.0241,-,-,-,-,-,0.3718,0.0,0.4282,0.0943,-,0.0,-,-,-,0.1752,0.1285,1.2221
140,Yannick Gerhardt,Wolfsburg,0.0,0.0,0.0,0.0236,0.0,0.1251,0.0475,-,-,-,-,-,0.1054,0.0427,0.041,0.0,0.0,0.2558,0.5533,1.1944
28,Mitchell Weiser,Bayer Leverkusen,-,-,-,-,-,-,-,0.0,-,0.0,0.1203,0.9923,-,0.0612,-,-,-,-,-,1.1738
116,Florian Grillitsch,Hoffenheim,-,0.0,0.3544,0.1145,-,0.0276,0.0,0.0,0.0713,0.444,0.0,-,0.0799,-,-,-,-,-,0.0817,1.1734
129,Dominique Heintz,Freiburg,0.1567,0.0,0.0099,0.2393,0.0386,0.3183,0.1002,0.2841,0.0178,-,-,-,-,-,0.0,-,0.0,-,-,1.1649
4248,Nils Petersen,Freiburg,0.5458,0.0,0.017,0.1516,0.0945,0.0,0.0,0.0774,0.0461,0.0,0.0959,0.0553,0.0,0.0,0.0,0.0741,0.0,0.0,0.0,1.1577
435,Benjamin Henrichs,RasenBallsport Leipzig,0.0,0.0,0.0,0.5232,0.246,0.3846,0.0,-,-,-,-,-,-,-,-,-,-,-,-,1.1538
9133,Youssoufa Moukoko,Borussia Dortmund,-,-,-,-,-,-,-,0.0,1.062,0.0,0.0,0.0224,0.0682,-,-,0.0,0.0,0.0,-,1.1526
7044,Kevin Möhwald,Werder Bremen,-,-,-,0.3916,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0283,0.014,-,0.0,0.4799,0.0583,-,0.1725,1.1446
96,Salif Sané,Schalke 04,-,0.0467,0.0,0.1278,0.0614,0.0378,0.198,-,-,-,0.6195,0.0523,0.0,-,-,-,-,-,-,1.1435
3834,Ishak Belfodil,Hoffenheim,0.0,-,0.056,0.3891,-,0.4937,0.0926,-,-,-,0.0,0.0,0.041,0.0,0.0464,0.0,-,-,0.0,1.1188
8799,Joakim Nilsson,Arminia Bielefeld,-,-,-,-,-,0.0,-,-,0.0,0.0168,0.0,0.1322,-,-,0.1296,0.0564,0.2028,0.037,0.5335,1.1083
23,Marvin Plattenhardt,Hertha Berlin,-,0.0754,-,0.1422,-,0.0611,0.0938,0.1878,0.0,0.1566,0.0,0.0213,-,0.1311,0.2371,-,-,-,-,1.1064
118,Levin Öztunali,Mainz 05,0.0,0.0,-,0.1156,0.3943,0.0,0.0267,0.1031,0.3747,-,-,-,-,-,0.0875,0.0,0.0,0.0,0.0,1.1019
7811,Lino Tempelmann,Freiburg,-,-,-,-,0.0,-,0.0327,0.102,-,-,0.3339,0.0,-,-,0.5662,0.0649,0.0,-,-,1.0997
2655,Alfred Finnbogason,Augsburg,0.0,0.0,0.0296,-,-,0.062,0.0,0.0,-,-,0.89,0.0,0.0585,-,-,0.0,0.0493,0.0,-,1.0894
8825,Reinier,Borussia Dortmund,-,0.3105,0.4823,-,-,0.2596,-,-,-,-,0.0345,-,-,-,-,-,-,-,-,1.0869
6708,Bote Baku,Mainz 05,0.0,0.6944,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3895,-,-,1.0839
320,Jonas Hofmann,Borussia M.Gladbach,0.0197,0.0448,0.0,0.116,0.0,0.0706,0.1132,-,-,-,-,-,-,0.3618,0.1113,0.1372,0.0468,0.0621,0.0,1.0835
420,Patrick Herrmann,Borussia M.Gladbach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3453,0.57,0.0,0.0,-,0.0231,0.1307,0.0,0.0,0.0,0.0,0.0,1.0691
2663,Felix Passlack,Borussia Dortmund,0.0949,-,0.0,0.0,0.0,0.4768,-,-,0.4792,-,-,-,-,-,-,-,-,-,-,1.0509
7108,Jonathan Burkardt,Mainz 05,0.0,0.0,0.0634,0.0,0.0,0.0,0.0184,-,0.0,0.1514,0.0296,0.0244,-,0.6374,0.0,0.1082,0.0,0.0,0.016,1.0488
1702,Mike van der Hoorn,Arminia Bielefeld,0.0767,0.0155,0.4374,0.0,0.08,0.0266,0.0788,0.0,0.1403,0.0,0.0,0.1322,0.0,0.0151,-,-,0.0,-,0.0452,1.0478
8793,Fabian Kunze,Arminia Bielefeld,0.0,0.0,-,0.2843,-,-,0.0,0.0,-,0.0,-,0.0,0.0,0.0151,0.0457,0.0761,0.0,0.037,0.5888,1.047
3431,Almamy Touré,Eintracht Frankfurt,-,0.0,0.1922,0.2398,0.0,0.0,0.0142,-,-,-,-,-,-,0.03,0.0,0.0,0.5566,0.0,0.0,1.0328
8791,Ritsu Doan,Arminia Bielefeld,0.0,0.0,0.0,0.312,0.0524,0.0,0.0366,0.0,0.0,0.0,0.0,0.1271,0.358,0.0,0.0521,0.0,0.0,0.037,0.057,1.0322
7814,Taiwo Awoniyi,Union Berlin,-,0.2266,-,0.0,0.0,0.1474,0.0,0.0,0.0,0.0434,0.0,0.0647,0.0,0.0,0.0,0.4062,0.0175,0.0,0.1257,1.0315
454,Charles Aránguiz,Bayer Leverkusen,0.12,0.0586,0.1163,0.0258,-,-,-,-,-,-,-,-,-,-,-,0.0,0.2978,0.1006,0.3101,1.0292
8958,Reinhold Yabo,Arminia Bielefeld,-,-,0.0,0.0,-,0.0,0.0,0.0,0.168,0.0296,-,-,-,0.0,0.1388,0.0564,0.6205,0.0,0.0,1.0133
6103,Dan-Axel Zagadou,Borussia Dortmund,-,-,-,-,-,-,-,-,-,0.1557,0.0,0.0,-,0.0,0.703,0.1468,-,-,-,1.0055
330,Ralf Fährmann,Schalke 04,0.0,0.0,0.0,-,-,-,-,-,-,-,0.0,0.0535,0.0,0.3624,0.0281,0.0,0.026,0.518,0.0,0.988
8789,Manuel Prietl,Arminia Bielefeld,0.0,0.0156,0.1067,0.1213,0.4093,0.0,0.1278,0.0,0.1392,0.0599,0.0,-,0.0,0.0,-,-,-,-,-,0.9798
412,André Hahn,Augsburg,0.0,0.0,0.0,0.0229,0.0,0.0526,0.0699,0.0,0.0625,-,-,-,-,0.7384,0.0,0.0,0.0171,0.0,0.0,0.9634
2645,Marcel Hartel,Arminia Bielefeld,0.0399,0.0,0.0463,0.0,0.08,0.0,0.0,0.0,0.3843,0.0296,0.0,0.0557,0.0,0.0151,0.063,0.022,0.1427,0.0,0.0754,0.954
7058,Kevin Stöger,Mainz 05,-,-,-,-,-,0.0,-,-,0.0,0.0149,0.2408,0.4951,0.0,0.0,0.1509,0.0,-,0.0,0.0448,0.9465
7882,Sheraldo Becker,Union Berlin,0.0106,0.1094,0.0,0.0,0.0581,-,0.0,0.1925,0.0,0.0,0.3319,0.0,0.0,0.0651,0.0,0.0,-,0.1578,-,0.9254
8794,Cédric Brunner,Arminia Bielefeld,0.1526,0.0155,0.0,-,-,0.0,0.0366,0.0,0.2102,0.0934,0.0,0.206,0.0,0.0,0.0148,0.0784,0.0,0.1076,0.0,0.9151
2691,Milos Veljkovic,Werder Bremen,-,0.0,0.0477,0.5088,0.0,0.0,-,-,-,-,-,-,0.0,0.0,0.0,0.0235,0.0999,0.0,0.2322,0.9121
7810,Ruben Vargas,Augsburg,0.0,-,0.0,0.0,0.0,0.1471,0.0177,0.018,0.0457,0.0221,0.4617,0.0,0.0355,0.0208,0.0615,0.065,0.0,-,0.0,0.8951
306,Florian Niederlechner,Augsburg,0.0,0.0,0.0,0.0,0.0747,-,0.0,0.0,0.0,0.2498,0.0,-,0.3953,0.0,0.0258,0.0,0.0493,0.0,0.0809,0.8758
6096,Sergio Córdova,Arminia Bielefeld,0.0175,0.0,0.0351,-,0.0277,0.0246,0.0,-,-,0.0,0.0,0.0,0.0,0.0,0.0321,0.0,0.6205,0.037,0.0659,0.8604
7439,Tahith Chong,Werder Bremen,0.0,0.0,0.0,-,0.0,0.0968,0.0,0.0,0.0,0.1792,0.0489,-,0.5342,0.0,0.0,-,-,-,-,0.8591
6326,Ibrahima Konaté,RasenBallsport Leipzig,-,-,-,-,0.0741,-,0.1318,0.1324,0.0516,0.4692,-,0.0,-,-,-,-,-,-,-,0.8591
127,Timo Horn,FC Cologne,0.0904,0.0,0.0,0.0141,0.0,0.0,0.0,0.0304,0.0,0.5115,0.0198,0.0,0.0,0.0257,0.0,0.0314,0.0,0.0,0.1254,0.8487
8205,Jan Thielmann,FC Cologne,0.4985,0.0606,0.0,-,-,0.059,0.0,0.0,0.0,0.0312,0.107,0.0,0.0801,0.0,0.0,-,0.0,0.0,0.0,0.8364
2631,Karim Onisiwo,Mainz 05,0.0,0.0525,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0811,0.0756,0.0,0.0,0.0443,0.0696,0.0,0.5127,0.0,0.8358
7295,Joshua Sargent,Werder Bremen,0.0,0.0,0.1845,0.3916,0.022,0.0,0.0797,0.0,-,0.0,0.0,0.0283,0.0,0.0,0.0,0.0355,0.0249,0.0,0.0676,0.8341
3349,Ramy Bensebaini,Borussia M.Gladbach,0.0648,0.1019,0.0554,0.0,-,0.0881,0.0541,-,-,-,-,-,-,0.0,0.3417,0.0644,0.0,0.0621,0.0,0.8325
7786,Rafael Czichos,FC Cologne,0.0944,0.1731,0.0,0.0,0.0,0.0,0.1722,0.0839,0.1515,-,-,-,-,0.0373,0.0,0.0753,0.0252,-,0.0,0.8129
