id,name,team,1,2,3,4,5,6,7,8,9,10,11,total
8876,Dimitris Limnios,FC Cologne,-,27,23,-,74,60,64,24,-,-,-,272
202,Håvard Nordtveit,Hoffenheim,-,-,-,-,-,-,-,90,-,90,90,270
3393,Bouna Sarr,Bayern Munich,-,-,-,-,90,90,90,-,-,-,-,270
60,Christian Gentner,Union Berlin,24,-,-,11,72,85,77,-,-,-,1,270
8877,Sava-Arangel Cestic,FC Cologne,-,-,-,-,-,-,-,-,90,90,90,270
74,Pavel Kaderábek,Hoffenheim,90,90,90,-,-,-,-,-,-,-,-,270
6722,Konstantinos Mavropanos,VfB Stuttgart,-,-,74,-,-,-,-,-,59,47,89,269
5219,Aleksandar Dragovic,Bayer Leverkusen,-,1,-,-,55,-,1,39,74,90,6,266
225,Javi Martínez,Bayern Munich,-,-,1,25,20,80,17,90,6,24,-,263
205,Mahmoud Dahoud,Borussia Dortmund,-,5,-,77,71,-,-,63,-,46,-,262
6963,Justin Kluivert,RasenBallsport Leipzig,-,-,-,1,69,-,-,18,-,81,90,259
5222,Joel Pohjanpalo,Union Berlin,-,-,26,68,72,11,77,-,-,-,-,254
7522,Nassim Boujellab,Schalke 04,-,90,-,-,-,-,-,-,8,66,90,254
5358,Lukas Klostermann,RasenBallsport Leipzig,90,90,18,46,-,-,-,-,-,-,-,244
7074,Nicolás González,VfB Stuttgart,-,-,-,24,32,44,90,31,-,-,22,243
8797,Nils Seufert,Arminia Bielefeld,-,-,-,1,42,-,40,81,70,-,8,242
7997,Julian Ryerson,Union Berlin,-,16,21,-,9,89,-,5,-,85,16,241
3834,Ishak Belfodil,Hoffenheim,9,-,12,62,-,64,64,-,-,-,30,241
6352,Valentino Lazaro,Borussia M.Gladbach,-,-,-,-,-,10,23,22,66,25,90,236
6045,Davy Klaassen,Werder Bremen,65,89,76,-,-,-,-,-,-,-,-,230
269,Dominik Kohr,Eintracht Frankfurt,47,-,-,-,-,42,90,27,-,16,-,222
8795,Jacob Laursen,Arminia Bielefeld,16,-,18,-,90,-,90,-,-,-,-,214
