id,name,team,1,2,3,4,5,6,7,8,9,10,11,total
9028,Kilian Ludewig,Schalke 04,-,-,-,0,0,1,3,0,1,-,-,5
176,Sven Schipplock,Arminia Bielefeld,0,0,1,1,0,2,0,0,0,1,-,5
4336,Raphael Framberger,Augsburg,2,1,1,0,0,0,-,0,-,0,-,4
3603,Corentin Tolisso,Bayern Munich,1,0,0,2,-,-,0,-,1,-,-,4
1275,Robin Quaison,Mainz 05,1,1,0,0,1,0,0,0,1,0,-,4
3059,Axel Witsel,Borussia Dortmund,0,0,1,2,0,1,0,0,0,0,-,4
2631,Karim Onisiwo,Mainz 05,0,0,1,0,-,1,1,0,0,1,-,4
7345,Alphonso Davies,Bayern Munich,-,2,2,0,0,-,-,-,-,-,-,4
8794,Cédric Brunner,Arminia Bielefeld,1,0,1,-,-,0,1,0,1,0,-,4
5659,Nordi Mukiele,RasenBallsport Leipzig,0,0,1,1,0,-,1,-,1,0,-,4
5243,Dayotchanculle Upamecano,RasenBallsport Leipzig,0,0,2,0,0,1,-,0,0,1,-,4
43,Danny Latza,Mainz 05,0,1,1,0,1,0,1,-,-,-,-,4
5250,Yussuf Poulsen,RasenBallsport Leipzig,1,1,-,0,2,0,0,0,-,0,-,4
290,Mijat Gacinovic,Hoffenheim,1,0,2,0,0,0,1,0,0,0,-,4
7899,Daley Sinkgraven,Bayer Leverkusen,0,0,0,0,3,0,-,1,0,0,-,4
7785,Kingsley Ehizibue,FC Cologne,1,1,0,2,0,-,-,0,0,-,-,4
3349,Ramy Bensebaini,Borussia M.Gladbach,1,0,0,0,-,1,2,-,-,-,-,4
4291,Marc-Oliver Kempf,VfB Stuttgart,2,0,0,0,0,1,0,1,0,0,-,4
23,Marvin Plattenhardt,Hertha Berlin,-,0,-,0,-,1,2,1,0,0,-,4
6338,Lucas Alario,Bayer Leverkusen,1,-,0,1,0,2,0,0,-,-,-,4
135,Yuya Osako,Werder Bremen,0,0,-,-,0,0,1,-,1,2,-,4
2627,Jannes Horn,FC Cologne,2,0,0,1,1,0,0,-,0,0,-,4
4340,Grischa Prömel,Union Berlin,1,2,1,0,-,-,-,0,0,0,-,4
106,Waldemar Anton,VfB Stuttgart,2,0,0,-,-,-,1,0,1,0,-,4
1236,Patrik Schick,Bayer Leverkusen,0,1,1,-,-,-,-,0,0,2,-,4
206,Oscar Wendt,Borussia M.Gladbach,0,0,-,1,1,0,-,1,1,0,-,4
8146,Ismail Jakobs,FC Cologne,-,-,-,0,2,1,1,0,0,0,-,4
8205,Jan Thielmann,FC Cologne,1,1,0,-,-,1,0,0,0,1,-,4
3347,Ellyes Skhiri,FC Cologne,0,2,0,0,1,0,-,0,0,0,-,3
5242,Stefan Ilsanker,Eintracht Frankfurt,0,0,1,0,0,0,1,0,1,0,0,3
2668,Martin Hinteregger,Eintracht Frankfurt,0,0,0,0,0,1,1,0,0,1,0,3
150,Josuha Guilavogui,Wolfsburg,-,1,2,0,0,-,-,-,-,-,-,3
2624,Djibril Sow,Eintracht Frankfurt,-,0,-,-,0,-,0,1,0,2,0,3
5219,Aleksandar Dragovic,Bayer Leverkusen,-,0,-,-,0,-,0,0,1,2,-,3
8430,Chris Richards,Bayern Munich,0,-,3,-,-,-,-,-,-,0,-,3
5654,Baptiste Santamaria,Freiburg,-,1,0,1,0,0,0,0,1,0,-,3
22,John Brooks,Wolfsburg,0,0,2,1,0,0,0,0,0,0,0,3
6496,Ermedin Demirovic,Freiburg,-,0,-,0,0,0,-,0,1,2,-,3
8070,Mateu Morey,Borussia Dortmund,-,-,-,-,0,-,-,-,-,3,-,3
7868,Diadie Samassékou,Hoffenheim,1,1,-,0,0,0,0,0,1,0,-,3
2663,Felix Passlack,Borussia Dortmund,1,-,0,1,1,0,-,-,0,-,-,3
205,Mahmoud Dahoud,Borussia Dortmund,-,1,-,0,0,-,-,2,-,0,-,3
5625,Kwon Chang-Hoon,Freiburg,0,0,0,1,0,2,0,-,-,-,-,3
5230,Thomas Delaney,Borussia Dortmund,0,-,0,0,1,2,0,-,-,-,-,3
5356,Breel Embolo,Borussia M.Gladbach,-,-,0,0,1,0,1,0,0,1,-,3
315,Matthias Ginter,Borussia M.Gladbach,1,0,1,0,0,0,0,0,1,0,-,3
4248,Nils Petersen,Freiburg,0,0,0,2,1,0,0,0,0,0,-,3
5251,Rani Khedira,Augsburg,0,0,1,0,0,-,0,2,0,-,-,3
7073,Pierre Kunde,Mainz 05,-,-,0,0,1,1,0,1,0,0,-,3
60,Christian Gentner,Union Berlin,1,-,-,0,0,2,0,-,-,-,-,3
8797,Nils Seufert,Arminia Bielefeld,-,-,-,0,2,-,0,0,1,-,-,3
5340,Marco Friedl,Werder Bremen,0,0,0,0,0,2,0,1,0,0,-,3
8117,Nick Woltemade,Werder Bremen,0,-,-,2,-,-,-,-,0,1,-,3
8786,Stefan Ortega Moreno,Arminia Bielefeld,1,1,0,0,0,0,0,0,0,1,-,3
6523,Milot Rashica,Werder Bremen,-,-,-,0,-,0,1,2,0,-,-,3
2456,Omar Mascarell,Schalke 04,-,0,0,2,0,0,0,0,0,1,-,3
7814,Taiwo Awoniyi,Union Berlin,-,0,-,0,1,0,0,1,1,0,-,3
7394,Rabbi Matondo,Schalke 04,1,-,-,-,2,-,-,-,-,-,-,3
306,Florian Niederlechner,Augsburg,0,1,0,0,1,-,0,0,1,0,-,3
90,Sebastian Rudy,Schalke 04,0,3,-,-,-,-,-,-,-,-,-,3
7431,Jean-Manuel Mbom,Werder Bremen,-,1,1,0,1,0,0,0,0,-,-,3
3743,Lucas Tousart,Hertha Berlin,0,2,0,0,0,1,-,-,-,0,-,3
7090,Krzysztof Piatek,Hertha Berlin,0,0,1,0,0,0,0,2,0,0,-,3
412,André Hahn,Augsburg,0,0,2,0,0,1,0,0,0,-,-,3
7051,Gonçalo Paciência,Schalke 04,0,1,0,0,0,0,2,0,-,-,-,3
7320,Amos Pieper,Arminia Bielefeld,0,0,1,0,0,0,1,0,1,-,-,3
7815,Christian Groß,Werder Bremen,-,0,0,0,0,2,0,1,0,0,-,3
6096,Sergio Córdova,Arminia Bielefeld,2,0,0,-,0,0,0,-,-,1,-,3
171,Michael Gregoritsch,Augsburg,0,0,0,1,0,0,0,0,0,2,-,3
8083,Noah Katterbach,FC Cologne,0,-,-,-,1,1,0,0,-,-,-,2
7439,Tahith Chong,Werder Bremen,2,0,0,-,0,0,0,0,0,0,-,2
8788,Anderson-Lenda Lucoqui,Arminia Bielefeld,0,1,0,0,-,0,-,0,0,1,-,2
2665,Jeffrey Gouweleeuw,Augsburg,0,0,0,0,1,0,0,0,1,0,-,2
454,Charles Aránguiz,Bayer Leverkusen,0,1,1,0,-,-,-,-,-,-,-,2
7049,Evan Ndicka,Eintracht Frankfurt,-,-,-,-,-,-,-,1,1,0,0,2
74,Pavel Kaderábek,Hoffenheim,0,1,1,-,-,-,-,-,-,-,-,2
4280,Davie Selke,Werder Bremen,1,0,0,0,-,-,-,-,0,1,-,2
983,Kevin Mbabu,Wolfsburg,-,-,-,-,-,-,-,-,-,-,2,2
7122,Javairo Dilrosun,Hertha Berlin,-,-,-,1,0,0,-,-,-,1,-,2
8853,Maxence Lacroix,Wolfsburg,0,-,0,0,0,0,0,0,1,0,1,2
8790,Cebio Soukou,Arminia Bielefeld,0,0,2,-,-,-,0,0,0,-,-,2
6098,Niclas Füllkrug,Werder Bremen,1,0,1,0,0,-,-,-,-,-,-,2
