id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,total
1681,Ahmed Musa,CSKA Moscow,0.9611,0.4616,1.4879,0.198,0.8688,0.6375,0.636,0.182,1.5896,0.3116,1.6066,0.7586,0.0459,1.8313,0.1274,0.3279,0.8056,0.8325,2.2077,0.0627,1.612,0.0364,1.3926,0.0717,0.0178,1.2592,0.1242,0.6756,0.9489,0.4138,22.4925
2815,Quincy Promes,Spartak Moscow,1.2649,0.8077,1.9725,0.5167,0.5587,0.8397,0.7743,0.223,0.2673,0.3461,0.667,0.359,0.8844,0.2669,0.6545,0.8619,0.303,1.1591,0.0447,0.525,0.7883,1.12,0.6065,0.8132,1.0051,0.8346,0.81,0.7216,1.0171,0.3226,21.3354
3064,Hulk,Zenit St. Petersburg,0.9053,1.2926,2.7593,0.423,0.1549,1.3987,0.6031,0.3842,0.6759,0.7813,0.8602,0.2802,2.5811,-,0.1877,0.032,0.3553,-,0.25,1.7067,0.1386,1.1613,0.4048,0.8062,0.7133,1.5474,0.1692,0.2572,0.4989,-,21.3284
3063,Artem Dzyuba,Zenit St. Petersburg,0.7471,0.8458,0.4239,0.3154,0.0491,0.5414,0.2894,0.0696,0.5933,0.8809,0.3993,0.6067,1.7029,0.3975,0.3229,0.3998,0.3553,0.9807,0.1208,1.7046,0.4484,1.1207,0.7658,0.336,0.3015,1.3727,0.1453,0.1507,0.0,2.1898,18.5773
2925,Fedor Smolov,FC Krasnodar,0.531,0.1617,0.3285,0.072,0.4375,0.7925,0.2675,0.6992,0.5661,0.1257,0.1202,1.1936,0.7396,0.5321,0.6928,0.5175,1.0686,0.3094,0.4284,0.7422,0.0472,0.6847,1.9919,0.5127,0.3508,1.0415,1.4835,1.1577,0.4421,-,18.0382
3062,Oleg Shatov,Zenit St. Petersburg,0.706,1.2718,1.9774,0.5849,0.1011,1.0911,0.4966,0.0321,-,0.1499,0.3993,0.5909,1.1857,0.7559,-,0.46,0.0,0.4708,0.0,0.0745,0.1573,0.0625,1.0889,0.4106,0.4049,2.4522,0.2476,-,0.2093,1.9548,17.3361
2881,Alan Dzagoev,CSKA Moscow,0.7113,0.5803,1.105,0.2213,0.6049,0.3042,0.6667,0.6948,1.0648,0.3317,0.1812,-,0.1148,0.7274,0.4608,0.3209,0.3814,1.2566,0.1445,0.0324,0.7237,0.0093,1.1963,0.018,0.0391,2.6856,0.0274,0.6202,0.9171,0.5061,16.6478
2817,Ivelin Popov,Spartak Moscow,0.139,0.5511,1.1505,0.6574,0.462,0.3106,0.8662,0.0,0.3889,0.3366,0.4523,0.8238,-,0.3063,0.639,1.0592,0.5484,1.0634,0.0954,0.3294,0.6389,0.0679,0.4471,1.2701,0.5121,0.3631,0.5654,0.1137,0.5011,0.2924,14.9513
2924,Pavel Mamaev,FC Krasnodar,0.2189,0.2092,0.1825,0.0343,0.0702,0.4607,0.2184,1.3537,0.4844,0.2169,0.5047,-,0.8247,1.6763,0.7246,0.0485,0.303,0.075,0.4863,0.721,0.6286,0.0817,1.059,0.5813,0.0399,0.6065,0.7403,1.2797,0.2437,0.5522,14.6262
2884,Roman Eremenko,CSKA Moscow,0.8107,0.5364,0.9668,0.281,0.2614,1.0037,0.164,0.2003,0.1016,0.0,0.1511,0.6685,0.1146,-,-,-,-,-,1.0189,0.0603,1.6045,0.0457,1.6785,0.1488,0.0703,1.3846,0.1433,0.0313,0.5739,0.345,12.3652
2818,Zé Luís,Spartak Moscow,0.7463,0.0966,0.9643,0.196,0.1746,1.0971,0.3148,-,0.1645,0.3753,-,-,-,0.1752,0.0,1.5062,1.0907,0.1094,0.0,1.0759,0.6377,-,0.515,0.9101,0.9314,0.4514,0.4833,0.1045,-,0.2073,12.3276
2883,Zoran Tosic,CSKA Moscow,0.7177,0.4733,0.8905,0.3278,0.7611,0.2125,0.0869,0.0,1.1929,0.2136,0.0993,0.7743,-,1.0137,0.4042,0.296,0.2572,0.1138,0.9994,0.0128,0.6559,0.0612,0.544,0.0,-,0.5825,0.0555,0.1264,0.9758,0.4744,12.3227
2710,Aleksandr Samedov,Lokomotiv Moscow,-,0.4656,0.0276,1.582,0.0415,0.3144,0.1879,0.0924,0.2524,0.1044,1.4187,0.6244,0.704,0.6789,0.1951,0.1669,0.9539,0.3352,0.7643,0.5233,0.192,0.6533,0.2299,0.1596,0.2389,0.0826,0.0,0.9981,0.0767,-,12.064
2923,Odil Ahmedov,FC Krasnodar,0.3397,0.0424,0.382,0.0221,0.0165,0.4087,0.0978,0.1373,0.3621,-,0.6447,0.9462,0.9681,1.5543,0.0,0.3846,0.3047,0.251,0.4054,0.4476,0.5853,0.8795,1.3018,0.5325,0.0399,0.2763,0.5451,0.0989,-,-,11.9745
2968,Magomed Ozdoev,Rubin Kazan,0.0765,0.5241,0.4692,0.0797,1.5263,0.2679,0.1142,-,0.0,0.1956,1.3721,0.5291,0.6938,0.8916,0.4453,0.58,0.6388,0.2937,0.8575,0.1116,0.309,0.5194,0.0619,0.2488,0.155,0.4657,0.1159,0.0783,0.1888,0.1278,11.9376
2857,Oleg Ivanov,FK Akhmat,0.0632,0.4797,0.0747,0.2381,0.532,0.1863,0.8983,1.4341,1.0015,0.6703,0.2076,0.0954,0.353,0.264,0.4891,0.1658,0.7974,-,0.135,0.1268,1.0677,0.4227,0.0597,0.1847,0.0789,0.1473,0.0226,0.7613,-,0.4841,11.4413
3035,Evgeni Lutsenko,Mordovya,0.755,0.1766,0.1114,0.2886,-,0.0,1.928,0.0552,1.7254,1.0847,0.3017,0.0805,0.5397,0.1224,0.995,0.0,0.0,0.0806,0.7243,-,0.0,0.0523,0.0624,0.3137,1.0374,0.4208,0.136,0.1754,0.0789,-,11.246
2776,Timofei Kalachev,FC Rostov,0.5471,-,0.3013,2.0426,0.4585,0.5505,0.8189,-,0.2187,0.3874,-,0.425,0.6908,0.0647,-,0.0787,0.491,0.1942,0.0943,-,-,0.2068,0.1697,-,0.5067,0.5375,-,0.7441,0.9005,0.3151,10.7441
2969,Maksim Kanunnikov,Rubin Kazan,0.0272,0.4587,0.4975,0.0636,1.2383,0.1461,0.0684,0.8659,0.0,0.1433,0.7073,0.6322,0.6869,0.2638,0.6254,0.1742,0.1096,0.2902,0.8805,0.1192,0.0423,0.0093,0.8625,0.3995,0.0895,0.2963,0.4853,0.1149,0.1651,0.1856,10.6486
3059,Axel Witsel,Zenit St. Petersburg,0.5904,0.1785,0.3967,0.6142,0.0884,0.5097,0.3681,0.3212,0.2527,0.6181,0.3448,0.4672,0.5172,0.5553,0.8822,0.4516,0.0279,0.2732,0.0789,0.1898,0.206,0.0789,0.0585,0.055,0.3981,1.7023,0.1764,0.1509,0.0,-,10.5522
2948,Yannick Boli,Anzhi Makhachkala,1.7439,0.8454,0.6255,0.5562,0.6511,0.4136,-,0.2078,0.0,0.7307,0.1281,0.3637,0.8065,1.0271,0.474,0.0,0.0,0.0,0.1652,-,0.069,0.1375,0.1747,0.0265,0.0,0.0,0.0907,0.334,0.4438,0.4342,10.4492
2796,Aleksandr Sapeta,Ural,0.5642,0.9928,0.1079,0.1345,0.4228,0.0,-,0.0908,0.7499,0.0196,0.617,0.0851,0.4339,0.5031,0.29,0.0153,1.3205,0.9084,0.3294,0.8726,0.0,0.1029,0.5468,0.0243,0.1739,0.011,0.0605,0.1474,0.0119,0.6534,10.1899
3080,Danny,Zenit St. Petersburg,-,0.0493,0.5958,0.5089,0.111,0.0646,0.1913,0.0235,0.1982,1.0571,0.5505,0.4175,1.2163,0.6364,0.342,0.078,0.0,1.3574,0.3648,1.3643,0.5221,0.3361,0.0585,0.0138,-,-,-,-,-,-,10.0574
2896,Mario Fernandes,CSKA Moscow,0.1926,0.3561,1.0167,0.1128,0.5461,0.4606,-,0.0558,0.0732,-,0.5244,0.693,0.0113,0.1279,0.1862,0.2915,0.8215,0.7561,0.1651,0.0431,0.8137,0.0155,1.4511,0.0717,0.0564,-,0.1159,0.1447,0.6307,0.1707,9.9044
3036,Ruslan Mukhametshin,Mordovya,0.0648,0.5531,0.1863,0.1375,0.0568,0.2874,1.4973,0.134,1.3782,0.6189,0.3312,0.3708,0.6171,0.1777,0.8749,-,0.0,0.0609,0.7839,0.3724,0.5005,0.0542,-,0.4582,0.0877,0.0199,0.0601,0.1542,0.0103,0.0,9.8483
599,Oumar Niasse,Lokomotiv Moscow,-,-,-,0.5337,0.2783,0.7872,0.3444,0.0681,0.8965,0.4314,0.1821,0.8019,0.3688,2.0461,0.516,0.0901,0.7433,1.7407,-,-,-,-,-,-,-,-,-,-,-,-,9.8286
2814,Denis Glushakov,Spartak Moscow,0.2891,0.3581,1.0102,0.2272,0.0591,0.187,0.3424,0.1161,0.2041,0.2383,-,0.6489,0.579,0.0387,0.6545,0.7795,0.0719,0.5791,0.0993,0.2465,0.1648,1.09,0.5015,0.3477,-,0.7826,0.0,0.0,0.0968,-,9.7124
2882,Pontus Wernbloom,CSKA Moscow,0.2154,0.5442,0.8593,0.2287,0.0281,0.7272,0.0789,0.0138,-,0.3197,0.0105,0.1109,0.127,0.8199,0.0508,0.2089,0.6117,-,0.0737,0.0786,1.2548,0.0093,-,0.0859,0.0317,1.4919,0.1689,0.3682,1.0094,0.1289,9.6563
2821,Dmitri Kombarov,Spartak Moscow,0.2002,0.5088,0.783,0.1139,0.1022,0.0152,0.895,0.3953,0.2041,0.1519,0.1533,0.4135,0.9415,-,0.639,0.2024,0.1029,0.5226,0.1211,1.0313,0.5364,1.0918,-,-,0.2611,-,-,0.0,0.0,0.1022,9.4887
3055,Igor Smolnikov,Zenit St. Petersburg,0.6071,0.1292,1.1145,0.3565,0.0729,0.6992,0.3499,0.3287,0.1835,0.5192,0.3993,-,-,0.4414,0.6712,0.0958,0.0,-,0.0,0.3699,0.1406,0.1038,0.0,0.7001,0.5141,1.308,0.1847,0.1209,0.0392,-,9.4497
2774,Sardar Azmoun,FC Rostov,-,0.0,0.0296,-,0.0599,0.6039,1.092,0.0,-,0.4019,0.0279,0.1065,0.2559,0.0,-,0.0,0.0,-,0.0399,0.8049,-,0.221,0.2232,1.0333,0.7361,0.4431,0.5085,0.6904,0.7556,0.942,8.9756
