id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,total
2881,Alan Dzagoev,CSKA Moscow,0.5568,0.564,0.8169,0.0776,0.5276,0.1775,0.6321,0.6503,0.9454,0.3116,0.0105,-,0.0387,0.201,0.1398,0.1817,0.3814,0.6975,0.1293,0.0,0.6172,0.0093,0.4835,0.0,0.0286,1.81,0.0274,0.1154,0.3283,0.0882,10.5476
2814,Denis Glushakov,Spartak Moscow,0.1582,0.2431,0.9195,0.1369,0.0591,0.187,0.3082,0.0746,0.1837,0.1681,-,0.6057,0.579,0.0387,0.639,0.6896,0.0,0.5174,0.0838,0.2465,0.143,1.0618,0.4595,0.0,-,0.7826,0.0,0.0,0.0,-,8.285
3064,Hulk,Zenit St. Petersburg,0.1703,0.6672,0.6238,0.2375,0.0394,0.5662,0.3047,0.3212,0.0994,0.6143,0.0351,0.1441,1.1801,-,0.1877,0.0,0.0,-,0.0,0.3684,0.1299,0.3164,0.0585,0.0,0.7027,0.8298,0.0,0.1425,0.2366,-,7.9758
2815,Quincy Promes,Spartak Moscow,0.0925,0.2307,0.9575,0.0312,0.3582,0.7733,0.7743,0.1203,0.1054,0.1101,0.1533,0.1431,0.1194,0.1758,0.0156,0.0636,0.1296,0.1507,0.0331,0.0596,0.1611,0.4771,0.4478,0.8132,0.2968,0.4514,0.0,0.0,0.5011,0.1836,7.9294
1681,Ahmed Musa,CSKA Moscow,0.5063,0.1303,0.5877,0.0353,0.058,0.0849,0.5454,0.0,0.9066,0.102,0.0,0.5449,0.0113,0.5936,0.0194,0.1353,0.5653,0.5916,0.8461,0.0,0.5931,0.0364,0.0391,0.0717,0.0178,0.1315,0.0,0.1193,0.541,0.0733,7.8872
2968,Magomed Ozdoev,Rubin Kazan,0.0166,0.1363,0.3759,0.0702,1.4479,0.1265,0.1142,-,0.0,0.1956,0.4947,0.2298,0.2272,0.8916,0.214,0.0,0.0447,0.2803,0.7412,0.1116,0.194,0.5101,0.0,0.2296,0.0684,0.4135,0.1159,0.056,0.1624,0.0957,7.5639
3059,Axel Witsel,Zenit St. Petersburg,0.2233,0.1785,0.3659,0.1345,0.0884,0.4781,0.0,0.3212,0.0675,0.599,0.3448,0.1441,0.5172,0.5374,0.7994,0.0437,0.0,0.182,0.0,0.0275,0.1174,0.0518,0.0,0.0,0.3816,1.6824,0.1165,0.1509,0.0,-,7.5531
2884,Roman Eremenko,CSKA Moscow,0.512,0.1322,0.7155,0.2215,0.0281,0.6998,0.164,0.0138,0.1016,0.0,0.1511,0.2511,0.0816,-,-,-,-,-,0.7871,0.0196,1.228,0.0364,1.1511,0.0537,0.0286,0.6458,0.0227,0.0183,0.0489,0.2136,7.3261
2883,Zoran Tosic,CSKA Moscow,0.0883,0.0,0.1724,0.1433,0.5375,0.1851,0.0,0.0,1.1193,0.2136,0.0105,0.39,-,0.5922,0.2154,0.2317,0.2403,0.0953,0.0281,0.0128,0.6349,0.0248,0.544,0.0,-,0.5506,0.0347,0.101,0.9758,0.1305,7.2721
2817,Ivelin Popov,Spartak Moscow,0.0,0.1788,0.7404,0.4496,0.3192,0.2868,0.6653,0.0,0.1054,0.0417,0.0,0.5294,-,0.0,0.0,0.8045,0.0,0.5413,0.0954,0.0963,0.136,0.0,0.0741,0.3477,0.1266,0.3313,0.5654,0.1045,0.5011,0.095,7.1358
2896,Mario Fernandes,CSKA Moscow,0.0704,0.2476,0.3974,0.1128,0.4442,0.2449,-,0.0558,0.0732,-,0.5244,0.6199,0.0113,0.1279,0.1017,0.1202,0.273,0.6665,0.0594,0.0431,0.8137,0.0155,1.4511,0.0537,0.0564,-,0.1159,0.1323,0.0898,0.1707,7.0928
2882,Pontus Wernbloom,CSKA Moscow,0.2045,0.5169,0.8593,0.2287,0.0281,0.7084,0.0507,0.0,-,0.3197,0.0105,0.1109,0.1146,0.8007,0.037,0.1372,0.0464,-,0.0737,0.0,0.6349,0.0093,-,0.0537,0.0317,0.8182,0.0858,0.0163,1.0094,0.1289,7.0355
2776,Timofei Kalachev,FC Rostov,0.2882,-,0.1243,1.0496,0.4481,0.4565,0.7713,-,0.0902,0.3599,-,0.2325,0.3414,0.0,-,0.0635,0.4393,0.1236,0.0,-,-,0.1252,0.0323,-,0.5067,0.0441,-,0.7441,0.7936,0.0,7.0344
2923,Odil Ahmedov,FC Krasnodar,0.2908,0.0424,0.3624,0.0221,0.0165,0.1656,0.0749,0.1373,0.3257,-,0.0163,0.5601,0.0498,0.9696,0.0,0.0512,0.2143,0.1495,0.3732,0.4476,0.568,0.1948,0.9945,0.5026,0.0399,0.2406,0.1107,0.0989,-,-,7.0193
2810,Salvatore Bocchetti,Spartak Moscow,0.131,0.5813,0.9375,0.0,0.1255,0.0285,0.1601,0.0,0.0635,0.1778,0.3367,0.5393,0.4177,-,0.639,0.1014,0.0835,0.0317,0.0838,0.3754,0.2541,1.0618,0.0,0.0,0.5432,-,0.0,0.1045,0.0,0.1838,6.9611
3065,Domenico Criscito,Zenit St. Petersburg,0.2232,0.0,0.0858,0.3081,0.0,0.5662,0.4257,-,0.0455,0.0,-,-,1.2163,0.069,0.2318,0.3809,-,0.5072,-,-,0.0,0.0,0.3817,0.0,0.3085,2.0904,0.0113,-,0.0,0.0869,6.9385
2921,Charles Kaboré,FC Krasnodar,-,-,-,-,-,-,-,0.6186,0.23,0.0715,0.1857,0.8041,0.1252,0.2681,0.0207,0.3676,0.7047,0.1622,0.2107,0.0553,-,0.0459,1.0518,0.0833,0.151,0.5409,0.7882,0.2397,0.1784,-,6.9036
2769,César Navas,FC Rostov,0.0,0.3475,0.1408,0.9818,0.04,0.4295,0.0451,0.0264,0.0902,0.0275,0.0,0.2581,-,0.0,0.0,0.0125,0.4393,0.0995,0.0153,0.2819,0.0909,0.3858,0.0191,0.2552,0.6141,0.5301,0.4641,0.4263,0.8438,-,6.8648
3062,Oleg Shatov,Zenit St. Petersburg,0.2763,0.0,0.5281,0.1787,0.0773,0.1359,0.416,0.0,-,0.1096,0.3993,0.0251,0.1215,0.0751,-,0.1042,0.0,0.1984,0.0,0.0455,0.1573,0.0321,0.7658,0.3677,0.4049,1.0812,0.1453,-,0.0,1.1303,6.7756
2886,Bibras Natcho,CSKA Moscow,0.5931,0.4885,0.9405,0.2085,0.0,0.736,0.0507,-,0.9686,-,0.0888,-,-,0.4895,0.0559,0.0948,0.2572,0.5099,-,-,-,-,0.544,-,0.0,0.0,-,0.101,0.541,0.0882,6.7562
2963,Oleg Kuzmin,Rubin Kazan,0.0166,0.0831,0.2941,-,1.1239,0.0317,0.0852,0.6504,-,0.0804,0.8631,0.2994,0.6837,-,0.2309,0.1254,-,0.2551,0.4831,0.1,0.1419,-,0.7711,0.1142,-,-,-,0.1042,-,0.0,6.5375
