id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,total
227,Robert Lewandowski,Bayern Munich,2,3,1,1,2,1,1,1,1,1,2,0,0,0,2,1,0,1,1,1,0,1,2,-,-,1,1,0,2,1,-,1,2,1,34
65,Timo Werner,RasenBallsport Leipzig,1,1,3,0,0,0,0,1,0,3,2,1,1,2,1,2,0,2,0,0,0,0,1,0,0,0,3,0,1,0,0,1,0,2,28
6345,Jadon Sancho,Borussia Dortmund,1,1,0,0,1,0,0,-,0,-,0,1,1,2,1,1,0,1,1,1,0,1,0,1,0,0,0,0,3,0,0,0,0,0,17
7052,Wout Weghorst,Wolfsburg,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,-,0,3,0,1,0,-,0,0,0,1,2,0,2,0,16
7060,Rouwen Hennings,Fortuna Duesseldorf,1,0,1,0,0,1,1,1,0,1,3,0,1,0,-,0,1,0,0,0,0,0,0,0,0,0,0,1,-,2,0,0,1,0,15
306,Florian Niederlechner,Augsburg,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,-,13
8260,Erling Haaland,Borussia Dortmund,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,2,2,0,1,1,0,0,1,0,0,-,-,1,0,2,0,13
1275,Robin Quaison,Mainz 05,0,1,-,1,0,0,1,0,1,0,0,0,0,0,0,3,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,-,1,0,13
48,Jhon Córdoba,FC Cologne,-,0,-,0,0,0,0,0,0,0,1,-,1,0,1,0,1,2,0,1,0,2,1,-,0,0,1,0,1,0,1,0,0,-,13
993,Serge Gnabry,Bayern Munich,0,0,-,0,0,1,0,1,0,0,1,1,0,-,0,1,1,0,1,0,0,2,1,1,0,0,0,0,0,1,0,0,-,0,12
6170,André Silva,Eintracht Frankfurt,-,-,-,0,1,1,1,-,-,0,0,0,-,0,-,0,0,-,-,0,1,0,0,0,1,0,1,1,1,0,2,1,0,1,12
7880,Sebastian Andersson,Union Berlin,0,1,1,1,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,-,12
5220,Kai Havertz,Bayer Leverkusen,1,0,0,0,0,1,0,0,-,0,0,-,-,0,0,0,0,1,1,0,0,1,0,0,1,2,2,0,1,-,0,1,0,0,12
956,Andrej Kramaric,Hoffenheim,-,-,-,-,-,-,-,1,1,-,-,1,1,0,0,0,1,0,0,1,-,1,-,0,0,-,-,-,-,0,0,0,1,4,12
4248,Nils Petersen,Freiburg,0,1,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,11
319,Marco Reus,Borussia Dortmund,1,0,0,2,0,1,0,1,0,0,0,1,0,2,1,0,-,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11
83,Kevin Volland,Bayer Leverkusen,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,-,-,-,-,-,-,-,0,0,0,0,1,10
5992,Marcus Thuram,Borussia M.Gladbach,0,0,0,0,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,-,-,-,10
3310,Alassane Pléa,Borussia M.Gladbach,0,1,0,1,0,1,1,0,-,-,0,0,0,0,0,1,0,0,2,1,-,0,0,0,0,1,0,0,1,0,-,-,-,-,10
1236,Patrik Schick,RasenBallsport Leipzig,-,-,-,-,-,-,0,-,-,-,-,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,-,1,1,1,0,0,0,-,10
5248,Marcel Sabitzer,RasenBallsport Leipzig,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,-,0,0,0,-,9
208,Lars Stindl,Borussia M.Gladbach,-,-,-,-,-,-,-,0,0,0,0,0,-,0,0,1,0,0,0,-,2,0,2,1,0,0,0,0,0,0,0,1,2,0,9
2668,Martin Hinteregger,Eintracht Frankfurt,1,-,0,0,0,0,0,0,1,1,0,0,1,1,0,1,-,0,0,0,0,0,0,0,0,2,0,0,0,0,-,0,0,0,8
5356,Breel Embolo,Borussia M.Gladbach,0,1,1,0,0,0,1,0,0,-,-,0,2,0,1,-,0,0,0,0,0,0,0,0,1,0,0,-,-,-,0,0,0,1,8
