id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,total
1311,Rade Krunic,AC Milan,0,0,2,0,1,0,-,0,0,0,-,-,0,0,0,-,-,3
8010,Kevin Agudelo,Spezia,0,-,0,0,1,0,0,-,0,0,1,0,0,-,0,1,0,3
1340,Roberto Inglese,Parma Calcio 1913,0,-,-,-,-,1,0,0,-,0,0,0,0,1,1,0,0,3
1221,Jacopo Sala,Spezia,2,-,0,0,0,-,-,-,1,-,0,-,-,-,-,-,-,3
7923,Pawel Dawidowicz,Verona,-,0,-,-,-,0,0,1,0,2,0,0,0,0,0,0,0,3
8839,Eduardo Henrique,Crotone,0,0,-,-,-,-,-,-,-,0,0,0,1,-,0,2,0,3
1166,Ahmed Benali,Crotone,-,-,-,-,2,0,1,0,-,0,-,-,-,-,-,-,-,3
7902,Matthijs de Ligt,Juventus,-,-,-,-,-,-,1,0,0,0,0,0,0,0,2,-,-,3
6177,Luiz Felipe,Lazio,-,-,-,-,-,0,1,-,-,0,-,0,0,0,1,1,0,3
1580,Mattia Destro,Genoa,0,1,-,-,-,0,0,0,0,1,0,0,1,0,0,0,0,3
1341,Ivan Radovanovic,Genoa,2,0,0,0,0,-,0,-,-,0,0,0,1,0,0,0,0,3
1193,Lorenzo De Silvestri,Bologna,0,1,0,0,1,0,0,0,0,0,1,0,0,-,0,-,-,3
1185,Iago Falque,Benevento,-,-,0,0,-,-,-,-,-,-,2,1,-,-,-,-,-,3
7934,Andreas Skov Olsen,Bologna,1,0,2,-,-,-,-,-,-,-,-,-,-,-,0,-,0,3
2010,Simone Edera,Torino,-,-,-,-,-,-,-,0,-,-,-,3,-,-,-,-,-,3
9029,Simon Sohm,Parma Calcio 1913,-,-,-,0,0,0,0,1,-,-,0,1,0,0,0,0,1,3
4768,Wylan Cyprien,Parma Calcio 1913,-,-,-,0,1,0,-,0,-,-,0,-,1,1,0,0,-,3
1251,Radja Nainggolan,Cagliari,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,3
6960,Bremer,Torino,0,0,-,0,0,0,0,1,0,-,-,1,0,0,0,1,0,3
1320,Federico Barba,Benevento,-,0,-,-,-,-,0,0,0,1,0,0,0,1,1,0,0,3
591,Gerard Deulofeu,Udinese,-,-,-,0,0,0,0,-,-,1,0,1,1,-,-,-,-,3
1287,Leonardo Bonucci,Juventus,0,0,0,0,0,0,-,-,0,0,0,0,0,0,1,2,-,3
3925,Gabriele Moncini,Benevento,1,0,0,-,-,0,0,0,-,-,-,-,-,-,2,-,-,3
6517,Charalampos Lykogiannis,Cagliari,0,1,1,0,0,0,0,-,-,0,0,0,0,0,0,-,1,3
1463,Francesco Acerbi,Lazio,0,0,1,0,0,1,0,0,0,0,0,-,-,-,0,1,0,3
7971,Jacopo Petriccione,Crotone,-,-,-,0,-,-,1,1,0,0,-,1,0,0,-,-,-,3
1376,Kalidou Koulibaly,Napoli,0,0,2,0,0,0,1,0,0,0,0,0,-,-,-,-,-,3
1274,Andrea Rispoli,Crotone,1,0,0,1,0,0,0,1,-,-,-,-,-,-,-,-,-,3
257,Jeremy Toljan,Sassuolo,1,1,0,-,-,-,-,0,1,-,0,0,0,-,-,-,0,3
1223,Milan Skriniar,Inter,-,0,0,-,-,-,0,0,0,0,0,0,0,1,1,1,0,3
475,Lucas Leiva,Lazio,0,0,1,0,0,1,-,0,0,0,1,-,-,-,0,-,0,3
3,Luca Caldirola,Benevento,0,0,1,0,2,0,0,0,0,-,-,-,-,-,-,-,-,3
8035,Samuel Di Carmine,Verona,0,0,-,-,-,0,-,0,0,0,-,1,-,-,-,1,1,3
8522,Matteo Lovato,Verona,1,0,1,0,0,0,0,-,0,0,0,1,-,0,-,0,0,3
6312,Rogerio,Sassuolo,0,-,-,-,0,1,0,0,0,0,0,1,1,-,-,0,-,3
8882,Daam Foulon,Benevento,0,0,0,1,1,1,0,-,-,0,-,0,0,0,0,0,0,3
7950,Mert Müldür,Sassuolo,0,1,0,0,0,1,0,0,1,-,0,-,0,0,0,0,0,3
2019,Federico Bonazzoli,Torino,-,-,1,-,0,0,0,0,-,0,1,0,0,-,-,0,0,2
6277,Fabrizio Caligara,Cagliari,0,1,0,0,-,-,0,0,0,-,-,-,-,1,0,0,-,2
4348,Tolgay Arslan,Udinese,0,-,0,1,0,0,0,0,0,-,0,-,0,-,1,0,-,2
8915,Luca Vignali,Spezia,-,-,-,-,-,-,-,1,-,-,-,-,0,0,1,0,0,2
628,Chris Smalling,Roma,-,-,-,-,-,0,0,-,-,-,0,1,0,1,0,0,0,2
505,David Ospina,Napoli,0,-,1,-,0,0,-,-,0,-,1,0,-,0,0,-,-,2
7609,Carles Pérez,Roma,-,-,0,0,-,0,-,0,0,-,0,-,0,-,0,2,-,2
5246,Diego Demme,Napoli,0,-,0,1,-,-,-,0,0,0,1,-,0,-,-,0,-,2
3387,Nicolas N'Koulou,Torino,0,1,0,0,0,-,-,1,-,0,0,-,-,-,-,-,-,2
7003,Mehdi Bourabia,Sassuolo,0,0,0,1,0,0,-,-,-,0,1,0,0,-,0,0,-,2
6324,Marash Kumbulla,Roma,-,0,0,0,0,0,-,-,-,0,0,1,-,1,-,0,-,2
8313,Pierre Kalulu Kyatengwa,AC Milan,-,-,-,-,-,-,-,-,-,-,0,1,0,1,0,0,-,2
1178,Davide Zappacosta,Genoa,0,0,-,-,-,-,-,-,-,-,-,-,0,0,1,1,0,2
1504,Alberto Grassi,Parma Calcio 1913,0,0,0,0,1,0,1,0,0,-,-,-,-,-,-,-,-,2
347,Kaan Ayhan,Sassuolo,0,0,0,0,1,0,0,1,-,0,0,-,-,0,-,0,0,2
1203,Wesley Hoedt,Lazio,-,-,-,1,0,0,0,0,-,0,0,1,0,0,-,0,-,2
9059,Simone Rabbi,Bologna,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,0,0,2
1846,Luca Siligardi,Parma Calcio 1913,0,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2
6806,Rodrigo Becão,Udinese,0,0,0,0,0,0,0,0,0,0,0,1,1,-,0,0,-,2
6262,Jens Stryger Larsen,Udinese,-,-,-,-,-,0,0,1,0,0,0,1,0,0,0,0,-,2
8942,Aaron Hickey,Bologna,-,0,0,0,2,0,-,0,0,0,-,-,-,-,-,0,0,2
4903,Mamadou Coulibaly,Udinese,2,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2
1846,Luca Siligardi,Crotone,-,-,-,1,-,1,0,-,-,-,-,-,-,-,-,-,-,2
2143,Germán Pezzella,Fiorentina,-,-,-,0,0,-,-,0,0,1,0,0,1,0,0,0,0,2
2711,Aleksey Miranchuk,Atalanta,-,-,-,-,-,-,0,0,-,-,0,0,1,1,0,0,-,2
3340,Bryan Dabo,Benevento,0,0,0,0,0,1,0,-,-,0,0,0,-,0,-,0,1,2
2019,Federico Bonazzoli,Sampdoria,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2
4907,Bartosz Bereszynski,Sampdoria,1,0,0,1,0,0,0,0,0,0,-,-,-,-,-,0,0,2
7097,Ronaldo Vieira,Verona,-,-,-,2,0,-,-,-,-,-,-,-,-,-,-,-,-,2
8837,Vladimir Golemic,Crotone,0,0,0,0,0,-,-,-,0,-,-,0,-,0,1,1,0,2
8909,Juan Ramos,Spezia,2,0,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,2
7375,Roberto Piccoli,Spezia,-,-,1,1,0,-,-,-,0,0,0,-,0,0,0,-,0,2
3842,Claudio Terzi,Spezia,-,0,-,1,0,0,0,0,0,0,1,-,0,0,-,0,0,2
1510,Gary Medel,Bologna,-,1,0,-,-,-,-,1,-,0,0,0,0,0,-,-,-,2
6212,Mattia Bani,Genoa,-,-,0,0,-,0,0,0,0,0,0,0,0,-,-,-,2,2
1624,Fabio Depaoli,Sampdoria,0,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,2
7096,Omar Colley,Sampdoria,0,0,-,-,-,-,-,0,-,0,0,0,1,0,1,0,0,2
1485,Andrea Masiello,Genoa,-,0,0,-,-,-,0,0,-,1,0,0,0,0,1,0,0,2
4906,Alberto Cerri,Cagliari,-,-,-,-,-,0,-,-,1,0,1,0,-,-,-,-,0,2
8475,Bosko Sutalo,Atalanta,0,-,0,-,0,1,-,1,-,-,-,-,-,-,-,-,-,2
7416,Merih Demiral,Juventus,0,-,0,0,0,0,2,-,-,-,-,-,-,-,0,0,-,2
1454,Alex Ferrari,Sampdoria,-,-,-,-,-,-,-,-,0,1,0,1,0,-,-,-,-,2
7417,Christian Oliva,Cagliari,1,-,-,-,0,-,-,0,-,0,-,0,0,1,-,-,0,2
1522,Andrea Ranocchia,Inter,-,-,-,-,1,1,-,0,-,-,-,-,-,-,-,-,-,2
8884,Alessandro Tuia,Benevento,0,0,0,-,0,0,-,-,0,1,0,0,1,0,0,0,-,2
1997,Andrea Favilli,Verona,-,0,0,2,0,-,-,-,0,0,0,-,-,-,-,-,-,2
1465,Stefano Sensi,Inter,0,1,0,-,-,-,-,-,0,-,1,0,0,-,0,-,-,2
8870,Sam Lammers,Atalanta,0,0,0,1,0,-,0,0,1,0,-,-,-,-,-,-,-,2
6973,Nehuén Paz,Bologna,-,-,-,-,-,-,-,-,-,-,0,0,-,0,0,1,0,1
3536,Jean-Victor Makengo,Udinese,-,-,-,1,-,0,-,0,-,0,-,-,-,0,-,-,-,1
1096,Armando Izzo,Torino,0,-,-,-,-,-,-,-,-,-,0,-,0,0,1,0,0,1
393,Douglas Costa,Juventus,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
6169,Giovanni Crociata,Crotone,-,-,-,-,1,-,-,-,0,-,-,-,-,-,-,-,-,1
1117,Andrea Poli,Bologna,-,0,-,-,-,-,-,-,-,-,0,0,1,-,0,0,0,1
557,Matteo Darmian,Parma Calcio 1913,0,0,1,-,-,0,-,-,-,-,-,-,-,-,-,-,-,1
5015,Giacomo Vrioni,Juventus,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1
1642,Simone Zaza,Torino,0,0,-,-,-,-,-,0,1,0,0,-,-,0,-,-,0,1
1351,Alex Cordaz,Crotone,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8820,Jacopo Segre,Torino,-,0,-,0,-,-,-,-,-,0,-,1,-,0,0,0,0,1
6460,Vincenzo Millico,Torino,0,1,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,1
8888,Giuseppe Di Serio,Benevento,-,-,-,-,0,-,-,-,-,0,-,0,1,0,0,0,0,1
6252,Lyanco,Torino,-,-,1,0,0,0,0,0,0,0,0,0,0,-,0,0,0,1
1509,Davide Santon,Roma,0,1,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1
1400,Nicola Murru,Torino,-,1,0,-,-,0,0,-,0,-,-,-,-,-,-,0,0,1
8887,Christian Pastina,Benevento,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1
5056,Marlon Santos,Sassuolo,-,-,-,-,-,0,0,0,0,0,0,-,1,-,-,-,-,1
5025,Alessandro Buongiorno,Torino,-,-,-,-,-,-,-,-,-,-,-,1,-,0,-,-,-,1
3550,Koffi Djidji,Crotone,-,-,-,-,-,-,-,-,-,-,-,-,0,-,0,-,1,1
1153,Ryder Matos,Udinese,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
6375,Andrea Danzi,Verona,1,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,1
7281,Diogo Dalot,AC Milan,-,-,-,-,-,0,-,-,0,-,-,0,-,0,0,1,0,1
8127,Amad Diallo Traore,Atalanta,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1
4959,Filippo Melegoni,Genoa,0,0,-,0,0,-,-,-,-,-,-,1,-,-,-,-,0,1
2044,Daniele Verde,Spezia,-,0,0,1,0,0,-,-,-,-,0,-,-,-,-,-,-,1
1841,Pierluigi Gollini,Atalanta,-,-,-,-,-,-,-,0,0,0,0,0,0,1,0,0,-,1
7092,Koray Günter,Verona,0,0,1,-,-,0,-,-,-,-,-,0,0,0,-,0,0,1
8298,Lennart Czyborra,Genoa,0,-,0,0,-,-,-,-,-,-,-,0,0,0,1,0,-,1
9043,Steeve-Mike Eboa Ebongue,Genoa,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1
845,Maya Yoshida,Sampdoria,0,-,0,0,0,0,0,0,0,-,0,-,0,1,0,0,0,1
1224,Vasco Regini,Sampdoria,-,-,0,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1
1410,Rafael,Spezia,-,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
1302,Emil Audero,Sampdoria,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1523,Danilo D'Ambrosio,Inter,0,-,0,0,1,-,0,0,-,0,0,0,0,-,-,0,-,1
8030,Sebastian Walukiewicz,Cagliari,0,0,0,1,0,0,0,0,0,0,0,0,-,0,0,0,0,1
8831,Iyenoma Destiny Udogie,Verona,-,-,-,-,-,-,0,1,-,-,-,-,-,-,-,-,-,1
8165,Lucien Agoume,Spezia,-,-,-,-,1,-,0,-,-,-,-,0,-,-,0,0,0,1
8232,Andrea Carboni,Cagliari,-,-,-,-,-,-,-,0,0,0,1,0,0,-,-,-,-,1
1892,Alex Meret,Napoli,-,0,-,1,-,-,0,0,-,0,-,-,0,-,-,0,-,1
1728,Fernando Llorente,Napoli,-,-,-,-,-,-,-,-,-,-,-,-,1,-,0,0,-,1
1207,Marco Parolo,Lazio,0,-,0,0,0,0,-,1,0,0,0,-,-,-,-,-,-,1
6159,Gianluca Mancini,Roma,1,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0,0,1
8975,Gennaro Acampora,Spezia,-,-,0,0,-,-,-,-,-,-,-,-,1,-,-,-,-,1
6972,Federico Santander,Bologna,0,0,-,0,1,-,-,-,-,-,-,-,-,-,-,-,-,1
1399,Bruno Alves,Parma Calcio 1913,0,0,0,-,-,-,0,0,0,0,0,0,0,0,1,0,0,1
2437,Gonzalo Escalante,Lazio,0,0,0,-,0,-,-,-,-,0,0,0,0,0,1,0,-,1
9124,Mattia Pagliuca,Bologna,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1
3065,Domenico Criscito,Genoa,-,-,-,-,0,1,0,-,-,-,-,-,0,0,0,0,0,1
1487,Andrea Conti,AC Milan,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,1,-,1
2005,Jacopo Dezi,Parma Calcio 1913,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
1119,Alessio Romagnoli,AC Milan,-,-,-,0,0,0,-,0,0,0,0,1,0,0,0,0,0,1
6203,Eddie Salcedo,Verona,-,-,0,0,-,-,-,0,0,1,0,0,0,0,0,-,-,1
8124,Andri Fannar Baldursson,Bologna,-,-,-,-,1,-,-,-,-,-,0,0,-,0,-,-,-,1
7943,Igor Julio,Fiorentina,-,-,-,0,-,-,0,0,-,-,-,0,0,0,0,0,1,1
8012,Yordan Osorio,Parma Calcio 1913,-,-,-,-,-,-,1,0,0,0,0,0,0,0,0,-,0,1
265,Ragnar Klavan,Cagliari,1,0,0,0,0,-,-,0,0,-,0,0,-,-,-,-,-,1
6174,Nikola Milenkovic,Fiorentina,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-,0,1
1474,Alfred Duncan,Fiorentina,1,-,0,-,-,0,-,0,-,-,-,-,-,-,-,-,-,1
570,Valon Behrami,Genoa,0,0,0,0,0,-,-,-,-,0,0,0,-,0,1,-,0,1
1313,Riccardo Saponara,Fiorentina,-,-,1,-,-,-,-,0,-,-,-,-,-,-,-,-,-,1
1181,Antonio Barreca,Fiorentina,-,-,-,-,-,-,-,-,-,-,0,-,1,-,-,-,-,1
1093,Mattia Perin,Genoa,0,-,0,0,0,0,1,0,-,-,0,0,0,0,0,0,0,1
1133,Cristian Zapata,Genoa,1,-,0,0,0,0,-,-,0,0,-,-,-,-,0,-,-,1
9140,Maxime Busi,Parma Calcio 1913,-,-,-,-,-,-,-,0,0,0,0,-,0,1,0,0,0,1
1800,Kamil Glik,Benevento,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3965,Arturo Calabresi,Bologna,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,0
6194,Lorenzo Del Pinto,Benevento,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0
1544,Federico Ravaglia,Bologna,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,0
1317,Andrés Tello,Benevento,-,-,-,-,-,0,0,0,0,0,-,-,0,0,-,-,-,0
1391,Christian Maggio,Benevento,-,0,-,0,0,-,0,0,0,-,-,-,-,-,-,0,0,0
1480,Gianluca Pegolo,Sassuolo,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,0
7901,Giacomo Ricci,Parma Calcio 1913,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0
8881,Lorenzo Montipò,Benevento,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1458,Ibrahima Mbaye,Bologna,-,-,-,0,-,-,-,-,-,-,0,-,-,-,-,-,-,0
9103,Léo Sena,Spezia,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,0
9090,Ardian Ismajli,Spezia,-,-,-,-,-,0,-,-,-,-,-,-,0,-,0,0,-,0
1214,Thomas Strakosha,Lazio,0,0,0,0,-,-,-,-,0,-,-,-,-,-,-,0,-,0
8908,Jeroen Zoet,Spezia,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
6982,Ivan Provedel,Spezia,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6181,Luca Mora,Spezia,0,-,0,-,-,-,0,-,-,-,-,-,0,-,-,-,-,0
2053,Martin Erlic,Spezia,0,0,0,-,-,-,-,0,0,-,-,0,-,0,0,0,0,0
1374,José Reina,Lazio,-,-,-,-,0,0,0,0,-,0,0,0,0,0,0,-,0,0
1546,Federico Mattiello,Spezia,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
1476,Cristian Dell'Orco,Spezia,0,-,-,0,0,0,0,-,-,-,-,-,-,-,-,-,-,0
1313,Riccardo Saponara,Spezia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,0
1595,Bastos,Lazio,-,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
6201,Andrej Galabinov,Spezia,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
7940,Denis Vavro,Lazio,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,0
9226,Mihai Valentin Mihaila,Parma Calcio 1913,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0
8259,Djavan Anderson,Lazio,-,0,-,0,-,-,-,-,-,-,-,-,-,-,-,-,0,0
8967,Lautaro Valenti,Parma Calcio 1913,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,0,0,0
8569,Botond Balogh,Parma Calcio 1913,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,0,0
8132,Andrea Adorante,Parma Calcio 1913,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
6993,Mattia Sprocati,Parma Calcio 1913,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
6989,Simone Iacoponi,Parma Calcio 1913,0,0,-,0,0,0,-,0,0,0,0,0,0,0,0,-,-,0
8129,Riccardo Calafiori,Roma,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,-,0
2043,Kastriot Dermaku,Parma Calcio 1913,-,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
1392,Luigi Sepe,Parma Calcio 1913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,Vincent Laurini,Parma Calcio 1913,-,0,0,0,-,-,-,-,0,-,-,-,-,-,-,-,-,0
1305,Lukasz Skorupski,Bologna,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,0
1437,Ângelo Da Costa,Bologna,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0
7932,Stefano Denswil,Bologna,-,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,0
3301,Salvatore Sirigu,Torino,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0,0
8154,Edoardo Vergani,Bologna,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,0
8872,Matteo Ruggeri,Atalanta,-,-,-,-,-,-,0,-,0,-,-,-,-,0,-,-,-,0
1247,Juan Jesus,Roma,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,-,0
1380,Amadou Diawara,Roma,0,0,-,-,-,-,-,0,-,0,0,-,-,-,-,-,-,0
9046,Giuseppe Caso,Genoa,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,0
9044,Alberto Paleari,Genoa,-,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,-,0
1486,Mattia Caldara,Atalanta,0,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,0
1501,Marco Sportiello,Atalanta,0,0,0,0,0,0,0,-,0,-,-,-,-,-,-,-,-,0
2560,Cristiano Piccini,Atalanta,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,0
1348,Vittorio Parigini,Genoa,-,-,0,-,-,0,-,0,0,-,-,-,-,-,-,-,-,0
9189,Emmanuel Gyabuaa,Atalanta,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,0
4895,Andrea Pinamonti,Inter,-,-,-,-,0,0,-,-,-,-,-,-,-,-,-,-,-,0
9233,Joakim Maehle,Atalanta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,0
7002,Giangiacomo Magnani,Verona,-,-,-,-,0,0,0,0,-,-,0,-,0,0,0,0,0,0
1200,Federico Marchetti,Genoa,-,0,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,0
1114,Davide Biraschi,Genoa,0,0,-,-,0,-,0,0,-,-,-,-,-,-,-,-,-,0
1370,Federico Ceccherini,Fiorentina,0,0,0,-,-,-,-,-,-,-,-,-,0,-,-,-,-,0
1422,Borja Valero,Fiorentina,0,0,-,-,-,-,-,0,0,0,-,0,0,0,0,-,0,0
1555,Bartlomiej Dragowski,Fiorentina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3515,Valentin Eysseric,Fiorentina,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,0,-,0
7929,Alan Empereur,Verona,0,-,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,0
1505,Samir Handanovic,Inter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8880,Matteo Tramoni,Cagliari,-,-,0,-,-,-,0,-,-,0,-,0,-,-,0,-,0,0
8309,Kristoffer Askildsen,Sampdoria,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,0,-,0
5195,Nicolás Schiappacase,Sassuolo,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,0
1470,Federico Ricci,Sassuolo,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
8221,Brian Oddei,Sassuolo,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0
1466,Francesco Magnanelli,Sassuolo,-,-,-,-,-,-,-,-,-,-,-,0,-,0,-,0,-,0
1464,Federico Peluso,Sassuolo,-,-,0,0,-,-,-,-,-,-,-,0,-,0,-,-,-,0
1460,Andrea Consigli,Sassuolo,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0
8953,Antonio Palumbo,Sampdoria,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
1377,Nikola Maksimovic,Napoli,-,0,-,-,-,-,-,-,0,-,-,0,0,0,0,0,-,0
3632,Kevin Malcuit,Napoli,-,-,0,-,-,-,-,-,-,-,-,0,-,-,-,-,-,0
1251,Radja Nainggolan,Inter,0,-,-,-,0,0,-,0,-,-,-,-,-,-,-,-,-,0
6125,Stanislav Lobotka,Napoli,0,0,0,0,-,-,-,0,0,0,-,0,-,0,0,-,-,0
9200,Philip Yeboah Ankrah,Verona,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,0
7924,Amir Rrahmani,Napoli,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,0,-,0
8827,Kevin Rüegg,Verona,0,-,-,-,-,-,-,-,-,-,-,0,0,0,-,0,-,0
2003,Antonio La Gumina,Sampdoria,-,-,-,-,-,-,0,-,-,0,-,0,0,-,0,0,-,0
1394,Lorenzo Tonelli,Sampdoria,0,0,0,0,0,0,0,-,0,0,-,0,0,0,0,0,-,0
1383,Manolo Gabbiadini,Sampdoria,-,0,-,-,-,-,-,-,0,0,-,-,-,-,-,-,-,0
8007,Yildirim Mert Cetin,Verona,0,0,0,-,-,-,0,-,-,-,-,-,-,-,-,-,-,0
4918,Patrick Cutrone,Fiorentina,0,0,0,0,0,0,0,0,0,0,-,-,0,-,-,-,-,0
9019,Lucas Martínez Quarta,Fiorentina,-,-,-,-,0,0,-,-,-,-,-,-,-,-,-,0,0,0
8487,Martin Palumbo,Udinese,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
1609,Antonio Mirante,Roma,0,0,0,0,0,0,-,0,0,0,-,-,0,0,-,-,-,0
3997,Antonio Mazzotta,Crotone,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
1285,Gianluigi Buffon,Juventus,-,-,0,-,0,-,0,-,-,-,-,0,-,-,-,-,-,0
8840,Denis Dragus,Crotone,0,0,0,-,-,-,-,0,0,0,-,0,-,-,-,-,0,0
8841,Tomislav Gomelt,Crotone,0,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
8842,Augustus Kargbo,Crotone,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
1244,Wojciech Szczesny,Juventus,0,0,-,0,-,0,-,0,0,0,0,-,0,0,0,0,-,0
9009,Luis Rojas,Crotone,-,-,-,-,-,-,-,-,-,-,-,-,0,-,0,-,-,0
1120,Mattia De Sciglio,Juventus,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
2107,Pau López,Roma,-,-,-,-,-,-,0,-,-,-,0,0,-,0,0,0,0,0
7095,Juan Musso,Udinese,0,0,0,-,-,0,0,0,0,0,0,0,0,0,0,0,-,0
2264,Diego Godín,Cagliari,-,-,0,0,0,0,0,-,-,-,-,-,0,0,-,-,0,0
6963,Justin Kluivert,Roma,0,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
1397,Fabio Pisacane,Cagliari,0,-,-,-,-,-,0,0,-,-,-,-,-,-,-,0,0,0
1550,Luca Ceppitelli,Cagliari,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,-,0
3927,Alessio Cragno,Cagliari,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9123,Omar Khailoti,Bologna,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,0
7405,Kiril Despodov,Cagliari,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
7951,Alessandro Tripaldelli,Cagliari,0,0,-,-,-,-,-,0,0,0,-,-,-,-,0,0,-,0
1643,Luca Marrone,Crotone,0,0,0,0,-,0,0,0,0,0,0,0,0,-,0,-,-,0
1576,Giorgio Chiellini,Juventus,0,0,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,0
1591,Giuseppe Cuomo,Crotone,-,-,-,-,-,-,0,0,0,0,0,0,-,0,-,0,-,0
7625,Manolo Portanova,Juventus,-,-,0,-,-,-,-,-,-,-,-,0,-,-,-,-,-,0
