id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,total
257,Jeremy Toljan,Sassuolo,77,90,90,-,-,-,-,66,60,-,57,90,64,-,-,-,39,48,681
1491,Alejandro Gomez,Atalanta,85,83,65,56,90,46,90,48,78,-,35,-,-,-,-,-,-,-,676
6421,Brahim Diaz,AC Milan,18,86,74,-,-,33,12,-,77,49,49,13,60,-,35,23,63,83,675
347,Kaan Ayhan,Sassuolo,1,5,57,27,61,90,90,24,-,90,33,-,-,15,-,90,1,90,674
1763,Stefano Okaka,Udinese,90,65,90,90,90,71,86,90,-,-,-,-,-,-,-,-,-,-,672
2053,Martin Erlic,Spezia,90,22,90,-,-,-,-,90,90,-,-,90,-,90,90,10,1,1,664
8252,Nicolás Domínguez,Bologna,58,-,-,23,-,7,62,21,12,27,42,81,64,13,88,-,90,75,663
3340,Bryan Dabo,Benevento,60,71,25,79,65,90,48,-,-,3,33,9,-,28,-,1,58,90,660
1115,Goran Pandev,Genoa,69,33,80,90,90,41,27,70,20,-,7,-,31,74,-,-,-,22,654
1501,Marco Sportiello,Atalanta,90,90,90,90,90,90,90,-,23,-,-,-,-,-,-,-,-,-,653
2107,Pau López,Roma,-,-,-,-,-,-,90,-,-,-,90,90,-,14,90,90,90,90,644
1294,Paulo Dybala,Juventus,-,-,-,90,58,12,20,90,90,84,4,-,-,90,64,42,-,-,644
8882,Daam Foulon,Benevento,82,43,90,90,65,90,13,-,-,10,-,44,9,18,25,15,46,-,640
6981,Ismael Bennacer,AC Milan,87,24,29,90,90,57,90,90,-,-,78,-,-,-,-,-,-,-,635
8010,Kevin Agudelo,Spezia,79,-,28,24,63,42,90,-,9,25,58,64,16,-,67,47,22,-,634
1892,Alex Meret,Napoli,-,90,-,90,-,-,90,90,-,90,-,-,90,-,-,90,-,-,630
1165,Gastón Brugman,Parma Calcio 1913,69,82,90,65,53,4,-,-,-,16,90,-,5,-,-,-,65,88,627
3065,Domenico Criscito,Genoa,-,-,-,-,77,20,90,-,-,-,-,-,31,90,90,90,46,90,624
1741,Zlatan Ibrahimovic,AC Milan,90,-,-,90,90,90,90,82,-,-,-,-,-,-,-,-,2,90,624
7013,Matteo Pessina,Atalanta,-,-,-,-,-,1,31,90,-,90,55,49,90,63,90,64,-,-,623
1203,Wesley Hoedt,Lazio,-,-,-,59,90,90,34,10,-,1,63,90,90,1,-,90,-,5,623
8914,Salvador Ferrer,Spezia,4,90,-,25,35,90,90,-,47,90,46,90,-,-,-,-,7,-,614
498,Alexis Sánchez,Inter,9,90,9,5,-,-,74,88,81,90,90,-,-,-,-,73,-,2,611
7411,Nicolo Rovella,Genoa,-,-,80,84,90,90,90,-,-,-,83,-,-,16,48,30,-,-,611
6464,Adrien Silva,Sampdoria,-,-,-,32,-,24,11,66,43,49,-,90,90,54,-,78,-,74,611
1580,Mattia Destro,Genoa,90,90,-,-,-,1,7,1,1,8,23,76,73,84,63,6,86,-,609
1133,Cristian Zapata,Genoa,90,-,90,90,90,90,-,-,90,36,-,-,-,-,32,-,-,-,608
5028,Gianluca Frabotta,Juventus,67,3,90,13,11,90,-,90,-,-,-,-,1,5,87,90,60,-,607
1096,Armando Izzo,Torino,90,-,-,-,-,-,-,-,-,-,43,-,87,90,90,90,67,48,605
4970,Luca Pellegrini,Genoa,-,56,-,44,13,70,18,83,90,90,90,46,-,-,-,-,-,-,600
1431,Sebastien De Maio,Udinese,80,90,90,90,90,90,-,-,-,-,-,1,-,66,-,-,-,-,597
9029,Simon Sohm,Parma Calcio 1913,-,-,-,25,11,14,35,90,-,-,13,72,90,47,29,90,77,2,595
1473,Matteo Politano,Napoli,6,22,62,31,79,14,72,21,11,47,14,55,64,12,54,-,26,-,590
4943,Emanuel Vignato,Bologna,6,-,9,-,7,1,20,4,1,27,80,55,90,90,14,12,90,84,590
6191,Lorenzo Venuti,Fiorentina,1,-,-,-,9,-,73,-,-,-,90,90,62,7,90,61,14,90,587
6942,Arthur,Juventus,-,30,70,90,90,-,86,65,-,-,26,-,-,23,16,90,-,-,586
8298,Lennart Czyborra,Genoa,13,-,90,46,-,-,-,-,-,-,-,44,59,90,90,59,-,90,581
1569,Valerio Verre,Sampdoria,20,60,20,33,23,24,7,-,47,-,65,71,63,7,63,-,8,62,573
1504,Alberto Grassi,Parma Calcio 1913,90,8,14,9,90,86,90,82,15,-,-,-,-,-,-,-,-,88,572
6324,Marash Kumbulla,Roma,-,90,90,8,90,1,-,-,-,90,69,43,-,65,-,25,-,-,571
1448,Erick Pulgar,Fiorentina,-,-,-,11,9,44,90,33,90,90,47,14,-,37,-,-,90,14,569
1468,Gregoire Defrel,Sassuolo,25,76,90,-,-,21,25,-,-,-,-,27,49,-,34,56,72,90,565
952,Gastón Ramírez,Sampdoria,44,26,70,57,67,66,42,24,6,-,25,19,27,75,-,-,1,16,565
557,Matteo Darmian,Inter,-,-,-,-,80,70,83,-,90,19,59,90,8,-,14,-,33,16,562
1178,Davide Zappacosta,Genoa,77,90,-,-,-,-,-,-,-,-,-,-,14,27,90,90,90,80,558
2303,Samu Castillejo,AC Milan,47,24,-,25,18,-,-,14,-,11,49,53,8,22,16,87,90,90,554
8161,Ebrima Colley,Verona,-,11,30,82,90,1,26,53,31,23,12,28,41,56,37,-,14,17,552
7416,Merih Demiral,Juventus,7,-,90,90,90,90,90,-,-,-,-,-,-,-,3,90,-,-,550
9140,Maxime Busi,Parma Calcio 1913,-,-,-,-,-,-,-,8,74,88,1,-,30,47,28,90,90,90,546
1340,Roberto Inglese,Parma Calcio 1913,69,-,-,-,-,42,55,90,-,2,20,73,29,61,29,48,25,-,543
8819,Mergim Vojvoda,Torino,1,90,80,62,71,13,67,-,-,-,64,90,3,1,-,1,-,-,543
1437,Ângelo Da Costa,Bologna,-,-,-,-,-,-,-,-,-,-,-,90,90,90,90,90,90,-,540
7092,Koray Günter,Verona,70,90,90,-,-,1,-,-,-,-,-,1,54,28,-,90,26,90,540
1214,Thomas Strakosha,Lazio,90,90,90,90,-,-,-,-,90,-,-,-,-,-,-,90,-,-,540
8165,Lucien Agoume,Spezia,-,-,-,-,90,-,6,-,-,-,-,81,-,-,90,90,90,90,537
1642,Simone Zaza,Torino,90,76,-,-,-,-,-,90,90,76,47,-,-,1,-,-,23,42,535
1567,Bruno Peres,Roma,-,20,-,13,24,18,77,11,-,-,-,47,21,90,90,90,15,17,533
3387,Nicolas N'Koulou,Torino,90,90,90,16,18,-,-,90,-,90,47,-,-,-,-,-,-,-,531
7091,Christian Kouamé,Fiorentina,90,63,59,3,23,23,69,57,11,1,18,14,-,14,18,16,6,42,527
5246,Diego Demme,Napoli,62,-,6,15,-,-,-,85,90,60,86,-,29,-,-,1,90,-,524
1134,Mario Pasalic,Atalanta,5,57,90,90,90,90,59,42,-,-,-,-,-,-,-,-,-,-,523
1382,José Callejón,Fiorentina,-,-,-,11,67,67,-,-,48,80,30,-,27,-,-,29,84,76,519
1425,Nikola Kalinic,Verona,-,-,-,29,57,87,64,37,-,-,-,-,-,-,53,59,64,69,519
7500,Giacomo Raspadori,Sassuolo,-,-,-,27,62,89,12,75,77,42,33,63,-,15,7,14,-,2,518
8915,Luca Vignali,Spezia,-,-,-,-,-,-,-,57,-,-,-,-,90,90,90,90,83,7,507
542,Pedro Obiang,Sassuolo,65,53,35,7,-,8,1,8,30,87,-,81,1,29,34,14,45,-,498
8839,Eduardo Henrique,Crotone,31,41,-,-,-,-,-,-,-,2,83,34,90,-,90,59,47,17,494
1104,Leonardo Pavoletti,Cagliari,-,11,4,13,9,19,2,8,78,76,76,-,64,10,6,90,8,10,484
1377,Nikola Maksimovic,Napoli,-,42,-,-,-,-,-,-,5,-,-,90,90,90,90,75,-,-,482
6971,Mitchell Dijks,Bologna,89,-,-,-,-,-,-,-,-,-,-,-,27,79,90,77,30,90,482
1591,Giuseppe Cuomo,Crotone,-,-,-,-,-,-,1,90,41,90,16,90,-,64,-,90,-,-,482
1461,Pol Lirola,Fiorentina,4,19,-,90,81,90,17,31,28,-,60,-,28,-,18,15,-,-,481
1229,Luis Muriel,Atalanta,65,7,74,8,-,46,17,-,26,15,16,15,66,27,48,17,33,-,480
3209,Jean-Daniel Akpa-Akpro,Lazio,19,19,8,-,90,43,11,43,40,31,82,-,5,12,1,31,23,22,480
1406,Marco Sau,Benevento,14,-,25,4,25,-,77,48,15,20,14,-,10,7,5,79,58,68,469
8035,Samuel Di Carmine,Verona,81,39,-,-,-,3,-,80,59,67,-,62,-,-,-,31,26,21,469
5322,Victor Osimhen,Napoli,28,90,84,90,90,83,-,-,-,-,-,-,-,-,-,-,-,-,465
2437,Gonzalo Escalante,Lazio,27,19,8,-,40,-,-,-,-,16,24,80,80,50,19,78,-,23,464
1238,Luca Cigarini,Crotone,87,90,79,90,48,-,69,-,-,-,-,-,-,-,-,-,-,-,463
5226,Walace,Udinese,-,-,-,-,34,-,-,-,6,62,-,90,23,83,60,16,84,-,458
4920,Matteo Gabbia,AC Milan,90,90,90,-,-,-,90,-,-,90,4,-,-,-,-,-,-,-,454
1296,Stefano Sturaro,Genoa,-,-,-,-,-,-,-,71,90,90,67,76,60,-,-,-,-,-,454
7003,Mehdi Bourabia,Sassuolo,25,37,55,63,28,1,-,-,-,3,90,9,90,-,22,30,-,-,453
777,Emmanuel Rivière,Crotone,60,-,-,-,1,-,-,10,-,-,1,56,18,60,63,31,79,73,452
1956,Mohamed Fares,Lazio,-,-,56,44,90,82,56,47,50,-,8,-,-,-,-,-,-,-,433
265,Ragnar Klavan,Cagliari,48,90,5,1,9,-,-,71,90,-,21,90,-,-,-,-,-,-,425
1510,Gary Medel,Bologna,-,25,18,-,-,-,-,11,-,63,42,81,90,90,-,-,-,-,420
5056,Marlon Santos,Sassuolo,-,-,-,-,-,1,90,9,49,90,90,-,90,-,-,-,-,-,419
8974,Jens Petter Hauge,AC Milan,-,-,16,-,-,-,3,14,6,41,41,37,30,7,-,67,88,66,416
8313,Pierre Kalulu Kyatengwa,AC Milan,-,-,-,-,-,-,-,-,-,-,86,90,90,90,6,9,-,44,415
1114,Davide Biraschi,Genoa,90,90,-,-,90,-,90,48,-,-,-,-,-,-,-,-,-,-,408
7281,Diogo Dalot,AC Milan,-,-,-,-,-,19,-,-,1,-,-,90,-,1,90,81,33,90,405
570,Valon Behrami,Genoa,13,24,10,61,17,-,-,-,-,8,23,14,-,74,75,-,46,34,399
7971,Jacopo Petriccione,Crotone,-,-,-,2,-,-,21,69,90,52,-,83,72,1,-,-,-,7,397
1166,Ahmed Benali,Crotone,-,-,-,-,90,90,90,90,-,35,-,-,-,-,-,-,-,-,395
1550,Luca Ceppitelli,Cagliari,-,-,-,-,-,-,-,-,-,-,-,18,26,90,90,80,-,90,394
1515,Cristian Ansaldi,Torino,90,-,1,1,-,1,1,90,72,90,-,22,-,-,-,10,-,16,394
1289,Alex Sandro,Juventus,-,-,-,-,-,-,3,-,18,90,13,90,90,85,-,-,-,-,389
621,Aleksandar Kolarov,Inter,90,90,-,90,10,90,-,-,-,-,-,-,-,-,8,-,6,-,384
6203,Eddie Salcedo,Verona,-,-,30,8,-,-,-,10,31,36,78,90,49,49,2,-,-,-,383
1221,Jacopo Sala,Spezia,86,-,90,65,55,-,-,-,43,-,44,-,-,-,-,-,-,-,383
1523,Danilo D'Ambrosio,Inter,90,-,9,90,90,-,7,67,-,7,6,2,8,-,-,6,-,-,382
8232,Andrea Carboni,Cagliari,-,-,-,-,-,-,-,19,74,90,90,5,90,-,-,-,-,-,368
1454,Alex Ferrari,Sampdoria,-,-,-,-,-,-,-,-,90,90,90,90,7,-,-,-,-,-,367
4912,Paolo Faragò,Cagliari,90,79,5,-,2,19,-,-,12,90,69,-,-,-,-,-,-,-,366
1400,Nicola Murru,Torino,-,90,1,-,-,57,22,-,18,-,-,-,-,-,-,80,23,74,365
1370,Federico Ceccherini,Fiorentina,90,90,90,-,-,-,-,-,-,-,-,-,90,-,-,-,-,-,360
1285,Gianluigi Buffon,Juventus,-,-,90,-,90,-,90,-,-,-,-,90,-,-,-,-,-,-,360
8963,Nahuel Molina,Udinese,-,-,28,-,90,-,-,-,29,-,80,-,-,24,12,90,6,-,359
6973,Nehuén Paz,Bologna,-,-,-,-,-,-,-,-,-,-,42,90,-,11,44,90,81,-,358
7375,Roberto Piccoli,Spezia,-,-,59,56,8,-,-,-,5,1,90,-,8,6,23,-,7,89,352
1634,Alessandro Deiola,Spezia,11,53,-,66,-,-,-,13,26,25,-,17,74,15,1,47,-,1,349
1207,Marco Parolo,Lazio,1,-,42,46,9,47,-,47,50,16,90,-,-,-,-,-,-,-,348
7000,Hidde ter Avest,Udinese,90,90,62,90,-,-,-,-,-,-,-,1,15,-,-,-,-,-,348
1433,Federico Chiesa,Fiorentina,86,71,90,-,-,-,-,-,-,-,-,-,-,90,-,-,-,-,337
9022,Amer Gojak,Torino,-,-,-,-,-,56,8,-,-,-,26,22,67,-,19,73,49,12,332
4768,Wylan Cyprien,Parma Calcio 1913,-,-,-,25,37,14,-,90,-,-,20,-,30,13,4,90,-,2,325
1424,Federico Bernardeschi,Juventus,-,-,20,63,-,1,90,18,1,5,-,22,43,14,16,1,30,-,324
8910,Paolo Bartolomei,Spezia,79,37,10,-,90,90,-,-,-,-,-,-,-,15,-,-,-,-,321
1306,Vincent Laurini,Parma Calcio 1913,-,90,65,90,-,-,-,-,72,-,-,-,-,-,-,-,-,-,317
1311,Rade Krunic,AC Milan,3,4,61,26,18,1,-,1,13,1,-,-,41,90,55,-,-,-,314
6206,Bram Nuytinck,Udinese,-,-,-,-,-,-,90,90,90,42,-,-,-,-,-,-,-,-,312
8922,Thomas Ouwejan,Udinese,26,25,90,79,56,19,-,-,-,-,-,-,-,-,12,-,2,-,309
3259,Adam Ounas,Cagliari,-,-,-,5,16,26,90,82,78,-,-,-,-,-,-,-,8,-,305
3925,Gabriele Moncini,Benevento,76,64,14,-,-,15,13,80,-,-,-,-,-,-,41,-,-,-,303
1391,Christian Maggio,Benevento,-,47,-,1,25,-,77,22,31,-,-,-,-,-,-,1,90,-,294
2252,Borja Mayoral,Roma,-,-,-,1,-,-,63,65,9,3,7,30,-,10,2,86,1,17,294
7417,Christian Oliva,Cagliari,12,-,-,-,2,-,-,8,-,7,-,78,2,75,-,-,88,21,293
6242,Johan Mojica,Atalanta,4,1,16,43,47,90,1,-,78,8,-,1,4,-,-,-,-,-,293
646,Christian Eriksen,Inter,66,8,-,20,58,60,-,-,4,1,59,-,-,-,-,17,-,-,293
2019,Federico Bonazzoli,Torino,-,-,90,-,12,33,8,49,-,1,43,12,28,-,-,9,1,-,286
8007,Yildirim Mert Cetin,Verona,90,90,88,-,-,-,17,-,-,-,-,-,-,-,-,-,-,-,285
7912,Eljif Elmas,Napoli,6,68,-,-,19,7,1,10,10,-,4,35,61,12,13,20,15,-,281
1206,Danilo Cataldi,Lazio,1,40,-,14,-,8,79,-,50,-,-,10,10,40,-,12,17,-,281
1210,Keita,Sampdoria,-,-,-,11,23,24,-,-,-,-,-,-,-,15,-,90,89,28,280
2044,Daniele Verde,Spezia,-,68,62,66,27,48,-,-,-,-,7,-,-,-,-,-,-,-,278
557,Matteo Darmian,Parma Calcio 1913,90,90,25,-,-,70,-,-,-,-,-,-,-,-,-,-,-,-,275
591,Gerard Deulofeu,Udinese,-,-,-,11,19,71,24,-,-,63,24,54,8,-,-,-,-,-,274
3821,Rolando Mandragora,Udinese,-,-,-,-,-,-,-,21,-,28,-,12,-,14,30,90,77,-,272
9019,Lucas Martínez Quarta,Fiorentina,-,-,-,-,53,88,-,-,-,-,-,-,-,-,-,75,53,3,272
1030,Fernando Forestieri,Udinese,26,33,27,11,7,8,-,-,84,-,-,-,-,42,33,-,-,-,271
1576,Giorgio Chiellini,Juventus,83,90,-,-,-,-,-,-,-,-,-,-,-,5,-,-,90,-,268
1997,Andrea Favilli,Verona,-,51,90,61,7,-,-,-,15,23,20,-,-,-,-,-,-,-,267
9002,Vedat Muriqi,Lazio,-,-,-,31,24,58,56,-,-,-,-,-,23,59,7,1,-,5,264
1251,Radja Nainggolan,Cagliari,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,84,82,90,256
1522,Andrea Ranocchia,Inter,-,-,-,-,90,90,-,76,-,-,-,-,-,-,-,-,-,-,256
1509,Davide Santon,Roma,15,70,90,77,-,-,-,-,-,-,-,-,-,-,-,-,-,-,252
1465,Stefano Sensi,Inter,24,66,19,-,-,-,-,-,4,-,31,21,42,-,43,-,-,-,250
922,Andreas Pereira,Lazio,-,-,-,-,9,47,11,14,10,90,8,10,10,12,7,-,17,-,245
1272,Ilija Nestorovski,Udinese,10,25,4,-,-,-,-,-,-,27,66,12,15,14,57,7,6,-,243
1274,Andrea Rispoli,Crotone,43,4,3,17,29,12,4,47,-,-,-,-,-,-,-,-,-,83,242
7951,Alessandro Tripaldelli,Cagliari,1,3,-,-,-,-,-,47,16,83,-,-,-,-,21,71,-,-,242
7934,Andreas Skov Olsen,Bologna,32,90,70,-,-,-,-,-,-,-,-,-,-,-,15,-,16,14,237
1826,Nicola Sansone,Bologna,32,9,9,12,83,-,-,4,73,-,-,-,-,-,-,-,-,6,228
1397,Fabio Pisacane,Cagliari,42,-,-,-,-,-,1,90,-,-,-,-,-,-,-,10,81,-,224
7929,Alan Empereur,Verona,18,-,-,68,90,46,-,-,-,-,-,-,-,-,-,-,-,-,222
1422,Borja Valero,Fiorentina,8,27,-,-,-,-,-,16,11,10,-,1,3,53,78,-,6,3,216
5025,Alessandro Buongiorno,Torino,-,-,-,-,-,-,-,-,-,-,-,78,-,90,-,-,-,48,216
6201,Andrej Galabinov,Spezia,90,90,31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,212
8975,Gennaro Acampora,Spezia,-,-,28,90,-,-,-,-,-,-,-,-,90,-,-,-,-,-,208
2003,Antonio La Gumina,Sampdoria,-,-,-,-,-,-,11,-,-,30,-,90,62,-,10,1,-,-,204
9104,Juan Brunetta,Parma Calcio 1913,-,-,-,-,-,-,10,27,-,44,-,16,-,43,61,-,-,-,201
7609,Carles Pérez,Roma,-,-,19,8,-,18,-,25,17,-,6,-,6,-,8,90,-,-,197
3550,Koffi Djidji,Crotone,-,-,-,-,-,-,-,-,-,-,-,-,10,-,4,-,90,90,194
8870,Sam Lammers,Atalanta,4,7,25,34,47,-,17,21,26,8,-,-,-,-,-,-,2,-,191
1624,Fabio Depaoli,Atalanta,-,-,-,90,61,-,-,24,-,-,-,-,-,13,-,3,-,-,191
1466,Francesco Magnanelli,Sassuolo,-,-,-,-,-,-,-,-,-,-,-,6,-,61,-,60,-,62,189
9090,Ardian Ismajli,Spezia,-,-,-,-,-,1,-,-,-,-,-,-,90,-,20,78,-,-,189
8909,Juan Ramos,Spezia,90,90,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,7,188
1476,Cristian Dell'Orco,Spezia,90,-,-,11,27,14,46,-,-,-,-,-,-,-,-,-,-,-,188
4903,Mamadou Coulibaly,Udinese,90,90,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,183
6167,Vanja Milinkovic-Savic,Torino,-,-,-,-,-,-,-,-,-,-,-,90,90,-,-,-,-,-,180
7097,Ronaldo Vieira,Verona,-,-,-,90,90,-,-,-,-,-,-,-,-,-,-,-,-,-,180
6129,Nícolas,Udinese,-,-,-,90,90,-,-,-,-,-,-,-,-,-,-,-,-,-,180
6277,Fabrizio Caligara,Cagliari,64,20,12,4,-,-,1,18,1,-,-,-,-,3,6,49,-,-,178
8820,Jacopo Segre,Torino,-,9,-,1,-,-,-,-,-,1,-,43,-,1,3,17,11,90,176
4918,Patrick Cutrone,Fiorentina,1,5,31,17,23,8,21,33,20,10,-,-,1,-,-,-,-,-,170
1185,Iago Falque,Benevento,-,-,76,50,-,-,-,-,-,-,11,19,-,-,-,-,-,12,168
6211,Mehdi Leris,Sampdoria,46,-,20,11,16,6,11,-,-,5,-,13,-,15,8,12,2,-,165
8475,Bosko Sutalo,Atalanta,90,-,5,-,47,22,-,1,-,-,-,-,-,-,-,-,-,-,165
1474,Alfred Duncan,Fiorentina,90,-,7,-,-,8,-,57,-,-,-,-,-,-,-,-,-,-,162
1117,Andrea Poli,Bologna,-,65,-,-,-,-,-,-,-,-,48,9,12,-,3,12,9,-,158
1200,Federico Marchetti,Genoa,-,90,-,-,-,-,-,-,-,67,-,-,-,-,-,-,-,-,157
7227,Matteo Scozzarella,Parma Calcio 1913,-,-,-,-,-,-,-,-,64,74,-,18,-,-,-,-,-,-,156
8840,Denis Dragus,Crotone,1,75,11,-,-,-,-,21,28,2,-,7,-,-,-,-,11,-,156
2711,Aleksey Miranchuk,Atalanta,-,-,-,-,-,-,31,4,-,-,17,5,43,6,23,3,24,-,156
8908,Jeroen Zoet,Spezia,90,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,155
3893,Lukas Haraslin,Sassuolo,65,-,-,-,-,-,-,-,-,15,49,-,-,1,6,-,-,17,153
8569,Botond Balogh,Parma Calcio 1913,-,-,-,-,-,90,-,-,-,-,-,-,-,-,-,-,57,-,147
5091,Alex Berenguer,Torino,72,66,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,138
1624,Fabio Depaoli,Sampdoria,46,30,-,-,61,-,-,-,-,-,-,-,-,-,-,-,-,-,137
1387,Faouzi Ghoulam,Napoli,-,15,28,1,-,-,-,-,-,60,4,26,-,2,-,-,-,-,136
2019,Federico Bonazzoli,Sampdoria,70,64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,134
8967,Lautaro Valenti,Parma Calcio 1913,-,-,-,-,-,-,-,-,-,-,-,-,-,6,-,90,33,-,129
8289,Gastón Pereiro,Cagliari,-,-,-,-,-,-,-,-,-,-,-,-,2,3,58,6,-,57,126
1317,Andrés Tello,Benevento,-,-,-,-,-,15,13,5,16,10,-,-,15,28,-,-,-,22,124
1380,Amadou Diawara,Roma,90,16,-,-,-,-,-,10,-,6,1,-,-,-,-,-,-,-,123
3515,Valentin Eysseric,Fiorentina,-,-,-,-,-,-,-,-,-,10,59,-,-,-,-,53,-,-,122
8888,Giuseppe Di Serio,Benevento,-,-,-,-,12,-,-,-,-,2,-,9,10,18,6,11,32,22,122
1410,Rafael,Spezia,-,25,90,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,115
8872,Matteo Ruggeri,Atalanta,-,-,-,-,-,-,90,-,12,-,-,-,-,13,-,-,-,-,115
9044,Alberto Paleari,Genoa,-,-,-,-,-,-,-,-,90,23,-,-,-,-,-,-,-,-,113
8124,Andri Fannar Baldursson,Bologna,-,-,-,-,15,-,-,-,-,-,19,9,-,66,-,-,-,-,109
9226,Mihai Valentin Mihaila,Parma Calcio 1913,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14,81,13,-,108
1383,Manolo Gabbiadini,Sampdoria,-,5,-,-,-,-,-,-,43,60,-,-,-,-,-,-,-,-,108
6125,Stanislav Lobotka,Napoli,2,22,14,1,-,-,-,5,10,12,-,26,-,2,13,-,-,-,107
7932,Stefano Denswil,Bologna,-,9,20,-,1,7,70,-,-,-,-,-,-,-,-,-,-,-,107
6375,Andrea Danzi,Verona,90,-,-,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,106
8827,Kevin Rüegg,Verona,20,-,-,-,-,-,-,-,-,-,-,28,16,34,-,5,-,-,103
4906,Alberto Cerri,Cagliari,-,-,-,-,-,3,-,-,12,14,14,47,-,-,-,-,2,10,102
6181,Luca Mora,Spezia,11,-,10,-,-,-,6,-,-,-,-,-,74,-,-,-,-,-,101
2043,Kastriot Dermaku,Parma Calcio 1913,-,8,90,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,98
1464,Federico Peluso,Sassuolo,-,-,1,1,-,-,-,-,-,-,-,90,-,1,-,-,-,-,93
1247,Juan Jesus,Roma,-,-,-,-,-,-,-,37,53,1,-,-,-,-,-,-,-,-,91
1416,Ciprian Tatarusanu,AC Milan,-,-,-,-,90,-,-,-,-,-,-,-,-,-,-,-,-,-,90
1480,Gianluca Pegolo,Sassuolo,-,-,-,-,-,-,-,-,-,90,-,-,-,-,-,-,-,-,90
1544,Federico Ravaglia,Bologna,-,-,-,-,-,-,-,-,-,-,90,-,-,-,-,-,-,-,90
9234,Daan Dierckx,Parma Calcio 1913,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,90,90
8478,Lorenzo Colombo,AC Milan,-,29,49,-,-,-,-,8,-,-,-,-,-,-,-,3,-,-,89
2005,Jacopo Dezi,Parma Calcio 1913,21,59,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,80
1181,Antonio Barreca,Fiorentina,-,-,-,-,-,-,-,-,-,-,16,-,62,-,-,-,-,-,78
1224,Vasco Regini,Sampdoria,-,-,5,-,-,-,-,71,-,-,-,-,-,-,-,-,-,-,76
1458,Ibrahima Mbaye,Bologna,-,-,-,23,-,-,-,-,-,-,48,-,-,-,-,-,-,-,71
7625,Manolo Portanova,Juventus,-,-,56,-,-,-,-,-,-,-,-,14,-,-,-,-,-,-,70
1474,Alfred Duncan,Cagliari,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,69,69
8259,Djavan Anderson,Lazio,-,18,-,46,-,-,-,-,-,-,-,-,-,-,-,-,4,-,68
2560,Cristiano Piccini,Atalanta,-,-,-,-,-,-,-,66,-,-,-,-,-,-,-,-,-,-,66
8880,Matteo Tramoni,Cagliari,-,-,24,-,-,-,1,-,-,1,-,5,-,-,32,-,2,-,65
1595,Bastos,Lazio,-,31,33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,64
3536,Jean-Victor Makengo,Udinese,-,-,-,22,-,27,-,1,-,7,-,-,-,7,-,-,-,-,64
7924,Amir Rrahmani,Napoli,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,48,9,-,59
8487,Martin Palumbo,Udinese,-,57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57
1256,Kevin Strootman,Genoa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,56,56
4959,Filippo Melegoni,Genoa,3,18,-,6,4,-,-,-,-,-,-,21,-,-,-,-,4,-,56
7901,Giacomo Ricci,Parma Calcio 1913,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42,14,56
1486,Mattia Caldara,Atalanta,47,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,54
3997,Antonio Mazzotta,Crotone,47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,54
2042,Lubomir Tupta,Verona,49,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51
1313,Riccardo Saponara,Fiorentina,-,-,3,-,-,-,-,47,-,-,-,-,-,-,-,-,-,-,50
2010,Simone Edera,Torino,-,-,-,-,-,-,-,3,-,-,-,46,-,-,-,-,-,-,49
1348,Vittorio Parigini,Genoa,-,-,10,-,-,20,-,7,8,-,-,-,-,-,-,-,-,-,45
1728,Fernando Llorente,Napoli,-,-,-,-,-,-,-,-,-,-,-,-,18,-,7,20,-,-,45
8887,Christian Pastina,Benevento,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44,-,44
9233,Joakim Maehle,Atalanta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,17,2,-,42
8831,Iyenoma Destiny Udogie,Verona,-,-,-,-,-,-,21,20,-,-,-,-,-,-,-,-,-,-,41
4895,Andrea Pinamonti,Inter,-,-,-,-,18,20,-,-,-,-,-,-,-,-,-,-,-,-,38
9043,Steeve-Mike Eboa Ebongue,Genoa,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-,28,-,38
393,Douglas Costa,Juventus,8,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38
