id,name,team,1,2,3,4,5,6,7,total
1399,Bruno Alves,Parma Calcio 1913,0.0,0.0,0.0,-,-,-,0.0427,0.0427
6108,Rodrigo Bentancur,Juventus,0.0,0.0,0.0197,-,0.0,0.0229,-,0.0426
1391,Christian Maggio,Benevento,-,0.0,-,0.0,0.0423,-,0.0,0.0423
6242,Johan Mojica,Atalanta,0.0,0.0,0.0,0.0,0.0,0.0421,0.0,0.0421
475,Lucas Leiva,Lazio,0.0278,0.0127,0.0,0.0,0.0,0.0,-,0.0405
1185,Iago Falque,Benevento,-,-,0.04,0.0,-,-,-,0.04
8963,Nahuel Molina,Udinese,-,-,0.0395,-,0.0,-,-,0.0395
504,Aaron Ramsey,Juventus,0.0,0.0372,-,0.0,0.0,-,-,0.0372
1387,Faouzi Ghoulam,Napoli,-,0.0369,0.0,0.0,-,-,-,0.0369
7933,Jerdy Schouten,Bologna,0.0,0.0,0.0,0.0228,0.0,0.0,0.0125,0.0353
5028,Gianluca Frabotta,Juventus,0.0344,0.0,0.0,0.0,0.0,0.0,-,0.0344
1120,Mattia De Sciglio,Juventus,0.0344,-,-,-,-,-,-,0.0344
1251,Radja Nainggolan,Inter,0.0,-,-,-,0.0171,0.0165,-,0.0336
1400,Nicola Murru,Torino,-,0.0,0.0,-,-,0.0189,0.0136,0.0325
8975,Gennaro Acampora,Spezia,-,-,0.0,0.0314,-,-,-,0.0314
1474,Alfred Duncan,Fiorentina,0.0312,-,0.0,-,-,0.0,-,0.0312
3429,Tiemoué Bakayoko,Napoli,-,-,0.0,0.0,0.0,0.0303,-,0.0303
1576,Giorgio Chiellini,Juventus,0.0,0.0295,-,-,-,-,-,0.0295
8872,Matteo Ruggeri,Atalanta,-,-,-,-,-,-,0.0276,0.0276
1504,Alberto Grassi,Parma Calcio 1913,0.0148,0.0,0.0,0.0,0.0,0.0127,0.0,0.0275
8953,Antonio Palumbo,Sampdoria,-,-,0.0274,-,-,-,-,0.0274
1380,Amadou Diawara,Roma,0.0268,0.0,-,-,-,-,-,0.0268
4348,Tolgay Arslan,Udinese,0.0,-,0.0,0.0,0.0187,0.008,0.0,0.0267
8880,Matteo Tramoni,Cagliari,-,-,0.0263,-,-,-,0.0,0.0263
6252,Lyanco,Torino,-,-,0.0,0.0,0.0263,0.0,0.0,0.0263
1166,Ahmed Benali,Crotone,-,-,-,-,0.0261,0.0,0.0,0.0261
9029,Simon Sohm,Parma Calcio 1913,-,-,-,0.025,0.0,0.0,0.0,0.025
4970,Luca Pellegrini,Genoa,-,0.0,-,0.0,0.0,0.0228,0.0,0.0228
8883,Riccardo Improta,Benevento,0.0,-,0.0,0.0227,0.0,0.0,0.0,0.0227
8007,Yildirim Mert Cetin,Verona,0.0,0.0225,0.0,-,-,-,0.0,0.0225
8522,Matteo Lovato,Verona,0.0,0.0,0.0,0.0,0.0,0.0219,0.0,0.0219
1340,Roberto Inglese,Parma Calcio 1913,0.0209,-,-,-,-,0.0,0.0,0.0209
6206,Bram Nuytinck,Udinese,-,-,-,-,-,-,0.0207,0.0207
1099,Tomás Rincón,Torino,0.0,0.0,0.0201,0.0,0.0,0.0,0.0,0.0201
8914,Salvador Ferrer,Spezia,0.0,0.0,-,0.0197,0.0,0.0,0.0,0.0197
6375,Andrea Danzi,Verona,0.0189,-,-,-,-,-,-,0.0189
1792,Mário Rui,Napoli,-,-,-,0.0,0.0184,-,-,0.0184
8942,Aaron Hickey,Bologna,-,0.0,0.0,0.0,0.0,0.0181,-,0.0181
8884,Alessandro Tuia,Benevento,0.0,0.0,0.0,-,0.0171,0.0,-,0.0171
3989,Salvatore Molina,Crotone,0.0,0.0,0.0,0.0,0.0166,-,-,0.0166
1542,Stefan Radu,Lazio,0.0,0.0,0.0166,-,-,-,0.0,0.0166
8840,Denis Dragus,Crotone,0.0,0.0,0.0164,-,-,-,-,0.0164
8909,Juan Ramos,Spezia,0.0158,0.0,-,-,-,-,-,0.0158
