id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,total
5454,Fedor Chalov,CSKA Moscow,0.6906,0.1157,0.0176,0.2282,0.2884,2.0324,0.3554,0.1808,0.3904,0.2859,1.1331,0.2568,0.4614,0.5166,0.368,0.0,1.1387,0.1152,0.5757,0.1942,0.6981,0.593,0.2167,0.1892,0.0863,0.0,0.2798,0.0945,0.1491,1.8801,13.5319
5924,Sebastián Driussi,Zenit St. Petersburg,0.0,0.7576,-,1.6865,0.0954,0.0109,0.1031,0.8074,0.1586,0.7674,0.1334,-,0.0,0.0,0.8596,0.0,0.234,0.2068,0.0,0.0685,0.0164,0.0283,1.053,0.1338,0.0,0.8407,0.3575,0.2082,-,0.989,9.5161
2774,Sardar Azmoun,Zenit St. Petersburg,-,-,0.0766,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.4346,0.9081,0.2682,1.5703,0.3089,0.9725,0.707,1.0223,1.9668,0.9726,0.0818,-,0.1309,9.4206
5478,Viktor Claesson,FC Krasnodar,0.0,0.5262,0.143,0.1967,0.0264,0.1292,0.0986,0.2251,0.4931,0.4663,0.0,0.8383,0.0,0.4076,-,0.2098,0.2252,0.3234,0.0941,0.0885,0.6758,0.1496,0.5717,0.8908,0.0223,0.0,0.3911,0.854,0.7497,0.561,9.3575
3063,Artem Dzyuba,Zenit St. Petersburg,0.3962,0.1661,0.0,0.2344,1.2693,0.1573,0.1787,1.1621,0.0,0.4274,0.1941,0.0317,0.5231,0.0496,0.3126,0.1678,-,0.4939,0.1147,0.0,0.1937,0.2602,0.7602,1.0302,0.2151,0.0,-,0.0,-,0.2401,8.5785
6138,Andrei Panyukov,Ural,-,-,-,-,0.2846,0.2884,-,-,0.8378,0.0513,0.7354,0.3552,1.1213,0.2014,-,0.3541,0.2904,-,0.0,0.0,-,1.3992,1.1723,0.0,0.0,0.5156,0.0,0.0133,0.4286,0.0,8.0489
2930,Ari,FC Krasnodar,-,-,0.0801,0.3603,-,-,-,0.1692,0.1267,-,0.0346,0.5427,1.3764,0.2971,0.4098,0.093,-,0.0128,0.5375,-,-,-,-,-,-,-,0.3706,1.5305,0.2576,0.6953,6.8942
4299,Jefferson Farfán,Lokomotiv Moscow,0.3834,0.1145,0.0,0.1022,0.0958,0.3961,0.0,-,-,-,-,-,0.0,0.028,0.0828,0.2782,1.5841,0.3366,0.6746,0.3986,-,-,0.5275,0.5402,1.0806,0.2629,0.0,-,-,-,6.8861
3813,Luka Djordjevic,Arsenal Tula,-,-,0.5402,0.0257,0.0487,0.0871,1.0676,-,0.8101,0.38,0.0918,0.1309,0.2446,0.1541,0.5862,-,0.0739,0.0763,-,0.159,0.6953,0.0,0.1019,0.068,0.4134,0.4989,0.27,0.0,-,-,6.5237
6025,Ivan Ignatyev,FC Krasnodar,0.1781,-,0.0411,0.0673,0.4309,0.4387,0.5428,-,-,-,0.0,0.0,0.0,-,0.6714,0.1861,0.4585,-,-,-,1.7787,0.1516,0.0,0.7991,0.0,0.1041,0.111,0.4596,-,-,6.419
2907,Sly,FC Ufa,0.6681,0.4006,0.3453,0.0,0.01,0.0075,-,0.094,0.6866,0.0298,0.5428,0.0398,0.0,0.1056,0.0518,0.1067,0.2191,0.6713,0.0337,-,0.6183,0.2075,-,0.6587,0.0,0.7623,0.0229,0.0586,0.0408,0.0,6.3818
2818,Zé Luís,Spartak Moscow,0.1609,0.0927,0.6019,0.0838,0.6076,0.0,0.1049,-,0.0,0.0974,1.1631,-,-,0.0,0.1181,0.0,0.7404,0.4813,0.4243,-,0.3158,0.4172,0.0,-,0.4001,0.0535,0.2387,0.1502,0.0,0.0068,6.2587
2450,Wanderson,FC Krasnodar,0.0322,0.0,0.1731,0.179,0.137,0.4609,0.2729,0.0656,0.079,0.1051,0.1976,0.008,0.4669,0.155,0.6776,0.0,0.0937,0.156,0.0249,0.0,0.545,0.0,0.8777,0.2222,0.0738,0.0,0.1778,0.2395,0.1868,0.3733,5.9806
2925,Fedor Smolov,Lokomotiv Moscow,-,-,0.081,0.0096,0.3735,0.3165,0.0125,0.2558,-,-,-,-,-,0.046,0.3411,1.2303,0.0,0.0286,1.5504,0.0653,0.1284,0.0854,0.5001,0.0684,-,0.0,0.0,0.5526,0.0723,0.25,5.9678
