id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,total
5454,Fedor Chalov,CSKA Moscow,0,0,0,1,1,3,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2,15
5478,Viktor Claesson,FC Krasnodar,0,1,0,0,0,0,1,0,2,0,0,1,0,1,-,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,12
4605,Anton Miranchuk,Lokomotiv Moscow,0,0,0,-,0,0,1,0,0,0,1,-,2,0,0,0,0,2,0,1,1,0,-,0,0,0,0,1,2,-,11
5924,Sebastián Driussi,Zenit St. Petersburg,0,0,-,2,0,0,0,1,0,0,0,-,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,2,-,2,11
2818,Zé Luís,Spartak Moscow,0,0,1,1,0,0,0,-,0,1,2,-,-,0,0,0,2,1,0,-,0,0,0,-,0,0,0,1,1,0,10
2907,Sly,FC Ufa,0,1,0,0,0,0,-,0,1,1,0,0,0,0,0,0,0,1,0,-,1,1,-,1,0,2,0,0,0,0,9
2774,Sardar Azmoun,Zenit St. Petersburg,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,0,2,0,1,0,1,2,0,0,-,1,9
3131,Zelimkhan Bakaev,Arsenal Tula,-,0,1,0,0,0,1,1,0,0,-,0,0,1,0,1,0,0,0,-,0,0,0,1,-,0,1,1,-,0,8
6774,Aleksey Sutormin,FC Orenburg,0,0,0,1,0,0,0,0,0,0,-,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,8
3063,Artem Dzyuba,Zenit St. Petersburg,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,-,0,0,0,0,0,0,2,1,0,-,0,-,0,8
5926,Magomed-Shapi Suleymanov,FC Krasnodar,-,-,-,-,1,1,0,1,-,-,0,-,-,0,1,1,0,0,0,0,2,0,0,0,-,0,0,1,0,-,8
2930,Ari,FC Krasnodar,-,-,0,0,-,-,-,2,1,-,0,1,2,0,0,0,-,0,1,-,-,-,-,-,-,-,0,0,1,0,8
4299,Jefferson Farfán,Lokomotiv Moscow,0,0,0,0,0,0,0,-,-,-,-,-,0,0,0,1,2,0,1,0,-,-,1,0,2,1,0,-,-,-,8
6025,Ivan Ignatyev,FC Krasnodar,0,-,0,0,0,0,1,-,-,-,0,0,0,-,1,1,1,-,-,-,1,0,0,1,0,0,0,1,-,-,7
