id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,total
2929,Yuri Gazinskiy,FC Krasnodar,0.1444,0.5383,0.2247,0.0097,-,0.5469,0.9729,0.1757,0.5252,0.0994,0.0214,0.8122,0.0,0.5002,0.2186,0.9211,0.7631,0.462,0.3549,0.2682,1.0758,0.1118,1.3475,1.0641,0.0458,-,0.4298,1.3471,0.1107,0.0961,13.1876
2896,Mario Fernandes,CSKA Moscow,0.2821,0.0,0.0,0.5236,0.1363,0.7682,0.1389,0.3222,0.1231,0.0613,1.0063,0.2456,0.0441,-,0.0,0.3842,1.2744,0.084,0.6083,0.3002,0.2982,0.6678,0.0138,-,0.867,0.1673,0.0,0.2152,0.0,1.825,10.3571
2790,Aleksandr Martynovich,FC Krasnodar,0.131,0.0228,0.0814,0.0918,0.7151,0.6095,0.5214,0.1269,0.1422,0.0658,0.2618,0.0929,0.0469,0.1984,0.1671,0.7655,0.6057,0.3845,-,0.2682,1.2175,0.0774,0.409,0.1921,0.0,-,0.266,1.3275,0.1108,0.331,9.2302
3204,Uros Spajic,FC Krasnodar,0.121,0.5283,0.1062,0.0989,0.7093,0.4971,-,0.0962,0.1422,0.0483,0.1361,0.647,0.3805,0.1402,0.1671,0.4637,0.7611,-,0.1335,0.2682,1.2389,0.0774,0.216,0.5046,0.0166,0.0724,0.3191,0.7542,0.0524,0.2838,8.9803
2922,Mauricio Pereyra,FC Krasnodar,0.0956,0.5055,0.0,0.1372,-,-,0.3727,-,0.0,0.3707,0.022,0.0911,0.0469,0.4836,0.8368,1.1265,0.8067,0.2042,0.1218,0.0262,0.6582,0.184,0.3597,0.5228,-,0.1758,0.4788,0.8181,0.171,0.237,8.8529
2920,Sergei Petrov,FC Krasnodar,-,-,-,-,-,-,0.4735,0.1269,0.4301,0.0847,-,0.7221,0.1549,0.2758,0.3138,0.2935,0.7486,0.2678,0.2555,0.0262,1.6711,0.1118,-,0.7758,0.0458,0.0545,0.2543,0.8776,0.2669,0.3159,8.5471
2978,Ilzat Akhmetov,CSKA Moscow,0.1086,0.0,0.0707,0.0,0.0683,0.5432,0.4576,0.1828,0.5485,0.136,0.971,0.1077,0.8129,0.4283,-,-,-,0.2036,0.2165,0.1221,0.0,0.6455,-,0.085,0.3221,0.2849,0.0,0.1383,0.0554,1.8798,8.3888
3063,Artem Dzyuba,Zenit St. Petersburg,0.2764,0.0896,0.3024,0.1064,0.3659,0.0,0.0,0.5497,0.0,0.6487,0.0,0.0,0.0161,0.0,0.0143,0.66,-,0.0357,0.5702,0.4542,0.7308,0.0658,0.5715,0.2518,0.6004,1.1375,-,0.0435,-,0.7251,8.216
3924,Hördur Bjorgvin Magnusson,CSKA Moscow,0.0891,0.0521,0.0,0.2357,0.2872,0.1117,0.0,-,-,-,0.9341,0.0871,1.0727,0.4283,0.3785,0.0,0.7722,0.084,0.9195,0.1584,-,-,0.0,0.0,0.8387,-,0.0775,-,0.0875,1.323,7.9373
2450,Wanderson,FC Krasnodar,0.0322,0.0,0.0,0.0193,0.0,0.1402,0.44,0.1267,0.0619,0.3094,0.0824,1.2074,0.094,0.2136,0.5909,0.0798,0.2873,0.084,0.2496,0.0,1.233,0.1067,0.0728,0.5357,0.0,0.0,0.4672,0.948,0.1747,0.109,7.6658
