id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,total
5454,Fedor Chalov,CSKA Moscow,3,2,1,5,2,9,4,2,2,5,7,3,3,2,2,0,6,2,4,3,3,4,4,3,1,0,4,2,4,6,98
5478,Viktor Claesson,FC Krasnodar,0,2,4,3,1,2,1,3,3,5,0,4,0,2,-,3,4,6,4,3,4,3,3,4,2,0,3,5,6,4,84
5483,Eric Bicfalvi,Ural,3,3,4,2,3,4,1,1,3,3,6,4,-,1,1,3,1,1,3,-,2,5,-,4,6,5,2,4,4,-,79
2450,Wanderson,FC Krasnodar,1,0,4,4,5,3,4,1,1,4,5,1,4,2,2,0,4,4,1,0,5,0,3,4,2,0,1,3,4,4,76
2887,Kirill Panchenko,Dinamo Moscow,5,2,4,6,2,7,1,5,-,6,3,2,0,-,2,-,-,0,-,-,0,14,-,2,2,0,3,3,3,4,76
6276,Nikola Vlasic,CSKA Moscow,-,-,-,3,2,3,3,4,3,1,3,4,3,3,2,2,4,3,4,3,2,3,2,4,5,5,-,3,1,-,75
2880,Sergey Tkachev,Arsenal Tula,2,4,3,3,3,0,4,-,4,4,1,0,5,6,1,1,0,-,0,2,5,-,4,0,2,-,4,5,1,1,65
3063,Artem Dzyuba,Zenit St. Petersburg,1,3,0,3,4,2,2,5,0,2,4,1,4,1,1,3,-,3,1,0,4,3,5,6,4,0,-,0,-,2,64
2930,Ari,FC Krasnodar,-,-,1,5,-,-,-,2,3,-,1,4,3,5,4,2,-,1,7,-,-,-,-,-,-,-,2,9,4,8,61
3035,Evgeni Lutsenko,Dinamo Moscow,2,0,1,3,2,4,3,3,1,5,0,0,0,1,3,1,2,2,5,2,4,1,1,0,0,3,3,5,2,1,60
2928,Joãozinho,Dinamo Moscow,0,5,2,5,2,1,3,2,3,3,2,1,3,0,4,0,1,0,0,5,0,2,4,2,0,1,1,2,3,2,59
7121,Djorde Despotovic,FC Orenburg,-,-,-,-,-,0,1,2,2,3,1,-,-,1,3,4,2,2,4,1,4,5,3,1,4,5,2,6,0,3,59
2907,Sly,FC Ufa,4,3,3,0,1,1,-,1,3,1,3,2,0,4,1,4,2,3,2,-,3,3,-,5,0,6,1,1,2,0,59
5924,Sebastián Driussi,Zenit St. Petersburg,0,1,-,4,2,1,1,4,4,6,1,-,0,0,2,0,4,5,0,1,1,1,3,2,0,4,5,3,-,4,59
6024,Ismael,FK Akhmat,0,0,1,0,1,3,2,4,0,3,1,2,1,0,1,-,3,1,5,0,6,4,4,1,3,1,4,2,3,2,58
6774,Aleksey Sutormin,FC Orenburg,0,2,3,2,3,2,1,2,2,0,-,0,2,3,2,2,2,1,1,1,2,3,5,1,0,2,3,4,1,3,55
1937,Fernando,Spartak Moscow,2,1,-,1,3,1,6,1,2,5,4,-,-,2,1,4,-,-,-,-,-,-,0,4,4,6,2,3,0,-,52
4605,Anton Miranchuk,Lokomotiv Moscow,0,0,2,-,0,0,2,0,0,0,1,-,4,2,4,3,1,3,3,4,4,1,-,1,1,7,2,3,4,-,52
3151,Igor Gorbatenko,Arsenal Tula,3,1,3,0,3,2,3,5,-,7,1,1,2,0,0,0,0,2,0,3,2,-,3,3,1,2,0,0,1,4,52
5900,Evgeni Markov,Dinamo Moscow,1,0,1,-,1,1,3,3,0,-,-,-,-,2,3,-,1,4,1,8,5,-,6,1,1,3,1,1,1,3,51
3813,Luka Djordjevic,Arsenal Tula,-,-,4,1,2,2,6,-,3,3,1,4,1,2,4,-,2,1,-,2,5,0,1,1,2,2,2,0,-,-,51
5930,Ravanelli,FK Akhmat,-,-,-,-,1,-,-,-,-,7,-,-,3,3,3,2,3,4,4,1,1,3,3,2,3,4,4,-,-,-,51
2869,Reziuan Mirzov,Arsenal Tula,-,-,-,-,-,0,1,3,2,0,1,5,1,7,2,2,1,0,-,3,0,1,4,5,2,2,-,1,5,3,51
2708,Manuel Fernandes,Lokomotiv Moscow,3,2,3,3,1,1,4,2,6,3,2,4,4,-,-,2,0,-,-,-,-,1,3,0,-,1,-,-,-,6,51
2925,Fedor Smolov,Lokomotiv Moscow,-,-,2,1,2,1,1,5,-,-,-,-,-,1,5,4,0,1,5,1,3,2,6,1,-,0,0,2,3,4,50
2818,Zé Luís,Spartak Moscow,2,2,3,1,5,0,3,-,0,2,4,-,-,0,3,0,7,4,2,-,1,3,0,-,1,1,2,2,1,1,50
4299,Jefferson Farfán,Lokomotiv Moscow,2,3,0,2,2,3,0,-,-,-,-,-,0,1,1,1,3,5,5,5,-,-,2,4,5,5,0,-,-,-,49
2414,Grzegorz Krychowiak,Lokomotiv Moscow,-,1,1,3,2,2,6,-,2,1,5,0,2,0,2,2,4,-,1,1,0,0,0,3,1,1,3,3,2,0,48
2711,Aleksey Miranchuk,Lokomotiv Moscow,0,1,4,0,1,1,0,1,4,2,5,2,2,0,0,2,1,0,2,4,0,0,3,1,2,4,1,2,1,2,48
2774,Sardar Azmoun,Zenit St. Petersburg,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,5,2,5,2,7,7,3,5,4,1,-,2,48
5442,Ivan Oblyakov,CSKA Moscow,-,-,-,-,-,0,2,1,4,3,0,0,0,-,0,2,-,0,3,5,3,2,4,3,2,5,0,4,1,2,46
6587,Othman El Kabir,Ural,2,4,-,0,0,3,0,0,0,0,3,4,1,0,4,1,1,1,0,1,2,2,2,4,2,1,4,4,0,-,46
5496,Nikolay Dimitrov,Ural,4,2,2,2,3,0,1,1,1,3,0,2,1,5,3,2,1,1,1,1,0,4,0,3,1,0,1,-,-,-,45
6025,Ivan Ignatyev,FC Krasnodar,1,-,1,1,2,5,4,-,-,-,0,0,0,-,3,3,5,-,-,-,9,2,0,2,0,1,2,3,-,-,44
3131,Zelimkhan Bakaev,Arsenal Tula,-,1,1,1,0,1,2,4,2,1,-,2,2,1,3,4,3,1,0,-,2,3,1,3,-,1,1,3,-,0,43
2819,Lorenzo Melgarejo,Spartak Moscow,-,-,-,1,2,0,-,1,2,-,-,1,3,1,1,3,0,4,0,5,1,1,3,2,0,-,3,2,3,2,41
1811,Andrés Ponce,Anzhi Makhachkala,-,0,0,-,-,6,0,3,2,1,1,1,4,1,0,2,3,0,1,1,1,3,1,2,1,1,4,1,1,0,41
7135,Olivier Thill,FC Ufa,-,-,-,-,-,-,4,0,3,2,1,3,3,3,0,3,1,1,2,2,0,-,4,-,0,3,0,3,2,0,40
2775,Dmitriy Poloz,Rubin Kazan,1,4,-,3,2,0,2,0,2,0,0,3,0,0,3,0,-,1,1,1,-,1,1,5,0,4,1,2,1,2,40
6890,Danijel Miskic,FC Orenburg,-,-,1,2,2,1,3,0,1,1,0,1,2,0,-,0,2,3,0,2,1,2,2,0,2,2,3,2,2,2,39
2774,Sardar Azmoun,Rubin Kazan,4,0,2,2,3,0,1,2,5,4,4,-,-,4,6,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38
2975,Ruslan Kambolov,Rubin Kazan,1,3,2,1,1,0,0,-,1,2,0,1,4,3,4,-,1,2,0,-,0,0,3,0,1,1,1,3,2,0,37
2922,Mauricio Pereyra,FC Krasnodar,0,3,1,0,-,-,3,-,0,2,2,1,1,3,0,2,5,1,3,0,1,1,1,3,-,0,0,0,2,2,37
2979,Denis Tkachuk,Krylya Sovetov Samara,4,0,1,0,-,4,1,1,-,1,-,3,0,3,2,2,-,-,-,1,-,-,1,0,-,4,2,2,3,2,37
6575,Paul Anton,Krylya Sovetov Samara,-,-,-,-,0,5,1,3,0,3,1,4,2,5,1,2,0,4,-,-,0,0,-,0,1,1,0,1,2,1,37
5444,Ayaz Guliev,FC Rostov,1,-,3,1,3,1,2,5,0,5,1,5,2,2,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37
6613,Sofiane Hanni,Spartak Moscow,-,-,1,-,-,-,1,2,4,2,0,0,4,2,1,1,2,4,2,2,-,3,0,-,-,5,-,-,-,-,36
5497,Vladimir Iljin,Ural,5,1,1,4,0,3,2,3,1,4,0,1,5,0,0,0,1,-,-,-,-,-,-,-,-,-,0,-,1,4,36
2750,Roman Zobnin,Spartak Moscow,3,5,2,1,1,0,3,3,1,0,2,0,0,-,1,-,-,0,1,1,-,0,2,3,0,1,1,2,2,1,36
