id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,total
227,Robert Lewandowski,Bayern Munich,0.4628,0.6734,0.2387,0.0418,0.6553,0.784,1.4502,-,0.2953,0.4365,0.1172,0.4961,1.2046,0.5857,0.5007,0.0345,-,0.0679,0.0315,0.0,1.2189,0.5289,1.9862,0.1102,1.6302,0.0795,0.2758,1.4792,0.3428,0.233,-,0.5758,0.1147,0.313,16.9644
318,Pierre-Emerick Aubameyang,Borussia Dortmund,0.0263,0.5394,0.3251,0.0892,0.5324,0.3531,0.2381,0.0,0.1011,0.5885,0.7317,1.139,0.182,0.1895,0.0275,0.4091,0.0174,-,0.1169,0.9249,1.0528,0.4963,1.3575,0.1632,0.059,0.9429,0.1071,0.0,1.1479,0.1242,0.2055,0.1391,0.6484,0.9063,13.8814
356,Alexander Meier,Eintracht Frankfurt,0.0266,-,0.0726,0.3798,0.7421,0.0,1.3535,0.1105,1.1267,0.1543,0.0442,0.4223,1.002,1.2041,0.205,1.4047,0.5163,0.2326,0.1867,0.6176,0.0,0.1211,0.3009,1.3391,0.5574,0.2042,0.0406,-,-,-,-,-,-,-,12.3649
224,Thomas Müller,Bayern Munich,0.7352,0.3756,0.1781,0.2092,1.4704,0.8142,-,0.0943,0.0227,0.623,2.2292,0.1147,0.2508,0.1264,0.0856,1.3266,0.0694,0.0216,0.0735,0.0,0.2766,0.1057,0.5083,0.1202,0.2325,0.2011,0.4571,0.3057,0.5642,0.0921,-,0.0868,0.0341,0.0,11.8049
158,Bas Dost,Wolfsburg,-,-,-,-,-,-,-,0.0,-,-,-,-,0.0,0.8635,1.7503,0.0632,0.092,0.7677,0.7017,0.5756,1.2055,0.7126,1.1375,0.1116,0.4084,-,0.4512,0.5859,0.0,-,0.3501,1.1456,0.4194,0.0,11.3418
210,Raffael,Borussia M.Gladbach,0.4403,0.1096,1.3056,0.1011,0.797,0.6482,0.8608,0.0,0.0728,0.4088,0.0,0.0725,0.0257,0.4632,0.0,-,-,0.0,-,0.1859,0.1496,0.0,0.6345,0.7767,0.2224,0.4363,0.7782,0.5572,0.0702,0.0,0.1395,0.1371,0.7567,0.7409,10.8908
273,Raúl Bobadilla,Augsburg,-,0.3902,0.2076,0.11,0.0,0.1265,0.0692,0.1791,0.2389,0.2673,0.0606,0.4819,0.7164,0.1459,0.0887,0.2319,0.7215,0.3945,0.743,0.4077,0.0146,1.0197,0.3015,0.0274,0.4115,0.1501,0.2085,0.1019,0.5855,0.5557,0.165,1.2309,0.1067,-,10.4599
190,Stefan Kießling,Bayer Leverkusen,0.3898,0.1832,0.5751,0.041,1.1,0.0,0.1664,0.1709,0.1375,0.0,0.7411,0.7081,0.0,0.0,0.1234,0.98,0.1413,0.021,0.9111,0.3467,0.0,0.0884,0.0755,0.0619,0.0,0.0811,1.2138,0.2942,0.9571,0.0744,0.0,0.0524,0.724,0.0,10.3594
340,Klaas-Jan Huntelaar,Schalke 04,0.4888,-,0.2738,0.1026,0.1207,0.3158,0.1198,0.6465,0.0787,0.9988,0.185,0.0,0.9828,0.3447,0.118,0.5107,0.781,0.4344,-,-,-,-,0.0,0.0624,0.0199,0.7939,0.2016,0.3185,0.0631,0.2916,1.5438,-,0.0354,0.3942,10.2265
186,Karim Bellarabi,Bayer Leverkusen,0.349,0.8292,0.3886,0.0594,0.0752,0.2508,0.2997,0.7855,0.2414,0.1467,0.646,0.9976,0.9888,0.3764,0.1799,0.2255,0.085,0.0,0.0,0.278,0.8043,0.6602,0.0098,0.0918,0.135,0.6393,0.1282,0.0,0.1134,0.0,0.0336,-,0.1465,0.1433,10.1081
