id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,total
204,Granit Xhaka,Borussia M.Gladbach,1.0764,0.0416,0.8646,0.1566,0.2439,0.4668,0.6073,0.7588,0.3119,-,-,0.0557,-,1.1208,0.0442,0.1677,0.5864,0.3571,0.981,0.0827,0.1217,-,0.1434,0.9134,1.8355,0.3439,1.1557,0.1396,0.218,0.3675,0.3512,0.3466,0.6147,0.1222,14.5969
447,Kevin De Bruyne,Wolfsburg,0.0,0.6188,0.1777,0.0246,0.1592,0.3457,0.0524,0.1138,1.1015,0.6279,0.1357,0.0794,0.1991,0.7131,1.7206,0.3646,0.0488,0.045,0.7017,0.9189,0.3239,0.5837,0.6692,0.0942,0.159,0.0,0.3725,1.2635,0.0385,0.1199,0.0508,0.5608,0.3847,0.5067,13.2759
230,Xabi Alonso,Bayern Munich,-,0.1742,0.2564,0.1036,1.5946,1.8006,1.2501,0.1337,0.3107,0.2709,0.3374,0.4679,0.3571,0.1553,0.32,0.9196,-,0.3162,0.0,0.0,-,0.5104,0.1448,0.0388,-,0.1033,0.0405,0.6588,-,-,-,-,0.5885,0.235,11.0884
387,Luiz Gustavo,Wolfsburg,0.0201,0.0,0.1067,0.0832,0.1947,0.0399,0.1743,0.0,0.7055,0.5408,0.1357,0.1079,-,0.0,0.5213,0.3646,0.0,0.8383,0.5658,0.3162,1.1563,0.9688,1.2,0.0,0.1085,0.0,0.6006,-,0.2865,0.1026,0.1998,0.7054,-,0.2401,10.2836
221,Rafinha,Bayern Munich,-,-,-,0.0777,0.1368,1.4983,0.8217,0.561,0.2286,-,0.2264,0.1299,0.0703,0.2817,0.5084,0.539,0.0692,-,-,-,0.5305,0.5458,0.3368,0.1202,0.1642,0.2159,0.1011,0.6187,0.2451,-,0.4943,0.0489,1.0668,0.5602,10.1975
220,Jérôme Boateng,Bayern Munich,-,0.3756,0.1182,0.1396,0.4167,0.3638,-,0.0608,-,0.857,0.3486,0.0307,0.5434,0.1764,0.5884,0.1894,0.0,0.4421,0.0,-,-,0.9883,1.3397,0.1405,0.6718,0.3452,0.3891,-,0.1335,0.1959,-,0.4484,0.4973,0.1588,9.9592
155,Max Kruse,Borussia M.Gladbach,-,-,0.5282,0.1203,0.2199,0.0,0.1241,0.0,0.1239,0.5848,0.0,0.1302,0.0535,0.5681,0.4777,0.3913,0.021,0.0742,0.0659,0.0,0.0201,0.2386,0.0,0.8169,1.5755,0.0,1.197,0.9862,0.4253,0.204,0.6773,0.1467,0.1011,0.0383,9.9101
218,Philipp Lahm,Bayern Munich,0.8639,0.6311,0.0215,0.0418,2.2115,0.8547,0.6244,0.7703,0.3125,0.7462,0.4729,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,0.05,0.0405,1.0703,-,0.1038,0.028,0.0,0.4782,0.5665,9.8881
268,Daniel Baier,Augsburg,0.0324,0.4035,0.2725,0.592,0.1541,0.2005,0.1021,0.5376,0.1548,0.1577,0.0091,1.0196,0.5939,0.2135,0.1513,0.0399,0.806,0.0839,0.522,0.09,0.0902,0.4116,0.0,0.0056,0.6854,0.0397,0.0729,0.274,0.0,0.1826,0.1072,1.3251,0.0748,0.1864,9.5919
206,Oscar Wendt,Borussia M.Gladbach,-,0.0477,1.3142,0.156,-,0.0587,0.4952,-,0.0406,-,0.0,0.0406,0.0608,-,-,0.7629,-,0.3702,0.3083,0.0733,-,0.1833,0.0658,0.7767,0.7823,0.3439,1.0328,0.8822,0.4454,0.3028,0.2826,0.0475,0.0306,0.3257,9.2301
314,Ilkay Gündogan,Borussia Dortmund,-,-,-,-,-,-,-,0.0415,0.0,-,-,0.2238,0.0119,0.0627,0.4048,0.0569,0.2887,-,0.0821,0.0997,1.2547,0.4963,0.948,0.0239,0.0379,1.5829,0.0,0.0467,0.1863,-,0.8439,0.2537,0.6127,1.6302,9.1893
201,Tony Jantschke,Borussia M.Gladbach,0.8059,0.0263,0.0565,0.1758,0.0807,0.0587,0.4271,0.5081,-,0.4687,0.0335,0.0,0.0865,0.4436,0.0,0.0193,0.021,0.3931,0.5085,0.0608,0.0858,0.0,0.0672,0.4931,2.5299,0.4363,0.3648,0.2129,0.1391,-,0.2828,0.0,0.072,-,8.858
391,David Alaba,Bayern Munich,0.3517,0.385,0.4681,0.128,1.1786,0.9703,0.5628,0.2224,0.1883,0.1724,-,-,-,-,-,-,-,0.6871,0.1401,0.0,0.7393,1.7483,0.3318,0.122,0.1166,0.2041,-,-,-,-,-,-,-,-,8.7169
392,Arjen Robben,Bayern Munich,0.0,-,-,-,2.2115,1.8033,0.3657,0.1092,-,0.1736,0.3023,1.0071,0.6142,0.0206,0.1223,0.3843,0.0,0.0,0.0735,0.0,0.9473,0.1754,0.0,0.1405,-,0.1551,-,-,-,-,-,-,-,-,8.6059
148,Dante,Bayern Munich,1.2083,0.0,0.0215,0.0618,1.3082,0.2603,0.5026,0.044,0.1708,-,0.6931,0.4679,0.1155,-,-,0.6409,0.0752,0.4237,0.0666,0.0,-,0.9769,-,0.0251,0.0,-,0.3891,0.5149,0.0695,0.0578,0.2331,0.072,-,0.1569,8.5557
187,Christoph Kramer,Borussia M.Gladbach,0.7041,0.1071,1.1792,0.2299,0.6395,0.0793,0.3945,-,0.0833,0.8509,0.0,-,0.093,0.5251,0.0,0.063,0.0624,0.0881,0.1073,-,0.0675,0.2275,0.0,0.8169,0.7247,0.0,0.376,-,0.0765,0.2572,0.645,0.0,0.135,0.0087,8.5417
217,Manuel Neuer,Bayern Munich,0.8007,0.0892,0.0,0.037,0.5712,0.2773,0.0,0.0,0.182,0.1536,0.5312,0.9057,0.2087,0.2817,0.5732,0.3402,0.0,0.4237,0.105,0.0,0.2467,0.3851,0.1802,0.0,-,0.0372,0.0,-,0.1475,0.1224,0.9089,0.3345,0.5695,0.0936,8.506
414,Juan Bernat,Bayern Munich,0.5562,0.0464,0.0429,0.1148,0.1687,0.8688,1.2851,0.0232,0.0513,0.1982,0.0,0.9057,0.0953,0.1559,0.3276,0.7436,0.4099,0.108,0.0735,0.0,0.6917,0.3502,-,0.1405,0.0415,0.1814,0.0,0.1462,0.0536,-,-,0.5084,0.019,0.148,8.4556
210,Raffael,Borussia M.Gladbach,0.6845,0.0,0.0821,0.3196,0.5463,0.4668,0.185,0.3262,0.0406,0.9753,0.0,0.2916,0.0608,0.0,0.0,-,-,0.0,-,0.0733,0.0946,0.0,0.1316,0.1769,1.712,0.0,0.0298,0.4596,0.0,0.1609,0.6816,0.0,0.135,0.5163,8.1504
