id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,total
181,Bernd Leno,Bayer Leverkusen,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,3060
93,Marcelo,Hannover 96,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,3060
73,Oliver Baumann,Hoffenheim,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,3060
199,Yann Sommer,Borussia M.Gladbach,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,3060
265,Ragnar Klavan,Augsburg,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,3060
91,Ron-Robert Zieler,Hannover 96,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,3060
309,Roman Bürki,Freiburg,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,3060
4256,Lukas Kruse,Paderborn,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,3060
268,Daniel Baier,Augsburg,90,90,86,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,3056
447,Kevin De Bruyne,Wolfsburg,90,90,90,90,90,90,90,90,88,90,90,90,90,90,90,90,90,90,90,87,90,90,90,90,90,90,89,88,90,90,90,90,90,90,3052
127,Timo Horn,FC Cologne,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,-,90,2970
131,Jonas Hector,FC Cologne,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,-,2970
336,Johannes Geis,Mainz 05,90,90,90,90,90,85,26,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,75,90,83,2969
4270,Andreas Beck,Hoffenheim,90,90,90,90,87,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,-,90,90,90,90,2967
383,Florian Klein,VfB Stuttgart,90,90,90,90,90,90,90,90,80,90,90,60,90,59,70,90,90,90,90,90,78,90,90,90,90,90,90,90,90,90,90,90,90,90,2957
60,Christian Gentner,VfB Stuttgart,90,90,69,90,89,83,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,-,90,90,90,90,90,90,90,90,90,90,90,90,2941
482,Roberto Firmino,Hoffenheim,68,90,90,90,90,89,90,72,90,90,90,90,90,90,90,90,90,90,90,90,90,90,88,90,87,90,90,90,90,90,90,90,-,87,2921
37,Loris Karius,Mainz 05,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,31,-,90,90,90,90,90,90,90,90,90,90,90,90,90,2911
301,Zlatko Junuzovic,Werder Bremen,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,88,-,86,90,90,90,90,90,90,28,90,89,90,90,90,90,90,2901
4243,Christian Günter,Freiburg,85,90,90,90,90,90,90,22,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,47,44,78,90,90,2886
147,Naldo,Wolfsburg,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,-,90,90,90,90,90,90,90,90,-,2880
650,Kevin Wimmer,FC Cologne,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,-,90,90,90,90,90,90,90,-,90,2880
434,Thomas Kraft,Hertha Berlin,90,-,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,83,90,90,90,90,90,-,90,90,90,90,2873
217,Manuel Neuer,Bayern Munich,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,-,90,90,-,90,90,90,77,90,90,2867
282,Makoto Hasebe,Eintracht Frankfurt,90,84,47,90,90,90,90,90,90,62,90,90,90,90,90,75,90,84,90,90,90,-,90,75,90,90,90,90,90,90,90,90,90,90,2857
291,Haris Seferovic,Eintracht Frankfurt,90,90,90,90,90,90,86,90,88,-,90,90,90,90,90,90,90,90,90,90,90,90,-,90,77,90,84,90,90,90,90,90,90,90,2855
132,Matthias Lehmann,FC Cologne,90,90,90,90,90,90,90,90,90,72,82,90,90,-,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,84,90,90,-,90,2848
81,Jonathan Schmid,Freiburg,90,90,90,90,90,81,90,79,90,90,90,90,90,90,90,-,90,90,90,46,90,90,90,90,90,81,90,19,90,90,90,90,90,90,2826
4258,Uwe Hünemeier,Paderborn,90,90,90,90,90,90,90,90,90,90,-,34,-,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,82,90,90,90,90,90,2816
302,Johan Djourou,Hamburger SV,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,17,-,90,90,88,-,90,90,90,90,90,2805
40,Stefan Bell,Mainz 05,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,-,90,90,90,90,90,90,90,90,90,90,90,-,90,90,90,-,90,2790
145,Diego Benaglio,Wolfsburg,-,-,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,-,2790
754,Shinji Okazaki,Mainz 05,90,90,90,90,90,-,90,90,90,90,90,90,90,90,90,90,90,69,-,90,82,78,90,90,90,90,90,90,90,90,90,90,90,38,2787
38,Daniel Brosinski,Mainz 05,63,90,90,90,90,90,90,90,62,90,79,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,-,-,52,2776
201,Tony Jantschke,Borussia M.Gladbach,90,90,46,90,90,90,90,90,-,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,-,90,90,90,-,2746
186,Karim Bellarabi,Bayer Leverkusen,90,90,90,67,76,90,90,79,90,90,81,85,90,90,90,90,90,90,84,90,90,90,74,78,63,90,82,48,24,90,90,-,90,90,2731
318,Pierre-Emerick Aubameyang,Borussia Dortmund,90,90,14,90,74,90,90,22,90,82,90,90,90,90,90,90,90,-,90,90,90,90,90,77,76,90,90,77,85,79,90,68,90,90,2724
133,Kevin Vogt,FC Cologne,28,90,86,90,90,14,90,90,90,90,90,90,90,90,90,90,-,90,59,90,90,90,72,90,90,90,90,90,90,90,90,90,90,-,2689
83,Kevin Volland,Hoffenheim,90,90,20,22,90,73,90,90,90,-,90,71,90,90,90,90,78,90,90,90,90,90,90,90,90,90,70,90,90,-,90,90,90,90,2674
684,Abdul Rahman Baba,Augsburg,90,90,90,90,90,90,90,34,90,90,90,90,90,90,90,90,90,-,-,-,90,90,90,90,90,90,24,90,90,90,90,90,90,90,2668
443,Peter Pekarík,Hertha Berlin,90,-,-,90,90,90,90,90,90,90,90,-,-,90,90,90,73,90,75,90,90,90,75,90,90,90,90,90,90,90,90,90,90,90,2653
94,Christian Schulz,Hannover 96,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,-,-,90,90,64,46,-,90,90,90,72,90,90,46,90,81,90,90,90,2649
204,Granit Xhaka,Borussia M.Gladbach,90,90,90,90,90,90,90,90,90,-,-,90,-,90,90,90,90,90,90,90,90,-,90,90,90,90,79,90,90,90,90,90,90,42,2641
397,Tobias Werner,Augsburg,90,90,90,90,67,90,90,90,-,83,90,88,90,85,71,-,-,90,62,77,90,90,68,90,90,90,90,90,90,90,90,59,90,90,2640
387,Luiz Gustavo,Wolfsburg,72,46,78,90,90,90,90,90,90,90,90,90,-,90,90,79,32,90,90,90,90,90,90,90,90,77,90,-,90,90,90,90,-,90,2634
273,Raúl Bobadilla,Augsburg,-,28,76,78,90,66,67,90,90,90,61,90,90,90,90,90,80,90,84,85,59,90,83,83,90,90,90,76,89,90,90,84,90,-,2629
155,Max Kruse,Borussia M.Gladbach,-,-,78,86,90,29,90,90,90,79,90,90,71,88,90,80,90,90,90,63,90,90,22,90,84,16,90,90,90,90,90,90,90,90,2586
190,Stefan Kießling,Bayer Leverkusen,90,90,90,23,90,90,90,90,90,74,90,90,46,76,90,90,90,90,90,69,46,1,90,90,7,79,73,81,90,90,75,66,90,67,2583
285,Bastian Oczipka,Eintracht Frankfurt,-,-,-,31,90,90,90,90,90,27,90,90,90,90,90,83,90,90,90,90,90,90,90,90,90,90,90,90,90,-,90,90,90,90,2571
339,Eric Maxim Choupo-Moting,Schalke 04,90,90,90,90,90,90,75,86,90,73,90,90,90,86,90,90,90,62,90,72,90,90,90,90,-,-,90,90,-,90,63,90,46,16,2559
414,Juan Bernat,Bayern Munich,90,33,90,90,14,90,90,44,90,90,90,90,90,90,90,90,90,90,90,90,90,78,-,90,90,90,90,90,47,-,-,90,90,90,2556
86,Eugen Polanski,Hoffenheim,90,90,90,90,62,90,90,90,90,90,90,-,90,90,90,-,90,81,90,90,-,45,90,82,89,90,-,90,70,90,90,47,90,90,2546
396,Hiroshi Kiyotake,Hannover 96,29,73,83,90,90,90,72,84,73,90,88,90,90,69,90,90,90,22,84,86,90,-,29,90,90,90,88,81,90,-,90,67,79,84,2541
