id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,total
447,Kevin De Bruyne,Wolfsburg,0.1341,0.7769,0.8627,0.1242,0.6367,0.6741,0.3442,0.7341,2.4147,2.0636,0.8033,0.2552,0.5812,1.0885,2.0636,0.9828,0.0488,1.0328,1.378,1.223,0.873,0.664,1.8467,0.2029,1.2526,0.0344,0.9799,1.4848,0.528,0.1447,0.7144,0.6883,1.2949,0.5704,29.5015
227,Robert Lewandowski,Bayern Munich,0.9218,1.3448,0.5729,0.0418,0.7631,1.6604,1.5516,-,0.3139,0.7011,0.1172,0.9364,1.3702,0.7205,0.5007,0.1412,-,0.4387,0.0586,0.0,1.4993,1.1248,1.9862,0.1287,1.7053,0.1532,0.6649,1.5034,0.4734,0.1921,-,0.735,0.5207,0.4737,23.3156
224,Thomas Müller,Bayern Munich,1.5459,0.9175,0.4329,0.548,1.9661,1.3825,-,0.8389,0.084,0.8885,2.7365,0.5534,0.2622,0.3028,0.0856,2.1169,0.4399,0.0751,0.0735,0.0,1.4383,1.0679,0.6517,0.1405,1.8218,0.2282,0.4571,0.9254,0.751,0.0921,-,0.2584,0.0,0.0754,23.158
155,Max Kruse,Borussia M.Gladbach,-,-,1.307,0.5423,1.9741,0.0206,0.337,0.6789,0.4439,1.0473,0.0335,0.1302,0.1187,0.7714,0.5219,0.4905,0.1062,0.0742,0.5963,0.0218,0.1045,0.3692,0.0,1.4231,2.1048,0.132,2.3325,1.0168,0.5388,0.8164,1.7639,0.5441,0.6597,0.1537,21.1753
318,Pierre-Emerick Aubameyang,Borussia Dortmund,0.0232,0.7158,0.2797,0.4876,0.5613,0.339,0.2061,0.0,0.531,0.7714,1.3276,1.7235,0.4454,0.4845,0.4892,0.7808,0.2146,-,0.136,1.4148,0.9881,0.5933,1.2742,0.1632,0.0795,1.0592,0.0435,0.3377,1.5207,0.59,0.9586,0.2196,0.6483,1.4454,20.8528
392,Arjen Robben,Bayern Munich,1.5664,-,-,-,2.7792,1.9471,1.3125,0.6507,-,0.8109,0.5309,1.5741,1.0462,0.3028,0.4107,1.2736,0.4099,0.4707,0.1257,0.0343,1.53,1.4959,2.2043,0.1898,-,0.1551,-,-,-,-,-,-,-,-,20.8208
210,Raffael,Borussia M.Gladbach,0.8005,0.1775,1.6421,0.4749,1.485,1.2416,0.9647,0.7465,0.0727,1.4187,0.0,0.3386,0.1033,0.4436,0.0,-,-,0.0,-,0.1984,0.2916,0.0,0.7427,0.9536,1.9249,0.4363,0.8079,1.0168,0.1352,0.2748,1.1834,0.3466,0.8785,1.2075,20.3079
482,Roberto Firmino,Hoffenheim,1.3166,0.9466,0.2171,0.161,0.2273,0.2093,2.6533,0.0436,0.2631,0.1285,0.7715,0.6394,0.3818,0.0148,1.1487,0.1867,1.7501,0.2687,0.1576,0.6433,0.2822,0.1731,1.208,0.1483,0.7673,0.0,1.198,0.642,0.2702,1.1273,0.2213,0.3891,-,0.196,18.7518
186,Karim Bellarabi,Bayer Leverkusen,0.7229,1.2019,0.4607,0.3479,1.093,0.3536,0.3382,0.8808,0.3804,0.1643,1.0414,1.2688,0.6483,0.3764,0.2165,0.8421,0.3349,0.0886,0.4809,0.3478,0.8743,1.1223,0.0098,0.0759,0.9872,0.5651,1.3507,0.3478,0.1134,0.0986,0.4964,-,0.1465,0.3403,18.1177
422,Mario Götze,Bayern Munich,0.4232,0.0,0.2876,0.037,3.0821,2.9434,-,0.6665,0.4806,0.1943,0.8645,0.3441,0.2083,0.0206,0.0,1.2113,0.0692,0.3328,0.0,0.0,1.2839,-,0.2612,0.0388,0.0243,0.2456,0.0273,0.9124,0.3216,0.076,0.9369,0.6978,0.5635,0.2807,16.8355
