id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,total
229,Thiago Alcántara,Bayern Munich,0.2333,0.4535,0.2102,0.7467,0.0,1.2416,0.2543,0.572,0.2911,-,-,-,0.0,0.1875,1.8178,0.9756,0.7481,0.3345,1.6261,-,0.7314,0.3355,0.0,0.7071,1.2214,1.0356,1.2121,1.3968,0.7305,0.3478,0.5045,3.5582,0.1492,0.746,22.3684
223,Joshua Kimmich,Bayern Munich,0.6037,0.6079,0.2102,0.1404,0.1311,0.7091,0.2409,0.0721,0.0176,0.2171,0.6858,0.7571,1.2531,0.441,0.8821,0.0952,0.2228,0.909,1.3891,0.2751,0.0882,0.8431,0.034,0.584,0.2551,0.971,0.6906,2.3517,0.1322,0.36,0.953,2.2461,0.1055,0.5958,20.0707
391,David Alaba,Bayern Munich,0.0639,0.4857,0.0,0.7295,0.0453,0.711,0.1931,0.0721,0.3039,0.1885,0.5942,0.0568,0.8518,0.7285,0.5793,0.3579,0.2143,0.2459,0.9397,0.2141,0.7091,0.7315,0.0,-,-,0.6742,-,1.4196,0.7812,0.0835,0.5045,2.5423,0.691,1.0051,16.7175
6345,Jadon Sancho,Borussia Dortmund,0.0,0.0,0.0,0.0,0.0,1.2601,0.9766,0.4286,0.0818,0.0,0.6458,0.7346,0.5639,0.2771,0.157,0.6582,0.8046,0.1342,0.246,0.9063,0.6546,0.1533,0.0,1.4991,0.5544,1.1194,0.0225,0.0647,0.5984,1.1972,0.6014,0.6213,0.0,1.3543,16.3154
75,Niklas Süle,Bayern Munich,0.0639,-,0.2102,0.1404,0.2051,0.6754,0.2318,0.3128,0.2998,0.1875,0.0,0.6738,0.6761,0.317,0.4213,0.0,0.1391,0.2028,1.5231,0.2231,-,0.7529,0.0,0.5291,-,1.2039,0.6296,1.7691,0.9035,0.0408,0.4091,2.4851,0.1247,0.4896,15.8406
3059,Axel Witsel,Borussia Dortmund,1.0138,0.3319,0.0733,0.0,0.2833,0.7637,0.5072,0.4292,2.1153,0.0,0.0605,0.134,0.1658,0.5061,0.448,0.0391,0.0709,0.1342,0.5312,0.7183,0.1749,0.2934,0.14,1.4723,1.0416,-,0.0,0.0,0.8434,0.3578,0.3697,0.8988,0.1669,1.204,15.2886
133,Kevin Vogt,Hoffenheim,0.0775,1.2554,0.0997,0.4113,0.1661,-,0.0469,1.3297,1.1859,0.6489,0.0506,0.0,0.0238,0.0,-,-,0.3372,0.0563,0.9466,0.2973,-,1.4917,-,-,0.8691,0.9041,0.104,1.0774,0.6675,0.8013,0.2374,0.5653,0.7611,0.1617,14.5738
224,Thomas Müller,Bayern Munich,0.0697,0.3245,0.1036,1.0698,0.2032,0.0,0.0624,-,0.0743,0.0,0.0916,0.5872,1.0482,0.5077,0.2722,0.713,0.5681,0.4365,0.9938,0.0289,-,0.1594,0.0,0.5291,1.1366,0.8072,0.0234,0.8184,0.1322,0.0932,0.0954,1.9449,0.6436,1.0213,14.5594
4804,Abdou Diallo,Borussia Dortmund,0.5756,0.0182,0.0986,0.0,-,1.2277,0.3295,0.3525,1.8548,-,-,0.0,0.0212,0.2837,0.5115,0.6566,-,0.1342,0.0448,0.0403,0.1135,0.3063,0.182,1.1702,0.1344,0.9643,0.0,0.3409,1.3352,1.5763,0.6832,0.9609,-,-,13.9164
116,Florian Grillitsch,Hoffenheim,0.0924,0.7609,0.9231,0.1744,0.5786,0.2108,0.0468,0.1036,0.0281,0.7671,-,-,0.0834,0.1349,-,0.6032,0.2196,0.5823,0.9466,0.0382,0.3368,-,0.0,0.1961,0.9766,1.2931,0.2799,1.1618,0.7016,0.8013,1.1274,0.1739,0.5549,0.0096,13.907
335,Leon Goretzka,Bayern Munich,0.107,0.2253,-,0.6793,0.1174,-,0.195,0.0,0.0567,0.0,0.1196,0.5773,1.1473,0.7142,0.3096,0.3579,-,1.1512,1.3799,0.1404,0.0,0.7191,0.0453,-,0.5868,1.6578,0.8398,0.1488,0.0,0.0452,0.2159,1.5832,0.0,0.362,13.482
373,Mats Hummels,Bayern Munich,-,0.7358,-,0.8027,0.6065,-,0.2318,0.0721,-,-,0.5942,0.0,-,-,0.4178,0.6178,-,0.6653,1.6304,0.1891,0.4758,0.7696,-,-,0.4853,-,1.7798,0.5784,0.7161,-,0.5045,-,0.73,0.5274,13.1304
261,Julian Brandt,Bayer Leverkusen,0.6399,0.2166,0.0,0.1927,0.0,0.138,0.0,0.4653,2.1065,0.5961,0.0,0.868,0.0153,0.0172,0.0,-,0.0,0.1887,0.2495,0.0,0.5004,0.8842,0.1792,0.5998,0.2741,0.1933,0.6721,0.6347,0.1129,0.2249,1.0606,0.7979,0.5223,0.5897,12.9399
5220,Kai Havertz,Bayer Leverkusen,0.4468,0.0734,0.0,0.0855,0.0,0.0492,0.0233,0.6259,1.7727,0.9936,0.0,0.4534,0.1544,0.198,0.1352,0.0,0.6511,0.0376,0.7533,0.0,0.6075,0.4247,0.4134,0.2539,0.5139,0.1284,0.1599,1.2203,0.0733,0.2812,0.7556,0.5024,0.5083,0.6217,12.9179
