id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,total
6345,Jadon Sancho,Borussia Dortmund,1,0,1,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,2,1,0,0,0,1,0,0,0,14
223,Joshua Kimmich,Bayern Munich,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,13
261,Julian Brandt,Bayer Leverkusen,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,-,0,0,0,1,2,0,1,0,2,0,1,0,0,1,0,0,0,0,11
64,Filip Kostic,Eintracht Frankfurt,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,10
213,Thorgan Hazard,Borussia M.Gladbach,0,0,0,0,1,0,0,2,0,0,1,1,0,1,0,0,0,0,-,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,10
5273,Kerem Demirbay,Hoffenheim,-,-,-,-,-,0,0,1,0,-,0,1,0,0,0,0,0,0,1,0,0,1,0,0,-,0,0,1,1,1,-,1,0,1,9
155,Max Kruse,Werder Bremen,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,-,-,9
83,Kevin Volland,Bayer Leverkusen,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,1,0,1,9
6144,Sébastien Haller,Eintracht Frankfurt,1,0,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-,-,-,-,-,0,0,9
224,Thomas Müller,Bayern Munich,1,1,0,0,0,0,0,-,0,0,0,0,0,0,0,0,1,1,0,1,-,0,0,0,0,1,0,1,1,0,0,0,0,1,9
319,Marco Reus,Borussia Dortmund,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,-,1,0,-,-,-,0,0,0,-,0,0,2,0,-,-,0,8
7065,Florian Neuhaus,Borussia M.Gladbach,0,0,0,0,2,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,1,0,0,0,-,8
422,Mario Götze,Borussia Dortmund,-,-,-,-,-,-,0,0,1,-,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,-,0,0,1,0,0,0,0,0,7
65,Timo Werner,RasenBallsport Leipzig,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-,0,0,-,-,0,0,2,1,0,0,0,2,0,-,7
5249,Emil Forsberg,RasenBallsport Leipzig,0,0,2,0,0,-,0,-,-,-,-,-,-,-,-,-,-,-,0,1,0,0,-,-,0,0,1,1,0,1,0,1,0,0,7
7058,Kevin Stöger,Fortuna Duesseldorf,0,0,-,-,0,-,-,0,-,-,1,0,0,0,0,1,0,0,0,1,1,-,1,-,-,1,0,0,0,0,0,1,0,0,7
81,Jonathan Schmid,Augsburg,1,0,0,-,-,0,-,0,0,1,0,0,-,-,0,1,1,0,0,0,0,0,0,0,0,0,-,0,0,2,1,0,0,0,7
7052,Wout Weghorst,Wolfsburg,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,1,7
454,Charles Aránguiz,Bayer Leverkusen,-,0,-,-,-,-,-,-,-,-,0,0,0,0,0,-,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,7
7107,Jean-Paul Boëtius,Mainz 05,-,0,-,-,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-,0,0,1,2,0,1,0,1,0,0,7
227,Robert Lewandowski,Bayern Munich,0,1,0,0,-,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
6357,Marco Richter,Augsburg,1,0,0,0,-,1,-,-,0,0,1,0,0,0,0,-,0,0,-,-,-,0,-,-,0,0,0,0,0,1,0,0,1,1,6
5254,Marcel Halstenberg,RasenBallsport Leipzig,-,-,-,0,1,-,1,0,0,-,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-,6
229,Thiago Alcántara,Bayern Munich,0,0,1,0,0,0,0,0,0,-,-,-,0,0,0,0,0,0,0,-,0,0,0,1,1,1,0,1,0,1,0,0,0,0,6
310,Lukasz Piszczek,Borussia Dortmund,0,0,0,0,-,-,-,1,0,-,1,0,1,0,0,1,0,1,0,0,1,-,-,-,-,-,-,0,-,-,-,-,0,0,6
3455,Raphael Guerreiro,Borussia Dortmund,0,0,-,-,-,-,1,-,0,0,-,-,-,1,1,-,0,0,1,1,0,0,0,0,0,0,0,-,-,1,0,0,0,0,6
1350,Jonathan de Guzmán,Eintracht Frankfurt,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,-,-,0,-,-,1,-,0,0,0,0,0,-,0,0,6
153,Maximilian Arnold,Wolfsburg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,-,0,0,1,0,0,1,6
6352,Valentino Lazaro,Hertha Berlin,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-,0,0,1,-,0,0,0,0,-,0,0,2,0,6
4280,Davie Selke,Hertha Berlin,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,-,0,0,0,0,0,0,0,0,-,5
87,Joelinton,Hoffenheim,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,-,0,1,0,0,0,0,0,0,0,0,-,-,-,-,-,0,0,5
993,Serge Gnabry,Bayern Munich,-,0,0,0,1,0,0,0,0,0,1,-,0,0,0,0,-,0,0,0,0,0,0,0,1,-,0,1,1,0,0,0,0,0,5
320,Jonas Hofmann,Borussia M.Gladbach,0,0,1,0,0,-,2,0,0,0,0,0,-,-,-,-,0,1,0,0,0,-,0,0,0,0,0,0,0,0,0,-,1,0,5
433,Nico Schulz,Hoffenheim,0,1,0,0,-,0,0,0,-,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-,0,1,0,1,0,-,0,5
4243,Christian Günter,Freiburg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-,1,0,0,0,-,0,0,0,1,0,0,0,0,0,0,1,5
194,Admir Mehmedi,Wolfsburg,0,0,0,0,0,-,-,1,-,-,-,0,0,1,-,0,1,0,0,-,-,0,0,0,0,0,0,0,0,0,0,1,0,1,5
5240,Ondrej Duda,Hertha Berlin,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-,0,0,0,1,1,5
38,Daniel Brosinski,Mainz 05,0,0,0,0,0,-,-,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,-,-,0,0,0,-,-,-,-,0,0,0,5
5230,Thomas Delaney,Borussia Dortmund,0,0,0,0,1,0,-,0,-,1,0,0,0,0,0,0,0,0,0,0,-,0,-,0,0,0,0,0,1,0,0,1,1,0,5
285,Bastian Oczipka,Schalke 04,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,2,0,1,0,0,0,0,-,1,0,0,0,0,-,1,0,0,0,5
60,Christian Gentner,VfB Stuttgart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,-,0,1,0,0,0,-,-,-,-,0,1,0,5
188,Kevin Kampl,RasenBallsport Leipzig,0,0,0,0,0,1,1,0,0,0,0,-,0,0,1,0,1,0,-,-,-,-,0,0,0,0,1,0,0,0,0,0,-,-,5
6523,Milot Rashica,Werder Bremen,1,0,0,-,-,-,-,-,0,-,0,0,-,0,0,0,0,0,-,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,5
6228,Luka Jovic,Eintracht Frankfurt,-,-,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5
5197,Achraf Hakimi,Borussia Dortmund,-,-,-,-,0,1,1,0,1,0,0,0,0,0,0,-,0,0,1,0,0,-,0,0,0,0,0,-,-,-,-,-,-,-,4
335,Leon Goretzka,Bayern Munich,0,1,-,0,0,-,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,1,0,-,0,1,1,0,0,0,0,0,0,0,4
186,Karim Bellarabi,Bayer Leverkusen,0,-,0,-,-,-,-,0,1,0,-,0,0,0,0,0,0,0,1,1,1,0,-,-,0,0,0,-,-,-,-,-,-,-,4
6083,Ludwig Augustinsson,Werder Bremen,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
5360,Weston McKennie,Schalke 04,0,0,-,0,-,0,0,0,0,0,0,-,0,0,-,1,0,1,-,0,1,0,-,-,1,0,-,-,-,0,0,0,0,0,4
2662,Christian Pulisic,Borussia Dortmund,0,-,-,0,1,0,-,1,0,0,-,0,-,0,0,0,-,0,-,0,-,-,-,-,1,0,-,-,-,0,0,0,0,1,4
1852,Ante Rebic,Eintracht Frankfurt,-,-,-,0,0,1,0,-,0,0,1,0,0,0,0,0,-,1,0,0,0,0,0,0,-,0,1,0,0,0,0,0,0,0,4
249,Danny da Costa,Eintracht Frankfurt,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
6045,Davy Klaassen,Werder Bremen,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,-,0,4
125,Maximilian Eggestein,Werder Bremen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,4
421,Lars Bender,Bayer Leverkusen,-,0,0,0,0,0,-,1,0,0,0,0,0,1,-,-,-,0,0,-,-,-,-,-,-,0,0,-,-,-,0,1,0,1,4
