id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,total
227,Robert Lewandowski,Bayern Munich,5,3,1,2,-,3,2,6,5,5,2,8,5,4,9,2,0,4,4,4,5,4,1,8,4,5,10,8,5,8,3,6,1,2,144
956,Andrej Kramaric,Hoffenheim,-,4,5,4,3,2,-,6,2,-,4,4,4,5,1,5,-,3,3,2,0,4,3,1,5,6,3,4,10,3,2,6,2,5,111
65,Timo Werner,RasenBallsport Leipzig,1,5,6,4,5,6,4,1,4,8,3,2,4,3,4,1,2,2,1,-,5,1,-,-,3,3,8,4,6,4,2,2,3,-,107
6228,Luka Jovic,Eintracht Frankfurt,-,-,0,1,1,2,2,6,4,7,7,5,4,2,1,2,2,2,1,3,1,0,6,3,5,5,4,3,9,1,3,1,3,0,96
5735,Jean-Philippe Mateta,Mainz 05,2,4,4,1,1,5,3,3,0,1,3,3,2,7,4,4,3,3,2,1,3,3,2,1,1,1,2,4,1,4,5,2,4,7,96
155,Max Kruse,Werder Bremen,0,2,4,5,3,2,3,1,3,4,3,2,2,4,3,5,2,5,3,0,3,1,1,2,5,5,4,2,2,1,8,1,-,-,91
3834,Ishak Belfodil,Hoffenheim,-,-,2,1,2,2,3,-,5,0,-,0,2,3,5,-,9,1,-,1,4,5,0,5,4,1,5,8,1,3,4,3,8,2,89
83,Kevin Volland,Bayer Leverkusen,2,2,0,0,2,2,1,0,2,4,1,8,4,4,4,0,2,2,5,2,2,3,2,6,4,2,3,3,4,3,1,3,2,2,87
5220,Kai Havertz,Bayer Leverkusen,0,2,1,4,1,3,2,3,4,5,1,1,3,4,1,0,3,4,4,0,1,2,4,2,3,1,2,2,5,4,4,4,4,2,86
171,Michael Gregoritsch,Augsburg,2,7,1,4,1,4,2,3,0,-,0,4,5,1,6,4,1,3,0,4,3,1,4,2,1,-,6,2,3,2,2,3,2,2,85
3310,Alassane Pléa,Borussia M.Gladbach,1,1,2,6,7,3,2,2,1,5,5,3,0,2,1,4,0,3,3,1,4,1,1,2,2,2,3,2,2,6,4,0,1,1,83
213,Thorgan Hazard,Borussia M.Gladbach,1,3,3,3,2,2,1,1,3,4,3,5,2,2,2,4,0,1,-,2,3,4,2,2,1,2,0,3,3,2,2,2,4,1,75
7052,Wout Weghorst,Wolfsburg,1,5,3,2,0,2,0,3,3,0,4,0,4,1,2,4,3,1,6,1,3,2,1,1,0,5,2,3,1,3,2,0,1,5,74
319,Marco Reus,Borussia Dortmund,2,2,0,1,4,4,1,1,3,2,6,3,3,2,6,1,3,-,4,4,-,-,-,2,2,2,-,0,4,2,0,-,-,5,69
360,Ádám Szalai,Hoffenheim,1,8,1,1,2,2,3,3,-,-,4,0,1,1,2,1,1,2,1,1,-,1,1,4,1,1,-,3,5,1,3,5,3,3,66
