id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,total
261,Julian Brandt,Bayer Leverkusen,2,0,0,5,0,3,3,5,3,1,1,5,4,0,2,-,1,5,4,3,2,2,3,6,4,1,4,1,4,5,1,3,2,1,86
223,Joshua Kimmich,Bayern Munich,3,3,1,1,2,2,1,0,4,2,3,2,4,1,8,2,2,2,3,2,0,3,1,1,0,2,0,1,7,6,1,9,0,4,83
5273,Kerem Demirbay,Hoffenheim,-,-,-,-,-,0,4,3,5,-,3,3,2,1,9,2,4,2,4,5,1,3,0,1,-,5,3,5,3,2,-,6,1,3,80
155,Max Kruse,Werder Bremen,2,2,3,2,3,3,3,1,3,3,4,3,1,3,4,5,2,4,5,1,2,1,1,2,4,3,1,3,2,0,2,0,-,-,78
213,Thorgan Hazard,Borussia M.Gladbach,3,2,1,1,6,2,0,4,2,4,3,1,2,7,1,8,0,2,-,3,1,1,2,3,1,3,0,3,2,1,1,0,2,1,73
5133,Aarón Martín,Mainz 05,1,3,3,2,2,-,6,3,0,2,1,0,0,3,2,1,1,5,1,2,3,1,0,4,1,0,1,1,3,3,4,3,0,2,64
6345,Jadon Sancho,Borussia Dortmund,1,1,2,1,3,2,4,2,1,2,1,2,2,0,2,2,2,1,3,3,2,3,4,1,2,4,1,0,4,0,1,3,0,1,63
267,Philipp Max,Augsburg,1,5,6,4,0,2,2,1,2,2,2,5,2,3,2,0,-,2,1,-,1,2,2,0,0,3,4,3,-,2,2,1,0,-,62
433,Nico Schulz,Hoffenheim,2,3,2,3,-,1,4,3,-,2,1,1,0,2,3,2,1,1,3,2,0,4,1,2,2,2,-,4,4,0,1,3,-,2,61
224,Thomas Müller,Bayern Munich,3,3,3,0,2,1,1,-,0,0,0,1,4,5,1,0,1,5,3,4,-,1,0,3,1,2,0,3,2,1,1,1,2,6,60
157,Daniel Caligiuri,Schalke 04,2,3,4,1,1,2,0,0,0,0,2,6,4,0,2,2,1,3,1,1,1,-,2,3,0,-,-,2,4,4,2,4,1,2,60
5254,Marcel Halstenberg,RasenBallsport Leipzig,-,-,-,0,3,-,3,2,2,-,5,1,2,2,2,0,2,0,1,5,4,1,3,1,3,4,1,0,2,0,1,2,3,-,55
6352,Valentino Lazaro,Hertha Berlin,5,1,2,2,0,1,2,3,3,5,2,3,2,4,0,3,1,1,0,3,-,1,0,2,-,1,0,3,0,-,0,0,5,0,55
7058,Kevin Stöger,Fortuna Duesseldorf,1,0,-,-,3,-,-,2,-,-,5,2,4,3,0,1,4,0,0,2,1,-,5,-,-,3,2,7,1,1,1,2,2,2,54
956,Andrej Kramaric,Hoffenheim,-,1,3,2,1,2,-,1,0,-,1,1,0,3,0,0,-,3,2,0,0,3,2,1,1,1,2,3,6,1,7,2,2,0,51
2249,James Rodríguez,Bayern Munich,1,1,1,4,-,3,1,1,-,5,-,-,-,-,-,-,-,0,0,1,6,4,5,3,3,3,7,-,0,-,1,-,-,-,50
188,Kevin Kampl,RasenBallsport Leipzig,0,2,1,1,1,4,2,3,0,4,2,-,0,2,3,3,1,2,-,-,-,-,2,2,2,1,3,0,5,1,1,0,-,-,48
4243,Christian Günter,Freiburg,3,1,0,0,3,1,0,2,0,2,3,4,0,0,2,2,1,-,5,2,0,1,-,3,3,0,1,1,0,1,3,0,0,4,48
227,Robert Lewandowski,Bayern Munich,2,4,1,1,-,0,0,1,4,0,2,2,0,3,1,1,2,3,2,0,3,1,0,3,1,1,2,1,0,0,0,1,3,2,47
