id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,total
227,Robert Lewandowski,Bayern Munich,0.2565,0.2384,0.1036,0.0351,-,1.0213,0.1941,1.7721,0.3969,1.025,1.3167,1.4538,0.9461,1.4819,2.1272,0.3808,0.0,1.2177,1.2882,0.706,1.3361,0.2403,0.0453,2.2693,1.2184,1.3697,2.1283,2.6467,0.276,0.8688,0.1647,0.9593,0.1449,0.483,30.1122
956,Andrej Kramaric,Hoffenheim,-,0.7514,0.9916,0.2185,0.2124,0.0181,-,0.9648,0.3129,-,0.6213,0.4631,0.1574,1.109,0.0921,1.0964,-,0.1117,0.5893,0.0633,0.0,0.4018,0.8611,0.0559,0.2386,1.4884,1.0729,1.0168,1.4163,0.5532,0.0897,0.7562,0.6722,0.6328,17.0292
65,Timo Werner,RasenBallsport Leipzig,0.2833,0.3097,1.0395,0.5623,0.7406,0.4028,0.7043,0.0345,0.1287,2.2135,0.5745,0.13,0.5745,0.4098,0.9721,0.0318,0.658,0.0795,0.0643,-,0.3739,0.0335,-,-,0.7078,0.8747,1.495,0.2415,0.9203,0.6133,0.6524,0.5941,0.2057,-,16.6259
6228,Luka Jovic,Eintracht Frankfurt,-,-,0.0,0.3543,0.1209,0.4323,0.4969,0.7967,0.2335,0.9818,1.536,0.6474,0.9978,0.3658,0.3262,0.6627,0.1759,0.9371,0.0732,0.5803,0.0328,0.0,1.3107,0.4121,0.5862,0.3444,1.001,0.4007,0.9753,0.2404,0.2466,0.0757,0.2716,0.0,15.6163
83,Kevin Volland,Bayer Leverkusen,0.1626,0.1474,0.0,0.0,1.2615,0.0745,0.0189,0.0,0.597,0.6193,0.0393,1.7751,0.6654,0.6856,0.2224,0.0,0.4755,0.1618,0.3485,0.6023,0.205,0.5068,0.0653,1.7857,1.7968,0.1319,0.3299,0.9981,0.5875,0.2099,0.2066,0.2438,0.1569,0.0763,15.1576
319,Marco Reus,Borussia Dortmund,0.2121,0.6172,0.0,0.0925,1.093,0.6878,0.4115,0.3525,0.1977,0.6194,1.069,0.172,0.5121,0.1431,0.7407,0.0407,1.2013,-,1.5592,1.3939,-,-,-,0.6747,0.0223,0.1381,-,0.0,0.7173,0.372,0.0,-,-,1.3262,14.3663
5735,Jean-Philippe Mateta,Mainz 05,0.3857,0.1924,0.1618,0.0567,0.0231,0.3269,0.3655,0.1156,0.0,0.3582,0.0988,0.1371,0.4221,0.5688,0.2944,0.2393,0.1385,0.2313,0.0877,0.0756,0.5567,0.0656,0.9296,0.0807,0.0162,0.0516,0.3417,2.0967,0.0669,2.0686,0.8898,0.37,0.165,1.4599,13.4385
7052,Wout Weghorst,Wolfsburg,0.0521,1.1059,0.5473,0.1855,0.0,0.1406,0.0,0.6231,0.1859,0.0,0.5007,0.0,0.3424,0.1237,0.1308,0.7483,0.4865,0.0522,0.6894,0.5082,0.1048,0.0761,0.0385,0.0282,0.0,2.896,0.0975,0.3969,0.0745,0.2262,0.5903,0.0,0.0509,1.7099,12.7124
3834,Ishak Belfodil,Hoffenheim,-,-,0.1124,0.617,0.1899,0.1635,0.1768,-,0.5439,0.0,-,0.0,0.0858,0.1661,0.7161,-,1.079,0.0686,-,0.0538,0.7446,0.7655,0.0,0.2685,0.6368,0.0758,1.1563,2.059,0.063,0.6038,0.3054,0.5436,0.496,0.5822,12.2734
5250,Yussuf Poulsen,RasenBallsport Leipzig,0.1835,0.0,1.1663,0.0,0.1883,0.6221,0.7281,0.0804,0.057,0.145,1.1491,0.422,0.129,0.2466,0.9669,0.3574,0.1081,0.0,0.2937,0.2636,0.2805,1.1262,0.0,0.1219,-,0.25,2.4406,-,-,0.356,0.0629,0.1186,0.2253,0.0,12.0891
