id,name,team,1,2,3,4,5,6,7,8,total
4476,Callum Robinson,West Bromwich Albion,61,90,68,61,15,26,32,68,421
6062,Isaac Hayden,Newcastle United,90,90,90,90,52,-,6,-,418
204,Granit Xhaka,Arsenal,80,90,61,8,84,90,-,-,413
757,Jeffrey Schlupp,Crystal Palace,83,79,-,-,89,77,67,17,412
4422,Ashley Barnes,Burnley,-,-,81,79,90,74,71,-,395
6827,Bobby Reid,Fulham,14,30,82,81,-,15,87,83,392
7711,David McGoldrick,Sheffield United,18,30,75,90,67,11,9,90,390
7420,Miguel Almirón,Newcastle United,4,39,80,-,1,90,84,90,388
6055,Phil Foden,Manchester City,90,64,90,90,43,9,-,-,386
6026,Richarlison,Everton,90,90,90,24,90,-,-,-,384
5556,Ademola Lookman,Fulham,-,-,-,23,90,90,90,90,383
7382,Dan Burn,Brighton,-,27,-,-,83,90,90,90,380
6817,Fred,Manchester United,-,23,41,72,90,62,90,-,378
714,Gylfi Sigurdsson,Everton,22,22,10,90,15,59,90,70,378
702,Tammy Abraham,Chelsea,-,10,90,90,1,18,78,90,377
660,Ben Davies,Tottenham,90,90,90,14,-,90,1,-,375
2383,André Gomes,Everton,68,90,80,-,75,-,61,-,374
1740,Paul Pogba,Manchester United,71,67,90,18,31,90,4,-,371
833,Virgil van Dijk,Liverpool,90,90,90,90,10,-,-,-,370
76,Fabian Schär,Newcastle United,-,-,-,59,38,90,90,90,367
3422,João Moutinho,Wolverhampton Wanderers,87,80,75,19,84,6,12,-,363
6027,Jairo Riedewald,Crystal Palace,-,-,1,17,90,86,90,79,363
6880,Edouard Mendy,Chelsea,-,-,-,90,-,90,90,90,360
512,Scott Dann,Crystal Palace,90,-,-,-,-,90,90,90,360
5590,Tosin Adarabioyo,Fulham,-,-,-,-,90,90,90,90,360
7187,Sergio Reguilón,Tottenham,-,-,-,90,90,-,90,90,360
6249,Davinson Sánchez,Tottenham,-,90,90,90,90,-,-,-,360
5264,Caglar Söyüncü,Leicester,90,90,90,90,-,-,-,-,360
2379,João Cancelo,Manchester City,-,-,-,90,90,90,90,-,360
7589,Wesley Fofana,Leicester,-,-,-,-,90,90,90,90,360
9040,Conor Gallagher,West Bromwich Albion,-,-,-,-,90,90,90,90,360
8966,Filip Krovinovic,West Bromwich Albion,-,-,-,25,81,90,72,90,358
8020,Steven Alzate,Brighton,83,90,90,84,-,10,-,-,357
3293,Lucas Moura,Tottenham,90,64,82,41,8,59,-,11,355
7714,Ben Osborn,Sheffield United,-,23,90,64,-,90,55,26,348
8757,Romaine Sawyers,West Bromwich Albion,70,78,90,65,9,-,32,-,344
6834,Joe Bryan,Fulham,90,90,90,67,-,-,1,-,338
900,Adama Traoré,Wolverhampton Wanderers,90,90,63,8,23,21,12,28,335
589,James McCarthy,Crystal Palace,76,90,90,68,-,-,-,11,335
7390,Karlan Grant,West Bromwich Albion,-,-,-,-,75,85,90,85,335
1676,David Luiz,Arsenal,-,1,90,90,90,51,-,-,322
2381,Rodrigo,Leeds,26,48,43,33,90,80,-,-,320
200,Andreas Christensen,Chelsea,90,45,90,-,90,-,-,-,315
1735,Jack Stephens,Southampton,90,90,-,-,-,-,43,90,313
681,César Azpilicueta,Chelsea,1,-,42,90,90,90,-,-,313
8706,Eberechi Eze,Crystal Palace,7,11,79,90,-,13,23,90,313
7701,Moussa Djenepo,Southampton,11,90,78,56,-,-,-,75,310
790,Nathan Redmond,Southampton,90,-,-,34,79,90,-,15,308
