id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,total
681,César Azpilicueta,Chelsea,0.0,-,0.1326,0.4852,0.3096,0.0556,-,-,-,-,-,-,0.983
614,Fernandinho,Manchester City,0.5552,0.0759,0.0739,0.0,-,-,-,-,0.2712,-,-,-,0.9762
6880,Edouard Mendy,Chelsea,-,-,-,0.0,-,0.0272,0.0,0.2879,0.1344,0.0,0.5266,-,0.9761
181,Bernd Leno,Arsenal,0.2652,0.0988,0.0,0.5164,0.0,0.0,0.0,0.0,0.0,0.0903,0.0,-,0.9707
1545,Emil Krafth,Newcastle United,-,-,-,0.9259,0.0224,-,-,-,-,-,-,-,0.9483
7711,David McGoldrick,Sheffield United,0.6307,0.0,0.2236,0.0094,0.0841,0.0,0.0,0.0,0.0,-,-,-,0.9478
6827,Bobby Reid,Fulham,0.0,0.064,0.0669,0.0,-,0.0798,0.0369,0.669,0.0,0.0256,0.0,-,0.9422
8965,Vladimir Coufal,West Ham,-,-,-,0.152,0.1082,0.1409,0.0,0.3108,0.0633,0.0,0.0568,0.1062,0.9382
2310,Alphonse Areola,Fulham,-,0.0,0.095,0.6165,0.0,0.0798,0.0,0.1434,0.0,0.0,0.0,-,0.9347
579,Nathan Aké,Manchester City,0.4169,0.256,0.0566,0.198,-,-,-,-,-,-,-,-,0.9275
6249,Davinson Sánchez,Tottenham,-,0.3985,0.0671,0.4529,0.0,-,-,-,-,-,-,-,0.9185
1006,Luke Shaw,Manchester United,0.3724,0.0,0.0224,0.2343,0.1374,0.0842,0.0629,-,-,-,-,-,0.9136
6162,Cengiz Ünder,Leicester,-,-,-,0.3022,-,0.2893,0.0,-,0.1363,0.1826,-,-,0.9104
1678,Michy Batshuayi,Crystal Palace,-,0.0,0.0,-,0.0,0.7967,0.0682,-,0.0406,0.0,0.0,-,0.9055
770,Ayoze Pérez,Leicester,0.5677,0.1918,-,0.0,0.071,-,-,-,-,-,0.0704,-,0.9009
780,Karl Darlow,Newcastle United,0.1353,0.0539,0.0539,0.1141,0.0,0.0,0.5133,0.0,0.0251,0.0,-,-,0.8956
229,Thiago Alcántara,Liverpool,-,0.4318,-,-,0.4597,-,-,-,-,-,-,-,0.8915
7709,John Fleck,Sheffield United,0.0999,0.0,-,0.0,-,-,-,-,0.0871,0.7005,0.0,-,0.8875
101,Allan Saint-Maximin,Newcastle United,0.2767,0.0,-,0.3407,0.146,0.0172,0.0,0.0626,0.043,-,-,-,0.8862
8918,Max Lowe,Sheffield United,-,-,-,-,0.0,-,0.397,0.0559,0.1378,0.2867,0.0,-,0.8774
3293,Lucas Moura,Tottenham,0.4471,0.0,0.0671,0.3399,0.0,0.0,-,0.0202,0.0,0.0,0.0,-,0.8743
702,Tammy Abraham,Chelsea,-,0.0,0.0,0.0,0.0,0.0,0.0427,0.0,0.0432,0.0742,0.7106,-,0.8707
589,James McCarthy,Crystal Palace,0.5025,0.3102,0.0,0.0435,-,-,-,0.0,-,-,-,-,0.8562
3294,Edinson Cavani,Manchester United,-,-,-,-,0.0,0.0,0.0,0.5632,0.2875,0.0,-,-,0.8507
318,Pierre-Emerick Aubameyang,Arsenal,0.0817,0.0,0.375,0.368,0.0,0.0238,0.0,0.0,0.0,0.0,0.0,-,0.8485
7700,Che Adams,Southampton,0.1395,0.0182,0.0,0.0524,0.1144,0.2144,0.1107,0.0,0.068,0.1308,0.0,-,0.8484
714,Gylfi Sigurdsson,Everton,0.1526,0.1167,0.0,0.0,0.3424,0.0,0.162,0.0436,0.0,-,0.0,-,0.8173
7714,Ben Osborn,Sheffield United,-,0.0,0.5089,0.0,-,0.25,0.0,0.0,-,-,0.0,-,0.7589
6314,Joachim Andersen,Fulham,-,-,-,-,-,-,0.026,0.172,0.5284,0.0256,0.0,-,0.752
1257,Alisson,Liverpool,0.1609,0.0219,0.3925,-,-,0.0463,0.0,0.0,0.1238,0.0,-,-,0.7454
1676,David Luiz,Arsenal,-,0.0,0.0462,0.4609,0.0469,0.188,-,-,-,0.0,-,-,0.742
7420,Miguel Almirón,Newcastle United,0.1035,0.0,0.0,-,0.0,0.0172,0.5133,0.0315,0.0,0.0658,-,-,0.7313
6842,Alireza Jahanbakhsh,Brighton,0.0,0.0516,0.6474,-,-,-,-,0.0,-,0.0,0.0296,-,0.7286
644,Erik Lamela,Tottenham,-,0.5382,0.0,0.1145,-,0.0,0.0644,-,-,-,-,-,0.7171
8204,Neco Williams,Liverpool,-,-,-,-,-,-,-,-,0.5278,0.0,0.1794,-,0.7072
6027,Jairo Riedewald,Crystal Palace,-,-,0.0,0.0,0.0,0.1726,0.291,0.0992,0.0491,0.0925,0.0,-,0.7044
2662,Christian Pulisic,Chelsea,-,-,-,0.0,0.6005,0.0556,-,-,-,0.0189,0.0281,-,0.7031
7153,Matheus Pereira,West Bromwich Albion,0.0,0.1098,0.1207,0.0,0.0628,0.0477,0.0,-,0.0426,0.2323,0.0728,-,0.6887
5552,Nick Pope,Burnley,0.0,0.0175,0.0,0.0398,0.1058,0.0,0.0372,0.0763,-,0.412,-,-,0.6886
730,Patrick van Aanholt,Crystal Palace,-,-,-,-,-,0.0,0.1412,0.0,0.0897,0.1872,0.266,-,0.6841
672,Jordan Ayew,Crystal Palace,0.0,0.0,0.0,0.0,-,-,0.0,0.5196,0.0189,0.0141,0.1269,-,0.6795
606,Christian Benteke,Crystal Palace,-,-,0.0,-,0.0,-,0.0,0.0,0.023,0.0925,0.5523,-,0.6678
592,Ross Barkley,Aston Villa,-,-,0.2846,0.0952,0.1054,0.0991,0.0829,0.0,-,-,-,-,0.6672
5545,Wilfred Ndidi,Leicester,0.0915,0.4808,-,-,-,-,-,-,-,-,0.0942,-,0.6665
3600,Serge Aurier,Tottenham,-,-,-,0.1689,0.2929,-,-,-,0.0,0.0287,0.1753,-,0.6658
2164,Pablo Hernández,Leeds,0.0,-,-,-,0.0,0.1285,0.5298,-,-,-,-,-,0.6583
6144,Sébastien Haller,West Ham,0.0504,0.0,0.0,0.0,-,0.0,0.0,0.0284,0.0648,0.1332,0.3795,0.0,0.6563
2251,Gareth Bale,Tottenham,-,-,-,-,0.2929,-,0.0,0.3622,-,-,-,-,0.6551
6674,Rayan Ait Nouri,Wolverhampton Wanderers,-,-,-,-,-,-,0.2701,0.0,0.375,-,0.0,-,0.6451
1665,James Tarkowski,Burnley,-,-,0.0397,0.1065,0.0452,0.0,0.0,0.3574,0.0267,0.066,-,-,0.6415
8778,Fabio Silva,Wolverhampton Wanderers,-,0.0,0.0121,-,-,-,0.0,0.0,-,0.581,0.0411,-,0.6342
7726,Ezri Konsa Ngoyo,Aston Villa,0.0845,0.0357,0.0719,0.3062,0.0164,0.0334,0.0,0.0273,0.052,-,-,-,0.6274
531,Michail Antonio,West Ham,0.0,0.0,0.2914,0.103,0.2105,0.0,-,-,-,0.0223,-,-,0.6272
688,Ruben Loftus-Cheek,Fulham,-,-,-,-,0.0201,0.1351,-,0.0,0.0342,0.4299,0.0,-,0.6193
7184,Tim Ream,Fulham,0.066,-,0.2546,0.1097,0.0686,0.1199,-,-,-,-,-,-,0.6188
6651,Grady Diangana,West Bromwich Albion,0.1767,0.1098,0.0,0.0,0.1655,0.022,0.0,0.0,0.0214,-,0.1055,-,0.6009
4456,Chris Wood,Burnley,0.1366,0.0175,0.0,0.0675,0.0107,0.0,0.0372,0.3046,0.0267,0.0,-,-,0.6008
1299,Mario Lemina,Fulham,-,0.0,-,-,0.029,0.1571,0.0,-,0.408,0.0,0.0,-,0.5941
1750,Ainsley Maitland-Niles,Arsenal,0.2526,-,0.3288,0.0,-,-,0.0,-,0.0,-,-,-,0.5814
1822,Antonio Rüdiger,Chelsea,-,-,-,-,-,-,-,-,0.5739,-,-,-,0.5739
8286,Jack Robinson,Sheffield United,-,-,0.0796,0.1068,0.3658,-,-,-,0.0205,-,-,-,0.5727
4476,Callum Robinson,West Bromwich Albion,0.1402,0.0,0.0,0.0,0.0,0.0214,0.0516,0.3563,0.0,0.0,0.0,-,0.5695
6756,Dwight McNeil,Burnley,0.0874,0.0789,0.0736,0.0,0.2415,0.0226,0.0,0.0,0.0515,0.0,-,-,0.5555
986,Danny Ings,Southampton,0.0721,0.0371,0.0671,0.0648,0.0379,0.1634,0.0683,-,-,-,0.0396,-,0.5503
4490,Semi Ajayi,West Bromwich Albion,0.0,0.0,0.0,0.0,-,0.0998,0.0489,0.1063,0.106,0.1698,0.0185,-,0.5493
7382,Dan Burn,Brighton,-,0.1236,-,-,0.284,0.0193,0.0811,0.0376,0.0,-,-,-,0.5456
510,Joel Ward,Crystal Palace,0.0,0.4376,0.0826,0.0201,0.0,-,-,-,-,-,-,-,0.5403
900,Adama Traoré,Wolverhampton Wanderers,0.0,0.1387,0.0757,0.0,0.0,0.0,0.0,0.0383,0.0998,0.1465,0.0411,-,0.5401
87,Joelinton,Newcastle United,0.0,0.0,0.0539,0.3176,0.073,0.0,-,0.0,0.0926,0.0,-,-,0.5371
755,Jamie Vardy,Leicester,0.0466,0.0919,0.0782,0.0,-,0.0,0.0509,0.1446,0.119,0.0,0.0,-,0.5312
1014,Tyler Roberts,Leeds,0.0,0.0783,0.0192,0.4298,-,-,0.0,0.0,-,-,-,0.0,0.5273
6369,Ethan Ampadu,Sheffield United,-,0.0,0.0752,-,-,0.2078,0.1747,-,0.0666,-,-,-,0.5243
586,John Stones,Manchester City,0.0,-,-,-,-,-,-,-,0.3875,0.1329,-,-,0.5204
485,Mamadou Sakho,Crystal Palace,-,0.5141,0.0,0.0,-,0.0,-,-,-,-,-,-,0.5141
773,Aleksandar Mitrovic,Fulham,0.0,0.0,0.0438,0.0,0.0707,0.0,0.1886,0.172,0.0385,0.0,-,-,0.5136
6456,Callum Hudson-Odoi,Chelsea,0.0,-,0.0122,0.4571,-,-,0.0,-,0.0432,-,-,-,0.5125
7332,Max Kilman,Wolverhampton Wanderers,-,-,-,0.0989,0.0,0.1805,0.0534,0.0252,0.1538,0.0,-,-,0.5118
2328,Thomas Partey,Arsenal,-,-,-,-,0.0,0.2015,0.0,0.308,-,-,0.0,-,0.5095
8757,Romaine Sawyers,West Bromwich Albion,0.0,0.1284,0.1606,0.0562,0.0,-,0.0489,-,0.0641,0.0308,0.0,-,0.489
5264,Caglar Söyüncü,Leicester,0.1188,0.3337,0.0353,0.0,-,-,-,-,-,-,-,-,0.4878
4391,Darnell Furlong,West Bromwich Albion,0.0,0.1098,0.0,-,0.1271,0.0,0.1531,0.01,0.0,0.0679,0.0185,-,0.4864
512,Scott Dann,Crystal Palace,0.0,-,-,-,-,0.0493,0.2353,0.0,0.1081,0.0925,-,-,0.4852
6055,Phil Foden,Manchester City,0.0289,0.0,0.2479,0.0202,0.0,0.0555,-,0.0302,0.1012,-,-,-,0.4839
766,Jamaal Lascelles,Newcastle United,0.3252,0.0539,0.0539,-,0.0,0.0172,0.0,0.0315,0.0,-,-,-,0.4817
619,Sergio Agüero,Manchester City,-,-,-,0.3304,0.1451,-,-,-,-,-,-,-,0.4755
1735,Jack Stephens,Southampton,0.1395,0.139,-,-,-,-,0.0683,0.1278,-,-,-,-,0.4746
759,Daniel Amartey,Leicester,-,-,0.4432,0.0,-,-,-,-,-,-,-,-,0.4432
708,Federico Fernández,Newcastle United,0.1249,0.0539,0.0539,0.0827,0.073,0.0,0.015,0.0,0.0,0.0275,-,-,0.4309
342,Sead Kolasinac,Arsenal,-,0.4294,-,-,-,-,-,-,-,-,-,-,0.4294
8905,Conor Townsend,West Bromwich Albion,-,-,0.0,0.0,0.0457,0.1188,0.0489,0.1195,0.0641,0.0308,-,-,0.4278
6834,Joe Bryan,Fulham,0.1002,0.1167,0.2097,0.0,-,-,0.0,-,-,0.0,-,-,0.4266
1747,Kevin Long,Burnley,0.0,0.0175,0.0397,0.0,0.0452,0.324,-,-,-,-,-,-,0.4264
5656,Nicolas Pepe,Arsenal,0.0,0.0,0.0,0.368,0.0,0.0,-,0.0,0.0565,-,-,-,0.4245
8756,Dara O'Shea,West Bromwich Albion,0.1402,0.1098,0.0196,0.0562,-,-,-,0.0963,-,-,0.0,-,0.4221
8045,Eric Garcia,Manchester City,-,0.1483,-,-,0.1621,-,-,-,0.1012,-,-,-,0.4116
3491,Romain Saiss,Wolverhampton Wanderers,0.0672,0.1249,0.03,0.0314,0.0,0.1532,-,-,-,-,-,-,0.4067
8717,Pascal Struijk,Leeds,0.0,-,-,-,0.0,0.1153,-,0.2877,-,-,-,-,0.403
7077,Denis Odoi,Fulham,0.0454,0.0691,0.2712,-,-,-,-,-,-,-,-,-,0.3857
4422,Ashley Barnes,Burnley,-,-,0.0736,0.0389,0.1726,0.0226,0.0,-,0.0741,0.0,-,-,0.3818
503,Theo Walcott,Southampton,-,-,-,-,0.0781,-,0.0,0.0523,0.1071,0.1401,0.0,-,0.3776
8966,Filip Krovinovic,West Bromwich Albion,-,-,-,0.0,0.1655,0.0661,0.0,0.0418,0.0,0.0997,0.0,-,0.3731
964,Kyle Bartley,West Bromwich Albion,0.0,0.1098,0.0962,0.0,-,-,-,0.0963,0.0214,0.0308,0.0185,-,0.373
5274,Michael Hector,Fulham,0.0,0.3283,0.0438,-,-,-,-,-,-,-,-,-,0.3721
645,Dele Alli,Tottenham,0.372,-,-,0.0,-,-,-,-,-,-,-,-,0.372
527,Adrián,Liverpool,-,-,-,0.0725,0.2902,-,-,-,-,-,-,-,0.3627
549,Timothy Fosu-Mensah,Manchester United,0.3608,-,-,-,-,-,-,-,-,-,-,-,0.3608
790,Nathan Redmond,Southampton,0.0,-,-,0.0731,0.0781,0.2051,-,0.0,-,-,0.0,-,0.3563
9040,Conor Gallagher,West Bromwich Albion,-,-,-,-,0.0457,0.0471,0.0489,0.01,0.0696,0.0389,0.0914,-,0.3516
699,Gary Cahill,Crystal Palace,-,-,-,-,0.0,-,-,-,-,0.045,0.2959,-,0.3409
468,Callum Wilson,Newcastle United,0.1693,0.0,0.0539,0.0338,0.0,0.0333,0.015,0.0,-,0.0247,-,-,0.33
3277,Alexandre Lacazette,Arsenal,0.2009,0.0694,0.0,-,0.0,0.0,0.0581,0.0,-,0.0,0.0,-,0.3284
807,Jonny Evans,Leicester,-,-,0.0,0.0,0.071,0.0,-,0.0,0.1973,0.0195,0.0186,-,0.3064
1689,Jake Livermore,West Bromwich Albion,0.0365,0.1098,0.0472,0.0562,0.0073,0.0477,0.0,0.0,-,-,-,-,0.3047
682,Branislav Ivanovic,West Bromwich Albion,-,-,-,-,0.184,0.0214,0.0489,-,0.0,0.0308,0.0185,-,0.3036
753,Marc Albrighton,Leicester,0.0,0.0,-,-,-,0.0,0.0,0.0,0.1071,-,0.1855,-,0.2926
7063,Bernard,Everton,-,-,-,-,-,0.0,0.213,0.0795,-,0.0,-,-,0.2925
6492,Reiss Nelson,Arsenal,-,-,-,-,-,-,-,-,0.2911,0.0,-,-,0.2911
1719,Javier Manquillo,Newcastle United,0.1299,0.0539,0.0539,0.0254,-,-,-,-,0.0,0.0275,-,-,0.2906
545,Kieran Gibbs,West Bromwich Albion,0.1767,0.1098,-,-,-,-,-,-,-,-,-,-,0.2865
1652,Matthew Lowton,Burnley,-,-,-,-,0.1381,0.0,0.0,0.0489,0.0,0.0982,-,-,0.2852
5590,Tosin Adarabioyo,Fulham,-,-,-,-,0.0144,0.1982,0.0205,0.0415,0.0,0.0,0.0,-,0.2746
985,Mason Holgate,Everton,-,-,-,-,-,-,-,0.1842,-,0.0849,-,-,0.2691
1621,Marcos Alonso,Chelsea,0.1512,0.0727,0.0416,-,-,-,-,-,-,-,-,-,0.2655
3585,Said Benrahma,West Ham,-,-,-,-,-,-,0.0,0.0284,-,0.1332,0.0,0.0997,0.2613
3304,Maxime Le Marchand,Fulham,-,-,0.1372,0.1097,-,-,-,-,-,-,-,-,0.2469
695,Bertrand Traoré,Aston Villa,-,0.0,0.0,0.211,0.0164,0.0,-,0.0184,0.0,-,-,-,0.2458
1084,Jonjoe Kenny,Everton,-,-,-,-,-,-,0.2406,-,-,-,-,-,0.2406
8919,Leif Davis,Leeds,-,-,-,0.233,-,-,-,-,-,-,-,-,0.233
7390,Karlan Grant,West Bromwich Albion,-,-,-,-,0.0457,0.0,0.0533,0.0,0.0,0.1326,0.0,-,0.2316
533,Mark Noble,West Ham,0.2269,-,0.0,0.0,-,-,-,-,0.0,0.0,-,0.0,0.2269
9163,Kean Bryan,Sheffield United,-,-,-,-,-,-,-,-,-,0.2188,0.0,-,0.2188
76,Fabian Schär,Newcastle United,-,-,-,0.0,0.073,0.0172,0.0411,0.0315,0.0496,0.0,-,-,0.2124
5569,Rhian Brewster,Sheffield United,-,-,-,-,0.0263,0.0782,0.0,0.0,0.0,0.0949,0.0,-,0.1994
7078,Sean Longstaff,Newcastle United,0.1353,-,-,0.0,-,0.0,0.0301,0.0311,0.0,0.0,-,-,0.1965
7721,Conor Hourihane,Aston Villa,0.0557,0.0,-,-,-,-,-,0.0,0.1348,-,-,-,0.1905
8456,Nathan Tella,Southampton,-,0.0,0.0671,-,0.1181,-,-,-,-,-,-,-,0.1852
3979,Ahmed Hegazy,West Bromwich Albion,-,-,-,-,0.184,-,-,-,-,-,-,-,0.184
6856,Rúben Vinagre,Wolverhampton Wanderers,-,0.1056,0.0731,-,-,-,-,-,-,-,-,-,0.1787
7490,Mason Greenwood,Manchester United,0.0141,0.0,0.0224,-,0.0,0.0,-,-,0.0,0.129,-,-,0.1655
706,Lukasz Fabianski,West Ham,0.0756,0.0113,0.0,0.0,0.0,0.0104,0.0,0.0223,0.0,0.0,0.0187,0.0217,0.16
6681,Harvey Barnes,Leicester,0.0,0.1241,0.0353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,0.1594
5595,Daniel James,Manchester United,0.0291,-,-,0.0962,0.0303,-,-,-,-,-,-,-,0.1556
748,Wes Morgan,Leicester,-,0.0,-,-,-,-,0.0,0.1446,-,-,-,-,0.1446
624,Willy Caballero,Chelsea,-,-,0.1436,-,-,-,-,-,-,-,-,-,0.1436
1053,Keinan Davis,Aston Villa,0.1427,-,-,-,-,-,-,-,-,-,-,-,0.1427
875,Ciaran Clark,Newcastle United,-,-,-,-,-,-,-,-,0.0681,0.0707,-,-,0.1388
501,Danny Welbeck,Brighton,-,-,-,-,-,-,0.0,0.0,0.1368,0.0,0.0,-,0.1368
535,Manuel Lanzini,West Ham,-,-,-,-,0.0,-,0.0,0.0,0.118,-,0.0187,-,0.1367
6891,Ryan Fredericks,West Ham,0.0756,0.0596,0.0,-,-,-,-,-,-,-,-,-,0.1352
8150,Anthony Gordon,Everton,-,-,-,-,-,0.1351,-,-,-,-,-,-,0.1351
537,Andy Carroll,Newcastle United,0.1249,0.0102,0.0,-,-,0.0,0.0,0.0,0.0,-,-,-,0.1351
4866,Aboubakar Kamara,Fulham,0.0,0.0164,0.0502,0.067,-,0.0,-,-,-,-,0.0,-,0.1336
5061,Kepa,Chelsea,0.0198,0.0603,-,-,0.0521,-,-,-,-,-,-,-,0.1322
6630,Joe Willock,Arsenal,-,-,-,-,-,-,-,-,0.0743,0.0569,-,-,0.1312
1042,Tom Davies,Everton,0.0,-,0.0,0.1044,-,-,-,-,0.0,0.0213,-,-,0.1257
8239,Takumi Minamino,Liverpool,-,0.0,0.0,0.0194,-,0.0,-,-,0.0,0.1033,-,-,0.1227
8777,Vitinha,Wolverhampton Wanderers,0.08,-,0.0121,-,-,-,-,-,0.0,-,0.0305,-,0.1226
2958,Oleksandr Zinchenko,Manchester City,-,-,-,-,0.1223,-,-,-,-,-,-,-,0.1223
1738,Hal Robson-Kanu,West Bromwich Albion,0.0,-,0.0288,0.0,-,-,-,-,0.027,0.0626,-,-,0.1184
5256,Oliver Burke,Sheffield United,-,0.0,0.019,0.0,-,0.0211,-,-,-,0.076,0.0,-,0.1161
8723,Ian Poveda-Ocampo,Leeds,-,-,0.0111,0.0172,0.0,-,0.0,-,0.0758,0.0,0.0,-,0.1041
6051,Dale Stephens,Burnley,-,0.0619,0.0397,-,-,0.0,-,-,-,-,-,-,0.1016
857,Phil Bardsley,Burnley,0.0,0.0619,0.0397,-,-,-,-,-,-,-,-,-,0.1016
6418,Hamza Choudhury,Leicester,-,-,-,0.0,0.1004,-,-,-,-,-,-,-,0.1004
1663,Johann Berg Gudmundsson,Burnley,-,-,0.0,0.0,0.0822,-,-,0.0178,-,-,-,-,0.1
7383,Josh Benson,Burnley,-,-,-,-,-,-,-,-,0.0968,0.0,-,-,0.0968
5973,Kenny Tete,Fulham,-,0.0164,0.0797,-,-,-,-,-,-,-,-,-,0.0961
546,David de Gea,Manchester United,0.0,0.0,0.0,0.0941,0.0,0.0,0.0,0.0,0.0,-,-,-,0.0941
1654,Ben Mee,Burnley,-,-,-,-,-,-,0.0,0.0,0.0267,0.066,-,-,0.0927
592,Ross Barkley,Chelsea,0.0899,0.0,-,-,-,-,-,-,-,-,-,-,0.0899
887,Erik Pieters,Burnley,0.087,-,-,0.0,-,-,-,0.0,0.0,-,-,-,0.087
7702,Dean Henderson,Manchester United,-,-,-,-,-,-,-,-,0.0,0.0808,-,-,0.0808
1685,Ahmed Elmohamady,Aston Villa,-,-,0.0451,-,-,0.0131,-,-,0.0205,-,-,-,0.0787
6849,Rui Patrício,Wolverhampton Wanderers,0.0,0.0,0.0,0.0,0.0,0.0,0.0769,0.0,0.0,0.0,0.0,-,0.0769
2163,Diego Llorente,Leeds,-,-,-,-,-,-,-,-,-,-,0.0747,-,0.0747
703,Fikayo Tomori,Chelsea,-,0.0727,-,-,-,-,-,-,-,-,-,-,0.0727
934,Axel Tuanzebe,Manchester United,-,-,-,-,-,-,0.0717,-,-,-,-,-,0.0717
6504,Michael Obafemi,Southampton,-,-,0.0671,-,-,-,-,-,-,-,-,-,0.0671
1699,Shkodran Mustafi,Arsenal,-,-,-,-,-,0.0647,0.0,-,-,-,-,-,0.0647
1017,Matej Vydra,Burnley,0.0619,0.0,0.0,-,0.0,-,0.0,-,0.0,-,-,-,0.0619
661,Josh Onomah,Fulham,0.0454,0.0164,-,-,-,-,-,-,-,-,-,-,0.0618
502,Olivier Giroud,Chelsea,-,-,0.0181,-,-,-,0.041,0.0,0.0,0.0,0.0,-,0.0591
6063,Jacob Murphy,Newcastle United,-,-,0.0,-,-,0.0557,0.0,0.0,0.0,-,-,-,0.0557
7712,Billy Sharp,Sheffield United,0.0,-,0.0547,0.0,0.0,-,-,-,-,-,-,-,0.0547
8351,Ki-Jana Hoever,Wolverhampton Wanderers,-,-,0.0544,0.0,-,-,-,-,-,-,-,-,0.0544
1683,Ryan Fraser,Newcastle United,-,0.0539,-,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0539
461,Matt Ritchie,Newcastle United,-,-,0.0539,-,-,-,-,-,-,0.0,-,-,0.0539
8758,Kyle Edwards,West Bromwich Albion,0.0,0.0,-,0.0,-,0.0521,-,0.0,-,-,-,-,0.0521
1208,Felipe Anderson,West Ham,0.0504,0.0,-,-,-,-,-,-,-,-,-,-,0.0504
844,Jay Rodriguez,Burnley,0.0,-,-,0.0,0.0,0.0,0.0,0.0,0.0493,0.0,-,-,0.0493
484,Divock Origi,Liverpool,-,-,-,-,-,-,-,-,0.0489,-,-,-,0.0489
6274,Andriy Yarmolenko,West Ham,0.0,0.0483,-,-,0.0,0.0,0.0,-,-,-,-,-,0.0483
8228,Nathaniel Phillips,Liverpool,-,-,-,-,-,-,0.0472,-,-,0.0,-,-,0.0472
888,Xherdan Shaqiri,Liverpool,-,-,-,-,-,-,0.0472,0.0,-,-,-,-,0.0472
6482,Eddie Nketiah,Arsenal,0.0,0.0464,0.0,0.0,0.0,0.0,0.0,0.0,-,-,0.0,-,0.0464
8040,Marvelous Nakamba,Aston Villa,-,0.0,0.0451,-,-,-,-,-,-,-,-,-,0.0451
8481,Jimmy Dunne,Burnley,0.0256,0.0175,-,-,-,-,-,-,-,-,-,-,0.0431
978,Sam Johnstone,West Bromwich Albion,0.0,0.0,0.0,0.0,0.0185,0.022,0.0,0.0,0.0,0.0,0.0,-,0.0405
839,Shane Long,Southampton,0.0,0.0,-,0.0,0.0,-,0.0,0.0396,0.0,0.0,-,-,0.0396
789,Robbie Brady,Burnley,0.0,-,-,0.0,-,0.0,0.0372,0.0,-,0.0,-,-,0.0372
6477,Cenk Tosun,Everton,-,-,-,-,-,-,0.034,0.0,-,-,0.0,-,0.034
620,Kelechi Iheanacho,Leicester,-,-,0.0,0.0,0.0,-,-,-,-,0.013,0.0186,-,0.0316
7991,Aaron Connolly,Brighton,0.0,0.031,0.0,0.0,0.0,-,-,0.0,-,0.0,0.0,-,0.031
1737,Matt Phillips,West Bromwich Albion,-,0.0,0.0,-,0.0,0.0,0.0,0.0,-,0.0,0.0299,-,0.0299
3203,Issa Diop,West Ham,0.0178,0.0113,-,-,-,-,-,0.0,-,-,-,-,0.0291
6377,Joe Rodon,Tottenham,-,-,-,-,-,0.0,-,-,0.0,0.0287,0.0,-,0.0287
8224,William Smallbone,Southampton,0.0,0.0241,-,-,-,-,-,-,-,-,-,-,0.0241
6736,Ibrahima Diallo,Southampton,-,-,-,-,0.0,0.0211,0.0,-,0.0,0.0,-,-,0.0211
6840,Neeskens Kebano,Fulham,0.0205,0.0,0.0,0.0,-,-,-,-,-,-,-,-,0.0205
8704,Marek Rodák,Fulham,0.0205,-,-,-,-,-,-,-,-,-,-,-,0.0205
688,Ruben Loftus-Cheek,Chelsea,0.0198,-,-,-,-,-,-,-,-,-,-,-,0.0198
6424,Ben Johnson,West Ham,-,-,0.0,-,-,-,-,-,-,-,0.0187,0.0,0.0187
8109,Niels Nkounkou,Everton,-,-,-,-,-,-,0.014,-,-,-,-,-,0.014
8482,Bailey Peacock-Farrell,Burnley,-,-,-,-,-,-,-,-,0.0077,-,-,-,0.0077
8941,Jacob Ramsey,Aston Villa,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
8075,Brandon Williams,Manchester United,-,-,-,-,-,-,-,-,0.0,-,-,-,0.0
1739,Eric Bailly,Manchester United,-,0.0,0.0,-,-,-,-,-,-,-,-,-,0.0
1304,Moise Kean,Everton,0.0,0.0,-,-,-,-,-,-,-,-,-,-,0.0
6962,Robin Olsen,Everton,-,-,-,-,-,-,0.0,-,-,-,-,-,0.0
5612,Anwar El Ghazi,Aston Villa,-,-,-,-,-,-,0.0,0.0,0.0,-,-,-,0.0
503,Theo Walcott,Everton,-,-,-,0.0,-,-,-,-,-,-,-,-,0.0
8379,Alexis Mac Allister,Brighton,-,-,-,-,0.0,0.0,0.0,-,-,-,-,-,0.0
7983,Daniel N'Lundulu,Southampton,-,-,-,-,-,0.0,-,-,-,0.0,-,-,0.0
7705,Jack O'Connell,Sheffield United,0.0,0.0,-,-,-,-,-,-,-,-,-,-,0.0
5245,Bernardo,Brighton,-,-,-,-,-,-,0.0,-,-,-,-,-,0.0
6350,Jayson Molumby,Brighton,-,-,-,-,-,-,-,-,0.0,-,-,-,0.0
8016,Matthew Longstaff,Newcastle United,-,-,-,-,-,-,-,0.0,-,-,-,-,0.0
9098,Robert Sánchez,Brighton,-,-,-,-,-,-,0.0,-,-,-,-,-,0.0
7395,Carlos Vinicius,Tottenham,-,-,-,-,-,-,-,0.0,-,-,-,-,0.0
1691,Robert Snodgrass,West Ham,-,-,-,-,0.0,-,-,-,-,-,-,0.0,0.0
7904,Caoimhin Kelleher,Liverpool,-,-,-,-,-,-,-,-,-,-,0.0,-,0.0
1245,Emerson,Chelsea,-,-,-,-,-,-,-,-,0.0,-,-,-,0.0
5562,Rekeem Harper,West Bromwich Albion,0.0,-,-,-,-,-,-,-,-,-,-,-,0.0
8868,Liam Delap,Manchester City,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
