id,name,team,1,2,3,4,5,total
1689,Jake Livermore,West Bromwich Albion,0.0365,0.1552,0.0962,0.0562,0.0073,0.3514
8756,Dara O'Shea,West Bromwich Albion,0.1402,0.1098,0.0196,0.0725,-,0.3421
532,Cheikhou Kouyaté,Crystal Palace,0.0,0.3333,0.0,0.0,0.0,0.3333
6441,Ferrán Torres,Manchester City,0.0,0.04,0.291,-,-,0.331
1719,Javier Manquillo,Newcastle United,0.1693,0.0539,0.0539,0.0486,-,0.3257
503,Theo Walcott,Southampton,-,-,-,-,0.3167,0.3167
1621,Marcos Alonso,Chelsea,0.1512,0.0898,0.0717,-,-,0.3127
695,Bertrand Traoré,Aston Villa,-,0.0,0.0451,0.2667,-,0.3118
8940,Antonee Robinson,Fulham,-,-,-,0.1242,0.1874,0.3116
672,Jordan Ayew,Crystal Palace,0.0,0.3096,0.0,0.0,-,0.3096
239,Pascal Groß,Brighton,0.0,-,0.1855,0.0982,0.0215,0.3052
545,Kieran Gibbs,West Bromwich Albion,0.1767,0.1284,-,-,-,0.3051
6162,Cengiz Ünder,Leicester,-,-,-,0.3022,-,0.3022
6892,Fabián Balbuena,West Ham,-,-,0.0,0.0841,0.2105,0.2946
2251,Gareth Bale,Tottenham,-,-,-,-,0.2929,0.2929
790,Nathan Redmond,Southampton,0.1395,-,-,0.0731,0.0781,0.2907
4422,Ashley Barnes,Burnley,-,-,0.1348,0.1547,-,0.2895
5973,Kenny Tete,Fulham,-,0.1415,0.1452,-,-,0.2867
5256,Oliver Burke,Sheffield United,-,0.0,0.2817,0.0,-,0.2817
1735,Jack Stephens,Southampton,0.1395,0.139,-,-,-,0.2785
7236,Leander Dendoncker,Wolverhampton Wanderers,0.0896,0.0,-,0.1293,0.0556,0.2745
6851,Conor Coady,Wolverhampton Wanderers,0.0441,0.1227,0.0,0.0858,0.0,0.2526
6665,Curtis Jones,Liverpool,0.1815,-,-,0.0707,-,0.2522
3304,Maxime Le Marchand,Fulham,-,-,0.1372,0.1097,-,0.2469
6840,Neeskens Kebano,Fulham,0.066,0.0526,0.0134,0.1097,-,0.2417
8919,Leif Davis,Leeds,-,-,-,0.233,-,0.233
533,Mark Noble,West Ham,0.2269,-,0.0,0.0,-,0.2269
592,Ross Barkley,Chelsea,0.2226,0.0,-,-,-,0.2226
5603,Aaron Ramsdale,Sheffield United,0.0476,0.0,0.1331,0.0,0.0379,0.2186
725,Ola Aina,Fulham,-,-,-,0.1242,0.0888,0.213
8456,Nathan Tella,Southampton,-,0.0241,0.0671,-,0.1181,0.2093
964,Kyle Bartley,West Bromwich Albion,0.0,0.1098,0.0962,0.0,-,0.206
8905,Conor Townsend,West Bromwich Albion,-,-,0.0,0.0,0.1914,0.1914
7332,Max Kilman,Wolverhampton Wanderers,-,-,-,0.1654,0.0245,0.1899
682,Branislav Ivanovic,West Bromwich Albion,-,-,-,-,0.184,0.184
3979,Ahmed Hegazy,West Bromwich Albion,-,-,-,-,0.184,0.184
6144,Sébastien Haller,West Ham,0.0504,0.0,0.1303,0.0,-,0.1807
6856,Rúben Vinagre,Wolverhampton Wanderers,-,0.1056,0.0731,-,-,0.1787
1682,Islam Slimani,Leicester,-,-,-,-,0.1772,0.1772
2498,Aymeric Laporte,Manchester City,-,-,0.1717,-,-,0.1717
2164,Pablo Hernández,Leeds,0.0,-,-,-,0.1679,0.1679
7078,Sean Longstaff,Newcastle United,0.1353,-,-,0.0314,-,0.1667
8966,Filip Krovinovic,West Bromwich Albion,-,-,-,0.0,0.1655,0.1655
6051,Dale Stephens,Burnley,-,0.0815,0.0736,-,-,0.1551
7709,John Fleck,Sheffield United,0.1437,0.0,-,0.0094,-,0.1531
6818,James Maddison,Leicester,0.0466,0.0,0.027,-,0.0768,0.1504
5061,Kepa,Chelsea,0.0198,0.0773,-,-,0.0521,0.1492
8045,Eric Garcia,Manchester City,-,0.1483,-,-,-,0.1483
7589,Wesley Fofana,Leicester,-,-,-,-,0.1479,0.1479
1665,James Tarkowski,Burnley,-,-,0.0397,0.1065,-,0.1462
624,Willy Caballero,Chelsea,-,-,0.1436,-,-,0.1436
1053,Keinan Davis,Aston Villa,0.1427,-,-,-,-,0.1427
857,Phil Bardsley,Burnley,0.0251,0.0619,0.0397,-,-,0.1267
6817,Fred,Manchester United,-,0.0,0.0,0.1239,-,0.1239
8758,Kyle Edwards,West Bromwich Albion,0.0626,0.0,-,0.0562,-,0.1188
6274,Andriy Yarmolenko,West Ham,0.0682,0.0483,-,-,0.0,0.1165
8778,Fabio Silva,Wolverhampton Wanderers,-,0.0,0.1132,-,-,0.1132
1738,Hal Robson-Kanu,West Bromwich Albion,0.0178,-,0.0759,0.0163,-,0.11
8777,Vitinha,Wolverhampton Wanderers,0.08,-,0.0264,-,-,0.1064
910,Harrison Reed,Fulham,0.066,0.04,-,-,-,0.106
8481,Jimmy Dunne,Burnley,0.0256,0.0789,-,-,-,0.1045
1042,Tom Davies,Everton,0.0,-,0.0,0.1044,-,0.1044
