id,name,team,1,2,3,4,5,6,7,8,total
935,Kurt Zouma,Chelsea,0,0,-,0,0,0,0,0,0
8214,Tyrick Mitchell,Crystal Palace,0,0,0,0,0,0,-,-,0
5549,Luka Milivojevic,Crystal Palace,0,0,-,0,0,0,0,-,0
2190,Vicente Guaita,Crystal Palace,0,0,0,0,0,0,0,0,0
730,Patrick van Aanholt,Crystal Palace,-,-,-,-,-,0,0,0,0
699,Gary Cahill,Crystal Palace,-,-,-,-,0,-,-,-,0
633,James McArthur,Crystal Palace,0,0,0,0,0,-,-,0,0
6880,Edouard Mendy,Chelsea,-,-,-,0,-,0,0,0,0
1776,Jarrod Bowen,West Ham,0,0,0,0,0,0,0,0,0
644,Erik Lamela,Tottenham,-,0,0,0,-,0,0,-,0
5553,Declan Rice,West Ham,0,0,0,0,0,0,0,0,0
643,Eric Dier,Tottenham,0,0,0,0,-,0,0,0,0
639,Toby Alderweireld,Tottenham,0,-,-,-,0,0,0,0,0
637,Hugo Lloris,Tottenham,0,0,0,0,0,0,0,0,0
5962,Tanguy NDombele Alvaro,Tottenham,0,0,0,0,0,0,0,0,0
3293,Lucas Moura,Tottenham,0,0,0,0,0,0,-,0,0
2251,Gareth Bale,Tottenham,-,-,-,-,0,-,0,0,0
6424,Ben Johnson,West Ham,-,-,0,-,-,-,-,-,0
6274,Andriy Yarmolenko,West Ham,0,0,-,-,0,0,0,-,0
3203,Issa Diop,West Ham,0,0,-,-,-,-,-,0,0
535,Manuel Lanzini,West Ham,-,-,-,-,0,-,0,0,0
1691,Robert Snodgrass,West Ham,-,-,-,-,0,-,-,-,0
1208,Felipe Anderson,West Ham,0,0,-,-,-,-,-,-,0
706,Lukasz Fabianski,West Ham,0,0,0,0,0,0,0,0,0
533,Mark Noble,West Ham,0,-,0,0,-,-,-,-,0
528,Angelo Ogbonna,West Ham,0,0,0,0,0,0,0,0,0
8288,Tomas Soucek,West Ham,0,0,0,0,0,0,0,0,0
6892,Fabián Balbuena,West Ham,-,-,0,0,0,0,0,0,0
6144,Sébastien Haller,West Ham,0,0,0,0,-,0,0,0,0
8919,Leif Davis,Leeds,-,-,-,0,-,-,-,-,0
