id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,total
6681,Harvey Barnes,Leicester,0.0273,0.0656,0.0,0.0,0.0,0.0,0.0,0.0,0.0328,0.0578,-,0.059,0.0,0.073,0.0,0.0,0.0,0.2054,0.0525,0.2427,0.4421,0.0293,1.2875
5569,Rhian Brewster,Sheffield United,-,-,-,-,0.0,0.0832,0.0489,0.0,0.2292,0.0643,0.0,0.0,0.0527,0.0,0.8065,0.0,0.0,0.0,0.0,0.0,0.0,-,1.2848
888,Xherdan Shaqiri,Liverpool,-,-,-,-,-,-,0.3893,0.0,-,-,-,-,-,-,-,0.0,0.0506,0.0411,0.1405,-,0.5386,0.1234,1.2835
8864,Matthew Cash,Aston Villa,0.0387,0.0929,0.0719,0.0,0.0,0.0,0.0,0.0,0.0516,0.0476,-,0.041,0.1748,0.3539,0.1917,0.0,0.0278,0.0766,0.0,0.0776,-,-,1.2461
8291,Daniel Podence,Wolverhampton Wanderers,0.3069,0.2832,-,0.0,0.0,0.1235,0.0414,0.085,0.0774,0.0,0.0,0.157,0.0,0.0612,0.0,0.0,-,-,-,0.0,0.0817,0.0271,1.2444
7714,Ben Osborn,Sheffield United,-,0.0,0.5894,0.0183,-,0.0,0.0,0.0559,-,-,0.0,-,-,0.4199,0.0625,0.0,0.0,0.098,-,-,-,-,1.244
771,Georginio Wijnaldum,Liverpool,0.1783,0.0,0.043,0.0,0.0,0.5115,0.0,0.0,0.0,0.0,0.0292,0.0,0.0935,0.0,0.1669,0.0109,0.0,0.0464,0.1299,0.0,0.0309,0.0,1.2405
5220,Kai Havertz,Chelsea,0.1532,0.0,0.129,0.1674,0.0,0.0556,0.0427,-,-,0.0,0.0281,0.0945,0.0,0.0,0.0,0.0,0.3115,-,0.0,0.1011,0.1501,-,1.2332
1234,Dennis Praet,Leicester,0.5677,0.1241,0.0353,-,0.0,0.0,0.0,0.0,0.0744,0.1033,0.0,0.0,-,0.0,-,0.3111,-,-,-,-,-,-,1.2159
7490,Mason Greenwood,Manchester United,0.0,0.0721,0.0,-,0.1241,0.0,-,-,0.0,0.0191,0.0,0.0,-,-,0.4623,-,0.0,0.0,0.0,0.0,0.0,0.5197,1.1973
8718,Stuart Dallas,Leeds,0.0,0.0,0.0483,0.233,0.0,0.0259,0.0,0.0,0.0758,0.4485,0.0,0.0358,0.0,0.0,0.0,0.0884,0.0,0.0,0.0746,0.0,0.1543,-,1.1846
332,Joel Matip,Liverpool,0.0,-,-,-,0.0,-,-,0.0,0.4163,-,0.0,0.0,-,0.3326,0.4313,-,-,-,0.0,0.0,-,-,1.1802
502,Olivier Giroud,Chelsea,-,-,0.0,-,-,-,0.0,0.0,0.0,0.0,1.0313,0.0,0.1037,-,-,0.0,-,0.0408,-,0.0,-,-,1.1758
87,Joelinton,Newcastle United,0.0734,0.0,0.0,0.0254,0.0535,0.0,-,0.0,0.164,0.4456,0.3604,0.0,0.0,0.0,0.014,0.0,-,0.0,-,-,-,-,1.1363
6144,Sébastien Haller,West Ham,0.1327,0.0,0.0,0.0,-,0.0,0.0,0.0223,0.6546,0.0,0.1703,0.0,0.0,0.0,0.1356,0.0194,0.0,-,-,-,-,-,1.1349
5956,Youri Tielemans,Leicester,0.0,0.0754,0.0,0.0,0.0,0.0,0.0,0.0267,0.0,0.049,0.0,0.0,0.0279,0.0,0.0,0.0,0.0,0.6396,0.0,0.0716,0.1162,0.1137,1.1201
3294,Edinson Cavani,Manchester United,-,-,-,-,0.0,0.0,0.0,0.0,0.2875,0.0,-,-,0.0,0.402,0.0,-,0.4005,0.0,0.0,0.0,0.0162,0.0,1.1062
6853,Rúben Neves,Wolverhampton Wanderers,0.08,0.0083,0.0,0.0,0.0,0.0417,0.1343,0.2737,0.0389,0.0,0.0,0.0,0.0251,0.1005,0.263,0.0371,0.0207,0.0536,0.0,0.0,-,0.0,1.0769
770,Ayoze Pérez,Leicester,0.0,0.0,-,0.0,0.125,-,-,-,-,-,0.1804,0.199,0.1004,-,0.0896,0.0742,-,0.0515,0.0,0.0,0.2117,0.0,1.0318
461,Matt Ritchie,Newcastle United,-,-,0.0436,-,-,-,-,-,-,0.2434,0.1536,-,0.1464,0.0,0.3464,0.0767,0.0,-,-,-,-,-,1.0101
4456,Chris Wood,Burnley,0.0,0.0,0.0,0.0,0.0452,0.0,0.0,0.1252,0.0,0.1104,0.0162,0.0,0.0425,0.0931,0.4423,0.0181,0.0436,0.0532,0.0,0.0,-,-,0.9898
6835,Tom Cairney,Fulham,0.0,-,0.0726,0.0,0.0491,0.1602,0.0682,0.1565,0.3858,-,0.0,-,-,0.0964,-,-,-,-,-,-,-,-,0.9888
5681,Giovani Lo Celso,Tottenham,-,0.0956,0.092,-,-,0.0648,0.1301,0.0,0.0,0.0,0.0,0.2314,0.3743,0.0,-,-,-,-,-,-,-,-,0.9882
7704,Chris Basham,Sheffield United,0.0,0.0,0.0547,0.0,0.3542,0.0,0.0,0.0,0.1067,0.0673,0.086,0.0,0.0,0.0,0.0,0.0,0.1034,0.0,0.0938,0.0,0.0,0.1012,0.9673
3683,Ivan Cavaleiro,Fulham,0.066,0.1504,0.0134,0.0,0.0622,-,0.0,0.0,0.0222,0.0599,0.0,0.3007,0.04,-,0.0757,0.0353,0.079,0.0378,0.0246,0.0,0.0,-,0.9672
6893,Stuart Armstrong,Southampton,-,0.0888,0.0,0.1379,-,0.1361,0.0443,0.0264,0.068,0.0,0.0628,0.0,0.0534,-,0.0,0.0,0.0247,0.1258,0.0881,0.0954,0.0,-,0.9517
7691,Jamal Lewis,Newcastle United,0.1288,0.0,0.0,0.0,0.0954,0.0,0.0301,0.0626,0.0,0.0798,0.0,0.0,-,0.0,0.0,-,-,0.0,0.0,0.0227,0.4343,0.0856,0.9393
343,Pierre-Emile Højbjerg,Tottenham,0.0,0.0,0.3826,0.301,0.0452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0116,0.0,0.0915,0.0,0.1062,0.0,0.0,0.0,-,0.9381
751,N'Golo Kanté,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.0305,0.2584,0.0628,0.0814,0.0,0.0197,0.0236,0.2232,0.1081,0.0572,0.0,-,-,-,-,0.0639,0.9288
7721,Conor Hourihane,Aston Villa,0.0671,0.8521,-,-,-,-,-,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,0.9192
6157,Timothy Castagne,Leicester,0.0,0.1946,0.4432,0.0857,0.0,0.0193,-,-,-,-,-,-,-,0.0,0.0,-,0.0821,0.0,0.0226,0.0666,0.0,-,0.9141
769,Jonjo Shelvey,Newcastle United,0.1612,0.0087,0.013,0.3176,0.0,-,-,-,-,0.0492,0.0333,-,0.0959,-,-,0.0,-,0.0115,0.0693,0.1153,0.0222,0.0166,0.9138
639,Toby Alderweireld,Tottenham,0.0732,-,-,-,0.0,0.1088,0.0,0.0,0.0,-,0.0,0.1158,0.0321,0.5821,-,0.0,-,-,-,0.0,0.0,-,0.912
789,Robbie Brady,Burnley,0.0,-,-,0.0,-,0.0,0.0,0.0,-,0.0322,0.314,0.0,0.1346,-,0.408,0.0,0.0198,0.0,0.0,0.0,-,-,0.9086
3422,João Moutinho,Wolverhampton Wanderers,0.1749,0.0861,0.0179,0.0,0.0598,0.0,0.0,-,0.1356,0.0,0.0,0.1375,-,0.0,0.0,0.0807,0.039,0.0612,0.0,0.0,0.0,0.1067,0.8994
229,Thiago Alcántara,Liverpool,-,0.0622,-,-,0.1358,-,-,-,-,-,-,-,-,-,-,0.0,0.0166,0.0579,0.0925,0.0,0.5244,0.0,0.8894
6063,Jacob Murphy,Newcastle United,-,-,0.0,-,-,0.0557,0.0,0.0,0.0209,-,0.1191,0.578,-,0.0,0.0467,0.0,0.0,0.0,-,0.0671,-,-,0.8875
8723,Ian Poveda-Ocampo,Leeds,-,-,0.0,0.0865,0.0,-,0.0,-,0.2819,0.5178,0.0,-,-,-,0.0,-,0.0,0.0,-,-,-,-,0.8862
7298,Ben White,Brighton,0.0,0.0,0.0632,0.0,0.0,0.0,0.0,0.0,0.0,0.1256,0.0,0.0,0.0,0.0,0.0508,-,0.0179,0.0,0.0,0.6073,0.012,0.0,0.8768
5612,Anwar El Ghazi,Aston Villa,-,-,-,-,-,-,0.0,0.0279,0.0,0.0,0.2128,0.0,0.5805,0.0443,0.0,0.0,0.0,0.0,-,0.0,-,-,0.8655
8020,Steven Alzate,Brighton,0.0888,0.0761,0.6208,0.0112,-,0.0,-,-,-,-,-,0.01,0.0,-,0.0,-,-,-,-,-,-,0.0318,0.8387
2164,Pablo Hernández,Leeds,0.0,-,-,-,0.0,0.0929,0.0,-,-,-,-,-,0.6809,-,0.0,0.0,0.0541,0.0,-,-,0.0,-,0.8279
8226,Tariq Lamptey,Brighton,0.343,0.0,0.0,0.0553,0.155,0.0,0.0,0.0378,0.1368,-,0.0812,-,0.0,-,-,-,-,-,-,-,-,-,0.8091
7711,David McGoldrick,Sheffield United,0.0,0.0,0.4103,0.0,0.0,0.0307,0.0,0.0,0.0,-,-,0.0455,0.1637,0.094,0.0,0.0,0.0,0.0,0.0437,0.0,0.0,0.0,0.7879
1389,Jorginho,Chelsea,0.0299,0.0,-,0.1215,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0,0.0407,0.0,-,0.0143,-,0.0723,0.3342,0.1722,0.7851
6274,Andriy Yarmolenko,West Ham,0.0,0.0,-,-,0.0,0.0312,0.0,-,-,-,-,-,0.0,-,0.0491,0.0,0.0839,0.089,0.5282,0.0,0.0,-,0.7814
204,Granit Xhaka,Arsenal,0.0817,0.0,0.0,0.0,0.0,0.0,-,-,0.0,0.0,0.0,0.0,-,-,0.0,0.0,0.0,0.0,0.0,0.6703,0.0,0.028,0.78
844,Jay Rodriguez,Burnley,0.3929,-,-,0.0,0.0,0.0265,0.0,0.3086,0.0,0.0,0.0,0.0483,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,-,0.7763
2251,Gareth Bale,Tottenham,-,-,-,-,0.0,-,0.6383,0.0325,-,-,-,-,-,0.0743,-,-,-,-,0.0,0.0232,-,-,0.7683
847,Cédric Soares,Arsenal,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,0.6084,0.1588,0.0,0.0,0.7672
2254,Mateo Kovacic,Chelsea,-,0.0,0.0,0.0,-,-,-,0.0813,0.358,0.0,0.017,0.1008,0.0,0.0,0.0,-,0.0,0.0271,0.0,0.0625,0.1159,0.0,0.7626
6027,Jairo Riedewald,Crystal Palace,-,-,0.0,0.0,0.0,0.1109,0.0398,0.0,0.075,0.0,0.0,0.0,-,0.0,0.0415,0.0,0.0,-,0.0,0.0,0.0,0.4926,0.7598
1740,Paul Pogba,Manchester United,0.0,0.0,0.0,0.0191,0.0,0.0301,0.0,-,-,0.0,0.0946,0.0147,-,0.0,0.0514,0.1965,0.2465,0.0,0.0291,0.016,0.0485,-,0.7465
503,Theo Walcott,Southampton,-,-,-,-,0.2203,-,0.0,0.1113,0.0,0.0,0.0,0.0,0.0,0.1567,0.0,0.1904,0.0,0.0676,0.0,0.0,-,-,0.7463
554,Juan Mata,Manchester United,-,-,-,0.0941,0.0993,-,0.0,0.0211,-,0.5081,-,0.0,-,-,-,-,-,-,-,-,-,-,0.7226
702,Tammy Abraham,Chelsea,-,0.0,0.0,0.0281,0.0,0.0,0.0398,0.1696,0.4839,0.0,0.0,0.0,0.0,0.0,0.0,-,-,0.0,0.0,0.0,0.0,-,0.7214
688,Ruben Loftus-Cheek,Fulham,-,-,-,-,0.0201,0.0,-,0.0,0.0385,0.0,0.0,0.0491,0.0,0.0,0.0,0.0,-,0.0602,0.0823,0.4046,0.062,-,0.7168
619,Sergio Agüero,Manchester City,-,-,-,0.7107,0.0,-,-,-,-,-,-,0.0,-,0.0,0.0,-,-,-,-,-,-,-,0.7107
1828,Alex Telles,Manchester United,-,-,-,-,-,-,-,0.0,0.3526,0.1027,-,0.0426,0.036,-,0.0,-,-,-,-,0.1529,-,-,0.6868
532,Cheikhou Kouyaté,Crystal Palace,0.0,0.0231,0.0,0.0,0.0,0.0,0.0,0.0,0.6273,0.0356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,0.0,0.686
8757,Romaine Sawyers,West Bromwich Albion,0.0,0.0,0.092,0.0562,0.0,-,0.0191,-,0.0,0.0,0.0,0.017,0.0,0.0,0.4458,0.0,0.0,0.0523,0.0,0.0,-,-,0.6824
5247,Naby Keita,Liverpool,0.0,0.0,0.0588,0.0,-,-,-,-,0.0799,-,0.0,-,-,0.5409,-,-,-,-,-,-,-,-,0.6796
4422,Ashley Barnes,Burnley,-,-,0.1009,0.0398,0.0158,0.0226,0.0372,-,0.0077,0.0564,0.1112,0.0576,0.0,0.0,0.0,0.1046,0.0285,0.082,-,-,-,-,0.6643
6369,Ethan Ampadu,Sheffield United,-,0.0,0.0,-,-,0.1073,0.0,-,0.0,-,-,0.0,0.0707,0.0,0.0,0.1324,0.0487,0.2748,0.0298,0.0,0.0,0.0,0.6637
1014,Tyler Roberts,Leeds,0.0,0.0783,0.0,0.5077,-,-,0.0,0.0,-,-,-,0.0,0.0,-,-,-,-,0.0,0.0776,-,0.0,-,0.6636
8300,Steven Bergwijn,Tottenham,0.0,0.0935,0.0842,-,0.0,-,-,-,0.0,0.0,0.0513,0.0,0.0,-,0.0,0.2284,-,0.0849,0.0976,0.021,0.0,-,0.6609
6042,Jan Bednarek,Southampton,0.0,0.0,0.0,0.0,0.0368,0.0,0.0,0.0,0.0,0.0,0.0,0.5912,0.0,0.0,0.0,0.0223,0.0,0.0,0.0,0.0,0.0,-,0.6503
730,Patrick van Aanholt,Crystal Palace,-,-,-,-,-,0.0,0.1587,0.0213,0.0,0.0866,0.161,0.0,0.0485,0.0,0.0991,-,-,-,-,-,0.0745,0.0,0.6497
5555,Dominic Calvert-Lewin,Everton,0.106,0.0,0.0,0.0,0.0,0.0,0.2468,0.0,0.107,0.046,0.0,0.0,0.0,0.0,0.0631,0.0,-,0.0,0.0701,0.0,-,-,0.639
4105,Raúl Jiménez,Wolverhampton Wanderers,0.29,0.0,0.0,0.0,0.0,0.1221,0.0933,0.0,0.1276,0.0,-,-,-,-,-,-,-,-,-,-,-,-,0.633
111,Jannik Vestergaard,Southampton,0.5064,-,0.0,0.0,0.0,0.0,0.0,0.1015,0.0,0.0,0.0,0.0,0.0239,0.0,-,-,-,-,-,-,-,-,0.6318
5549,Luka Milivojevic,Crystal Palace,0.1111,0.0,-,0.0,0.0,0.0493,0.0,-,-,-,0.0275,0.0088,0.0165,0.351,0.0,0.0,0.0621,0.0,0.0,0.0,0.0,0.0,0.6263
585,Seamus Coleman,Everton,0.055,0.0,0.4914,0.0,0.0,-,-,0.0366,-,-,-,-,-,0.0,0.0,0.021,0.0,0.0,0.0,-,-,-,0.604
489,James Milner,Liverpool,-,0.0,0.0,0.0194,-,0.0,0.0,0.0,0.4515,0.0,-,-,-,-,-,0.0,0.0,0.0,-,0.1319,0.0,0.0,0.6028
6665,Curtis Jones,Liverpool,0.0307,-,-,0.0,-,-,0.0,-,0.1401,0.0,0.0,0.2478,0.0927,0.0,0.0,0.0,-,0.0,-,0.0,0.0883,0.0,0.5996
885,Kyle Walker-Peters,Southampton,0.3524,0.0568,0.0671,0.0,0.0,0.0,0.0,0.0,0.0,0.0217,0.0,0.0,0.0112,0.0297,0.0,0.0,0.0308,0.0265,-,-,-,-,0.5962
697,Nemanja Matic,Manchester United,-,0.0,0.047,0.0,-,0.0136,-,0.019,0.0,-,-,0.0,-,-,0.334,0.0773,0.1031,-,0.0,0.0,-,-,0.594
7689,Ben Godfrey,Everton,-,-,-,-,0.0267,0.0,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.5512,-,-,0.5779
8323,Josh Brownhill,Burnley,0.2296,0.0,0.093,0.0,0.0823,0.0198,0.0,0.0,-,0.0,0.0,0.0773,0.0,0.0357,0.0,0.0171,0.0175,0.0,0.0,-,-,-,0.5723
3231,Kamil Grosicki,West Bromwich Albion,-,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,0.4883,0.0781,-,-,-,0.5664
790,Nathan Redmond,Southampton,0.0,-,-,0.0,0.0,0.1044,-,0.0396,-,-,0.0,0.0,0.0,0.0,-,-,-,-,0.0,0.0886,0.3333,-,0.5659
606,Christian Benteke,Crystal Palace,-,-,0.0,-,0.0,-,0.0,0.0,0.0,0.0,0.2369,0.0234,0.1033,-,0.0785,0.0,0.0,0.0697,-,0.053,-,0.0,0.5648
6852,Matt Doherty,Tottenham,0.0,0.0,0.0918,-,-,0.0234,0.0,0.4209,-,-,-,-,-,-,0.0,0.0277,-,-,0.0,-,-,-,0.5638
7703,John Egan,Sheffield United,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.4901,0.5567
1736,Oliver McBurnie,Sheffield United,0.067,0.0267,0.0,0.0,0.0174,0.1185,0.0,0.0,0.0712,0.1819,0.0,0.0,-,-,0.0,-,-,-,-,-,0.0,0.0727,0.5554
8780,Joël Veltman,Brighton,-,-,-,0.0,-,0.0,0.0,0.1367,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0783,0.0856,0.0,0.0,0.2189,0.0247,-,0.5442
535,Manuel Lanzini,West Ham,-,-,-,-,0.0,-,0.0378,0.0,0.0,-,0.0,-,0.0337,-,0.456,0.0,0.0,0.0,0.0145,-,-,-,0.542
6482,Eddie Nketiah,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0957,-,-,0.0525,0.0,0.3895,0.0,-,-,-,0.0,-,-,0.0,-,0.5377
6674,Rayan Ait Nouri,Wolverhampton Wanderers,-,-,-,-,-,-,0.0,0.0,0.1642,-,0.0,-,-,0.0437,0.0,0.0,0.0,0.3265,0.0,0.0,-,-,0.5344
8288,Tomas Soucek,West Ham,0.1493,0.0695,0.0,0.0,0.1024,0.0,0.0,0.0192,0.0,0.0,0.0,0.0453,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.0,0.0,0.1201,0.5338
7707,Enda Stevens,Sheffield United,0.0,0.0,0.0,0.0,0.0,0.0794,0.0,0.0,-,-,-,0.0952,0.0,0.0,0.0946,0.2118,0.0,-,0.0382,-,-,-,0.5192
7710,Oliver Norwood,Sheffield United,0.0145,-,0.0,-,0.0421,-,0.0,0.0229,0.0,0.0496,0.0,-,-,-,0.2105,0.0173,0.0,0.0,0.1031,0.0,0.0562,0.0,0.5162
2328,Thomas Partey,Arsenal,-,-,-,-,0.0,0.0273,0.0,0.0,-,-,0.0,-,-,-,-,-,-,0.0159,0.1598,0.0,0.0171,0.2933,0.5134
5973,Kenny Tete,Fulham,-,0.1251,0.0655,-,-,-,-,-,-,-,-,-,-,-,-,0.1044,0.1266,0.0483,0.0419,0.0,0.0,-,0.5118
835,Ryan Bertrand,Southampton,0.0678,0.0,0.1851,0.013,0.0,0.1729,0.0683,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.5071
7236,Leander Dendoncker,Wolverhampton Wanderers,0.0536,0.0,-,0.1016,0.0556,0.0,0.0318,0.0,0.0718,0.0,0.0,0.0,0.015,-,-,-,-,0.0,0.151,0.0,0.0265,0.0,0.5069
620,Kelechi Iheanacho,Leicester,-,-,0.0,0.3022,0.0894,-,-,-,-,0.0,0.0,-,0.0949,0.0,-,0.0,-,0.0,0.0,-,-,0.0173,0.5038
1652,Matthew Lowton,Burnley,-,-,-,-,0.0,0.324,0.0,0.0,0.0,0.066,0.0,0.0,0.0,0.0,0.0523,0.0292,0.0176,0.0,0.0,0.0,0.0064,-,0.4955
6850,Willy Boly,Wolverhampton Wanderers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0252,0.0,0.0,0.0,-,0.0,-,-,-,-,-,0.469,0.0,0.0,0.0,0.4942
3428,Hélder Costa,Leeds,0.0732,0.0,0.0,0.0602,0.0,0.2833,0.0727,0.0,-,0.0,-,0.0,-,-,-,0.0,-,-,-,0.0,0.0,-,0.4894
708,Federico Fernández,Newcastle United,0.0,0.0,0.0344,0.0,0.0,0.0,0.015,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,0.0566,0.3714,-,-,-,-,-,0.4774
6163,Nélson Semedo,Wolverhampton Wanderers,-,-,0.0,0.0,0.0,0.0555,0.0148,0.0383,0.0128,0.1465,0.0,0.0246,0.0,0.0,0.1034,-,0.0574,0.0198,0.0,0.0,0.0,0.0,0.4731
4476,Callum Robinson,West Bromwich Albion,0.0,0.1531,0.0,0.0,0.0,0.0,0.0,0.1295,0.0,0.0,0.0,0.0849,-,0.0,0.0481,0.0,0.0427,0.0,0.0,0.0,0.0,0.0,0.4583
1299,Mario Lemina,Fulham,-,0.0,-,-,0.0,0.0,0.0205,-,0.0609,0.0,0.0119,0.0,0.0,0.3019,-,-,-,0.0487,0.0,0.0,0.0,-,0.4439
6044,Charlie Taylor,Burnley,0.0962,0.0,0.0,0.0,0.0,0.0,0.105,0.0178,0.0267,0.0,0.0,0.0,0.1503,0.0436,0.0,-,-,0.0,-,-,-,-,0.4396
660,Ben Davies,Tottenham,0.0741,0.0,0.0,0.0,-,0.0,0.0,-,-,0.0,0.0,0.0,0.0,-,0.0747,0.1893,-,0.0254,0.0,0.0738,0.0,-,0.4373
1748,Lys Mousset,Sheffield United,-,-,-,-,-,-,-,-,-,0.3781,-,0.0,0.0,-,0.0,0.0591,0.0,-,-,-,-,-,0.4372
6048,Lewis Dunk,Brighton,0.0,0.0,0.0,0.0,0.0121,-,-,-,0.0,0.0,0.0,0.0,0.0,0.094,0.0,0.115,0.0,0.0,0.1198,0.0,0.0933,0.0,0.4342
9040,Conor Gallagher,West Bromwich Albion,-,-,-,-,0.1012,0.0,0.0485,0.0,0.2077,0.0548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.018,-,0.0,0.0,0.4302
528,Angelo Ogbonna,West Ham,0.0,0.0,0.0,0.0,0.1466,0.0,0.0,0.0,0.0,0.0,0.0199,0.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285
510,Joel Ward,Crystal Palace,0.0,0.0125,0.0,0.0,0.0,-,-,-,-,-,-,-,0.3324,-,0.0,-,0.0,0.0258,0.0441,0.0,0.0,-,0.4148
545,Kieran Gibbs,West Bromwich Albion,0.0,0.0186,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,0.0,-,-,0.0,0.3557,0.0,0.0319,-,0.4062
1735,Jack Stephens,Southampton,0.0,0.0,-,-,-,-,0.0,0.1604,-,-,-,-,-,-,0.0,0.0178,0.2269,0.0,0.0,0.0,0.0,-,0.4051
9290,Mbaye Diagne,West Bromwich Albion,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.4032,0.0,0.4032
681,César Azpilicueta,Chelsea,0.0,-,0.0122,0.0203,0.0,0.0,-,-,-,-,-,-,-,0.0,-,0.152,0.0169,0.0268,-,0.0557,0.0826,0.0247,0.3912
8180,Owen Otasowie,Wolverhampton Wanderers,-,-,-,-,-,-,-,-,-,-,-,-,0.3888,0.0,0.0,-,0.0,-,-,-,-,-,0.3888
1653,Michael Keane,Everton,0.0,0.0896,0.0,0.0,0.0468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2396,-,0.0,0.0,0.0,0.0,-,-,0.376
7701,Moussa Djenepo,Southampton,0.0,0.0,0.0,0.0,-,-,-,0.1171,0.0814,0.0493,0.0,-,0.1232,0.0,0.0,0.0,0.0,-,-,0.0,0.0,-,0.371
638,Kyle Walker,Manchester City,0.0,0.0,0.0496,0.0,0.0509,0.0,0.0,0.0,0.2224,-,0.0447,0.0,0.0,-,-,-,0.0,0.0,-,0.0,-,-,0.3676
5609,Yves Bissouma,Brighton,0.0,0.0,-,0.0,0.0189,0.0,0.0,0.0,0.0,0.0,0.0,0.0829,0.0238,0.036,0.04,0.1076,0.0,-,0.0,0.0578,0.0,0.0,0.367
1042,Tom Davies,Everton,0.0,-,0.0,0.0,-,-,-,-,0.0,0.3489,-,0.0,-,0.0115,0.0,0.0,0.0,0.0,-,0.0,-,-,0.3604
1685,Ahmed Elmohamady,Aston Villa,-,-,0.0451,-,-,0.0,-,-,0.0,-,0.3117,-,0.0,-,-,-,-,-,-,-,-,-,0.3568
7063,Bernard,Everton,-,-,-,-,-,0.1461,0.017,0.1036,-,0.0,-,-,-,-,0.0,0.0733,-,-,-,-,-,-,0.34
672,Jordan Ayew,Crystal Palace,0.0,0.0,0.0,0.0,-,-,0.0,0.071,0.0,0.0141,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0,0.1472,0.1074,0.0,0.3397
3491,Romain Saiss,Wolverhampton Wanderers,0.0,0.0,0.0,0.0,0.3387,0.0,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,0.3387
4866,Aboubakar Kamara,Fulham,0.0,0.0,0.1429,0.0,-,0.0,-,-,-,-,0.0,0.0,0.0,-,-,0.0885,0.0,0.0976,-,-,-,-,0.329
8016,Matthew Longstaff,Newcastle United,-,-,-,-,-,-,-,0.0,-,-,-,-,-,0.0359,0.2778,0.0,-,0.0,-,-,-,-,0.3137
7332,Max Kilman,Wolverhampton Wanderers,-,-,-,0.135,0.0245,0.0,0.0,0.0,0.0,0.0,-,-,-,0.0,-,0.0,0.0,-,-,0.0,0.0653,0.0882,0.313
725,Ola Aina,Fulham,-,-,-,0.0413,0.0,0.0798,0.0,0.0223,0.0207,0.0256,0.0,0.0362,0.0,0.0862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.3121
2498,Aymeric Laporte,Manchester City,-,-,0.0,-,-,0.0874,0.0,0.2237,-,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0,-,0.3111
1017,Matej Vydra,Burnley,0.2878,0.0175,0.0,-,0.0,-,0.0,-,0.0,-,0.0,0.0,-,-,-,0.0,0.0,-,0.0,0.0,0.0,-,0.3053
549,Timothy Fosu-Mensah,Manchester United,0.3052,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.3052
966,Alex Oxlade-Chamberlain,Liverpool,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0294,0.2723,-,0.0,-,0.0,-,0.0,0.0,0.3017
699,Gary Cahill,Crystal Palace,-,-,-,-,0.0,-,-,-,-,0.0,0.1436,0.1565,-,0.0,-,-,-,-,0.0,0.0,-,0.0,0.3001
1719,Javier Manquillo,Newcastle United,0.0394,0.0,0.0,0.0,-,-,-,-,0.043,0.0707,-,-,-,-,-,-,-,-,0.0356,-,0.0,0.109,0.2977
1665,James Tarkowski,Burnley,-,-,0.0764,0.0849,0.0,0.0,0.0,0.0289,0.0,0.0,0.0,0.0472,0.0,0.0574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.2948
6080,Victor Lindelöf,Manchester United,0.0,0.0,-,0.0,0.0853,0.0,0.0,0.0363,0.0,0.0,0.0595,0.0526,0.0,0.0,-,-,-,0.0,-,-,0.0,0.056,0.2897
1379,Allan,Everton,0.0,0.0,0.0171,-,0.0,0.0,0.0489,0.0,0.0,0.1728,0.0281,0.0,0.0224,-,-,-,-,-,-,-,-,-,0.2893
2383,André Gomes,Everton,0.0,0.0637,0.0,-,0.0194,-,0.014,-,-,0.0,0.0942,0.0169,0.0,-,0.0,0.0,0.0192,0.0,0.0,0.0323,-,-,0.2597
