id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,total
606,Christian Benteke,Crystal Palace,-,-,0.0,-,0.0,-,0.0,0.0,0.6146,0.1316,0.5029,-,1.2491
7706,George Baldock,Sheffield United,0.0329,0.0,0.1282,0.0,0.0,0.0422,0.0,0.1107,0.0666,0.8305,0.0,-,1.2111
1653,Michael Keane,Everton,0.0,1.009,0.0,0.0,0.1299,0.0,0.059,0.0,0.0,0.0118,0.0,-,1.2097
6049,Solly March,Brighton,0.0466,0.0,0.9693,0.0,0.0,0.0,0.0,-,0.0606,0.0778,0.0542,-,1.2085
8718,Stuart Dallas,Leeds,0.0,0.0,0.34,0.5077,0.0,0.1137,0.0117,0.0,0.1984,0.0,0.0301,0.0,1.2016
782,Ben Chilwell,Chelsea,-,-,-,0.0751,0.0635,0.0,0.0,0.8249,0.0,0.1558,0.0185,-,1.1378
2662,Christian Pulisic,Chelsea,-,-,-,0.0,0.1069,0.1224,-,-,-,0.0,0.9002,-,1.1295
700,Willian,Arsenal,0.7844,0.0,0.0,0.0,0.0,-,0.0564,0.1346,0.0,0.0639,0.0573,-,1.0966
501,Danny Welbeck,Brighton,-,-,-,-,-,-,0.0,0.44,0.4292,0.1466,0.0779,-,1.0937
5569,Rhian Brewster,Sheffield United,-,-,-,-,0.0,0.0,0.5717,0.0,0.0,0.5112,0.0105,-,1.0934
6892,Fabián Balbuena,West Ham,-,-,0.0,0.0895,0.0848,0.0,0.0,0.0501,0.0,0.0,0.367,0.4958,1.0872
8961,Rúben Dias,Manchester City,-,-,0.0849,0.0,0.0,0.0,0.0,0.4091,0.0533,0.5327,-,-,1.08
8285,Sander Berge,Sheffield United,0.0,0.0745,0.0,0.0,0.0206,0.8444,0.0489,0.0515,0.0,0.0359,0.0,-,1.0758
7390,Karlan Grant,West Bromwich Albion,-,-,-,-,0.0457,0.0668,0.1002,0.4263,0.0634,0.2373,0.1282,-,1.0679
8706,Eberechi Eze,Crystal Palace,0.0,0.0,0.0809,0.0,-,0.7912,0.0,0.0894,0.0,0.0343,0.0275,-,1.0233
553,Anthony Martial,Manchester United,0.0141,0.0607,0.0,-,-,-,0.2914,0.5818,-,0.0656,-,-,1.0136
7726,Ezri Konsa Ngoyo,Aston Villa,0.0523,0.0,0.0,0.3331,0.0756,0.0,0.0338,0.3742,0.1039,-,-,-,0.9729
1688,Andrew Robertson,Liverpool,0.0,0.0916,0.481,0.2646,0.0,0.0285,0.0573,0.0,0.037,0.0,0.0,-,0.96
672,Jordan Ayew,Crystal Palace,0.0447,0.3096,0.0,0.0,-,-,0.0,0.4655,0.0535,0.0816,0.0,-,0.9549
8026,Raphinha,Leeds,-,-,-,-,0.0,0.1041,-,0.045,0.1833,0.2087,0.1097,0.2699,0.9207
770,Ayoze Pérez,Leicester,0.0662,0.0849,-,0.0,0.2013,-,-,-,-,-,0.5547,-,0.9071
3428,Hélder Costa,Leeds,0.0,0.1674,0.0382,0.0729,0.0415,0.0881,0.0,0.0,-,0.4953,-,0.0,0.9034
5613,Gabriel,Arsenal,0.5061,0.0,-,0.0,0.0947,0.1657,0.0,0.0,0.0602,0.0668,0.0,-,0.8935
7153,Matheus Pereira,West Bromwich Albion,0.104,0.0533,0.0,0.0196,0.1554,0.1108,0.0574,-,0.0214,0.2437,0.1055,-,0.8711
7711,David McGoldrick,Sheffield United,0.0264,0.0,0.0378,0.1158,0.0174,0.0442,0.0,0.5658,0.0504,-,-,-,0.8578
2251,Gareth Bale,Tottenham,-,-,-,-,0.3288,-,0.3984,0.1283,-,-,-,-,0.8555
1665,James Tarkowski,Burnley,-,-,0.1128,0.1026,0.5437,0.0265,0.0,0.0205,0.0493,0.0,-,-,0.8554
3293,Lucas Moura,Tottenham,0.0917,0.0,0.7543,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0,-,0.846
101,Allan Saint-Maximin,Newcastle United,0.0235,0.0,-,0.0827,0.0217,0.0161,0.5599,0.0,0.1389,-,-,-,0.8428
532,Cheikhou Kouyaté,Crystal Palace,0.365,0.0,0.2247,0.0,0.0,0.0,0.0,0.0,0.0906,0.1437,0.0,-,0.824
528,Angelo Ogbonna,West Ham,0.0119,0.0489,0.075,0.0,0.0,0.0,0.0,0.0,0.0305,0.2247,0.0,0.4287,0.8197
730,Patrick van Aanholt,Crystal Palace,-,-,-,-,-,0.0416,0.0609,0.5053,0.0827,0.0482,0.0769,-,0.8156
714,Gylfi Sigurdsson,Everton,0.0,0.0,0.0,0.0538,0.0,0.0163,0.2574,0.0,0.0,-,0.4322,-,0.7597
6048,Lewis Dunk,Brighton,0.4961,0.0,0.0,0.0479,0.0971,-,-,-,0.0,0.0,0.111,-,0.7521
935,Kurt Zouma,Chelsea,0.0423,0.0367,-,0.0924,0.0275,0.0,0.3534,0.0,0.0903,0.0,0.1011,-,0.7437
790,Nathan Redmond,Southampton,0.1395,-,-,0.0,0.0226,0.2151,-,0.0,-,-,0.3647,-,0.7419
87,Joelinton,Newcastle United,0.031,0.0,0.0,0.0338,0.0,0.0,-,0.0311,0.0734,0.5687,-,-,0.738
6482,Eddie Nketiah,Arsenal,0.0,0.5754,0.0,0.0555,0.0,0.0,0.0,0.1066,-,-,0.0,-,0.7375
2164,Pablo Hernández,Leeds,0.0,-,-,-,0.1679,0.5294,0.0328,-,-,-,-,-,0.7301
843,James Ward-Prowse,Southampton,0.0846,0.177,0.0,0.0,0.0,0.0932,0.2927,0.0,0.0,0.0669,0.0,-,0.7144
4422,Ashley Barnes,Burnley,-,-,0.0764,0.1608,0.0559,0.3438,0.0,-,0.0766,0.0,-,-,0.7135
8226,Tariq Lamptey,Brighton,0.0433,0.0761,0.0,0.0,0.069,0.0,0.0811,0.4334,0.0,-,0.0,-,0.7029
1748,Lys Mousset,Sheffield United,-,-,-,-,-,-,-,-,-,0.691,-,-,0.691
332,Joel Matip,Liverpool,0.0,-,-,-,0.0863,-,-,0.0,0.0812,-,0.5186,-,0.6861
6893,Stuart Armstrong,Southampton,-,0.0371,0.0671,0.0796,-,0.1367,0.1028,0.1322,0.1071,0.0159,0.0,-,0.6785
1678,Michy Batshuayi,Crystal Palace,-,0.0231,0.0,-,0.0,0.2336,0.1587,-,0.2558,0.0,0.0,-,0.6712
8723,Ian Poveda-Ocampo,Leeds,-,-,0.0978,0.0,0.4507,-,0.0,-,0.0603,0.0,0.0517,-,0.6605
6853,Rúben Neves,Wolverhampton Wanderers,0.0,0.0875,0.086,0.0647,0.1238,0.028,0.0395,0.1885,0.0,0.0,0.0414,-,0.6594
775,Andros Townsend,Crystal Palace,0.0,0.5062,0.0,0.0,0.0,0.0,0.0611,0.0199,0.0673,0.0,-,-,0.6545
1687,Harry Maguire,Manchester United,0.0145,0.041,0.0,0.0715,0.0132,0.2117,0.0798,0.1775,0.0307,0.0121,-,-,0.652
6157,Timothy Castagne,Leicester,0.5677,0.0,0.0,0.0,0.071,0.0,-,-,-,-,-,-,0.6387
4866,Aboubakar Kamara,Fulham,0.0207,0.0,0.0,0.6161,-,0.0,-,-,-,-,0.0,-,0.6368
6818,James Maddison,Leicester,0.0,0.0,0.027,-,0.0895,0.0746,0.0,0.125,0.0744,0.1097,0.1341,-,0.6343
2328,Thomas Partey,Arsenal,-,-,-,-,0.0,0.0,0.0155,0.5854,-,-,0.0312,-,0.6321
8716,Luke Ayling,Leeds,0.0,0.0,0.0449,0.4432,0.0255,0.0,0.0,0.0092,0.0607,0.0182,0.0,0.018,0.6197
3288,Thiago Silva,Chelsea,-,-,0.0,0.0,-,0.0,0.0571,0.5445,-,0.0,0.0,-,0.6016
644,Erik Lamela,Tottenham,-,0.2173,0.0756,0.16,-,0.0648,0.0781,-,-,-,-,-,0.5958
1791,Trent Alexander-Arnold,Liverpool,0.0,0.1024,0.0371,0.0751,0.1327,0.0169,0.0813,0.1301,-,-,0.0,-,0.5756
6521,Yerry Mina,Everton,0.0125,0.0,0.0,0.5516,0.0,0.011,0.0,-,0.0,-,0.0,-,0.5751
6651,Grady Diangana,West Bromwich Albion,0.1402,0.0882,0.141,0.0409,0.0433,0.0,0.0724,0.0,0.0426,-,0.0,-,0.5686
7721,Conor Hourihane,Aston Villa,0.0436,0.3805,-,-,-,-,-,0.0,0.1438,-,-,-,0.5679
614,Fernandinho,Manchester City,0.0698,0.4036,0.0172,0.0,-,-,-,-,0.0719,-,-,-,0.5625
833,Virgil van Dijk,Liverpool,0.4322,0.0,0.1212,0.0,0.0,-,-,-,-,-,-,-,0.5534
7589,Wesley Fofana,Leicester,-,-,-,-,0.0,0.0,0.0,0.0,0.0509,0.4991,0.0,-,0.55
8286,Jack Robinson,Sheffield United,-,-,0.5482,0.0,0.0,-,-,-,0.0,-,-,-,0.5482
769,Jonjo Shelvey,Newcastle United,0.2048,0.0641,0.0436,0.0,0.1178,-,-,-,-,0.1094,-,-,0.5397
605,Jordan Henderson,Liverpool,0.0191,0.0,-,-,0.437,0.0257,0.0236,0.0312,-,0.0,0.0,-,0.5366
688,Ruben Loftus-Cheek,Fulham,-,-,-,-,0.027,0.0,-,0.0621,0.3269,0.1173,0.0,-,0.5333
111,Jannik Vestergaard,Southampton,0.0,-,0.0,0.0,0.0195,0.0628,0.414,0.0,0.0,0.0,0.0283,-,0.5246
3600,Serge Aurier,Tottenham,-,-,-,0.4603,0.0,-,-,-,0.0,0.0536,0.0,-,0.5139
5962,Tanguy NDombele Alvaro,Tottenham,0.0,0.0,0.0,0.4895,0.0,0.0166,0.0,0.0,0.0,0.0,-,-,0.5061
6434,Franck Zambo,Fulham,0.0,0.0158,0.0528,0.0,0.0201,0.0958,0.1895,0.0352,0.0,0.0176,0.0751,-,0.5019
8722,Ezgjan Alioski,Leeds,-,0.0783,0.0,0.2831,-,0.0618,0.0141,0.037,0.0268,0.0,0.0,0.0,0.5011
7699,Adam Webster,Brighton,0.0145,0.0,0.0441,0.0425,0.125,0.0,0.1466,0.0131,0.0,0.0735,0.0401,-,0.4994
4476,Callum Robinson,West Bromwich Albion,0.0,0.0186,0.161,0.0,0.0,0.0,0.1491,0.1012,0.027,0.0389,0.0,-,0.4958
8778,Fabio Silva,Wolverhampton Wanderers,-,0.0,0.1011,-,-,-,0.0,0.0252,-,0.3675,0.0,-,0.4938
5256,Oliver Burke,Sheffield United,-,0.0,0.1223,0.0,-,0.1305,-,-,-,0.2337,0.0,-,0.4865
9040,Conor Gallagher,West Bromwich Albion,-,-,-,-,0.0265,0.0259,0.0,0.1149,0.0,0.2234,0.0898,-,0.4805
643,Eric Dier,Tottenham,0.0,0.0,0.3824,0.0,-,0.0,0.0,0.0,0.0471,0.0,0.0474,-,0.4769
6163,Nélson Semedo,Wolverhampton Wanderers,-,-,0.0,0.4044,0.0,0.0,0.0249,0.0196,0.0138,0.0,0.0,-,0.4627
682,Branislav Ivanovic,West Bromwich Albion,-,-,-,-,0.3611,0.0,0.0,-,0.0984,0.0,0.0,-,0.4595
6273,Robin Koch,Leeds,0.0314,0.198,0.0,0.0,0.0,0.0719,0.0418,0.0797,0.036,0.0,0.0,-,0.4588
3491,Romain Saiss,Wolverhampton Wanderers,0.4355,0.0,0.0,0.0204,0.0,0.0,-,-,-,-,-,-,0.4559
512,Scott Dann,Crystal Palace,0.0,-,-,-,-,0.0,0.3028,0.1505,0.0,0.0,-,-,0.4533
8323,Josh Brownhill,Burnley,0.1064,0.1296,0.0,0.0,0.0736,0.0,0.0,0.0,-,0.1426,-,-,0.4522
5656,Nicolas Pepe,Arsenal,0.0,0.0464,0.0,0.0929,0.1991,0.0,-,0.0957,0.0139,-,-,-,0.448
4391,Darnell Furlong,West Bromwich Albion,0.0284,0.0,0.0,-,0.0842,0.0447,0.0,0.0838,0.0,0.1241,0.0728,-,0.438
1760,Arthur Masuaku,West Ham,-,0.0113,0.0,0.0198,0.0767,0.0104,0.0,0.3108,0.0,0.0,0.0,-,0.429
3585,Said Benrahma,West Ham,-,-,-,-,-,-,0.0,0.1743,-,0.0653,0.0385,0.14,0.4181
5609,Yves Bissouma,Brighton,0.028,0.0278,-,0.0265,0.1399,0.0,0.0164,0.1669,0.0,0.0,0.0107,-,0.4162
7701,Moussa Djenepo,Southampton,0.0,0.0595,0.0337,0.0689,-,-,-,0.0884,0.0,0.1308,0.0314,-,0.4127
900,Adama Traoré,Wolverhampton Wanderers,0.1553,0.0,0.0,0.0,0.0,0.0,0.0933,0.0,0.01,0.111,0.0385,-,0.4081
579,Nathan Aké,Manchester City,0.0,0.4018,0.0,0.0,-,-,-,-,-,-,-,-,0.4018
757,Jeffrey Schlupp,Crystal Palace,0.0,0.1212,-,-,0.0,0.0433,0.0331,0.0,0.0,0.0955,0.0997,-,0.3928
6027,Jairo Riedewald,Crystal Palace,-,-,0.0,0.0,0.0,0.3391,0.0,0.0,0.0454,0.0,0.0,-,0.3845
2496,Rodri,Manchester City,0.0164,0.0416,0.0,0.0,0.0357,0.0102,0.0,0.2545,0.0,0.0184,-,-,0.3768
1663,Johann Berg Gudmundsson,Burnley,-,-,0.0,0.0383,0.0504,-,-,0.2868,-,-,-,-,0.3755
486,Adam Lallana,Brighton,0.0,0.0,0.0,0.0,0.0325,0.0552,0.0,0.1465,0.1368,0.0,-,-,0.371
620,Kelechi Iheanacho,Leicester,-,-,0.0,0.0857,0.0246,-,-,-,-,0.1826,0.0756,-,0.3685
5553,Declan Rice,West Ham,0.0,0.0408,0.0,0.1325,0.0,0.0,0.0,0.0,0.1006,0.0,0.0945,0.0,0.3684
1746,Jeff Hendrick,Newcastle United,0.1035,0.016,0.0539,0.0757,0.0506,0.0172,0.0449,0.0,-,0.0,-,-,0.3618
6835,Tom Cairney,Fulham,0.0,-,0.0115,0.0,0.0253,0.1379,0.1155,0.0456,0.0246,-,0.0,-,0.3604
1234,Dennis Praet,Leicester,0.0865,0.2068,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0669,0.0,-,0.3602
5247,Naby Keita,Liverpool,0.0941,0.0,0.0542,0.1519,-,-,-,-,0.0459,-,0.0,-,0.3461
8992,Hakim Ziyech,Chelsea,-,-,-,-,0.0,0.0,0.0398,0.0921,0.0181,0.1106,0.0651,-,0.3257
6842,Alireza Jahanbakhsh,Brighton,0.0,0.1285,0.0233,-,-,-,-,0.0,-,0.0751,0.0928,-,0.3197
204,Granit Xhaka,Arsenal,0.2084,0.0,0.0,0.0,0.0,0.0577,-,-,0.053,0.0,0.0,-,0.3191
885,Kyle Walker-Peters,Southampton,0.0,0.0,0.0,0.1237,0.0363,0.0,0.0,0.0523,0.0,0.0627,0.0412,-,0.3162
6852,Matt Doherty,Tottenham,0.3147,0.0,0.0,-,-,0.0,0.0,0.0,-,-,-,-,0.3147
1017,Matej Vydra,Burnley,0.245,0.0695,0.0,-,0.0,-,0.0,-,0.0,-,-,-,0.3145
985,Mason Holgate,Everton,-,-,-,-,-,-,-,0.0,-,0.3087,-,-,0.3087
537,Andy Carroll,Newcastle United,0.2452,0.0,0.013,-,-,0.0,0.0,0.0,0.0496,-,-,-,0.3078
6042,Jan Bednarek,Southampton,0.0,0.0,0.0444,0.0509,0.0,0.0,0.0,0.1437,0.0,0.0619,0.0,-,0.3009
7420,Miguel Almirón,Newcastle United,0.1353,0.0,0.0344,-,0.0,0.1016,0.0,0.0,0.0251,0.0,-,-,0.2964
844,Jay Rodriguez,Burnley,0.0962,-,-,0.0,0.0,0.0226,0.0,0.1252,0.0499,0.0,-,-,0.2939
7723,John McGinn,Aston Villa,0.0384,0.1041,0.0174,0.0103,0.039,0.0,0.0,0.0184,0.0651,-,-,-,0.2927
5595,Daniel James,Manchester United,0.0481,-,-,0.241,0.0,-,-,-,-,-,-,-,0.2891
8821,Donny van de Beek,Manchester United,0.2827,0.0,0.0,0.0,-,0.0,-,0.0,0.0,0.0,-,-,0.2827
8816,Liam Cooper,Leeds,-,0.0,0.1157,0.0,-,-,0.0,0.0708,0.0632,0.0,0.0,0.0253,0.275
6756,Dwight McNeil,Burnley,0.0,0.0,0.0,0.0398,0.0,0.0,0.0372,0.1004,0.0396,0.0564,-,-,0.2734
6840,Neeskens Kebano,Fulham,0.0454,0.0526,0.0134,0.161,-,-,-,-,-,-,-,-,0.2724
8300,Steven Bergwijn,Tottenham,0.0,0.0,0.0882,-,0.0506,-,-,-,0.0,0.1287,0.0,-,0.2675
534,Aaron Cresswell,West Ham,0.0,0.0,0.0,0.0,0.0433,0.0,0.0,0.1808,0.0,0.0,0.0403,0.0,0.2644
7753,James Justin,Leicester,0.0,0.1501,0.0,0.0,0.0,0.0,0.0,0.0,0.0328,0.0141,0.0635,-,0.2605
8067,Reece James,Chelsea,0.0198,0.0,0.0,-,0.0,0.0272,0.0487,0.0787,0.0381,0.0,0.0444,-,0.2569
6249,Davinson Sánchez,Tottenham,-,0.0,0.1339,0.1198,0.0,-,-,-,-,-,-,-,0.2537
3635,Bernardo Silva,Manchester City,-,-,0.1401,0.0,0.0,0.113,0.0,0.0,-,-,-,-,0.2531
842,Oriol Romeu,Southampton,0.0,0.0,0.0,0.0943,0.0194,0.0372,0.0,0.0631,0.0158,0.0,0.0136,-,0.2434
725,Ola Aina,Fulham,-,-,-,0.0,0.0,0.0,0.0369,0.0,0.0174,0.1772,0.0064,-,0.2379
645,Dele Alli,Tottenham,0.1323,-,-,0.1019,-,-,-,-,-,-,-,-,0.2342
5560,Scott McTominay,Manchester United,0.06,-,0.0,0.0302,0.0661,0.0,0.0,0.0,-,0.0776,-,-,0.2339
1749,Rob Holding,Arsenal,0.0,0.0,0.0,-,-,-,0.0,0.1087,0.0,0.1225,0.0,-,0.2312
7078,Sean Longstaff,Newcastle United,0.0,-,-,0.0314,-,0.0,0.1236,0.0315,0.0224,0.0216,-,-,0.2305
