id,name,team,1,2,3,4,5,6,7,total
3673,Valentin Rongier,Marseille,14,90,81,72,77,90,88,512
1022,Pedro Chirivella,Nantes,90,90,90,90,90,14,47,511
4773,Benjamin Bourigeaud,Rennes,67,75,23,83,86,90,82,506
3475,Ludovic Blas,Nantes,1,76,90,87,87,75,90,506
8660,Jordan Lotomba,Nice,90,90,-,60,83,90,90,503
5743,Randal Kolo Muani,Nantes,-,56,90,90,90,86,90,502
3348,Florian Sotoca,Lens,66,25,90,77,74,86,82,500
7732,Haris Belkebla,Brest,70,89,23,49,89,90,90,500
3243,Gaëtan Charbonnier,Brest,41,90,90,79,72,80,47,499
5676,Opa Nguette,Metz,72,90,16,71,86,84,78,497
7980,Adil Aouchiche,Saint-Etienne,90,88,49,78,63,49,79,496
6846,Sofiane Diop,Monaco,41,75,90,90,34,90,73,493
5947,Mihailo Ristic,Montpellier,65,84,90,90,84,75,-,488
5105,Victorien Angban,Metz,61,90,3,62,90,90,90,486
5647,Arnaud Souquet,Montpellier,90,85,90,47,-,82,90,484
5988,Ibrahima Niane,Metz,72,68,83,90,76,90,-,479
7247,Jonathan Panzo,Dijon,-,34,83,90,90,90,90,477
6501,Andy Pelmard,Nice,58,90,90,90,90,52,-,470
6560,Aurelien Tchouameni,Monaco,90,77,90,90,57,-,61,465
3530,Andy Delort,Montpellier,-,85,66,86,90,90,48,465
2063,Timothée Kolodziejczak,Saint-Etienne,90,90,90,90,90,13,-,463
6884,Remi Oudin,Bordeaux,42,90,90,84,19,63,73,461
3509,Fabien Lemoine,Lorient,72,86,77,70,79,70,5,459
7359,Eduardo Camavinga,Rennes,23,90,67,83,90,79,25,457
3521,Dennis Appiah,Nantes,6,90,90,90,90,90,-,456
3490,Thomas Mangani,Angers,79,81,73,75,47,11,90,456
3738,Sehrou Guirassy,Rennes,-,22,82,90,86,90,82,452
6112,Andrei Girotto,Nantes,90,90,90,90,90,2,-,452
2243,Keylor Navas,Paris Saint Germain,-,-,90,90,90,90,90,450
1455,Alfred Gomis,Dijon,90,90,90,90,90,-,-,450
5974,Bingourou Kamara,Strasbourg,-,-,90,90,90,90,90,450
6904,Ibrahima Sissoko,Strasbourg,77,90,82,90,79,18,12,448
6736,Ibrahima Diallo,Brest,90,89,90,90,88,-,-,447
3800,Steve Mounie,Brest,-,-,90,90,90,90,86,446
3275,Jordan Ferri,Montpellier,66,73,66,85,66,75,15,446
5657,Karl Toko Ekambi,Lyon,68,84,71,42,-,90,90,445
3337,Hilton,Montpellier,-,90,84,-,90,90,90,444
3362,Rony Lopes,Nice,-,25,80,75,90,90,83,443
8025,Kasper Dolberg,Nice,90,90,90,-,83,90,-,443
8656,Birger Meling,Nimes,82,90,90,-,90,90,-,442
3239,Hamari Traore,Rennes,-,-,82,90,90,90,90,442
552,Ander Herrera,Paris Saint Germain,90,64,90,68,22,24,80,438
7716,Darío Benedetto,Marseille,84,29,-,79,90,67,88,437
3561,Romain Hamouma,Saint-Etienne,72,73,61,30,90,16,90,432
5757,Farid Boulaya,Metz,81,-,83,90,87,-,90,431
8689,Yvan Neyou,Saint-Etienne,71,73,74,82,42,88,-,430
8310,Mitchel Bakker,Paris Saint Germain,6,-,64,90,90,90,90,430
6885,Axel Disasi,Monaco,90,90,90,90,69,-,-,429
1254,Alessandro Florenzi,Paris Saint Germain,-,87,-,90,90,74,87,428
3549,Adrien Thomasson,Strasbourg,84,66,8,77,73,31,86,425
3305,Paul Baysse,Bordeaux,90,90,90,61,-,4,90,425
7265,Kephren Thuram,Nice,73,81,46,60,-,90,72,422
3322,Alexander Djiku,Strasbourg,25,90,90,78,63,72,-,418
8026,Raphinha,Rennes,67,90,90,61,18,90,-,416
555,Memphis Depay,Lyon,72,74,32,90,41,16,90,415
3495,Pierrick Capelle,Angers,11,23,74,90,90,79,47,414
3740,Lucas Deaux,Nimes,59,90,83,-,-,90,90,412
7762,Jean-Ricner Bellegarde,Strasbourg,13,86,68,58,48,59,78,410
7012,Gelson Martins,Monaco,84,78,66,1,-,90,90,409
7328,Maxence Caqueret,Lyon,90,90,90,64,-,74,-,408
8327,Bruno Guimarães,Lyon,90,60,58,90,90,16,-,404
8646,Wout Faes,Reims,90,90,41,-,-,90,90,401
668,Idrissa Gueye,Paris Saint Germain,90,90,85,22,-,24,90,401
8657,Jeremy Le Douaron,Brest,82,14,49,61,63,89,43,401
8676,Aníbal Chalá,Dijon,-,17,90,90,62,90,47,396
7913,Lamine Fomba,Nimes,31,-,7,90,90,90,88,396
5611,Martin Terrier,Rennes,90,76,-,90,72,-,65,393
7278,Imran Louza,Nantes,90,47,-,-,87,86,77,387
4849,Sada Thioub,Angers,90,82,16,26,72,70,29,385
5684,Arnaud Nordin,Saint-Etienne,82,53,41,60,75,74,-,385
7746,Hwang Ui-Jo,Bordeaux,77,79,75,84,20,27,22,384
8697,Jonathan Clauss,Lens,-,-,60,78,84,90,72,384
8294,El Bilal Touré,Reims,63,77,85,22,65,71,-,383
3517,Ronael Pierre Gabriel,Brest,90,90,20,-,90,90,-,380
7224,Boulaye Dia,Reims,81,-,90,90,32,82,-,375
7142,Moussa Dembele,Lyon,90,60,12,90,90,8,24,374
83,Kevin Volland,Monaco,-,-,66,90,90,75,48,369
2199,Pablo Sarabia,Paris Saint Germain,90,90,70,9,12,6,90,367
8653,Adrian Grbic,Lorient,85,58,90,85,14,20,15,367
3297,Marquinhos,Paris Saint Germain,-,-,90,90,90,90,-,360
961,Jordan Amavi,Marseille,90,90,-,-,-,90,90,360
7750,Harold Moukoudi,Saint-Etienne,-,-,-,90,90,90,90,360
3552,Marco Verratti,Paris Saint Germain,90,74,-,90,22,84,-,360
6061,Quentin Boisgard,Lorient,85,90,90,15,-,-,78,358
3786,Mathieu Cafaro,Reims,63,61,49,68,-,25,90,356
8023,Mounir Chouiar,Dijon,80,56,-,29,28,83,80,356
7570,Moreto Cassamã,Reims,9,77,64,52,81,-,72,355
536,Dimitri Payet,Marseille,-,80,90,73,90,18,-,351
1513,Mauro Icardi,Paris Saint Germain,-,-,90,90,78,90,-,348
3423,Kylian Mbappe-Lottin,Paris Saint Germain,-,-,-,81,90,90,87,348
5998,Christophe Herelle,Brest,-,-,76,90,90,-,90,346
5228,Renato Sanches,Lille,85,-,-,11,78,90,77,341
152,Julian Draxler,Paris Saint Germain,-,26,90,90,68,66,-,340
3677,Wesley Lautoa,Dijon,90,90,41,24,7,8,80,340
3553,Ángel Di María,Paris Saint Germain,-,90,90,81,78,-,-,339
686,Cesc Fàbregas,Monaco,-,-,90,75,74,66,29,334
5762,Pierre-Yves Hamel,Lorient,5,32,-,75,76,70,75,333
3488,Romain Thomas,Angers,90,90,63,-,-,-,90,333
5661,Jonathan Ikone,Lille,85,80,74,17,26,27,24,333
6762,Yacine Adli,Bordeaux,-,-,27,65,86,86,68,332
6945,Youssouf Fofana,Monaco,90,49,-,90,56,47,-,332
6012,Luiz Araujo,Lille,5,20,16,73,78,63,77,332
5733,Houssem Aouar,Lyon,-,30,43,-,90,90,74,327
7776,Kévin Denkey,Nimes,90,90,59,-,21,63,-,323
5980,Stéphane Bahoken,Angers,-,23,81,75,72,70,-,321
6318,Lionel Carole,Strasbourg,90,67,-,31,90,3,36,317
6238,Ignatius Ganago,Lens,66,71,30,78,57,14,-,316
7178,Valon Berisha,Reims,31,60,26,90,90,19,-,316
2291,Pape Cheikh,Dijon,90,-,49,-,83,82,10,314
7589,Wesley Fofana,Saint-Etienne,90,90,90,-,42,-,-,312
8651,Enzo Le Fée,Lorient,90,58,23,71,49,20,-,311
5635,Faitout Maouassa,Rennes,90,90,90,40,-,-,-,310
8003,Dario Maresic,Reims,-,90,90,38,90,-,-,308
5725,Jordan Marié,Dijon,71,73,49,85,16,-,10,304
4403,Mehdi Abeid,Nantes,-,34,-,87,3,90,90,304
3373,Pablo Martinez,Nimes,90,89,90,-,-,-,33,302
7908,Marshall Munetsi,Reims,90,30,41,50,-,90,-,301
3479,Marcus Coco,Nantes,5,76,-,67,73,15,64,300
7358,Souleyman Doumbia,Angers,70,90,90,-,-,-,47,297
3265,Pablo,Bordeaux,-,-,-,27,90,90,90,297
8655,Mehdi Chahiri,Strasbourg,77,67,28,22,42,59,-,295
5731,Mateo Pavlovic,Angers,-,-,24,90,90,90,-,294
8629,Aurelien Scheidler,Dijon,80,81,-,90,-,16,25,292
5587,Josh Maja,Bordeaux,48,67,15,6,71,63,22,292
5655,Flavien Tait,Rennes,23,-,82,7,18,65,90,285
6861,Anthony Briancon,Nimes,-,-,7,90,90,90,-,277
7729,Julien Faussurier,Brest,90,7,70,90,-,-,18,275
3370,Issiaga Sylla,Lens,7,84,2,90,90,-,-,273
5654,Baptiste Santamaria,Angers,90,90,90,-,-,-,-,270
5803,Fode Toure,Monaco,90,-,90,-,90,-,-,270
2099,Neymar,Paris Saint Germain,-,90,-,-,90,90,-,270
7764,Mamadou Fofana,Metz,-,90,90,-,90,-,-,270
3461,Majeed Waris,Strasbourg,25,41,81,68,48,-,4,267
8004,Dereck Kutesa,Reims,59,61,41,22,25,25,34,267
7397,Arbër Zeneli,Reims,27,29,49,68,25,65,-,263
5978,Dmitri Lienard,Strasbourg,-,4,22,32,42,72,90,262
6380,Anthony Caci,Strasbourg,-,23,90,59,-,87,-,259
7557,Yassin Benrahou,Nimes,59,46,83,-,70,-,-,258
5724,Irvin Cardona,Brest,70,83,14,29,18,-,43,257
6868,Gaetan Paquiez,Nimes,-,-,-,90,70,-,90,250
6881,Thomas Fontaine,Lorient,-,-,-,90,90,70,-,250
7760,Abdoul Kader Bamba,Nantes,90,14,77,23,17,15,13,249
3357,Djibril Sidibe,Monaco,-,90,-,90,-,-,61,241
6947,Samuel Kalu,Bordeaux,13,11,63,6,70,77,-,240
7747,Mama Baldé,Dijon,-,-,-,-,74,74,90,238
8639,Brandon Soppy,Rennes,49,90,8,-,90,-,-,237
8702,Tinotenda Kadewere,Lyon,-,16,58,1,12,82,66,235
728,Lamine Koné,Strasbourg,90,49,-,-,-,-,90,229
8669,Simon Banza,Lens,24,65,-,13,33,76,18,229
5773,Zaydou Youssef,Saint-Etienne,-,17,29,61,48,16,57,228
8632,Enzo Ebosse,Angers,20,-,-,64,10,90,43,227
3721,Romain Del Castillo,Rennes,23,1,8,29,72,25,65,223
6011,Thiago Mendes,Lyon,-,30,-,-,12,90,90,222
8746,Aïmen Moueffek,Saint-Etienne,-,-,82,90,48,-,-,220
1054,Bersant Celina,Dijon,-,-,41,86,62,31,-,220
3463,Romain Philippoteaux,Nimes,90,80,49,-,-,-,-,219
3334,Lassana Coulibaly,Angers,1,1,17,64,43,90,-,216
5621,Frederic Sammaritano,Dijon,19,34,24,61,6,7,65,216
3512,Nolan Roux,Nimes,-,-,7,42,69,27,70,215
8190,Melvin Bard,Lyon,10,-,19,90,5,90,-,214
5774,Clement Michelin,Lens,90,90,30,-,-,-,4,214
6869,Antonin Bobichon,Angers,-,9,66,90,47,-,-,212
8094,Mathis Cherki,Lyon,18,6,19,89,78,1,-,211
6310,Boubakary Soumare,Lille,5,-,90,90,12,-,13,210
7739,Joris Chotard,Montpellier,90,17,12,5,-,8,75,207
7719,Nathanael Mbuku,Reims,-,-,-,-,65,65,75,205
8667,Ismael Boura,Lens,83,6,88,12,6,-,8,203
3314,Franck Honorat,Brest,49,76,-,29,17,10,19,200
5650,Patrick Burner,Nimes,-,-,-,-,20,90,90,200
414,Juan Bernat,Paris Saint Germain,84,87,26,-,-,-,-,197
8186,Nelson Sissoko,Saint-Etienne,-,-,16,-,-,90,90,196
8643,Chrislain Matsima,Monaco,-,-,-,-,16,90,90,196
4804,Abdou Diallo,Paris Saint Germain,16,-,66,-,5,16,90,193
3346,Jonas Martin,Rennes,41,15,90,7,4,11,24,192
6674,Rayan Ait Nouri,Angers,-,-,-,26,80,84,-,190
6314,Joachim Andersen,Lyon,10,90,90,-,-,-,-,190
6862,Florian Miguel,Nimes,8,-,-,90,1,-,90,189
967,Mathieu Debuchy,Saint-Etienne,90,90,8,-,-,-,-,188
7736,Brendan Chardonnet,Brest,80,-,14,1,-,90,-,185
5677,Florent Mollet,Montpellier,42,-,24,15,24,15,63,183
3445,Corentin Jean,Lens,24,19,60,12,16,4,47,182
2674,Thilo Kehrer,Paris Saint Germain,90,90,-,-,-,-,-,180
4811,Jean Eudes Aholou,Strasbourg,-,-,-,-,-,90,90,180
8971,Saturnin Allagbe,Dijon,-,-,-,-,-,90,90,180
5678,Eiji Kawashima,Strasbourg,90,90,-,-,-,-,-,180
5704,Xeka,Lille,49,90,-,-,1,15,24,179
3477,Jimmy Briand,Bordeaux,24,23,15,63,7,27,17,176
943,Massadio Haidara,Lens,-,-,-,-,-,86,90,176
3655,Charles Traore,Nantes,84,-,90,-,-,-,-,174
7730,Jean-Charles Castelletto,Nantes,-,1,-,-,-,76,90,167
5736,Myziane Maolida,Nice,-,-,63,-,1,85,18,167
6239,Junior Sambia,Montpellier,24,22,1,43,66,8,1,165
5752,Alexis Claude Maurice,Nice,90,-,44,-,31,-,-,165
6907,Colin Dagba,Paris Saint Germain,22,3,90,5,-,16,29,165
3463,Romain Philippoteaux,Brest,90,-,-,-,27,-,47,164
6734,Ambroise Oyongo,Montpellier,25,6,-,21,6,15,90,163
3227,Ludovic Baal,Brest,-,90,-,-,-,-,72,162
1248,Leandro Paredes,Paris Saint Germain,-,16,-,-,68,66,10,160
6007,Nicolas Cozza,Montpellier,-,-,-,69,-,-,90,159
8316,Roger Assalé,Dijon,-,-,9,-,90,59,-,158
6878,Youcef Atal,Nice,-,-,89,67,-,-,-,156
5963,Thomas Monconduit,Lorient,-,-,-,20,41,81,12,154
7687,Jean Lucas,Lyon,-,-,32,26,78,-,16,152
8155,Ahmad Toure Ngouyamsa Nounchili,Dijon,90,56,-,-,-,-,-,146
1524,Stevan Jovetic,Monaco,-,12,1,1,63,24,42,143
5769,Habib Diallo,Metz,29,22,74,-,14,-,-,139
7486,Leonardo Balerdi,Marseille,90,-,49,-,-,-,-,139
5623,Lois Diony,Angers,-,-,9,15,18,20,77,139
7850,Henry Onyekuru,Monaco,49,61,24,4,-,-,-,138
6251,Wilfried Kanga,Angers,71,67,-,-,-,-,-,138
1506,Yuto Nagatomo,Marseille,-,-,-,61,77,-,-,138
3772,Maxime Lopez,Marseille,-,71,49,-,5,10,-,135
8312,Kaj Sierhuis,Reims,27,13,-,1,-,8,83,132
6489,Steven Fortes,Lens,-,-,-,90,41,-,-,131
8696,Pape Alassane Gueye,Marseille,7,61,-,18,5,24,14,129
8662,Dan Ndoye,Nice,17,1,10,30,59,5,7,129
6128,Kévin Zohi,Strasbourg,13,23,62,-,11,18,-,127
7511,Sacha Boey,Rennes,34,-,-,-,-,90,-,124
7160,Nemanja Radonjic,Marseille,66,10,-,17,6,23,-,122
8661,Robson Bambu,Nice,32,-,-,-,-,-,90,122
8691,Saidou Sow,Saint-Etienne,-,-,-,-,-,75,46,121
4501,Thierry Ambrose,Metz,18,-,7,28,-,65,-,118
8056,Arnaud Kalimuendo Muinga,Lens,-,74,-,-,-,-,43,117
5620,Romain Amalfitano,Dijon,45,72,-,-,-,-,-,117
8671,Manuel Perez,Lens,-,90,16,-,6,4,-,116
7998,Ngonda Muzinga,Dijon,45,-,-,-,28,-,43,116
3674,Abdoulaye Touré,Nantes,-,-,65,3,-,4,43,115
8652,Stéphane Diarra,Lorient,11,16,49,19,-,20,-,115
7316,Charles Nathan Abi,Saint-Etienne,-,37,74,-,-,-,-,111
8318,Moussa Koné,Nimes,31,44,31,-,-,-,3,109
1256,Kevin Strootman,Marseille,76,19,9,-,-,-,2,106
2897,Aleksandr Golovin,Monaco,90,15,-,-,-,-,-,105
3513,Kévin Monnet-Paquet,Saint-Etienne,18,2,-,12,-,-,72,104
8969,Florentino Luís,Monaco,-,-,-,-,-,43,61,104
1932,Sanjin Prcic,Strasbourg,65,-,-,12,27,-,-,104
7484,Stephy Mavididi,Montpellier,-,5,24,4,24,3,42,102
3576,Maxime Poundje,Bordeaux,77,1,1,-,-,-,23,102
6332,Willem Geubbels,Monaco,6,12,24,15,-,15,29,101
5979,Idriss Saadi,Strasbourg,6,24,9,13,17,31,-,100
7734,Cristian Battocchio,Brest,20,-,67,11,2,-,-,100
7329,Eddy Sylvestre,Nice,1,65,1,30,-,-,-,97
8248,Maxence Rivera,Saint-Etienne,19,17,-,11,15,15,18,95
3962,Anastasios Donis,Reims,-,29,-,-,58,-,7,94
3298,Layvin Kurzawa,Paris Saint Germain,90,3,-,-,-,-,-,93
8688,Warren Tchimbembé,Metz,-,1,-,9,3,6,72,91
3741,Paul Lasne,Brest,-,-,-,-,1,90,-,91
7282,Giulian Biancone,Monaco,-,-,-,-,16,75,-,91
8151,Hianga'a M'Bock,Brest,8,1,41,41,-,-,-,91
8749,Lamine Gueye,Metz,-,1,-,-,-,-,90,91
8647,Thibault De Smet,Reims,-,-,-,-,-,-,90,90
3354,Sébastien Corchia,Nantes,-,-,-,-,-,-,90,90
6880,Edouard Mendy,Rennes,90,-,-,-,-,-,-,90
2072,Sergio Rico,Paris Saint Germain,-,90,-,-,-,-,-,90
6316,Panagiotis Retsos,Saint-Etienne,-,-,-,-,-,-,90,90
1304,Moise Kean,Paris Saint Germain,-,-,-,-,-,-,90,90
3358,Ibrahim Amadou,Angers,-,-,-,-,-,-,90,90
5699,Dalbert,Rennes,-,-,-,-,-,-,90,90
7765,Thomas Delaine,Metz,-,-,90,-,-,-,-,90
7772,Marcin Bulka,Paris Saint Germain,90,-,-,-,-,-,-,90
9038,Aleksandar Radovanovic,Lens,-,-,-,-,-,-,90,90
8641,Radoslaw Majecki,Monaco,-,-,90,-,-,-,-,90
6436,Stanley N'Soki,Nice,-,-,-,-,-,-,90,90
1301,Daniele Rugani,Rennes,-,-,-,-,-,-,90,90
4896,Andrew Gravillon,Lorient,-,-,-,-,-,-,90,90
7749,Rayan Philippe,Dijon,10,9,66,4,-,-,-,89
7365,Lucas Paquetá,Lyon,-,-,-,-,-,-,88,88
8982,Niclas Eliasson,Nimes,-,-,-,-,-,-,88,88
3795,Adrien Hunou,Rennes,-,68,8,-,4,-,8,88
8668,Tony Mauricio,Lens,17,7,16,1,-,16,29,86
8037,Marley Aké,Marseille,24,-,41,11,-,-,10,86
1784,Jérémy Pied,Lille,-,2,84,-,-,-,-,86
8997,Terem Igobor Moffi,Lorient,-,-,-,-,-,-,85,85
6018,Samuel Moutoussamy,Nantes,85,-,-,-,-,-,-,85
1064,Sylvain Marveaux,Lorient,5,4,67,-,-,9,-,85
8703,Sinaly Diomande,Lyon,-,-,-,32,49,1,2,84
8698,Kays Ruiz-Atil,Paris Saint Germain,68,-,-,-,12,-,3,83
6615,Trevoh Chalobah,Lorient,-,-,5,-,-,-,78,83
8372,Lucas Gourna Douath,Saint-Etienne,-,2,16,29,-,2,33,82
3456,Jimmy Cabot,Angers,-,-,-,-,18,20,43,81
8690,Jean-Phillipe Krasso,Saint-Etienne,8,-,-,-,27,-,46,81
7743,Pereira Lage,Angers,80,-,-,-,-,-,-,80
5708,Fernando Marçal,Lyon,80,-,-,-,-,-,-,80
8278,Papa Ndiaga Yade,Metz,18,1,-,19,4,25,12,79
8208,Mihai-Alexandru Dobre,Dijon,10,18,49,-,-,-,1,78
7064,Farid El Melali,Angers,10,67,-,-,-,-,-,77
6148,Michaël Cuisance,Marseille,-,-,-,-,-,-,76,76
8056,Arnaud Kalimuendo Muinga,Paris Saint Germain,74,-,-,-,-,-,-,74
5742,Hugo Magnetti,Brest,-,1,-,-,-,1,71,73
8685,Mohamed Ali-Cho,Angers,-,8,-,15,43,6,-,72
3393,Bouna Sarr,Marseille,-,-,41,29,-,-,-,70
6232,Kalifa Coulibaly,Nantes,69,-,-,-,-,-,-,69
8663,Flavius Daniliuc,Nice,-,-,-,23,7,38,-,68
3638,Hatem Ben Arfa,Bordeaux,-,-,-,-,-,-,68,68
1126,M'Baye Niang,Rennes,67,-,-,-,-,-,-,67
7852,Sidy Sarr,Nimes,5,1,-,61,-,-,-,67
7432,Reinildo,Lille,42,-,-,24,-,-,-,66
3568,Clément Grenier,Rennes,-,-,-,-,-,-,66,66
3309,Valère Germain,Marseille,6,10,16,18,13,-,1,64
