id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,total
3553,Ángel Di María,Paris Saint Germain,-,0,5,3,3,-,-,-,-,3,2,0,3,1,0,2,5,3,2,1,5,0,2,0,-,-,-,-,40
1304,Moise Kean,Paris Saint Germain,-,-,-,-,-,-,4,4,0,2,2,2,4,0,2,4,1,3,2,1,-,-,2,0,2,3,1,-,39
3549,Adrien Thomasson,Strasbourg,1,0,1,3,0,2,2,0,0,3,0,2,2,3,0,3,0,1,2,3,2,1,2,0,2,3,0,1,39
5677,Florent Mollet,Montpellier,0,-,1,2,1,0,0,0,2,1,4,1,2,0,0,2,4,2,1,2,0,-,6,2,1,3,1,1,39
5786,Yoane Wissa,Lorient,2,1,1,2,2,0,5,3,5,2,1,0,0,2,2,1,2,0,0,4,2,0,1,0,0,0,0,1,39
5661,Jonathan Ikone,Lille,1,1,3,0,1,0,2,0,1,2,0,1,1,3,1,2,2,1,0,0,0,0,3,1,2,3,3,4,38
6560,Aurelien Tchouameni,Monaco,3,1,4,1,1,-,3,2,1,1,2,0,0,1,0,3,0,2,1,2,2,3,0,1,2,0,2,0,38
7716,Darío Benedetto,Marseille,2,1,-,3,6,0,0,1,0,4,4,1,2,2,0,4,2,4,0,0,0,0,0,-,-,-,0,-,36
6697,Armand Lauriente,Lorient,-,-,-,-,-,-,0,0,0,3,0,0,3,4,0,2,3,3,2,-,3,3,1,-,1,3,2,3,36
1513,Mauro Icardi,Paris Saint Germain,-,-,4,2,4,2,-,-,-,-,-,0,-,-,-,-,-,-,5,0,5,2,0,4,4,1,-,2,35
6902,Toma Basic,Bordeaux,1,1,0,0,6,4,2,5,0,0,0,1,2,1,0,1,0,2,0,2,0,2,2,2,0,-,-,-,34
8749,Lamine Gueye,Metz,-,0,-,-,-,-,0,0,3,1,4,3,-,-,0,-,2,2,5,4,0,2,2,0,-,1,2,3,34
6500,Romain Perraud,Brest,-,1,2,3,0,1,2,3,2,2,0,2,1,0,0,3,0,0,1,0,4,0,-,2,1,2,0,2,34
3738,Sehrou Guirassy,Rennes,-,1,4,1,2,3,0,0,3,2,1,0,-,-,-,-,-,-,-,-,-,0,2,3,6,4,2,-,34
5611,Martin Terrier,Rennes,1,1,-,5,0,-,1,0,4,2,0,-,-,0,4,2,2,0,3,1,1,1,0,2,0,1,1,-,32
5684,Arnaud Nordin,Saint-Etienne,2,1,1,2,1,1,-,-,-,-,3,0,0,1,4,5,3,2,1,1,1,0,0,0,1,1,1,0,32
8653,Adrian Grbic,Lorient,5,2,1,2,0,1,1,0,1,0,2,0,0,-,2,1,3,0,0,-,3,1,2,-,0,1,0,4,32
7365,Lucas Paquetá,Lyon,-,-,-,-,-,-,1,1,1,1,1,3,1,2,2,3,3,1,0,1,-,1,2,1,2,2,2,-,31
8997,Terem Igobor Moffi,Lorient,-,-,-,-,-,-,3,0,0,4,0,0,0,0,1,2,4,3,4,1,1,2,0,4,1,1,0,0,31
7169,Moses Simon,Nantes,1,2,3,3,1,0,2,1,-,-,-,0,2,6,1,2,0,0,-,-,1,0,3,0,1,0,1,1,31
3638,Hatem Ben Arfa,Bordeaux,-,-,-,-,-,-,0,3,1,5,2,2,3,2,1,1,3,-,-,-,0,1,1,1,4,0,0,1,31
7142,Moussa Dembele,Lyon,7,2,2,3,2,0,2,2,0,2,0,2,0,0,5,0,-,-,-,-,-,-,-,-,-,-,-,-,29
5619,Pierre Lees-Melou,Nice,1,0,1,2,3,1,3,0,3,2,4,-,-,-,-,-,-,-,1,0,0,1,0,2,2,1,2,0,29
3362,Rony Lopes,Nice,-,0,0,2,5,3,1,0,2,1,3,1,-,2,1,0,0,3,-,-,-,0,1,3,1,-,-,-,29
3243,Gaëtan Charbonnier,Brest,0,7,1,2,5,3,1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,-,1,0,0,29
2199,Pablo Sarabia,Paris Saint Germain,0,1,3,0,3,0,6,3,3,-,1,0,-,-,-,-,-,1,2,0,0,0,2,0,0,-,1,3,29
