id,name,team,1,2,3,4,5,6,total
3318,Jean-Louis Leca,Lens,0,0,0,0,0,0,0
1144,Seko Fofana,Lens,-,-,-,0,-,-,0
943,Massadio Haidara,Lens,-,-,-,-,-,0,0
8697,Jonathan Clauss,Lens,-,-,0,0,0,0,0
8655,Mehdi Chahiri,Strasbourg,0,0,0,0,0,0,0
5769,Habib Diallo,Metz,0,0,0,-,0,-,0
5975,Kenny Lala,Strasbourg,0,0,0,0,0,0,0
7762,Jean-Ricner Bellegarde,Strasbourg,0,0,0,0,0,0,0
7551,Mohamed Simakan,Strasbourg,0,0,0,0,0,0,0
6904,Ibrahima Sissoko,Strasbourg,0,0,0,0,0,0,0
6380,Anthony Caci,Strasbourg,-,0,0,0,-,0,0
6318,Lionel Carole,Strasbourg,0,0,-,0,0,0,0
6864,Renaud Ripart,Nimes,0,0,0,0,0,0,0
6128,Kévin Zohi,Strasbourg,0,0,0,-,0,0,0
5979,Idriss Saadi,Strasbourg,0,0,0,0,0,0,0
5974,Bingourou Kamara,Strasbourg,-,-,0,0,0,0,0
4242,Stefan Mitrovic,Strasbourg,0,-,0,0,0,0,0
5678,Eiji Kawashima,Strasbourg,0,0,-,-,-,-,0
4811,Jean Eudes Aholou,Strasbourg,-,-,-,-,-,0,0
3549,Adrien Thomasson,Strasbourg,0,0,0,0,0,0,0
3461,Majeed Waris,Strasbourg,0,0,0,0,0,-,0
3322,Alexander Djiku,Strasbourg,0,0,0,0,0,0,0
1932,Sanjin Prcic,Strasbourg,0,-,-,0,0,-,0
728,Lamine Koné,Strasbourg,0,0,-,-,-,-,0
8318,Moussa Koné,Nimes,0,0,0,-,-,-,0
8664,Facundo Medina,Lens,0,0,0,0,0,0,0
5650,Patrick Burner,Nimes,-,-,-,-,0,0,0
6238,Ignatius Ganago,Lens,0,0,0,0,0,0,0
8749,Lamine Gueye,Metz,-,0,-,-,-,-,0
1720,Didier Ndong,Dijon,0,0,0,0,0,0,0
1455,Alfred Gomis,Dijon,0,0,0,0,0,-,0
7157,Lucas Buades,Nimes,-,-,-,0,-,-,0
8629,Aurelien Scheidler,Dijon,0,0,-,0,-,0,0
7557,Yassin Benrahou,Nimes,0,0,0,-,0,-,0
7774,Haris Duljevic,Nimes,-,0,-,0,-,-,0
7562,Eric Junior Dina Ebimbe,Dijon,0,0,0,0,0,0,0
4883,Bruno Ecuele Manga,Dijon,0,0,0,0,0,0,0
8688,Warren Tchimbembé,Metz,-,0,-,0,0,0,0
5744,Matteo Ahlinvi,Nimes,-,-,-,0,-,-,0
8687,Kiki Kouyate,Metz,-,-,-,-,0,-,0
8686,Cheick Tidiane Sabaly,Metz,0,-,-,-,-,-,0
7852,Sidy Sarr,Nimes,0,0,-,0,-,-,0
8244,Dylan Bronn,Metz,0,0,0,0,0,0,0
7767,John Boye,Metz,0,0,0,0,0,0,0
7765,Thomas Delaine,Metz,-,-,0,-,-,-,0
7763,Fabien Centonze,Metz,0,0,0,0,0,0,0
5984,Alexandre Oukidja,Metz,0,0,0,0,0,0,0
2291,Pape Cheikh,Dijon,0,-,0,-,0,0,0
3677,Wesley Lautoa,Dijon,0,0,0,0,0,0,0
5620,Romain Amalfitano,Dijon,0,0,-,-,-,-,0
5621,Frederic Sammaritano,Dijon,0,0,0,0,0,0,0
8971,Saturnin Allagbe,Dijon,-,-,-,-,-,0,0
8755,Wilitty Younoussa,Dijon,-,-,0,0,-,-,0
8676,Aníbal Chalá,Dijon,-,0,0,0,0,0,0
8316,Roger Assalé,Dijon,-,-,0,-,0,0,0
6860,Sofiane Alakouch,Nimes,-,-,0,-,-,-,0
6861,Anthony Briancon,Nimes,-,-,0,0,0,0,0
8166,Mehdi Zerkane,Bordeaux,0,-,-,-,-,0,0
8155,Ahmad Toure Ngouyamsa Nounchili,Dijon,0,0,-,-,-,-,0
8023,Mounir Chouiar,Dijon,0,0,-,0,0,0,0
7998,Ngonda Muzinga,Dijon,0,-,-,-,0,-,0
6862,Florian Miguel,Nimes,0,-,-,0,0,-,0
6868,Gaetan Paquiez,Nimes,-,-,-,0,0,-,0
7749,Rayan Philippe,Dijon,0,0,0,0,-,-,0
7747,Mama Baldé,Dijon,-,-,-,-,0,0,0
7247,Jonathan Panzo,Dijon,-,0,0,0,0,0,0
5725,Jordan Marié,Dijon,0,0,0,0,0,-,0
5692,Fouad Chafik,Dijon,-,0,0,0,0,0,0
8208,Mihai-Alexandru Dobre,Dijon,0,0,0,-,-,-,0
8372,Lucas Gourna Douath,Saint-Etienne,-,0,0,0,-,0,0
7745,Loris Benito,Bordeaux,-,0,0,0,0,0,0
8639,Brandon Soppy,Rennes,0,0,0,-,0,-,0
2713,Petar Skuletic,Montpellier,0,-,-,-,-,-,0
