id,name,team,1,2,3,4,5,6,7,8,total
2430,Álvaro González,Marseille,-,0.0,0.4838,0.1322,0.1158,0.0,0.0,0.1278,0.8596
536,Dimitri Payet,Marseille,-,0.0,0.6334,0.1322,0.0886,0.0,-,-,0.8542
6310,Boubakary Soumare,Lille,0.0152,-,0.1146,0.4931,0.0,-,0.2272,0.0,0.8501
551,Morgan Schneiderlin,Nice,0.0679,0.026,0.0,0.2056,0.1492,-,0.0,0.3991,0.8478
6061,Quentin Boisgard,Lorient,0.7152,0.0318,0.0772,0.0,-,-,0.0,0.0,0.8242
8026,Raphinha,Rennes,0.0,0.515,0.1223,0.0,0.0,0.1828,-,-,0.8201
6861,Anthony Briancon,Nimes,-,-,0.0251,0.0991,0.1764,0.422,-,0.0678,0.7904
7908,Marshall Munetsi,Reims,0.0905,0.0,0.1058,0.0,-,0.3774,-,0.2082,0.7819
5731,Mateo Pavlovic,Angers,-,-,0.0169,0.3189,0.0174,0.4275,-,-,0.7807
3670,Nicolas Pallois,Nantes,0.0346,0.0,0.075,0.3996,0.0653,0.0608,0.1422,-,0.7775
3322,Alexander Djiku,Strasbourg,0.0548,0.1021,0.4662,0.0194,0.0,0.0361,-,0.0942,0.7728
3346,Jonas Martin,Rennes,0.0182,0.092,0.0115,0.2867,0.2954,0.0,0.0684,-,0.7722
6318,Lionel Carole,Strasbourg,0.2024,0.1123,-,0.4152,0.0284,0.0,0.0,0.0,0.7583
7142,Moussa Dembele,Lyon,0.0414,0.1377,0.0,0.0,0.0,0.0,0.569,0.0,0.7481
3517,Ronael Pierre Gabriel,Brest,0.0427,0.3844,0.0,-,0.3184,0.0,-,-,0.7455
6734,Ambroise Oyongo,Montpellier,0.0,0.0,-,0.7332,0.0,0.0,0.0,0.0092,0.7424
7762,Jean-Ricner Bellegarde,Strasbourg,0.0,0.0705,0.4662,0.0,0.0,0.0,0.0982,0.1047,0.7396
5984,Alexandre Oukidja,Metz,0.0124,0.0712,0.4115,0.0554,0.0,0.1624,0.0,0.0,0.7129
5766,Romain Salin,Rennes,-,0.0266,0.5195,0.152,0.0,0.0136,0.0,-,0.7117
8641,Radoslaw Majecki,Monaco,-,-,0.7105,-,-,-,-,-,0.7105
3486,Vincent Manceau,Angers,-,-,-,-,-,0.0,0.0379,0.6637,0.7016
6863,Téji Savanier,Montpellier,0.0,0.421,0.0661,0.1287,0.028,0.0571,0.0,-,0.7009
6947,Samuel Kalu,Bordeaux,0.0,0.0,0.0,0.0,0.038,0.6625,-,-,0.7005
8314,Yvann Maçon,Saint-Etienne,0.3323,0.0,0.2871,0.0388,0.0,0.035,-,-,0.6932
6560,Aurelien Tchouameni,Monaco,0.1645,0.0,0.1824,0.096,0.1891,-,0.0,0.058,0.69
6238,Ignatius Ganago,Lens,0.0,0.6454,0.0,0.0,0.0408,0.0,-,-,0.6862
5733,Houssem Aouar,Lyon,-,0.0997,0.0187,-,0.0551,0.2761,0.0979,0.1374,0.6849
5774,Clement Michelin,Lens,0.0392,0.6454,0.0,-,-,-,0.0,-,0.6846
8665,Loic Bade,Lens,0.2524,0.0,0.0,-,0.148,0.2803,0.0,-,0.6807
3509,Fabien Lemoine,Lorient,0.0,0.0277,0.0,0.5772,0.0598,0.0,0.0,-,0.6647
3464,Vincent Le Goff,Lorient,0.0,0.0277,0.0419,0.5253,0.0,0.056,-,-,0.6509
6904,Ibrahima Sissoko,Strasbourg,0.0432,0.1021,0.0747,0.0988,0.0,0.146,0.0,0.1842,0.649
8657,Jeremy Le Douaron,Brest,0.0427,0.0249,0.0,0.1485,0.0359,0.0,0.3913,0.0,0.6433
5736,Myziane Maolida,Nice,-,-,0.0,-,0.0,0.5441,0.0992,-,0.6433
3318,Jean-Louis Leca,Lens,0.0,0.0,0.3134,0.1406,0.1862,0.0,0.0,-,0.6402
7562,Eric Junior Dina Ebimbe,Dijon,0.1319,0.0,0.0586,0.0113,0.0398,0.0421,0.3565,0.0,0.6402
4883,Bruno Ecuele Manga,Dijon,0.1295,0.0,0.1057,0.0524,0.218,0.0794,0.0541,0.0,0.6391
7247,Jonathan Panzo,Dijon,-,0.0,0.1057,0.3294,0.0894,0.0583,0.0541,0.0,0.6369
8699,Bandiougou Fadiga,Paris Saint Germain,-,-,0.0,0.0,-,-,-,0.6297,0.6297
3357,Djibril Sidibe,Monaco,-,0.0,-,0.11,-,-,0.2128,0.2965,0.6193
5647,Arnaud Souquet,Montpellier,0.0,0.4635,0.084,0.0,-,0.0689,0.0,0.0,0.6164
3488,Romain Thomas,Angers,0.348,0.0597,0.066,-,-,-,0.0,0.1419,0.6156
6674,Rayan Ait Nouri,Angers,-,-,-,0.1214,0.0,0.4923,-,-,0.6137
5724,Irvin Cardona,Brest,0.0,0.014,0.0686,0.2294,0.0,-,0.2996,0.0,0.6116
4811,Jean Eudes Aholou,Strasbourg,-,-,-,-,-,0.3175,0.2865,0.0,0.604
7589,Wesley Fofana,Saint-Etienne,0.2335,0.0,0.3681,-,0.0,-,-,-,0.6016
6884,Remi Oudin,Bordeaux,0.0,0.0,0.0,0.0,0.2279,0.2558,0.0,0.1115,0.5952
5725,Jordan Marié,Dijon,0.0473,0.099,0.0155,0.0868,0.0,-,0.3454,-,0.594
1304,Moise Kean,Paris Saint Germain,-,-,-,-,-,-,0.5912,0.0,0.5912
7687,Jean Lucas,Lyon,-,-,0.0556,0.1115,0.0,-,0.4194,-,0.5865
8661,Robson Bambu,Nice,0.0679,-,-,-,-,-,0.1193,0.3991,0.5863
5978,Dmitri Lienard,Strasbourg,-,0.0,0.0,0.0289,0.1018,0.1023,0.3418,-,0.5748
5988,Ibrahima Niane,Metz,0.0,0.0,0.4115,0.0524,0.0,0.1067,-,-,0.5706
3362,Rony Lopes,Nice,-,0.0,0.0,0.1235,0.0,0.0473,0.0,0.3991,0.5699
5980,Stéphane Bahoken,Angers,-,0.0,0.0168,0.0947,0.0,0.0454,-,0.4095,0.5664
1932,Sanjin Prcic,Strasbourg,0.0,-,-,0.4152,0.1506,-,-,0.0,0.5658
2291,Pape Cheikh,Dijon,0.1452,-,0.0626,-,0.1887,0.1005,0.0,0.0658,0.5628
7007,Duje Caleta-Car,Marseille,0.0,0.0,0.4686,0.0272,0.0548,0.0,0.0,0.0,0.5506
7767,John Boye,Metz,0.0124,0.0712,0.0699,0.0375,0.2772,0.0814,0.0,0.0,0.5496
7764,Mamadou Fofana,Metz,-,0.0712,0.0405,-,0.4366,-,-,0.0,0.5483
