id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,total
5752,Alexis Claude Maurice,Nice,-,-,-,-,0.3242,0.0,0.1922,0.0,0.0655,0.1427,0.0,0.0,-,-,0.0,0.0443,0.2257,0.018,0.0824,0.0174,0.0953,0.6474,0.7254,0.311,0.0,0.6196,0.1215,0.1208,3.7534
3746,Gaetan Laborde,Montpellier,0.0473,0.3988,0.5724,0.0,0.0293,0.0,0.0886,0.0,1.1371,0.0145,0.0343,0.0704,0.0581,0.0,0.0,0.0,0.0,0.0,0.2111,0.0625,0.3039,0.0,0.0,0.0892,0.0475,0.095,0.0,0.459,3.719
5973,Kenny Tete,Lyon,0.0,0.0454,0.0573,0.0209,0.4944,0.0,0.1301,-,0.2085,0.7529,-,-,-,-,0.0,0.1811,0.1475,0.1064,0.0511,-,-,0.288,0.2318,0.5973,0.3705,-,-,-,3.6832
3265,Pablo,Bordeaux,0.0209,0.0876,0.0947,-,0.398,0.071,0.0939,0.0,0.4307,0.0465,0.0,0.0,-,0.1134,0.0,0.4062,0.027,0.641,0.1572,0.0,0.1153,0.0,0.211,0.0658,0.0436,0.0536,0.5945,-,3.6719
3488,Romain Thomas,Angers,0.1465,0.016,0.7177,0.0,0.0667,0.5011,0.5866,0.1484,0.312,0.0,0.0,0.0,0.0,0.1612,0.0978,0.0609,0.0389,0.0291,0.0,0.1301,0.0366,0.1675,-,0.0417,0.0312,0.3061,0.0744,0.0,3.6705
3694,Joris Gnagnon,Rennes,-,-,-,-,0.0,0.0,0.021,-,0.1996,0.0846,0.1177,0.7551,0.0395,-,0.0,-,0.1347,0.0,0.0,0.0655,0.4267,-,0.0886,-,0.0,0.6219,0.5023,0.5724,3.6296
6863,Téji Savanier,Montpellier,-,-,-,-,-,-,-,-,-,0.0,0.0815,0.057,0.0,0.4818,0.1762,0.0655,0.0,0.1665,0.4596,0.0,0.4179,0.0,0.188,0.1463,0.1425,0.4397,0.1908,0.5815,3.5948
3743,Lucas Tousart,Lyon,0.194,0.7243,0.0945,0.0,0.3394,0.0,0.0968,-,0.2337,0.3272,0.1667,0.0252,-,0.05,0.0504,0.0938,0.0541,0.0,0.1092,0.0,-,0.3914,0.2462,0.1199,-,0.0856,0.068,0.0926,3.563
7745,Loris Benito,Bordeaux,0.0,0.1183,0.1164,0.1282,-,-,0.1155,0.0,0.4307,0.062,0.0888,0.125,0.3747,0.1388,0.0,-,0.027,0.8667,0.0291,0.0,0.0104,-,0.211,0.4653,0.0206,0.0536,-,0.176,3.5581
3696,Morgan Sanson,Marseille,0.0,0.0769,0.0,0.0343,0.348,0.1458,0.1251,0.0,0.0331,-,0.0,0.1079,0.0488,0.21,0.6718,0.0197,0.1232,0.0201,0.2208,0.0427,0.0401,0.0,0.2898,0.077,0.671,0.023,0.0459,0.18,3.555
3118,Damien Le Tallec,Montpellier,0.0,0.3988,0.4499,0.0,0.0,0.0635,0.0,0.0685,0.1331,0.0,0.2444,0.0,0.0,0.413,0.4769,0.0472,0.0,0.1665,0.1521,0.0,0.0,0.0,0.1053,0.1674,0.095,0.0,0.1124,0.459,3.553
2782,Moussa Doumbia,Reims,0.4229,0.0316,0.1209,0.0909,0.2482,0.3784,0.0877,0.2149,0.8435,0.0577,0.0,0.0,-,0.16,0.1233,0.0,0.0,0.0576,0.0216,0.0,0.1801,0.0625,-,0.0,0.3332,0.0,0.0741,0.0,3.5091
3729,Hassane Kamara,Reims,0.3047,0.0652,-,-,0.107,-,0.0,-,0.0,0.0,-,0.3625,0.1509,0.1097,0.5663,0.0,0.4154,0.1571,0.0,0.0,0.0,0.0144,0.0624,0.0,0.0127,0.0147,0.3588,0.7958,3.4976
5635,Faitout Maouassa,Rennes,0.0,0.1786,0.0,0.0,0.2126,-,-,0.0,0.0995,0.1746,0.1362,-,-,0.0841,0.195,0.0,0.0502,-,0.0211,0.0,0.0,0.17,0.0847,0.143,0.0,0.2781,0.6247,1.0447,3.4971
