id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,total
8025,Kasper Dolberg,Nice,-,-,-,-,0.3942,0.5016,0.0,0.3624,0.0229,0.4093,-,0.1414,0.9386,0.32,0.7411,0.1353,0.0355,0.3237,0.0204,0.116,0.8437,1.1979,0.5528,0.4739,0.5072,1.6101,0.0,1.0981,10.7461
8026,Raphinha,Rennes,-,-,-,-,0.0692,0.1645,0.1916,0.2395,0.2206,-,0.8904,1.0708,0.3416,0.8375,0.8558,1.1469,0.1345,0.2027,0.2555,0.1036,1.1844,1.0215,0.0176,-,0.0898,0.8151,0.6486,0.0638,10.5655
5619,Pierre Lees-Melou,Nice,-,0.4957,0.5851,0.0548,0.4447,0.2356,0.0465,0.089,0.0229,0.154,-,0.0935,0.9583,0.4241,1.0472,0.568,0.333,0.2321,0.291,0.1376,0.7846,0.7622,0.8388,0.1369,0.6473,0.3045,0.2149,0.2806,10.1829
3243,Gaëtan Charbonnier,Brest,1.0948,0.2471,0.4237,0.4402,0.1521,0.8503,0.1882,0.3055,0.5441,0.0,1.1844,-,0.1696,0.2356,0.0886,0.2015,0.0,0.3709,-,1.1582,0.1118,0.5744,0.0847,0.2435,1.0897,0.047,0.229,0.0,10.0349
5661,Jonathan Ikone,Lille,0.0689,0.1262,1.2291,0.0769,0.1637,0.6087,0.3717,0.1404,0.7584,0.0241,0.2042,0.0806,0.1926,0.0,0.3053,0.7963,0.7332,0.1987,0.3518,0.1509,0.1339,0.0,0.7244,0.1815,0.573,0.344,0.8563,0.4968,9.8916
3781,Denis Bouanga,Saint-Etienne,0.0943,0.9665,0.3734,0.1237,0.6008,0.3336,0.0896,0.7143,0.5549,0.0227,0.1751,1.2605,0.5026,0.2608,0.0875,0.3092,0.2316,0.3551,-,-,0.0806,0.3702,0.2325,0.4869,0.5056,0.5051,0.1776,0.3985,9.8132
3696,Morgan Sanson,Marseille,0.3265,0.092,0.4249,0.5101,0.3734,0.2826,0.4411,0.0167,0.0843,-,0.0,0.1498,0.1586,0.21,1.6018,0.3913,0.725,0.6905,0.969,0.0427,0.0401,0.0,0.4048,0.4309,0.671,0.3822,0.1006,0.2216,9.7415
7142,Moussa Dembele,Lyon,0.2713,0.1906,0.1171,-,0.9868,0.2227,0.5612,0.0516,0.1086,0.7729,0.4504,0.5224,0.6586,0.1216,0.0504,0.1056,0.1874,0.108,0.1827,1.0522,0.7494,0.3069,0.016,0.5973,0.0186,0.3001,0.448,0.2174,9.3758
5733,Houssem Aouar,Lyon,0.1627,0.7146,0.2218,0.1494,1.0319,0.1823,-,0.167,0.2999,0.3338,0.3788,0.6174,0.1162,-,-,0.1586,0.5813,0.0978,0.1496,1.7201,0.2881,0.4552,0.0145,0.6223,0.0,0.1566,0.1174,0.5916,9.3289
7278,Imran Louza,Nantes,-,0.1033,0.9318,0.207,0.0759,0.3233,-,0.0561,0.5379,-,-,0.2257,0.6339,0.1522,1.0245,0.1923,0.1932,0.5345,0.0855,0.4581,0.0828,0.3969,1.0559,0.3535,0.4331,0.6706,0.0309,0.5573,9.3162
5622,Júlio Tavares,Dijon,0.5903,0.7209,-,-,-,0.8591,0.085,1.253,0.2291,0.1465,0.5569,0.0769,0.3053,0.144,0.1557,-,-,0.0684,0.2635,0.6695,0.339,0.53,0.4204,0.5026,0.1839,0.4802,0.0264,0.1413,8.7479
7773,Zinedine Ferhat,Nimes,0.2778,0.2727,1.6484,0.9899,0.0,0.5028,0.1664,0.1101,0.4462,-,-,0.1419,0.2999,0.1453,0.059,0.0669,0.2926,0.4972,0.0168,0.1105,0.4081,0.7333,0.0,0.3285,0.1573,0.1821,0.6445,0.1501,8.6483
7760,Abdoul Kader Bamba,Nantes,0.0,0.0171,0.7255,0.1255,0.0152,0.0,0.044,0.118,0.5379,0.0162,0.6782,0.0297,0.0,0.0655,0.7681,0.1015,0.1161,0.4697,-,0.8936,0.0,0.4161,1.4481,0.2529,0.4295,0.6465,0.0135,0.7188,8.6472
7747,Mama Baldé,Dijon,0.1861,0.6849,0.1082,0.6285,0.4682,-,0.1081,0.7369,-,-,0.5725,0.0168,-,0.3247,0.1465,0.5085,0.0,0.3437,0.5191,0.5686,0.0656,0.4518,0.362,0.1095,0.5116,0.9833,0.0236,0.1499,8.5786
5769,Habib Diallo,Metz,0.1458,0.8887,0.0837,0.1264,0.4033,0.8669,0.3313,0.112,0.1205,0.367,0.3416,0.8833,0.0101,0.015,0.3639,0.2705,0.1622,0.0981,1.0641,0.1743,0.817,0.2235,0.3494,0.1067,0.1546,0.0755,-,-,8.5554
3393,Bouna Sarr,Marseille,0.1967,0.0488,0.0429,0.5962,0.2818,0.1755,0.6889,0.2603,0.1158,0.0867,0.3992,0.2423,0.0488,0.1821,2.0306,0.4857,0.256,0.0,0.1198,0.0199,-,0.1069,0.0,0.1398,0.671,0.0756,0.8774,0.1669,8.3156
3721,Romain Del Castillo,Rennes,-,0.5829,0.0,0.0,-,0.1258,0.0852,-,-,-,0.2462,0.9203,0.1321,0.8724,0.6637,0.1748,0.3225,0.1416,0.1244,-,-,0.1427,0.138,0.2952,0.0,1.3596,0.8339,0.7967,7.958
3239,Hamari Traore,Rennes,0.2259,0.776,0.1261,0.0,0.2981,0.3358,0.1091,0.2227,0.305,0.1875,0.1981,1.1473,0.0742,0.8343,0.195,0.1424,0.4343,0.2367,0.1033,0.0545,-,0.026,0.1928,0.1924,0.0,1.1539,0.114,0.2634,7.9488
3429,Tiemoué Bakayoko,Monaco,-,-,-,-,0.1186,0.4876,0.0531,1.6071,0.072,0.1606,0.8224,-,-,0.6254,1.0752,0.4684,0.1036,0.568,0.0554,0.0505,0.0458,0.0,-,-,0.2562,0.1455,0.1669,1.0179,7.9002
7224,Boulaye Dia,Reims,1.2732,0.109,0.2739,0.7606,0.3552,0.4381,0.1814,0.135,1.012,0.1502,0.0338,0.5825,-,0.2615,0.6099,0.4188,0.0,-,0.0607,0.2405,-,0.1573,0.1937,0.1154,0.043,0.0616,0.3769,-,7.8442
5724,Irvin Cardona,Brest,-,-,0.0,0.2969,-,-,-,-,0.4888,0.0504,-,0.0794,0.4267,0.3011,0.5875,1.2482,0.1746,0.8019,0.1112,1.0761,0.4364,0.1227,0.1506,0.2057,0.8287,0.0,0.3711,0.0,7.758
1126,M&#039;Baye Niang,Rennes,0.1171,0.4917,0.1078,0.0696,-,0.207,0.1035,0.1941,0.2578,0.1104,0.2061,0.8764,0.0834,0.1241,0.0,1.1261,0.37,0.3062,0.0345,0.0237,0.6957,0.1688,0.2334,0.2245,0.0667,0.8913,0.6527,-,7.7426
3244,Nicolas de Preville,Bordeaux,0.0209,0.1881,0.1343,0.3836,0.7368,-,-,0.0243,0.4478,-,0.1061,0.4867,0.4373,0.1501,0.0,1.1963,0.0415,0.3308,0.0459,0.0,0.071,0.6767,0.5569,0.0294,0.9125,0.0128,0.6329,-,7.6227
1210,Keita,Monaco,-,0.3805,-,0.0,0.3758,0.5176,-,0.3715,0.0,0.0,0.0,0.6266,-,0.0,0.528,1.3392,0.0772,1.0397,0.5586,0.1643,-,0.2122,0.0,0.3935,0.807,-,0.1972,-,7.5889
3769,Gil Dias,Monaco,-,0.3709,0.3497,0.801,-,0.0859,0.1262,-,-,0.1919,0.8224,0.9375,1.0228,0.5197,-,1.0425,0.0924,1.1622,-,-,0.0179,-,-,-,-,-,-,-,7.543
6232,Kalifa Coulibaly,Nantes,0.0612,0.1119,0.9845,0.4014,0.0759,0.5059,0.1158,0.174,0.9719,0.2847,1.1561,0.0,0.0227,1.2356,0.6888,-,0.0612,0.3533,0.1185,-,-,-,-,-,0.0753,-,0.0,0.0589,7.4576
5228,Renato Sanches,Lille,-,-,-,0.1404,0.0693,0.0893,0.6074,-,-,-,-,-,-,0.0951,0.6177,0.5207,0.7257,0.2117,0.4009,0.048,0.0981,0.0777,0.7194,0.5669,0.5199,0.7898,0.2685,0.8505,7.417
3475,Ludovic Blas,Nantes,-,-,-,-,0.0,0.3112,0.044,0.118,0.2897,0.2179,0.1122,0.0,0.6212,0.1177,0.7435,0.1616,0.5023,0.4201,0.0933,0.9504,0.1355,0.481,0.4288,0.1111,0.1179,0.5499,0.0214,0.8555,7.4042
2549,Gaël Kakuta,Amiens,-,0.1239,0.0258,0.139,0.0942,0.2184,0.2898,0.0295,1.4884,0.211,0.2122,0.4581,0.3755,0.0,0.6389,0.4536,0.1413,-,-,-,0.1654,0.0281,0.036,0.0789,1.0517,0.0141,0.3841,0.6747,7.3326
4801,Rachid Alioui,Angers,0.5903,0.0847,0.6484,0.2474,0.4794,0.5606,0.6696,0.2786,0.3744,0.291,0.0,0.0566,0.0571,0.3587,0.0,0.2124,0.1004,0.2125,0.3826,0.0645,0.0277,0.7368,0.0835,0.2543,0.0,0.5087,0.046,0.0,7.3262
5677,Florent Mollet,Montpellier,-,-,0.0138,0.1027,0.1154,0.0635,0.123,0.1081,1.2385,0.0599,0.1067,0.1506,-,0.0,0.5161,0.1657,0.0,0.8263,1.013,0.1625,0.4374,0.0316,0.3835,0.214,0.2414,0.0,0.4374,0.7531,7.2642
6011,Thiago Mendes,Lyon,0.203,0.5845,0.5085,0.0918,-,0.181,0.1457,0.2979,0.0,0.593,0.2449,0.5661,0.6509,0.2022,-,0.1786,0.3448,-,0.1583,0.6646,0.2112,0.3434,0.2306,0.0949,0.663,-,-,-,7.1589
690,Loïc Remy,Lille,-,0.0,0.1246,-,-,-,0.4562,0.0,1.4258,0.06,0.3134,0.0,0.1586,0.3195,-,-,-,-,0.0,0.048,0.0581,0.0552,0.5171,0.0622,0.6533,1.1306,1.193,0.5802,7.1558
2782,Moussa Doumbia,Reims,0.7275,0.1164,0.1209,0.8616,0.3358,0.4759,0.0877,0.3213,0.9887,0.1388,0.2808,0.0475,-,0.1893,0.1233,0.0611,0.0628,0.0941,0.0216,0.0134,0.3136,0.1284,-,0.0478,0.4251,0.045,0.3886,0.7121,7.1291
6872,Mehmet Zeki Çelik,Lille,0.4176,0.019,0.9084,0.1404,-,0.1803,0.5924,-,0.3769,-,0.0822,0.0,0.1889,0.0556,-,0.5096,0.6541,0.1223,0.0492,-,0.1168,0.0552,0.5462,0.2695,0.9037,0.1682,0.5288,0.2245,7.1098
686,Cesc Fàbregas,Monaco,0.0461,-,-,-,0.0,0.0,0.9575,1.0105,0.5807,1.4474,0.0,-,-,-,0.528,1.1815,0.0772,-,0.4881,0.0828,0.0179,-,0.0152,0.0,-,0.0,-,0.6655,7.0984
3738,Sehrou Guirassy,Amiens,0.2925,0.8458,0.3771,0.019,0.1386,0.7174,0.931,-,0.1869,0.4224,0.4697,0.1193,0.0807,0.1128,-,0.0,-,-,0.0,0.0,0.0753,0.4952,0.0983,0.1636,1.3851,0.0141,-,0.1478,7.0926
3795,Adrien Hunou,Rennes,-,-,-,0.0,0.0,0.3225,0.1916,0.1632,0.0,0.35,0.563,0.1402,0.1031,0.8985,0.8523,0.1177,0.2274,0.0514,0.0849,0.3326,0.1254,0.3196,0.1752,-,-,0.5939,0.098,1.3164,7.0269
3749,Jonathan Bamba,Lille,0.325,0.0919,1.1274,0.1433,0.209,0.2066,-,0.2728,0.475,0.0404,0.0,0.0768,0.0808,-,0.2946,0.0214,0.3679,0.1628,0.0624,0.032,0.1318,0.0777,0.219,0.7289,0.4662,0.4177,0.4261,0.5658,7.0233
5752,Alexis Claude Maurice,Nice,-,-,-,-,0.3444,0.0,0.3382,0.3616,0.0655,0.3186,0.2271,0.0503,-,-,0.0,0.0443,0.4691,0.4887,0.1377,0.2052,0.4221,0.9095,0.7254,0.4495,0.0756,0.7504,0.2664,0.3635,7.0131
3223,Benjamin André,Lille,0.39,0.1109,0.9577,0.0297,0.2312,0.1283,0.1041,0.136,0.889,-,0.3072,0.0904,0.1496,0.0693,0.0585,0.5471,0.2715,0.1287,0.4009,0.032,0.0272,0.0552,0.5725,0.2788,-,0.4207,0.1589,0.3632,6.9086
4768,Wylan Cyprien,Nice,0.3439,0.1205,0.5716,0.1008,0.8735,0.7115,0.1457,0.0429,0.094,0.0719,-,0.1047,0.6463,0.0873,0.4402,0.5253,0.3772,0.1465,0.2707,0.1376,0.9442,-,-,-,-,-,-,-,6.7563
695,Bertrand Traoré,Lyon,0.2194,0.0723,0.4958,0.0,0.624,0.0,0.5967,0.239,-,0.1735,-,0.183,0.7421,0.1241,-,-,1.1346,0.3178,0.1945,0.1312,0.0956,0.0,0.0429,0.0,0.7987,-,0.2433,0.2553,6.6838
3674,Abdoulaye Touré,Nantes,0.1225,0.0298,0.2079,0.2426,0.0152,0.1112,0.1158,0.0561,0.7301,0.0903,0.239,0.0,0.492,0.0889,0.8803,-,0.5278,0.3588,0.1424,0.4128,0.0929,0.4161,0.0,0.0,0.4563,0.0241,0.0,0.7859,6.6388
7151,Thomas Foket,Reims,0.3808,0.154,0.1209,0.7833,0.1455,0.6407,0.555,0.1275,0.2801,0.3913,0.0242,0.0966,0.1048,0.2768,0.1469,0.0169,0.4147,0.1475,0.0824,0.0791,0.0387,0.1046,0.073,-,0.3148,0.047,0.0974,0.9764,6.6209
4403,Mehdi Abeid,Nantes,-,0.0651,0.7157,0.2266,0.0152,0.057,0.1307,0.027,0.7894,0.2174,0.2555,0.0,-,-,0.1681,0.1169,0.0419,0.1323,0.0846,0.603,0.0734,0.0,1.3892,0.1937,0.1663,0.5058,0.0135,0.4612,6.4495
7359,Eduardo Camavinga,Rennes,0.0968,0.7385,0.0176,0.047,0.2165,0.017,0.021,0.1868,0.0388,0.2296,0.2653,0.1869,-,0.3737,0.0181,0.595,0.5761,0.2517,0.111,0.1036,0.8727,0.3196,0.1394,-,-,0.3158,0.5051,0.1977,6.4413
3673,Valentin Rongier,Marseille,-,0.1371,-,-,0.0,0.0,0.1056,0.2173,0.0777,0.057,0.315,0.3326,0.1155,0.4253,1.6311,0.6668,0.6461,0.285,0.2526,0.0753,0.1696,0.1236,0.3505,-,0.0809,0.0873,0.0755,0.2028,6.4302
6884,Remi Oudin,Reims,0.1371,0.0282,0.3422,0.8788,0.3552,0.4864,0.2197,0.4002,1.0357,0.3042,0.0,0.2924,0.1509,0.3723,0.0,0.6539,0.66,0.0899,-,-,-,-,-,-,-,-,-,-,6.4071
5654,Baptiste Santamaria,Angers,0.0406,0.091,1.1326,0.0722,0.5978,0.098,0.2189,0.109,0.3923,0.1539,0.485,0.0686,0.0159,0.3883,0.1139,0.0609,0.0569,0.4367,0.2861,0.1105,0.1033,0.1737,0.312,0.3541,0.0455,0.3508,0.0903,0.0205,6.3793
5722,Ibrahim Sangare,Toulouse,0.1539,0.7922,0.0654,-,0.6244,0.1798,0.0,0.1437,0.1132,0.2013,0.2303,-,0.051,0.5917,0.0,0.4387,0.3818,0.1523,0.0237,0.1089,0.2037,0.1513,0.0683,1.0645,0.2885,0.1251,0.2012,-,6.3549
3495,Pierrick Capelle,Angers,0.6977,0.1266,1.1469,0.7505,0.0804,0.3676,0.0748,0.0615,0.321,0.5758,0.06,-,-,0.0995,0.1792,0.553,0.0257,0.3357,0.0,0.2213,0.0668,0.0746,0.2099,0.0805,-,0.029,0.1094,-,6.2474
4773,Benjamin Bourigeaud,Rennes,-,0.7417,0.1078,0.0293,0.1296,0.3113,0.0,0.0367,0.4132,0.0975,0.4396,0.2712,-,0.3495,0.3034,0.1935,0.304,0.1871,0.1383,0.0655,-,0.0547,0.1744,0.0671,0.0667,0.6756,0.7988,0.2762,6.2327
3278,Maxwel Cornet,Lyon,0.1121,-,0.0225,0.0,0.0,-,0.3424,0.152,-,0.368,0.1104,0.1086,0.1653,0.0,0.5007,0.2196,-,0.0,0.1625,1.4408,0.1815,0.3914,0.0589,-,0.8951,0.1732,-,0.8103,6.2153
3259,Adam Ounas,Nice,-,-,-,0.0342,0.1881,0.5117,0.2238,-,-,-,-,-,0.5074,0.5898,0.1429,-,0.4846,0.1518,-,0.0215,0.7172,0.0938,-,-,0.5191,1.144,0.2938,0.5364,6.1601
3799,Wesley Said,Toulouse,-,0.0,0.5635,0.0156,0.8359,0.1545,0.0129,0.2707,0.46,0.0,-,-,0.0,0.0577,0.0,0.0,1.0265,0.0859,-,-,0.0282,0.2856,0.0967,1.0815,0.088,0.0627,0.0957,0.9088,6.1304
1720,Didier Ndong,Dijon,0.2023,0.5138,0.0117,0.0,0.0631,0.2241,0.1495,0.859,0.1592,0.1894,0.4353,0.5161,0.1396,0.2366,0.0,-,0.0,0.0328,0.4999,0.1567,0.1175,0.0,0.0906,0.4055,0.6009,0.1968,0.1116,0.1405,6.0525
5676,Opa Nguette,Metz,0.1417,1.2099,0.0594,0.1204,0.1111,0.708,0.1043,0.2132,0.0469,0.0,0.0607,0.8855,0.0,0.0,0.1146,0.2572,-,0.1248,0.1625,0.0393,0.1602,0.7115,-,0.0744,0.1722,0.0133,0.0,0.5586,6.0497
3490,Thomas Mangani,Angers,0.5286,0.1393,1.1724,0.1179,0.1069,0.5481,-,0.1949,0.0178,0.294,0.6251,0.0669,0.0406,0.6167,0.124,0.1515,0.1246,0.2083,0.2939,0.2479,0.0391,0.2136,-,0.036,0.0144,-,-,0.126,6.0485
7737,Efthymios Koulouris,Toulouse,0.7426,1.1645,0.0,0.9276,0.0,0.1608,0.0129,0.3704,0.1653,0.1658,0.2942,0.1995,0.051,0.0529,0.0122,-,0.7154,0.0189,0.0707,0.2246,0.0135,0.3593,0.1534,-,-,-,0.0522,0.104,6.0317
7484,Stephy Mavididi,Dijon,-,-,-,0.5585,0.1112,0.6783,0.0414,0.6454,0.7278,0.3262,0.1401,0.0,0.4165,-,0.0,0.2956,0.0,0.0,0.0,0.1697,0.339,0.418,0.0,0.936,0.0,0.0895,0.0771,0.0515,6.0218
2387,Danilo,Nice,-,-,-,-,-,-,-,0.0,0.0,0.0887,0.0,0.0186,1.0038,-,-,-,-,-,0.0824,0.116,1.0639,0.7335,0.7254,0.0259,0.6632,0.6806,0.0945,0.6848,5.9813
834,José Fonte,Lille,0.5531,0.0,1.3469,0.1107,0.123,0.0165,-,0.1559,0.3804,0.0404,0.0,-,0.1467,0.0429,0.3533,0.0,0.4891,0.0913,0.3518,-,0.0,0.0552,0.4906,0.2788,0.1217,0.6902,0.1087,0.0,5.9472
464,Max Gradel,Toulouse,0.1783,0.519,0.6289,0.423,0.1453,0.0881,0.081,0.515,0.4965,0.243,0.2624,0.1661,0.0096,0.0728,0.0,0.3721,0.3782,-,-,-,-,-,-,-,0.4735,0.0983,0.2304,0.5307,5.9122
3713,Samuel Grandsir,Brest,0.5977,0.1907,0.0,0.0,0.11,1.2404,0.0778,0.1519,0.095,0.0,0.3165,0.251,0.3179,0.1344,0.0,-,0.0,-,0.1467,-,0.1481,0.0183,0.7983,-,0.333,0.4069,0.2833,0.2821,5.9
3463,Romain Philippoteaux,Nimes,0.0,0.0174,1.195,0.6363,0.0629,1.1535,0.0129,0.6547,0.0486,0.0245,0.0614,0.427,0.1331,0.1611,-,0.0159,0.139,0.1389,0.0535,0.0632,0.0481,0.1499,0.0596,0.5373,0.0511,0.0,0.0263,0.0,5.8712
5789,Boubacar Kamara,Marseille,0.2098,0.1618,0.0,0.4486,0.1527,0.1303,-,-,-,0.057,0.0549,0.1893,0.0488,0.3094,0.4205,0.0312,0.034,0.5047,0.1971,0.0427,-,0.0505,0.1492,0.0779,0.671,0.3915,1.2606,0.1669,5.7604
6264,Mathieu Dossevi,Toulouse,0.2176,0.6533,0.5635,0.2781,0.0,0.0678,0.0522,0.155,0.0609,0.4047,0.5587,0.1567,0.0833,0.5971,0.0,0.4667,0.3535,0.0242,0.0,0.016,0.0675,0.3892,0.1149,-,0.3849,0.0,0.0829,-,5.7487
1800,Kamil Glik,Monaco,0.3288,0.3148,0.2449,0.0586,0.2244,0.0,-,1.3988,0.0506,0.0424,0.0516,0.3995,0.6328,-,0.0203,0.7178,0.0772,0.0,0.0,0.1882,0.0,-,0.1059,-,0.0771,-,0.243,0.525,5.7017
7160,Nemanja Radonjic,Marseille,0.0,0.0,-,-,0.0,0.0618,0.083,0.2311,0.2302,0.4965,-,0.0,-,0.3492,0.5528,0.6024,0.7868,0.7995,0.7059,0.028,0.1514,0.1201,0.4048,0.077,0.0,-,-,-,5.6805
6019,Angelo Fulgini,Angers,-,-,-,-,-,0.1964,0.1652,0.0677,-,-,0.9362,0.1042,0.0406,-,0.213,0.0094,0.1488,0.3823,0.8492,0.5872,0.0366,0.3785,0.2541,0.1236,0.0312,0.5283,0.1912,0.4169,5.6606
3344,Casimir Ninga,Angers,-,0.0472,0.0668,1.7394,-,0.9136,0.8634,0.0944,0.4166,0.0652,0.9762,0.0259,0.0,0.1495,-,-,-,-,-,-,-,0.0,0.0,0.0445,0.1861,-,-,-,5.5888
3309,Valère Germain,Marseille,0.0445,0.1058,0.0,0.0,0.8148,0.5038,0.4246,0.074,0.0779,0.057,0.1452,-,0.0,0.9219,0.1457,-,0.0746,0.4356,-,0.0,0.0,0.0,0.2898,0.0,0.5901,0.4163,0.0755,0.2969,5.494
3729,Hassane Kamara,Reims,0.3047,0.0867,-,-,0.107,-,0.4264,-,0.0249,0.0719,-,0.3724,0.2172,0.1684,0.6253,0.1126,0.4154,0.1571,0.0,0.0,0.195,0.0484,0.1534,0.0,0.0127,0.0275,0.9735,0.9624,5.4629
148,Dante,Nice,0.366,0.0,0.0167,-,-,-,-,-,0.0426,0.0398,0.0,0.0186,0.6139,0.2958,0.6211,-,0.0178,0.1398,0.2153,0.1196,0.7542,0.7477,0.7254,0.3369,-,0.0986,0.2434,0.0456,5.4588
6897,Juan Ferney Otero,Amiens,0.1,-,-,-,0.1121,0.6541,0.9253,0.3927,0.4435,0.3667,-,0.4818,0.0994,0.0,0.5321,-,-,-,-,0.0136,-,0.0,0.0392,0.1636,0.8088,0.0141,0.3048,-,5.4518
5611,Martin Terrier,Lyon,-,0.6458,0.0,0.2335,0.9942,-,0.5945,0.2414,0.0,0.2268,0.0,-,0.0719,0.1965,0.0,0.2459,-,0.0858,0.12,0.3661,0.0483,-,0.0,0.1656,0.0,0.1154,0.8055,0.2553,5.4125
555,Memphis Depay,Lyon,0.1866,1.1615,0.486,0.3158,-,0.2519,0.1172,0.4304,0.251,-,0.2664,1.1418,-,-,-,0.1876,0.612,0.0,-,-,-,-,-,-,-,-,-,-,5.4082
6487,John Mendoza,Amiens,-,-,-,-,-,-,0.9937,0.88,0.6299,0.4654,0.7364,0.5242,0.1603,0.1128,0.5822,-,0.0,0.1173,0.0596,0.0,-,-,0.096,0.0,-,-,-,-,5.3578
3743,Lucas Tousart,Lyon,0.2195,0.7243,0.144,0.0,0.4118,0.0,0.4203,-,0.2337,0.3979,0.3401,0.1082,-,0.05,0.0666,0.1058,0.0713,0.0526,0.1333,0.0,-,0.3914,0.2566,0.1199,-,0.1382,0.8031,0.0926,5.2812
4849,Sada Thioub,Angers,-,-,-,0.0,0.0,0.795,-,0.1865,0.0178,-,0.06,0.061,0.085,0.2208,0.1401,0.6339,0.0,0.3232,0.4245,0.4046,0.0869,0.2,0.1427,0.3659,0.1826,0.3853,0.1263,0.4374,5.2795
8023,Mounir Chouiar,Dijon,-,-,-,-,0.3572,0.3011,0.1947,-,0.0134,0.0605,0.5082,0.5752,0.4972,0.2165,0.0,0.0324,0.0,0.0,0.5094,0.2787,0.0519,-,0.4385,0.4284,0.806,0.0,-,-,5.2693
5613,Gabriel,Lille,-,-,1.3948,0.1107,0.2107,0.1491,0.4758,0.0774,-,0.0241,0.0,0.0,0.2707,0.0127,0.2439,0.1321,0.1519,0.1109,0.4009,0.0429,0.0587,0.0552,0.4186,0.3444,-,0.3189,0.1968,0.0564,5.2576
7743,Pereira Lage,Angers,0.7697,0.0721,0.6333,0.0,0.0667,0.7132,0.7678,0.0,0.0465,0.5265,0.0981,0.0165,0.0,0.5651,0.0537,0.0,0.1231,0.1068,-,-,0.0366,0.2998,0.0805,0.0863,0.1937,0.0,0.0,-,5.256
3542,Damien Da Silva,Rennes,0.2259,0.4158,0.0183,0.0182,0.0672,-,0.0,0.1074,-,0.275,0.2339,0.7102,0.0507,0.0918,0.0449,0.074,0.087,0.2139,0.0,0.0402,-,0.026,0.1271,0.2702,0.0,1.3747,0.0873,0.6743,5.234
6060,Otávio,Bordeaux,-,0.1455,0.1164,0.2774,0.924,0.167,0.2853,0.0,0.1102,0.0772,0.1313,0.1716,0.4195,-,0.0,1.0593,0.027,0.307,0.1488,0.0,0.0445,0.0379,-,0.4453,0.0607,0.0536,0.0756,0.1169,5.202
