id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,total
4849,Sada Thioub,Angers,-,-,-,0,0,1,-,1,0,-,1,2,1,2,1,1,0,1,1,2,1,3,2,3,0,0,0,2,25
3475,Ludovic Blas,Nantes,-,-,-,-,0,0,0,0,2,0,3,0,2,0,2,1,2,1,1,3,2,0,2,0,1,1,0,1,24
3746,Gaetan Laborde,Montpellier,1,1,4,0,0,1,0,0,2,0,1,0,0,0,1,1,0,0,1,2,0,0,2,0,1,0,5,1,24
5769,Habib Diallo,Metz,1,1,0,0,0,2,1,1,0,0,2,1,0,1,2,1,1,0,1,1,1,3,1,1,1,1,-,-,24
7756,Yusuf Yazici,Lille,1,1,2,0,-,0,0,0,2,2,5,3,4,1,2,0,0,0,1,-,-,-,-,-,-,-,-,-,24
668,Idrissa Gueye,Paris Saint Germain,-,-,1,0,1,4,-,3,3,-,-,1,0,1,0,0,-,-,0,0,1,0,1,3,1,1,2,-,23
5733,Houssem Aouar,Lyon,0,3,1,2,1,1,-,0,0,2,0,2,1,-,-,0,1,0,0,3,2,0,1,2,0,0,1,0,23
686,Cesc Fàbregas,Monaco,1,-,-,-,0,0,4,4,2,3,0,-,-,-,1,2,0,-,1,1,1,-,2,1,-,0,-,0,23
6902,Toma Basic,Bordeaux,0,0,-,-,-,-,-,-,0,-,-,0,-,4,-,1,-,-,3,2,2,1,0,2,1,3,4,-,23
7743,Pereira Lage,Angers,3,0,1,0,0,4,1,1,2,1,2,0,1,4,0,0,1,0,-,-,1,0,0,0,0,0,0,-,22
3463,Romain Philippoteaux,Nimes,0,0,2,1,1,1,1,2,3,3,2,1,0,1,-,0,0,0,1,1,0,0,1,0,0,0,1,0,22
7763,Fabien Centonze,Metz,0,1,0,2,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,2,4,0,2,1,1,1,22
7747,Mama Baldé,Dijon,2,3,1,1,2,-,0,1,-,-,1,0,-,1,1,2,0,0,1,3,0,0,2,0,0,1,0,0,22
5692,Fouad Chafik,Dijon,1,1,-,-,0,0,2,2,-,-,2,1,-,1,2,1,0,1,1,0,1,3,0,-,-,2,-,1,22
6011,Thiago Mendes,Lyon,4,1,1,0,-,0,0,1,0,2,0,1,0,1,-,1,2,-,4,0,1,3,0,0,0,-,-,-,22
3275,Jordan Ferri,Montpellier,8,2,3,1,2,0,-,-,-,1,-,-,-,-,-,-,-,-,-,0,2,0,0,1,1,0,1,0,22
3721,Romain Del Castillo,Rennes,-,1,0,0,-,1,0,-,-,-,0,2,1,2,2,0,1,1,2,-,-,1,1,1,0,3,2,1,22
5757,Farid Boulaya,Metz,1,2,0,2,-,1,-,-,1,1,2,1,0,1,0,-,-,-,3,1,-,-,0,1,0,-,3,2,22
7762,Jean-Ricner Bellegarde,Strasbourg,0,1,2,0,0,2,2,0,0,1,0,0,3,0,0,0,-,-,-,4,0,0,1,0,0,1,4,-,21
7151,Thomas Foket,Reims,0,2,0,0,0,0,3,1,0,1,0,2,1,2,4,0,0,1,1,0,0,0,0,-,0,0,1,2,21
7142,Moussa Dembele,Lyon,1,0,1,-,1,2,0,1,0,1,2,1,0,0,0,0,1,1,3,2,0,1,1,0,0,1,1,0,21
6884,Remi Oudin,Reims,1,0,4,1,1,1,0,3,3,3,0,2,1,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,21
5322,Victor Osimhen,Lille,1,0,1,1,1,2,2,0,1,0,0,0,2,-,3,1,0,0,0,0,0,0,2,0,0,1,2,1,21
5676,Opa Nguette,Metz,1,2,1,1,2,2,1,1,0,0,1,1,0,0,0,2,-,0,0,0,2,1,-,0,1,0,0,1,20
7716,Darío Benedetto,Marseille,0,0,1,0,0,2,1,2,2,0,0,1,0,1,4,0,-,0,1,0,2,1,0,-,0,1,1,0,20
6864,Renaud Ripart,Nimes,0,0,0,5,0,1,2,0,2,0,2,3,1,0,0,1,0,0,1,0,-,-,-,-,0,2,0,0,20
5621,Frederic Sammaritano,Dijon,1,4,3,2,-,-,-,-,-,0,-,-,-,2,-,-,-,-,-,-,-,3,-,-,-,0,1,4,20
3713,Samuel Grandsir,Brest,1,0,0,0,1,4,0,0,1,0,0,1,1,0,0,-,0,-,1,-,0,0,3,-,2,0,2,3,20
5752,Alexis Claude Maurice,Nice,-,-,-,-,0,0,1,0,0,0,0,2,-,-,0,1,2,1,2,0,2,3,0,0,1,3,0,2,20
6762,Yacine Adli,Bordeaux,-,-,-,1,3,5,2,0,0,3,0,-,-,0,0,2,0,0,1,-,0,0,0,1,0,0,-,1,19
734,Wahbi Khazri,Saint-Etienne,2,1,2,2,2,0,2,1,0,1,1,-,0,-,-,-,-,-,-,2,1,1,1,-,-,-,-,-,19
7557,Yassin Benrahou,Nimes,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,-,4,3,0,1,3,1,2,1,19
5680,Thomas Meunier,Paris Saint Germain,0,0,-,-,-,2,1,4,-,2,-,-,-,0,1,0,4,1,2,-,1,0,0,1,-,-,-,-,19
7734,Cristian Battocchio,Brest,0,1,0,1,0,0,0,-,1,0,0,-,-,-,1,1,1,0,1,0,2,0,1,3,0,2,2,2,19
2199,Pablo Sarabia,Paris Saint Germain,0,1,1,1,0,-,2,1,3,0,0,-,0,-,0,1,-,0,0,0,-,2,2,1,-,0,4,-,19
4801,Rachid Alioui,Angers,1,1,0,2,1,1,1,1,2,2,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,18
5724,Irvin Cardona,Brest,-,-,0,1,-,-,-,-,0,0,-,0,2,0,0,3,0,3,2,3,0,3,0,0,1,0,0,0,18
5777,Arnaud Lusamba,Nice,-,0,2,2,-,3,-,2,0,-,6,-,-,0,1,1,-,-,-,-,-,-,-,0,0,0,0,1,18
3772,Maxime Lopez,Marseille,-,0,0,0,2,4,2,-,1,3,0,1,1,0,0,0,0,-,1,0,2,-,0,0,-,0,0,1,18
6006,Ruben Aguilar,Monaco,1,1,-,-,1,1,-,0,0,1,-,1,-,0,3,0,1,3,0,-,0,-,0,-,2,2,-,1,18
3781,Denis Bouanga,Saint-Etienne,0,1,1,0,1,0,1,0,0,0,1,2,0,1,0,1,0,0,-,-,0,1,1,2,1,0,1,3,18
3477,Jimmy Briand,Bordeaux,1,0,0,1,2,2,2,0,0,2,0,0,1,-,-,-,0,0,2,0,1,1,1,0,2,-,-,-,18
5655,Flavien Tait,Rennes,1,-,-,-,-,0,-,1,0,-,-,-,0,-,0,0,-,0,0,1,4,0,1,3,1,-,1,5,18
5803,Fode Toure,Monaco,0,0,3,3,1,-,1,2,0,-,-,0,0,-,0,-,-,-,1,0,0,1,1,0,0,0,2,2,17
3561,Romain Hamouma,Saint-Etienne,2,1,2,-,0,0,1,0,-,-,3,0,1,-,-,4,0,-,-,-,-,1,2,-,-,-,-,-,17
3674,Abdoulaye Touré,Nantes,1,0,2,2,0,0,0,1,0,1,0,0,0,0,0,-,2,0,1,1,0,1,0,0,5,0,0,0,17
7745,Loris Benito,Bordeaux,0,0,2,1,-,-,1,0,0,1,0,0,3,1,0,-,0,0,0,0,1,-,0,2,1,3,-,1,17
464,Max Gradel,Toulouse,0,1,1,1,1,2,1,1,3,0,0,2,0,0,0,0,1,-,-,-,-,-,-,-,2,1,0,0,17
7755,Domagoj Bradaric,Lille,1,0,2,2,0,0,1,-,2,0,-,-,-,-,0,0,3,1,1,1,-,-,-,-,-,2,0,1,17
7737,Efthymios Koulouris,Toulouse,1,2,0,0,0,0,0,0,3,0,1,2,0,0,0,-,0,1,3,1,0,1,1,-,-,-,0,1,17
3446,Yoann Court,Brest,1,1,1,0,1,5,0,0,2,-,3,0,3,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,17
6061,Quentin Boisgard,Toulouse,0,1,-,1,-,0,0,-,-,-,1,-,1,1,1,0,-,0,1,3,0,1,1,0,-,0,5,0,17
3741,Paul Lasne,Brest,-,2,0,0,0,-,0,2,-,1,4,0,-,-,0,0,1,2,1,0,-,-,-,1,1,1,0,-,16
1720,Didier Ndong,Dijon,2,0,0,0,1,0,2,0,0,1,0,0,0,1,0,-,0,0,1,2,0,0,0,1,2,2,0,1,16
6905,Ludovic Ajorque,Strasbourg,0,0,-,0,0,1,0,0,1,1,1,0,4,0,2,0,1,0,0,0,1,0,0,2,0,2,0,-,16
5611,Martin Terrier,Lyon,-,0,0,1,2,-,2,1,0,0,0,-,0,2,0,1,-,2,0,0,0,-,0,1,0,2,1,1,16
6500,Romain Perraud,Brest,0,0,0,0,1,0,2,0,0,-,-,-,1,1,0,-,-,-,-,0,1,1,-,1,1,2,3,2,16
3740,Lucas Deaux,Nimes,-,-,1,2,0,0,1,2,1,-,-,-,0,0,1,-,-,-,1,0,0,4,0,-,-,-,1,1,15
3223,Benjamin André,Lille,0,1,0,0,3,0,0,1,0,-,0,1,1,1,0,1,0,3,0,0,0,0,1,0,-,1,0,1,15
6872,Mehmet Zeki Çelik,Lille,2,0,2,0,-,0,0,-,0,-,2,0,0,1,-,1,1,1,0,-,1,0,1,1,1,1,0,0,15
3592,Steven Moreira,Toulouse,0,0,1,1,2,-,1,1,2,-,1,-,-,0,-,-,-,0,1,-,0,0,2,0,3,-,-,-,15
3738,Sehrou Guirassy,Amiens,1,1,1,0,2,1,0,-,1,1,0,0,1,1,-,0,-,-,0,1,1,0,0,0,1,1,-,1,15
3786,Mathieu Cafaro,Reims,-,-,-,-,1,2,1,1,-,1,1,0,2,4,-,0,1,1,-,-,-,-,0,-,-,-,-,-,15
6464,Adrien Silva,Monaco,-,-,0,0,0,1,0,0,1,0,0,0,1,-,0,0,2,3,0,1,1,1,1,0,-,3,-,-,15
1270,Haitam Aleesami,Amiens,0,1,0,0,1,0,1,1,1,2,2,1,0,0,1,0,-,0,-,-,0,-,-,-,2,0,0,1,14
6904,Ibrahima Sissoko,Strasbourg,-,0,-,0,0,0,1,1,2,1,0,0,1,1,-,0,0,1,0,1,2,2,0,0,-,1,0,-,14
414,Juan Bernat,Paris Saint Germain,1,0,1,1,-,2,0,0,2,-,0,1,-,2,-,0,0,1,0,-,-,-,-,-,1,1,1,-,14
3227,Ludovic Baal,Brest,-,0,-,-,-,-,-,-,-,1,0,6,-,-,-,0,0,0,3,3,-,-,1,0,-,-,-,-,14
92,Hiroki Sakai,Marseille,1,1,1,1,-,-,0,3,1,1,0,0,-,2,2,0,1,0,0,-,0,0,-,0,0,-,-,0,14
7160,Nemanja Radonjic,Marseille,0,0,-,-,0,0,0,1,2,1,-,0,-,1,1,1,1,3,2,1,0,0,0,0,0,-,-,-,14
6318,Lionel Carole,Strasbourg,3,-,0,2,0,0,1,0,-,0,-,-,-,0,-,2,-,1,0,1,1,0,1,1,-,-,1,-,14
6862,Florian Miguel,Nimes,1,1,0,1,1,1,0,0,0,-,0,1,-,1,0,0,2,1,0,1,1,1,0,1,0,0,-,-,14
3795,Adrien Hunou,Rennes,-,-,-,0,0,1,1,0,0,1,0,1,0,0,2,1,2,0,1,0,1,0,2,-,-,0,0,1,14
3393,Bouna Sarr,Marseille,0,0,2,0,1,0,2,2,0,0,1,1,0,0,0,0,1,0,0,0,-,1,0,1,1,0,1,0,14
3769,Gil Dias,Monaco,-,1,0,0,-,1,1,-,-,0,2,2,1,2,-,2,0,0,-,-,1,-,-,-,-,-,-,-,13
5635,Faitout Maouassa,Rennes,0,0,0,0,1,-,-,0,2,2,2,-,-,0,0,0,0,-,0,0,0,2,2,0,0,2,0,0,13
3337,Hilton,Montpellier,0,1,1,2,0,1,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,13
5736,Myziane Maolida,Nice,1,-,-,-,0,-,-,0,0,1,0,-,0,0,3,4,-,0,0,0,1,-,-,2,0,0,-,1,13
3314,Franck Honorat,Saint-Etienne,-,-,-,-,-,-,-,-,-,-,-,-,3,0,-,1,1,-,-,0,0,1,1,1,1,2,2,-,13
6238,Ignatius Ganago,Nice,3,0,1,0,0,0,0,0,0,1,0,0,0,1,-,0,2,1,-,1,0,0,2,0,0,1,0,0,13
3412,Léo Dubois,Lyon,0,0,1,1,0,1,-,2,0,-,3,2,1,0,0,-,-,-,-,-,-,-,-,-,-,0,1,1,13
3486,Vincent Manceau,Angers,0,1,-,1,0,2,1,-,0,1,0,0,0,-,-,1,1,0,0,0,0,2,1,1,0,1,-,-,13
3309,Valère Germain,Marseille,0,0,0,0,2,0,0,0,0,0,1,-,0,2,1,-,1,1,-,0,0,0,0,0,1,2,0,2,13
5767,Fousseni Diabate,Amiens,-,-,-,-,0,1,0,-,1,0,2,-,-,-,1,1,0,2,2,0,0,0,0,1,2,0,0,0,13
5654,Baptiste Santamaria,Angers,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,2,1,0,0,2,1,0,0,0,1,0,13
6232,Kalifa Coulibaly,Nantes,2,1,1,1,0,1,0,3,0,1,0,0,1,1,0,-,1,0,0,-,-,-,-,-,0,-,0,0,13
6734,Ambroise Oyongo,Montpellier,-,1,0,1,2,0,1,-,2,0,2,1,0,1,0,-,0,1,0,0,0,1,0,-,-,0,-,-,13
6380,Anthony Caci,Strasbourg,-,-,-,-,-,-,-,-,-,0,3,0,2,3,1,-,1,-,3,-,-,-,-,-,-,-,-,-,13
967,Mathieu Debuchy,Saint-Etienne,1,1,0,0,1,3,1,0,-,-,0,2,0,-,-,1,0,1,0,-,0,1,0,-,-,1,0,0,13
5708,Fernando Marçal,Lyon,-,-,-,-,-,-,-,2,0,3,-,-,-,0,-,-,-,-,-,1,3,0,-,0,2,0,1,-,12
5947,Mihailo Ristic,Montpellier,1,1,0,0,0,0,1,1,0,-,-,-,0,-,0,2,-,1,-,-,-,-,0,1,1,-,2,1,12
5973,Kenny Tete,Lyon,0,0,0,0,0,0,2,-,2,0,-,-,-,-,0,1,4,1,1,-,-,0,1,0,0,-,-,-,12
8025,Kasper Dolberg,Nice,-,-,-,-,1,1,0,1,0,2,-,2,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,12
3568,Clément Grenier,Rennes,3,2,0,1,1,-,0,0,2,1,-,-,2,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,12
5647,Arnaud Souquet,Montpellier,1,0,1,0,0,0,0,-,-,0,1,1,0,0,1,1,0,1,3,0,2,0,0,0,0,0,-,-,12
5620,Romain Amalfitano,Dijon,2,0,1,0,0,1,0,-,0,0,-,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,12
5686,Digbo Maiga,Metz,0,0,-,0,1,0,1,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,2,1,0,-,0,1,12
6012,Luiz Araujo,Lille,-,-,-,2,1,1,-,2,1,0,-,0,0,2,0,-,0,0,0,0,1,0,0,1,0,0,1,-,12
3566,Christophe Jallet,Amiens,0,0,0,5,3,0,-,-,-,-,-,-,-,2,0,-,-,-,0,0,-,-,-,-,0,-,2,-,12
6882,Ghislain Konan,Reims,0,-,0,0,-,1,0,1,3,0,0,-,-,-,-,-,-,-,0,1,3,0,-,0,-,-,1,2,12
6310,Boubakary Soumare,Lille,0,0,-,0,2,2,0,0,0,0,1,0,1,0,-,0,0,1,1,2,2,-,-,-,-,-,-,0,12
3673,Valentin Rongier,Nantes,1,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,12
152,Julian Draxler,Paris Saint Germain,0,1,-,-,-,-,-,-,-,-,-,0,4,1,0,-,-,-,-,0,-,-,0,1,3,-,2,-,12
3799,Wesley Said,Toulouse,-,0,0,0,1,0,0,0,1,0,-,-,0,0,0,0,1,0,-,-,0,2,0,3,1,0,1,2,12
3391,Jacques-Alaixys Romao,Reims,1,0,0,2,0,3,-,0,0,2,1,0,0,0,0,-,1,-,0,-,0,1,-,0,0,-,1,0,12
3729,Hassane Kamara,Reims,0,0,-,-,0,-,1,-,1,0,-,1,1,1,0,1,1,0,0,0,1,0,3,0,1,0,0,0,12
1256,Kevin Strootman,Marseille,0,0,0,0,2,3,1,1,-,1,1,0,0,0,1,0,0,0,-,0,0,0,0,0,0,0,-,2,12
3344,Casimir Ninga,Angers,-,1,0,0,-,1,4,1,1,0,2,1,0,0,-,-,-,-,-,-,-,0,0,1,0,-,-,-,12
3399,Youssouf Sabaly,Bordeaux,-,1,-,-,-,-,-,-,-,-,-,-,-,-,0,3,1,-,-,0,-,1,1,2,1,1,1,0,12
961,Jordan Amavi,Marseille,1,0,1,1,1,0,0,0,-,0,0,0,0,-,1,2,0,2,0,0,1,1,0,0,0,0,1,0,12
7765,Thomas Delaine,Metz,1,2,0,0,0,1,1,1,1,-,-,-,0,-,-,2,0,-,-,-,-,0,1,1,-,-,1,-,12
7774,Haris Duljevic,Nimes,1,3,0,2,-,-,-,-,-,0,0,1,1,1,2,-,0,0,-,0,-,-,0,-,-,-,-,-,11
6000,Tristan Dingome,Reims,2,0,0,0,-,-,-,-,-,-,-,-,-,-,0,1,1,0,-,1,0,1,0,-,-,0,3,2,11
