id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,total
5661,Jonathan Ikone,Lille,0.0689,0.1262,0.6494,0.0,0.0243,0.5921,0.0,0.0291,0.3912,0.0,0.1153,0.0806,0.1926,0.0,0.0312,0.3704,0.1556,0.8357,0.0,0.0656,0.0581,0.0,0.0489,0.0,0.0537,0.1094,0.1589,0.1355,4.2927
7737,Efthymios Koulouris,Toulouse,0.694,0.4172,0.0,0.9502,0.0,0.0,0.0129,0.0825,0.0759,0.1658,0.2637,0.5732,0.0,0.0529,0.0122,-,0.3902,0.0189,0.0129,0.1275,0.0,0.1582,0.0943,-,-,-,0.0522,0.0799,4.2346
5619,Pierre Lees-Melou,Nice,-,0.4151,0.0,0.0,0.4241,0.1264,0.0,0.1399,0.0,0.0628,-,0.0552,0.5147,0.3629,0.0438,0.3985,0.0618,0.0649,0.0382,0.0,0.2056,0.0511,0.4762,0.0,0.4785,0.1458,0.0158,0.1484,4.2297
3696,Morgan Sanson,Marseille,0.0177,0.0151,0.4249,0.0,0.0254,0.0988,0.0,0.023,0.0512,-,0.0,0.1365,0.0,0.0,0.8417,0.4444,0.4406,0.6704,0.4397,0.0,0.0,0.0117,0.0,0.0144,0.0809,0.3591,0.0547,0.0286,4.1788
7773,Zinedine Ferhat,Nimes,0.0,0.0574,0.335,0.7876,0.0,0.2136,0.0625,0.081,0.0537,-,-,0.0,0.1141,0.0996,0.0406,0.0669,0.1638,0.1002,0.5271,0.0561,0.3601,0.0412,0.0,0.2061,0.2284,0.0,0.5408,0.0207,4.1565
3580,Alexandre Mendy,Brest,-,-,-,-,0.0,0.3775,0.0561,0.0621,-,0.0,0.1635,0.1961,0.0,0.0,0.0433,0.6254,0.0266,0.343,0.0,0.2665,0.1351,0.1849,0.5007,-,-,-,0.1271,0.8339,3.9418
7746,Hwang Ui-Jo,Bordeaux,0.5299,0.0,0.1772,0.063,0.0288,0.0553,-,0.0586,0.0712,0.0617,0.0,0.0259,0.0,0.113,-,-,0.0,0.0445,-,0.0,0.1019,0.1853,0.6747,0.6285,0.5169,0.4446,0.07,0.0826,3.9336
2199,Pablo Sarabia,Paris Saint Germain,0.4648,0.083,0.7023,0.099,0.0292,-,0.0,0.0709,0.3529,0.3351,0.0,-,0.1015,-,0.0,0.1892,-,0.0245,0.0,0.4071,-,0.1134,0.3648,0.1364,-,0.0,0.4358,-,3.9099
3475,Ludovic Blas,Nantes,-,-,-,-,0.0,0.2623,0.0,0.0,0.099,0.1007,0.0,0.0,0.5248,0.0744,0.6774,0.0604,0.1072,0.378,0.0806,0.4608,0.0348,0.4954,0.2637,0.0217,0.0804,0.0,0.0214,0.0907,3.8337
695,Bertrand Traoré,Lyon,0.0441,0.0723,0.0,0.0,0.1296,0.0,0.1037,0.1611,-,0.0658,-,0.0,0.1778,0.1295,-,-,0.8946,0.3178,0.1226,0.1445,0.0956,0.0,0.0429,0.0,0.7987,-,0.1259,0.2553,3.6818
734,Wahbi Khazri,Saint-Etienne,0.1298,0.1678,0.0313,0.1321,0.0713,0.0,0.1645,0.0,0.0,0.0,0.2098,-,0.0071,-,-,-,-,-,-,0.1031,1.6372,0.8178,0.141,-,-,-,-,-,3.6128
7160,Nemanja Radonjic,Marseille,0.0,0.0,-,-,0.0,0.0,0.0512,0.1073,0.0334,0.473,-,0.0,-,0.1909,0.0925,0.4857,0.4311,0.4846,0.4731,0.0,0.1514,0.1201,0.4048,0.077,0.0,-,-,-,3.5761
2897,Aleksandr Golovin,Monaco,-,0.0563,0.01,0.0831,0.0438,0.0832,0.6662,0.0557,0.3641,-,0.0232,0.2559,0.4191,0.0,0.1413,0.017,0.0322,0.0262,0.2061,0.0692,0.0279,0.0,0.0,0.047,0.4948,-,0.0674,0.3038,3.4935
5587,Josh Maja,Bordeaux,0.0,0.1074,0.0,0.1092,0.0133,0.0201,0.0,-,-,0.3728,0.0888,0.0,0.0469,0.0606,0.1444,0.879,0.1166,0.0,-,-,-,-,0.0,-,0.0,0.0,0.9801,0.5316,3.4708
