id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,total
3064,Hulk,Zenit St. Petersburg,4,5,1,4,1,3,3,4,6,4,5,2,8,4,6,-,4,0,1,0,5,6,6,4,3,3,6,8,3,-,109
2970,Igor Portnyagin,Rubin Kazan,-,-,0,2,5,0,5,0,4,4,5,-,4,4,5,1,2,3,4,6,2,3,2,2,1,3,1,2,-,1,71
2884,Roman Eremenko,CSKA Moscow,-,-,-,-,-,3,4,1,3,2,2,3,2,1,2,5,3,1,3,2,3,8,3,3,1,2,3,5,3,2,70
2815,Quincy Promes,Spartak Moscow,-,-,0,4,3,0,2,0,2,1,1,0,6,2,1,2,3,5,2,3,2,2,2,5,3,4,2,0,4,6,67
4556,Ailton,FK Akhmat,5,6,1,4,1,6,0,3,2,6,3,2,4,1,2,4,3,0,0,1,0,0,4,0,1,1,2,1,1,1,65
2886,Bibras Natcho,CSKA Moscow,-,-,-,2,2,4,3,4,2,0,6,5,1,-,4,6,1,1,2,2,0,3,2,2,1,4,3,1,1,2,64
2883,Zoran Tosic,CSKA Moscow,5,4,3,4,2,3,2,1,3,1,0,0,1,0,3,1,2,-,3,2,1,4,3,1,-,-,4,2,3,4,62
2856,Maciej Rybus,FK Akhmat,3,2,1,4,3,2,2,2,1,-,2,3,0,4,1,2,1,4,3,1,3,7,2,1,1,2,-,-,2,1,60
1681,Ahmed Musa,CSKA Moscow,3,0,0,1,4,3,2,6,4,3,1,2,3,0,2,1,3,3,1,2,0,2,1,2,0,2,1,5,2,1,60
3186,Mathieu Valbuena,Dinamo Moscow,-,3,2,3,2,2,2,-,-,5,3,2,1,1,3,4,3,1,3,4,1,-,-,2,1,1,3,1,4,2,59
813,Salomón Rondón,Zenit St. Petersburg,4,6,5,1,1,1,2,6,3,1,-,-,1,3,0,2,4,5,2,0,-,1,1,0,2,0,1,-,3,3,58
3060,Mauricio,FK Akhmat,2,0,2,1,1,3,2,2,3,4,2,3,0,2,3,3,3,1,1,2,-,0,2,-,2,2,1,2,1,6,56
2925,Fedor Smolov,Ural,-,-,-,-,-,-,2,3,3,2,0,0,-,1,3,2,2,1,4,2,1,5,4,1,3,3,5,5,3,-,55
3066,Aleksandr Kokorin,Dinamo Moscow,4,2,1,1,4,4,1,1,1,3,0,1,2,0,-,-,2,3,1,0,0,3,1,5,1,2,5,3,2,-,53
