id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,total
2884,Roman Eremenko,CSKA Moscow,-,-,-,-,-,0.7441,0.0751,0.4648,0.7991,1.5403,0.0568,0.0546,0.1574,0.0314,0.9919,0.6018,0.0645,0.1445,0.4685,0.6898,0.293,0.2395,0.5471,0.1208,0.1283,0.0644,0.4477,1.1544,0.0731,0.2212,10.1741
3080,Danny,Zenit St. Petersburg,0.538,1.7861,0.5475,0.1637,1.1859,0.1922,0.4102,0.0,0.0737,0.0358,0.3895,0.1224,0.1403,0.0442,0.0,0.0,0.0,0.1491,-,0.229,0.3235,0.0239,0.023,0.491,0.5523,0.075,0.1059,0.7376,-,1.1409,9.4807
3059,Axel Witsel,Zenit St. Petersburg,0.773,1.9634,0.4706,0.2877,0.4537,0.0973,0.0217,-,0.0109,0.0,0.7219,0.0551,0.1725,0.0442,0.0,0.0188,0.0916,0.1696,0.094,0.229,0.1797,0.0802,-,0.0,0.0689,0.2856,0.6927,0.7087,0.0834,1.1458,8.92
2968,Magomed Ozdoev,Rubin Kazan,0.0,0.0,0.4421,0.1365,0.4632,0.1252,0.8924,0.3425,0.1738,0.7822,0.1068,0.2226,0.0671,0.9157,1.042,0.0,0.4683,0.0,0.1055,0.0395,0.0536,0.756,-,0.1976,0.0341,0.3097,0.3533,0.0274,0.0,0.4302,8.4873
2886,Bibras Natcho,CSKA Moscow,-,-,-,0.0445,0.4655,0.0917,0.2753,0.2007,0.6434,1.4707,0.0,0.0708,0.2239,-,1.1506,0.0,0.0645,0.0,0.115,1.0414,0.3857,0.2173,0.5195,0.0898,0.3129,0.02,0.444,0.239,0.0874,0.1158,8.2894
2963,Oleg Kuzmin,Rubin Kazan,0.0354,0.1053,0.1157,0.0289,0.3619,0.7454,-,0.3425,0.1164,0.1245,0.0195,0.3423,0.1795,0.3644,0.6645,-,0.1381,0.1298,0.0781,0.2357,0.4402,0.5924,0.6054,0.0138,0.0693,-,0.6954,0.0648,0.3147,0.3164,7.2403
1944,William Vainqueur,Dinamo Moscow,0.8416,0.0873,-,0.595,1.0692,0.1902,0.0879,0.5117,0.0,0.0642,0.0,0.5925,-,-,0.0394,0.0429,0.2848,0.0,0.0,0.4954,0.1864,0.0849,0.0225,0.6318,0.0397,0.2038,0.324,0.0,0.6363,0.0835,7.115
2821,Dmitri Kombarov,Spartak Moscow,0.6357,0.2621,0.0228,0.0926,0.8801,0.069,0.0196,-,0.1237,-,-,0.3404,0.1034,0.9728,0.011,0.6332,0.4597,0.1772,0.0605,-,0.0,0.1908,0.0,0.2089,0.3713,0.0161,1.134,0.0245,0.2141,-,7.0235
2882,Pontus Wernbloom,CSKA Moscow,0.2854,0.5936,0.0794,0.0,0.2439,0.6094,0.3058,0.1692,-,0.8898,0.0227,0.0644,0.069,0.3242,-,-,0.0121,0.0335,0.0209,-,0.0756,0.1085,0.3673,0.3378,0.4278,0.5132,-,0.6954,0.5434,0.1006,6.8929
4590,Kim Källström,Spartak Moscow,0.7411,0.1334,0.0437,0.0926,0.7003,0.0,0.3552,0.2716,0.0,0.0456,0.0301,0.0,0.2237,0.0756,0.4013,-,0.5197,0.0925,-,0.1854,0.0437,0.081,0.0435,1.6199,0.3789,0.0389,0.6135,0.0245,0.0,0.1028,6.8585
2881,Alan Dzagoev,CSKA Moscow,-,-,-,0.0489,0.0693,0.1841,0.0627,0.2007,0.1255,1.5043,0.0568,0.0764,0.1503,0.6494,1.0964,-,0.0106,0.1633,0.4154,0.4308,-,-,-,-,-,0.6593,0.3101,0.1036,0.0959,0.1522,6.566
3060,Mauricio,FK Akhmat,0.217,0.0821,0.911,0.1137,0.1482,0.2172,0.0224,0.3264,0.6483,0.2356,0.0866,0.539,0.6405,0.0,0.4172,0.0259,0.0133,0.021,0.3396,0.0,-,0.0261,0.0642,-,0.1547,0.5681,0.1915,0.1508,0.1058,0.0307,6.2969
3147,Georgi Milanov,CSKA Moscow,0.6172,0.0873,0.5083,0.0229,0.1983,0.7876,0.5995,0.1603,0.1949,0.0,0.0,0.0,0.0,0.0314,0.8226,0.075,0.0,0.0,0.195,0.6114,0.1529,0.1921,-,0.279,0.0,0.0,0.5054,0.0,-,0.0813,6.1224
2878,Sergei Ignashevich,CSKA Moscow,0.3469,0.2879,0.2316,0.0445,0.3458,0.0774,0.2123,0.131,0.1528,0.5347,0.0542,0.0403,0.0,0.0337,0.497,0.1351,0.071,0.0,0.4191,0.6505,0.3184,0.2011,0.2177,0.1454,0.5165,0.0271,0.1006,0.0,0.0247,0.0607,5.878
2923,Odil Ahmedov,FC Krasnodar,-,0.0405,0.1287,0.2285,0.0552,0.0,0.0768,0.0,0.0969,0.0898,0.0448,0.1117,0.3276,0.3536,-,-,-,0.2417,0.028,0.058,2.1465,0.05,0.4713,0.1211,0.0,0.785,0.0657,0.1791,0.0519,0.1161,5.8685
