id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,total
3063,Artem Dzyuba,Zenit St. Petersburg,0.0538,0.7563,0.4335,0.0705,0.2257,0.0,0.3594,0.2005,0.0209,1.1402,0.0179,1.0118,0.7032,0.0,0.3968,0.1528,0.0529,0.5495,0.0,-,0.0,1.4164,0.4099,0.0894,0.7117,0.4285,0.0433,-,0.0,0.086,9.3309
2711,Aleksey Miranchuk,Lokomotiv Moscow,0.5484,0.4377,0.3683,0.2572,1.7836,0.3758,0.0,0.0341,-,-,-,0.0708,0.0363,0.1127,0.4425,0.0,0.0969,0.0478,0.6072,0.0325,0.2894,0.1181,0.7435,0.2839,0.9604,0.0485,0.0927,0.264,0.064,0.1652,8.2815
2751,Aleksey Ionov,FC Rostov,0.2072,0.0158,0.2338,0.1195,0.536,0.3063,0.2153,0.7569,0.1426,0.8219,0.0915,0.2993,0.009,0.4205,0.0163,0.1099,0.7115,0.1209,0.6316,-,-,-,-,0.767,0.4109,0.2088,0.5147,0.0231,0.3983,-,8.0886
3131,Zelimkhan Bakaev,Spartak Moscow,0.026,0.4863,0.0774,0.1054,0.0588,0.0,0.1178,0.1192,0.2963,0.718,0.5489,-,0.1624,1.0159,-,0.9647,0.2935,0.1719,0.252,0.3033,0.0647,0.0892,0.211,0.0522,0.1433,0.0,0.0,-,0.1692,0.0,6.4474
2774,Sardar Azmoun,Zenit St. Petersburg,0.0,0.0152,0.0,0.3122,0.3728,0.0,0.3825,0.0491,0.3898,-,0.0,0.7826,0.664,0.5419,0.0746,0.1261,0.5078,0.0,0.1569,0.0,0.0,1.0768,0.0,0.1015,0.0983,0.0341,0.0,-,0.5165,0.0,6.2027
6276,Nikola Vlasic,CSKA Moscow,0.1775,0.1235,0.1262,0.0439,0.2352,0.4813,0.165,0.2168,0.1513,0.23,0.2078,0.0,0.3965,0.3594,0.0507,0.2801,0.4237,0.1784,0.0,0.1513,0.0,0.1177,0.2285,0.2219,0.4797,0.0,0.5698,0.2735,0.2011,0.0329,6.1237
2450,Wanderson,FC Krasnodar,0.1734,0.0799,0.6934,-,0.7484,0.1246,0.2235,0.1066,0.1152,0.03,-,-,-,-,-,-,0.0338,0.0458,0.0,0.0,0.161,0.0,-,1.2073,0.1382,0.096,0.7891,0.0688,-,0.0949,4.9299
2896,Mario Fernandes,CSKA Moscow,0.2692,0.1337,0.0992,0.6374,0.0424,0.5108,0.5556,0.1939,0.1567,0.0502,0.491,0.1516,0.0,0.0,0.0582,0.197,0.2245,0.0794,0.0,0.1745,0.0,0.0508,0.0,0.0,0.118,-,0.1244,0.0448,0.1642,0.0312,4.5587
5454,Fedor Chalov,CSKA Moscow,0.1032,0.4513,0.0542,0.0907,0.1947,0.0,0.5139,0.1695,0.0,0.3452,0.0913,0.0,0.0,0.0,0.0177,0.0469,0.2023,0.1697,0.1008,0.1335,0.0,0.4342,0.034,0.0698,0.1056,0.2596,0.4523,0.3395,0.0,0.1221,4.502
7150,Ricardo Alves,FC Orenburg,0.0164,0.0,0.2441,0.0119,0.0,0.0,-,-,1.6519,0.0442,0.0916,0.5522,0.1581,0.0773,0.422,0.3722,0.1316,0.0,0.0513,0.3269,0.0,0.1829,0.1007,-,-,-,-,-,-,-,4.4353
5286,Douglas Santos,Zenit St. Petersburg,0.1635,0.1956,0.167,0.1107,0.3358,0.245,0.1912,0.0,0.1886,0.0,0.1224,0.1355,0.0351,0.0503,0.3461,0.2765,0.0739,0.0,0.0528,0.0399,0.1303,0.5072,0.0,0.387,0.2588,0.0215,0.0,0.3266,-,-,4.3613
5954,Eldor Shomurodov,FC Rostov,0.0143,1.1929,0.3861,0.0678,0.111,0.0324,0.2084,0.0,0.0674,0.0199,0.0,0.1623,0.0,0.0341,0.1325,0.4731,0.0,0.0,0.9485,0.0,0.0958,0.0579,-,0.2497,0.0376,-,0.0258,0.0,0.0,0.0156,4.3331
7454,Anton Zinkovskiy,Krylya Sovetov Samara,0.0,0.0718,0.0332,0.3371,0.0,0.0,-,0.0,0.2241,0.8589,0.0833,1.0825,0.1738,0.0,0.0631,0.0,0.0369,0.07,0.112,0.0,0.0,-,0.1321,0.2067,0.2867,0.0,0.5117,0.0,0.0148,-,4.2987
2986,Nikita Burmistrov,PFC Sochi,0.0,0.0352,0.2981,-,-,0.0093,0.1528,0.9043,0.0185,0.0173,0.4504,0.044,0.0,0.1183,0.0378,0.0,0.6596,0.0789,0.7891,-,-,0.0,0.2196,0.0362,0.0,0.0515,0.0502,-,-,-,3.9711
5924,Sebastián Driussi,Zenit St. Petersburg,0.6328,1.0861,0.0286,0.0,0.143,-,-,-,0.0816,0.0633,0.0,0.0492,0.0,0.0564,0.1663,0.0342,0.1748,0.0502,-,0.1171,0.0354,0.1271,0.0,0.0,-,0.0,0.0,0.0,0.9282,0.0532,3.8275
2789,Denys Kulakov,Ural,0.3006,0.0,0.0803,0.028,0.0,0.0537,0.5709,0.0786,0.0917,0.1303,0.0179,0.0248,0.4485,0.1685,0.2908,0.1171,0.0826,0.0,0.0356,0.326,0.0,0.215,0.0522,0.0874,-,0.0385,0.432,0.0,0.0906,-,3.7616
5442,Ivan Oblyakov,CSKA Moscow,0.0852,0.0712,0.0,0.0266,0.122,0.0192,0.2781,0.4029,0.0,-,0.2233,0.4346,0.0423,0.0673,0.1532,0.4824,0.0991,0.006,0.1018,0.0,0.1508,-,0.0668,0.0,0.0,0.5619,0.232,0.0233,0.0131,0.0251,3.6882
5461,Odise Roshi,FK Akhmat,0.0,0.0247,0.0,0.0813,0.1482,0.0,0.0,0.0836,0.0,0.6369,0.3898,0.1566,0.0,0.0,-,0.49,0.0171,0.2253,0.1195,0.0605,-,0.0129,0.8131,0.2334,0.0321,0.0247,-,-,0.043,0.0277,3.6204
2775,Dmitriy Poloz,PFC Sochi,0.0143,0.0208,0.0682,0.5426,0.5833,0.0316,0.0545,0.9078,0.1908,0.0875,-,0.0792,0.0,0.0,0.0345,0.0,0.0,0.8869,0.0,0.0,-,-,0.0686,-,0.0263,0.0,0.0104,0.0127,-,-,3.62
1512,João Mário,Lokomotiv Moscow,-,-,-,-,-,-,-,0.1463,0.2123,0.3853,0.3015,0.1787,0.0916,0.1751,-,0.0417,-,-,-,0.0997,0.1675,0.0,0.1704,0.479,0.3011,0.2006,0.0205,0.5356,0.0846,-,3.5915
