id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,total
317,Henrikh Mkhitaryan,Borussia Dortmund,0.1051,0.3889,1.2072,0.0918,0.5639,0.6186,0.1236,0.0,0.9142,-,0.6917,0.5261,0.1348,0.4642,2.2326,0.6629,0.3384,0.5473,0.5824,0.0211,0.2309,0.0562,0.7064,0.0,0.2588,1.1586,0.6631,0.6178,0.0,-,1.009,0.9238,0.0424,-,15.8818
64,Filip Kostic,VfB Stuttgart,0.5051,0.3823,1.247,0.0918,2.1252,0.0179,0.1644,-,-,-,-,0.0,0.189,0.3218,0.4173,0.0746,0.0,0.7675,0.491,0.2347,0.0988,0.0,0.899,0.031,0.7152,0.9248,0.095,0.1555,0.2616,0.0,0.0443,0.1213,0.2403,0.156,10.7724
239,Pascal Groß,Ingolstadt,0.2009,0.0,0.8085,0.0491,0.0767,0.4416,0.2788,0.5257,0.4295,0.276,0.1457,0.4124,0.2844,0.1262,0.124,0.0905,0.1959,0.0661,-,0.2389,0.3378,0.0287,0.5966,0.561,0.0835,-,0.066,0.0311,0.313,0.1053,0.3635,0.1119,0.2669,0.7426,8.3788
134,Marcel Risse,FC Cologne,0.0,0.2926,0.0,0.0532,0.0,0.2039,0.1702,0.0,0.4159,0.0,0.1189,0.4737,0.1084,0.0945,0.1437,0.5148,0.0432,0.0449,0.0643,0.2445,0.4046,-,0.2394,0.6557,0.1706,0.6155,0.4712,0.0127,0.0804,0.2036,1.0873,0.0305,0.2155,1.0113,8.185
186,Karim Bellarabi,Bayer Leverkusen,0.9767,0.0,0.0191,0.0,0.5956,0.0159,0.0,0.1375,0.0572,0.2647,0.2521,0.0688,0.1245,0.0,0.2313,0.8043,0.2981,0.0,0.1029,0.0876,0.0,0.3873,0.0202,0.2571,0.1053,0.0544,0.1589,0.0848,0.8508,0.5907,0.212,0.116,-,0.9336,7.8074
189,Hakan Calhanoglu,Bayer Leverkusen,0.2714,0.1939,0.0,0.0,0.121,0.1651,0.3496,0.0851,0.0,0.1607,0.1058,0.1019,0.4462,0.1219,0.0621,0.2624,0.0312,0.5837,0.5699,0.0322,0.0333,-,0.0,0.2499,0.0913,0.4648,-,0.1634,0.2287,0.0997,-,0.5715,0.7724,1.3688,7.7079
224,Thomas Müller,Bayern Munich,0.0,0.4034,0.5718,0.0811,0.0584,0.3403,0.0403,0.676,0.3123,1.1153,0.1041,0.7097,0.1708,0.1994,0.0843,0.3184,0.2553,0.1207,0.4522,0.0,0.3615,0.2677,0.5371,0.0,0.1022,0.1723,-,0.0754,0.1053,-,0.0,0.0,0.0476,-,7.6829
393,Douglas Costa,Bayern Munich,0.6801,0.1111,0.5896,0.213,0.4769,0.0403,0.764,0.0,-,0.3865,0.0,1.3197,0.0795,-,-,-,-,0.2072,0.9473,0.3623,0.6544,0.1802,0.0,0.0,0.2131,-,0.0,0.0,0.0,0.0637,0.0907,0.0,0.0,-,7.3796
301,Zlatko Junuzovic,Werder Bremen,0.0917,0.0727,0.3112,0.446,-,0.0,0.0086,0.0931,0.3543,0.1396,0.0482,0.5517,0.1226,0.1189,0.0,-,-,0.1035,0.2609,0.2028,0.5264,0.0,0.5395,0.3434,0.2733,-,0.0838,0.0247,0.2895,1.5063,0.0772,0.3126,0.1681,0.1709,7.2415
45,Yunus Malli,Mainz 05,0.125,0.0,0.4244,0.7621,0.0,0.0577,0.0,0.6706,0.4388,0.369,0.1229,0.0,0.1199,0.5701,0.3545,0.2885,0.0,0.0,0.0,0.0375,0.7264,0.0609,0.3553,0.1108,0.3504,0.0,0.1352,0.5999,0.0247,0.182,0.0392,0.0,0.2568,0.0,7.1826
319,Marco Reus,Borussia Dortmund,0.4795,0.2444,0.069,-,-,0.0638,0.6665,0.0961,0.034,0.1066,0.1903,-,0.0,0.0244,0.0974,0.1052,-,0.8545,-,0.0,0.111,0.0,0.6269,-,0.0822,0.9369,0.0,0.5566,-,-,0.5163,0.1479,0.6812,0.0936,6.7843
318,Pierre-Emerick Aubameyang,Borussia Dortmund,1.0659,0.1032,0.0,0.0605,0.5337,0.0344,0.1272,0.0,1.2946,0.0,0.0,0.5843,0.0464,0.0,0.0,0.9514,0.0,0.0,0.0,0.1176,-,0.0,0.0408,0.0,0.0566,0.7799,-,0.036,0.0372,0.6247,-,0.0,0.0,0.0677,6.5621
208,Lars Stindl,Borussia M.Gladbach,0.0,0.0838,0.0,0.0,-,0.5983,0.0375,0.7713,0.1106,0.0688,0.0,0.0286,0.1033,0.5215,0.4809,0.2315,0.4533,0.2189,0.0372,0.0,0.0384,0.2743,-,0.0539,0.6851,0.0237,0.4861,0.3403,0.0525,0.0,-,0.1017,0.4301,-,6.2316
