id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,total
318,Pierre-Emerick Aubameyang,Borussia Dortmund,2,0,-,2,1,0,1,1,0,4,1,1,2,0,1,0,-,0,1,0,0,2,2,1,1,1,1,0,1,1,0,1,1,2,31
227,Robert Lewandowski,Bayern Munich,3,1,1,0,0,0,0,0,2,0,0,0,2,2,0,1,2,0,1,0,1,3,0,2,0,3,0,2,-,0,2,0,2,0,30
137,Anthony Modeste,FC Cologne,1,0,2,1,0,1,2,1,3,0,1,0,0,0,0,1,0,1,1,1,1,0,0,2,3,0,0,1,0,0,0,2,0,0,25
65,Timo Werner,RasenBallsport Leipzig,0,0,2,1,0,0,0,0,0,2,0,2,1,0,1,0,1,1,-,0,1,1,1,0,0,-,1,0,1,1,0,2,2,-,21
3887,Mario Gomez,Wolfsburg,-,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,3,0,1,1,0,0,1,1,0,16
956,Andrej Kramaric,Hoffenheim,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,0,2,1,1,0,0,0,1,2,0,15
155,Max Kruse,Werder Bremen,-,-,-,-,-,-,-,-,-,-,0,0,1,1,0,0,0,1,1,0,0,0,2,0,-,1,1,0,1,4,1,0,0,1,15
392,Arjen Robben,Bayern Munich,-,-,-,1,-,0,1,0,1,0,-,0,1,1,-,0,0,1,0,1,0,1,-,0,0,0,0,1,0,1,1,-,1,1,13
29,Vedad Ibisevic,Hertha Berlin,0,1,0,0,2,2,0,1,0,0,0,2,-,0,0,0,0,0,0,0,1,1,0,0,1,0,-,0,0,1,0,0,0,0,12
11,Sandro Wagner,Hoffenheim,0,1,0,0,-,1,1,1,0,0,1,0,2,0,1,1,1,0,-,-,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
191,Chicharito,Bayer Leverkusen,-,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,-,2,2,0,0,0,0,-,-,-,-,0,-,-,0,1,11
208,Lars Stindl,Borussia M.Gladbach,1,0,0,0,1,0,0,0,0,0,1,0,0,0,-,0,0,2,1,-,0,1,0,-,-,0,0,1,1,1,1,0,0,0,11
306,Florian Niederlechner,Freiburg,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,2,0,0,11
993,Serge Gnabry,Werder Bremen,-,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,2,0,-,-,-,-,-,-,0,0,1,0,0,11
4248,Nils Petersen,Freiburg,0,1,0,1,0,0,0,1,0,0,1,0,0,1,-,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,10
5302,Guido Burgstaller,Schalke 04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0,0,1,0,0,0,2,0,0,0,2,0,0,2,0,1,0,9
4247,Maximilian Philipp,Freiburg,0,2,0,0,1,0,0,1,1,0,0,-,-,-,0,0,0,0,-,1,1,0,-,1,0,0,-,-,-,-,0,0,1,0,9
115,Fin Bartels,Werder Bremen,0,0,-,-,-,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,8
360,Ádám Szalai,Hoffenheim,-,1,0,-,-,0,-,0,0,-,-,0,-,-,-,-,-,0,2,0,0,0,2,0,0,0,0,-,2,0,0,0,1,0,8
5249,Emil Forsberg,RasenBallsport Leipzig,0,0,1,0,-,1,1,0,0,1,1,0,0,0,0,0,-,-,-,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,8
5248,Marcel Sabitzer,RasenBallsport Leipzig,1,0,0,0,0,0,0,-,2,0,0,1,0,0,0,0,0,1,-,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8
5247,Naby Keita,RasenBallsport Leipzig,-,1,0,-,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-,2,1,0,1,0,0,0,0,0,8
26,Salomon Kalou,Hertha Berlin,-,-,-,-,-,-,-,0,0,3,0,0,1,0,0,1,-,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7
2661,Marco Fabián,Eintracht Frankfurt,-,-,1,0,1,0,1,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,0,0,0,0,1,1,2,0,0,0,0,7
210,Raffael,Borussia M.Gladbach,0,0,2,-,-,-,-,-,-,0,0,0,1,0,0,0,0,1,1,-,-,0,1,-,0,0,-,0,-,-,-,-,0,1,7
