id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,total
227,Robert Lewandowski,Bayern Munich,12,7,3,2,3,4,1,2,7,3,5,1,4,5,4,7,4,0,2,4,2,6,1,5,6,6,6,4,-,2,5,6,6,8,143
318,Pierre-Emerick Aubameyang,Borussia Dortmund,4,1,-,3,5,3,4,4,2,5,5,4,3,0,5,8,-,2,5,1,3,9,4,3,1,4,6,2,4,1,3,3,5,4,116
137,Anthony Modeste,FC Cologne,5,4,5,2,2,1,6,3,8,3,3,5,1,1,3,6,2,1,4,3,1,1,0,3,5,4,1,3,4,2,0,6,1,2,101
956,Andrej Kramaric,Hoffenheim,1,4,5,3,4,7,4,0,6,1,6,3,2,0,2,1,2,0,2,0,5,0,3,5,1,10,4,3,3,2,2,1,4,3,99
3887,Mario Gomez,Wolfsburg,-,3,4,3,1,4,2,3,2,4,1,2,1,1,6,1,3,3,1,3,0,1,1,3,3,8,3,4,4,2,1,1,3,2,84
5266,Vincenzo Grifo,Freiburg,3,5,3,6,2,2,2,3,3,4,6,4,1,2,1,1,2,4,5,6,2,2,1,0,-,2,5,2,-,-,-,0,2,2,83
392,Arjen Robben,Bayern Munich,-,-,-,1,-,2,2,5,1,2,-,0,4,5,-,1,4,3,2,1,4,4,-,1,5,1,0,8,2,6,3,-,5,11,83
5248,Marcel Sabitzer,RasenBallsport Leipzig,5,1,2,2,3,3,0,-,4,1,2,5,1,2,1,1,2,1,-,2,4,4,0,4,3,2,6,4,1,1,4,3,3,2,79
306,Florian Niederlechner,Freiburg,1,5,7,2,0,0,5,1,0,1,4,1,3,3,4,5,3,1,1,0,0,2,3,0,3,0,5,0,3,3,2,3,2,5,78
65,Timo Werner,RasenBallsport Leipzig,3,4,3,2,0,4,1,2,1,4,2,2,5,1,2,0,2,6,-,4,1,4,1,2,1,-,2,3,2,1,2,4,3,-,74
29,Vedad Ibisevic,Hertha Berlin,4,3,1,0,2,4,0,2,2,3,1,9,-,5,0,2,2,2,0,2,4,2,1,0,3,0,-,3,1,5,3,0,2,4,72
208,Lars Stindl,Borussia M.Gladbach,2,0,1,0,2,2,7,0,2,3,2,3,1,3,-,4,0,3,3,-,1,3,3,-,-,0,4,2,2,1,6,2,3,3,68
