id,name,team,1,2,3,4,5,6,7,8,9,total
8727,Jon Morcillo,Athletic Club,0.2759,0.0721,0.0,0.0602,0.0,0.0189,0.195,0.0275,-,0.6496
7338,Bryan Gil Salvatierra,Eibar,-,-,-,-,-,0.0654,0.1813,0.3442,0.0513,0.6422
6528,Loren Morón,Real Betis,-,-,0.0,0.0819,-,0.055,0.0,-,0.5027,0.6396
1189,Lucas Boyé,Elche,0.0,0.2511,0.1889,-,-,0.0,0.1962,-,-,0.6362
701,Eden Hazard,Real Madrid,-,-,-,-,-,-,0.6301,-,-,0.6301
2247,Nacho,Real Madrid,-,-,-,0.0328,0.1405,0.4554,-,-,-,0.6287
8893,Josan,Elche,0.3275,0.0,0.0,0.0689,0.0791,0.0752,0.0643,-,-,0.615
7835,Aritz Arambarri,Real Sociedad,-,-,-,-,-,-,-,0.6131,-,0.6131
8761,Shon Weissman,Real Valladolid,0.0,0.0196,-,0.1892,0.0,0.0,0.0655,0.3372,-,0.6115
1516,Geoffrey Kondogbia,Valencia,0.3635,0.0693,0.0153,0.1361,0.0217,-,-,-,-,0.6059
7050,Lucas Torró,Osasuna,0.1103,0.2968,0.0647,0.1181,-,-,0.0,0.0,-,0.5899
8762,Luis Pérez,Real Valladolid,-,0.0506,0.3669,-,0.0507,0.0,0.1188,0.0,0.0,0.587
7338,Bryan Gil Salvatierra,Sevilla,0.402,-,-,-,0.1813,-,-,-,-,0.5833
5033,Iván Villar,Celta Vigo,0.0,0.0265,0.0,0.0446,0.0656,0.442,0.0,-,-,0.5787
3237,Aissa Mandi,Real Betis,0.0964,0.1392,0.0163,0.0819,-,-,0.0211,0.209,0.0,0.5639
8711,Miguel Baeza,Celta Vigo,0.0,0.1351,0.0334,0.3178,0.0131,-,-,0.053,-,0.5524
8470,Kike Pérez,Real Valladolid,0.0,0.1137,0.1318,0.0206,0.1152,0.0579,0.0655,0.0319,-,0.5366
4052,Ximo Navarro,Alaves,-,0.01,0.0,0.0,0.0352,0.2432,0.2447,0.0,-,0.5331
754,Shinji Okazaki,SD Huesca,0.2797,0.0,0.2217,0.0,0.0299,-,-,-,-,0.5313
2311,Roberto Soldado,Granada,0.0367,0.3268,-,0.1117,0.0293,-,-,0.0,-,0.5045
6282,Emiliano Rigoni,Elche,-,-,-,0.1627,0.0,0.336,0.0,-,-,0.4987
5666,Mouctar Diakhaby,Valencia,0.1095,0.1171,0.0577,0.085,0.0217,0.0,0.1046,-,-,0.4956
7128,Carlos Akapo,Cadiz,-,-,-,0.0,-,0.4104,0.0697,0.0,0.0099,0.49
7860,Domingos Duarte,Granada,0.0,0.4709,0.0157,0.0,0.0,-,0.0,-,-,0.4866
1731,Claudio Bravo,Real Betis,0.158,0.1118,-,-,-,0.0,0.0375,0.1528,0.0165,0.4766
5042,Fernando Pacheco,Alaves,0.0,0.0,0.2588,0.128,0.0,0.0497,0.0396,0.0,0.0,0.4761
2252,Borja Mayoral,Real Madrid,-,0.4738,0.0,-,-,-,-,-,-,0.4738
8979,Sergiño Dest,Barcelona,-,-,0.0232,0.0734,0.3563,0.0207,-,-,-,0.4736
2314,Sidnei,Real Betis,-,-,-,0.0819,0.3868,0.0,-,-,-,0.4687
5198,Martín Aguirregabiria,Alaves,0.0,-,-,-,-,-,0.1765,0.0,0.2888,0.4653
2197,Pedro León,Eibar,0.179,0.0777,0.0459,0.1203,-,-,0.0,-,0.0372,0.4601
2396,Balenziaga,Athletic Club,0.1986,-,-,0.0,0.1439,0.1081,-,-,-,0.4506
2555,Remiro,Real Sociedad,0.0555,0.0767,0.0,0.0981,0.0,0.0,0.1081,0.0,0.1084,0.4468
5114,Raúl García,Real Valladolid,-,-,0.0331,0.1248,-,0.0,0.0528,0.1898,0.0372,0.4377
2090,Marc-André ter Stegen,Barcelona,-,-,-,-,-,-,0.4311,-,-,0.4311
8725,Luis Milla,Granada,0.0715,0.0,0.0157,0.1388,0.1362,-,0.0663,-,-,0.4285
2064,Sergio Escudero,Sevilla,-,0.2975,-,0.064,-,-,0.0648,-,-,0.4263
6656,Sergio Gómez,SD Huesca,-,0.0114,-,0.0,-,0.0,0.0289,0.3853,0.0,0.4256
7779,Oihan Sancet,Athletic Club,0.0,0.1375,0.0953,0.0,-,-,0.0704,0.1218,-,0.425
5173,Asier Villalibre,Athletic Club,0.0,0.2081,0.0,0.0,0.0,0.0211,0.02,0.1754,-,0.4246
8731,Isaac Carcelén,Cadiz,0.2108,0.0,0.1421,0.0694,0.0,-,-,-,-,0.4223
5138,Alejandro Pozo,Eibar,-,-,-,-,-,0.1393,0.0,0.2596,0.0188,0.4177
47,Yoshinori Muto,Eibar,-,-,0.0,0.0319,0.1778,0.1071,-,0.0598,0.0301,0.4067
7829,Eder Militão,Real Madrid,-,-,-,-,0.0535,-,0.3508,-,-,0.4043
5179,Jon Guridi,Real Sociedad,-,-,-,-,-,-,0.099,0.1247,0.1798,0.4035
2293,Rubén Blanco,Celta Vigo,-,-,-,-,-,-,-,0.1045,0.2899,0.3944
6149,Unai Núñez,Athletic Club,-,0.0428,0.0361,0.3064,-,-,-,-,-,0.3853
2543,Borja Iglesias,Real Betis,0.0693,0.2869,-,0.0,0.0,0.0274,0.0,-,-,0.3836
7233,Joaquín Fernández,Real Valladolid,0.1024,0.0393,-,-,-,0.0,0.1311,0.1094,0.0,0.3822
6970,Tomás Vaclik,Sevilla,-,-,-,-,0.3814,-,-,-,-,0.3814
4799,Abdoulaye Diaby,Getafe,-,-,-,-,-,-,0.3757,-,-,0.3757
5185,Unai Simón,Athletic Club,0.0,0.0428,0.0,0.0299,0.0759,0.1946,0.0259,0.0,-,0.3691
8739,Alberto Cifuentes,Cadiz,-,0.0,0.3652,-,-,-,-,-,-,0.3652
8891,Gonzalo Verdú,Elche,0.0,0.0,0.1168,0.0,0.0,0.0752,0.1699,-,-,0.3619
6151,Djené Dakonam,Getafe,0.0,0.2335,0.0,0.0,0.0,0.0,0.0,0.1278,-,0.3613
9033,Iván Marcone,Elche,-,-,-,0.0,0.0865,0.0752,0.1962,-,-,0.3579
8767,Kelechi Nwakali,SD Huesca,0.0,-,-,-,-,-,0.0289,0.3283,0.0,0.3572
3248,Omenuke Mfulu,Elche,0.0,0.065,0.1168,0.0,0.0,0.0,0.1699,-,-,0.3517
8774,Dani Gómez,Levante,0.0,0.0,-,0.0584,0.0749,0.0857,-,0.1302,-,0.3492
8890,Edgar Badía,Elche,0.0,0.0,0.0721,0.0917,0.0,0.0752,0.1056,-,-,0.3446
8894,Raúl Guti,Elche,0.0113,0.1377,0.1168,0.0,0.0,0.0752,0.0,-,-,0.341
2517,Martin Odegaard,Real Madrid,0.2777,0.0,-,0.0,-,-,-,0.0612,-,0.3389
1131,Rodrigo Ely,Alaves,0.0,0.0,-,0.0,0.0,0.3387,-,-,0.0,0.3387
2471,Víctor Rodríguez,Elche,0.0,-,-,-,-,0.336,-,-,-,0.336
6224,Marko Dmitrovic,Eibar,0.0,0.2657,0.0,0.0,0.0,0.0347,0.0,0.0,0.0188,0.3192
7525,Waldo Rubio,Real Valladolid,0.0447,0.0,-,0.1693,0.0,0.0263,-,0.0762,0.0,0.3165
8738,Filip Malbasic,Cadiz,0.029,0.0,0.0,0.1264,0.0208,0.0568,0.0712,0.0,-,0.3042
2442,Kevin Gameiro,Valencia,-,-,0.1285,0.0,0.0427,0.0,0.1307,-,0.0,0.3019
8135,Esteban Burgos,Eibar,-,-,-,0.0598,0.0,0.0,0.0,0.2065,0.0188,0.2851
5077,Mikel Vesga,Athletic Club,0.0,0.0,-,-,-,-,0.1174,0.1479,-,0.2653
6225,Paulo Oliveira,Eibar,0.0,0.0223,0.0,-,0.015,0.0162,0.0,0.2065,0.0,0.26
5159,Marc Cardona,Osasuna,0.0,0.2578,0.0,-,-,-,-,-,-,0.2578
1706,Antonio Barragán,Elche,-,-,-,0.0,0.0,0.0752,0.1699,-,-,0.2451
2070,Carlos Fernández,Sevilla,-,-,0.0,0.0322,0.097,0.0,0.1055,-,-,0.2347
2500,Luisinho,SD Huesca,0.0,-,0.1156,-,-,0.1082,-,0.0106,-,0.2344
8728,Oier Zarraga,Athletic Club,-,-,-,-,0.0,0.0189,0.1825,0.0275,-,0.2289
5272,Emre Mor,Celta Vigo,0.041,0.1073,0.0595,0.0,0.0119,0.0,-,0.0,-,0.2197
7905,Fede San Emeterio,Real Valladolid,0.0,0.0393,0.0,0.0228,0.0507,0.0,-,-,0.1048,0.2176
7861,Germán Sánchez,Granada,0.0,0.0,0.0,0.0941,0.0697,0.0,0.0495,-,-,0.2133
2238,Jon Bautista,Real Sociedad,0.0282,0.0,0.1621,-,0.0,-,0.0183,-,-,0.2086
2452,De Marcos,Athletic Club,0.2057,-,-,-,-,-,-,-,-,0.2057
4076,Jason,Valencia,-,0.1348,0.0,0.0,0.0,0.0537,0.0166,0.0,0.0,0.2051
7402,Álex Blanco,Valencia,-,-,-,0.0601,0.0217,0.121,-,-,-,0.2028
8744,Juan Cruz,Osasuna,0.0502,0.0157,0.022,-,-,0.0,-,0.1132,-,0.2011
2415,David Soria,Getafe,0.0,0.0,0.0768,0.0,0.0,0.0,0.0,0.1207,-,0.1975
2135,Sergi Enrich,Eibar,0.0941,0.0325,-,-,-,0.0,0.0,0.0598,-,0.1864
7195,Roberto López,Real Sociedad,0.0407,-,0.1454,0.0,0.0,0.0,0.0,0.0,-,0.1861
6546,Jawad El Yamiq,Real Valladolid,-,-,-,0.0,0.0,0.0,0.184,-,0.0,0.184
2394,Etxeita,Getafe,0.0416,0.1395,0.0,0.0,-,-,-,-,-,0.1811
8921,Iñigo Vicente,Athletic Club,-,-,0.1411,-,-,0.04,-,-,-,0.1811
1836,Franco Vázquez,Sevilla,-,0.1249,-,0.0,0.0543,0.0,0.0,-,-,0.1792
5045,Manu García,Alaves,-,-,0.0,0.0,0.0,-,0.1765,0.0,0.0,0.1765
8390,Rafa Soares,Eibar,0.0,0.0713,-,-,0.1023,-,-,0.0,-,0.1736
8091,Ronald Araújo,Barcelona,-,0.0814,0.0899,-,-,-,-,-,-,0.1713
6427,Aitor Ruibal,Real Betis,0.0616,-,-,0.0819,-,0.0276,-,-,0.0,0.1711
2519,Tejero,Eibar,-,-,0.0,0.1688,-,-,-,-,-,0.1688
4142,Álvaro,Cadiz,-,-,-,-,0.1372,0.0275,-,-,-,0.1647
7101,Martín Merquelanz,Real Sociedad,-,-,-,-,-,-,-,0.0,0.1626,0.1626
2483,Adrián Marín,Alaves,-,-,-,-,-,0.158,-,0.0,-,0.158
5642,Erick Cabaco,Getafe,0.0,-,0.0,-,0.1173,0.0,0.0366,0.0,-,0.1539
2119,Rober Correa,Eibar,0.0,0.0575,0.0567,-,0.0372,-,-,-,-,0.1514
3206,Yann Bodiger,Cadiz,0.0958,0.0493,0.0,-,-,-,-,0.0,-,0.1451
5109,Rui Silva,Granada,0.0,0.0,0.0,0.0379,0.0577,0.0,0.0495,-,-,0.1451
8271,Fernando Niño,Villarreal,0.14,-,-,-,-,-,-,-,-,0.14
8938,Jon Ander Garrido,Cadiz,-,-,-,0.0,-,0.0275,-,0.0,0.1048,0.1323
2326,Rober,Levante,0.1312,-,-,-,-,-,-,-,-,0.1312
5994,Saidy Janko,Real Valladolid,-,-,-,-,-,-,0.1311,-,-,0.1311
5066,David Timor,Getafe,0.03,0.0,0.0,0.0,0.0,0.0,0.0257,0.0694,-,0.1251
5075,Rubén Peña,Villarreal,0.1202,-,-,-,-,-,0.0,-,-,0.1202
8103,Modibo Sagnan,Real Sociedad,-,-,-,-,0.0,-,0.0,0.1168,-,0.1168
3367,Youssouf Kone,Elche,-,0.0,0.1168,-,0.0,-,-,-,-,0.1168
6114,Pedro Alcalá,Cadiz,-,-,-,-,-,-,-,-,0.1105,0.1105
2105,Jordi Masip,Real Valladolid,0.0,-,-,-,-,-,-,0.1094,0.0,0.1094
5117,Víctor Díaz,Granada,0.0,0.0,0.1081,-,-,-,-,-,-,0.1081
2337,Recio,Eibar,0.0,0.1064,0.0,0.0,-,-,-,-,-,0.1064
584,Joel Robles,Real Betis,-,-,0.0218,0.0819,0.0,-,-,-,-,0.1037
7245,Javi Sánchez,Real Valladolid,-,0.0,0.0244,0.0756,0.0,-,-,-,-,0.1
2287,John Guidetti,Alaves,-,0.0,-,0.0939,-,-,-,-,-,0.0939
8713,Gabriel Veiga,Celta Vigo,-,0.0562,-,0.0,-,0.0,0.0356,-,0.0,0.0918
5131,Eugeni,SD Huesca,0.0,0.086,-,-,-,-,-,0.0,-,0.086
8978,Luis Suárez,Granada,-,-,-,0.0555,0.0,0.0222,0.0073,0.0,-,0.085
8732,Marcos Mauro,Cadiz,0.0419,0.0,0.0,-,0.0406,-,-,-,-,0.0825
8707,Damian Kadzior,Eibar,0.0,0.0709,0.0108,0.0,-,-,-,0.0,-,0.0817
4051,Ramón Azeez,Granada,0.0,-,0.0809,-,-,-,-,-,-,0.0809
8149,Vicente Esquerdo,Valencia,0.0759,0.0,0.0,-,-,-,-,-,-,0.0759
2350,Cifuentes,Elche,0.0,-,-,-,-,0.0752,-,-,-,0.0752
2539,Jaume Costa,Villarreal,-,-,-,0.0743,-,0.0,-,-,-,0.0743
897,Juanmi,Real Betis,-,0.0,-,0.07,0.0,-,-,-,-,0.07
8949,Jeremías Ledesma,Cadiz,-,-,-,0.0694,0.0,0.0,0.0,0.0,0.0,0.0694
7351,Victor Mollejo,Getafe,-,-,-,-,0.0,-,-,0.0688,-,0.0688
8741,Fali,Cadiz,-,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0665,0.0665
2071,Diego González,Elche,-,-,-,0.0,-,-,0.0643,-,-,0.0643
6914,Javi Moyano,Real Valladolid,0.0578,0.0,-,-,-,-,-,-,-,0.0578
2163,Diego Llorente,Real Sociedad,0.0555,-,-,-,-,-,-,-,-,0.0555
8413,Javier López,Alaves,0.0,-,0.0,-,0.0,0.0,-,-,0.0553,0.0553
5110,Mariano,Real Madrid,-,-,-,-,-,-,-,0.0546,-,0.0546
2356,Roque Mesa,Real Valladolid,-,-,-,-,-,-,0.0528,-,-,0.0528
8863,Marvin Park,Real Madrid,0.051,-,-,-,-,-,-,-,-,0.051
5087,Roberto Jiménez,Real Valladolid,-,0.0113,0.0,0.037,0.0,0.0,0.0,-,-,0.0483
4188,Quique González,Eibar,-,0.0,0.0,0.0469,-,0.0,-,-,-,0.0469
2353,Pedro Bigas,Eibar,0.0092,0.0,0.0,0.0,-,-,-,-,0.0372,0.0464
8209,Miguel Ángel Atienza,Eibar,-,0.0434,-,-,-,0.0,-,-,-,0.0434
2417,Igor Zubeldia,Real Sociedad,0.042,-,-,-,-,-,-,-,0.0,0.042
2267,Augusto Fernández,Cadiz,-,0.0,0.0,0.0,0.0235,0.0,-,0.0,0.0099,0.0334
8769,Dani Escriche,SD Huesca,-,0.0,0.0,-,-,-,0.0289,-,-,0.0289
1934,Gastón Silva,SD Huesca,-,-,-,0.0,-,-,0.0289,0.0,-,0.0289
8734,Sergio González,Cadiz,0.0289,-,-,-,-,-,-,-,-,0.0289
9008,Jairo Izquierdo,Cadiz,-,-,-,-,-,0.0275,0.0,-,0.0,0.0275
6150,Iñigo Córdoba,Athletic Club,-,0.0266,-,0.0,-,-,-,-,-,0.0266
4017,Juan Sánchez Miño,Elche,-,-,0.0,0.0,-,0.0,0.0263,-,-,0.0263
3211,Martin Braithwaite,Barcelona,-,-,-,0.0,0.0,0.0239,0.0,-,-,0.0239
6495,Koke,Levante,-,-,-,-,0.0232,-,-,-,-,0.0232
7862,Yan Eteki,Granada,-,-,0.0203,-,-,0.0,0.0,0.0,-,0.0203
6216,Chema Rodríguez,Getafe,-,-,-,-,-,-,-,0.0176,-,0.0176
2149,Francisco Portillo,Getafe,-,-,0.0,-,-,-,0.0167,-,-,0.0167
2418,Álvaro Odriozola,Real Madrid,-,-,0.0158,-,-,-,-,-,-,0.0158
4130,Raúl Navas,Osasuna,-,-,0.0147,-,-,-,-,-,-,0.0147
2187,Toño,Levante,-,-,0.0,-,-,0.0129,-,-,-,0.0129
8712,Miguel Rodriguez,Celta Vigo,-,-,-,-,0.0119,0.0,-,-,0.0,0.0119
7258,Joaquín Muñoz,SD Huesca,0.0,0.0114,0.0,-,-,-,-,-,-,0.0114
8862,Sergio Arribas,Real Madrid,0.0,-,-,-,-,-,-,-,-,0.0
9032,Tomás Tavares,Alaves,-,-,-,-,-,-,-,0.0,-,0.0
8823,Ante Palaversa,Getafe,-,-,0.0,-,-,-,-,-,-,0.0
8410,Rodrigo Sánchez,Real Betis,-,-,-,-,-,-,-,-,0.0,0.0
597,Ramiro Funes Mori,Villarreal,-,-,0.0,0.0,-,-,-,-,-,0.0
5120,Nano,Cadiz,-,-,-,-,-,-,0.0,-,-,0.0
2073,Coke,Levante,0.0,-,-,-,-,-,-,-,-,0.0
8329,Unai Vencedor,Athletic Club,0.0,-,-,-,0.0,-,-,-,-,0.0
8730,David Gil,Cadiz,0.0,-,-,-,-,-,-,-,-,0.0
7355,Paul Akouokou,Real Betis,-,0.0,-,0.0,-,-,-,-,-,0.0
9035,Jeison Lucumí,Elche,-,-,-,-,0.0,-,-,-,-,0.0
7354,Diego Lainez,Real Betis,0.0,-,-,-,-,0.0,-,0.0,-,0.0
8897,Ramón Folch,Elche,-,0.0,-,-,-,-,-,-,-,0.0
7286,Juan Miranda,Real Betis,-,-,-,-,-,0.0,-,-,-,0.0
6164,Andrés Guardado,Real Betis,-,-,-,-,0.0,-,-,-,-,0.0
2298,Víctor Ruiz,Real Betis,-,-,-,-,-,-,0.0,0.0,0.0,0.0
2567,Luismi,Elche,0.0,0.0,0.0,0.0,-,-,-,-,-,0.0
2597,Dani Calvo,Elche,0.0,0.0,0.0,0.0,0.0,-,-,-,-,0.0
8751,Sergi García,Alaves,0.0,-,-,0.0,-,-,-,-,-,0.0
8306,Sofian Chakla,Villarreal,-,0.0,-,-,-,-,-,-,-,0.0
8414,Mahmoud Abdallahi,Alaves,-,0.0,-,-,-,-,-,-,-,0.0
6306,Juan Foyth,Villarreal,-,-,-,-,-,-,0.0,-,-,0.0
9114,Juan Brunet,Granada,-,-,-,-,-,-,-,0.0,-,0.0
9113,Álvaro Bravo,Granada,-,-,-,-,-,-,-,0.0,-,0.0
8861,Urko Gonzalez,Real Sociedad,-,0.0,-,-,-,-,-,-,-,0.0
9112,Kingsley Fobi,Granada,-,-,-,-,-,-,-,0.0,-,0.0
9111,Isma Ruiz,Granada,-,-,-,-,-,-,-,0.0,-,0.0
8709,Eñaut Mendía,Eibar,-,-,-,-,0.0,-,-,-,-,0.0
9110,Sergio Barcia,Granada,-,-,-,-,-,-,-,0.0,-,0.0
9109,Ángel Jiménez,Granada,-,-,-,-,-,-,-,0.0,-,0.0
3424,Guido Carrillo,Elche,-,-,-,0.0,-,-,-,-,-,0.0
8726,Alberto Soro,Granada,-,-,0.0,-,-,0.0,0.0,-,-,0.0
8215,Pepe Sanchez,Granada,-,-,-,-,-,-,-,0.0,-,0.0
5129,Kenan Kodro,Athletic Club,-,-,0.0,-,-,-,-,-,-,0.0
7516,Nehuén Pérez,Granada,-,-,-,-,-,0.0,-,0.0,-,0.0
2403,Íñigo Lekue,Athletic Club,-,-,0.0,-,-,-,-,-,-,0.0
4069,Fede Vico,Granada,0.0,-,0.0,-,0.0,-,-,-,-,0.0
6783,Idrissa Doumbia,SD Huesca,-,-,-,-,-,-,-,-,0.0,0.0
5047,Rubén Sobrino,Valencia,0.0,0.0,-,-,-,-,-,-,0.0,0.0
7548,Riqui Puig,Barcelona,-,-,-,0.0,-,-,-,-,-,0.0
9024,Yeremi Pino,Villarreal,-,-,-,-,-,-,0.0,0.0,-,0.0
8708,Unai Arietaleanizbeaskoa,Eibar,-,-,-,0.0,-,-,-,-,-,0.0
9115,Daniel Plomer,Granada,-,-,-,-,-,-,-,0.0,-,0.0
626,Eliaquim Mangala,Valencia,0.0,-,-,-,-,-,-,-,-,0.0
