id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,total
5109,Rui Silva,Granada,0.0,0.0,0.0,0.0379,0.0577,0.0,0.0495,-,0.0619,0.0,0.4812,-,-,0.6882
8978,Luis Suárez,Granada,-,-,-,0.0555,0.0,0.0,0.0,0.0,0.0281,0.5304,0.0688,-,-,0.6828
7330,Uros Racic,Valencia,0.294,-,0.0577,-,-,0.0,0.0,0.1484,0.088,0.0744,0.0164,0.0,-,0.6789
2417,Igor Zubeldia,Real Sociedad,0.0282,-,-,-,-,-,-,-,0.0,0.4312,0.0469,0.1702,-,0.6765
3206,Yann Bodiger,Cadiz,0.0958,0.0,0.0,-,-,-,-,0.0,-,0.0,0.0187,0.5614,-,0.6759
8732,Marcos Mauro,Cadiz,0.0419,0.0,0.0,-,0.0406,-,-,-,-,0.0,0.5893,0.0,-,0.6718
2130,Dani García,Athletic Club,0.09,0.1375,0.0,0.0299,0.1439,0.0349,0.097,0.1386,-,-,-,-,-,0.6718
7861,Germán Sánchez,Granada,0.0,0.0,0.0,0.0941,0.0697,0.0,0.0495,-,0.0438,0.0,0.4124,-,-,0.6695
689,Kenedy,Granada,0.0,0.4709,0.0,0.0448,0.0,0.0,-,0.0,-,-,0.1519,-,-,0.6676
7306,Aihen Muñoz,Real Sociedad,0.03,0.0767,0.0665,-,-,-,0.2335,0.1479,0.0,-,0.0,0.1104,-,0.665
2106,Munir,Sevilla,0.0,0.2142,0.0816,0.0848,0.0292,0.0,-,0.0763,0.1712,0.0,-,-,-,0.6573
6117,Pere Pons,Alaves,0.0,0.0,0.288,0.0634,0.0738,0.2303,-,-,-,-,-,-,-,0.6555
1672,Jonathan Calleri,Osasuna,-,0.0,0.541,0.0,0.0586,-,-,-,-,-,0.0539,0.0,-,0.6535
2289,Nemanja Radoja,Levante,0.3974,0.0,0.0238,0.0593,0.0,-,0.1146,0.0174,0.0308,-,-,-,-,0.6433
9024,Yeremi Pino,Villarreal,-,-,-,-,-,-,0.0,0.0,-,0.5704,-,0.0707,-,0.6411
2298,Víctor Ruiz,Real Betis,-,-,-,-,-,-,0.0,0.0,0.0,0.0284,-,0.6101,-,0.6385
6226,Iván Alejo,Cadiz,0.0442,0.0,-,0.0,0.5877,-,-,0.0,-,0.0,-,0.0,-,0.6319
2217,Antonio Sanabria,Real Betis,-,0.0,0.0,0.0,0.1974,0.0,0.0,0.103,0.0,0.0777,0.2478,-,-,0.6259
4052,Ximo Navarro,Alaves,-,0.0,0.0,0.0,0.0,0.2161,0.2056,0.0,-,0.0739,0.0673,0.059,-,0.6219
4175,Pere Milla,Elche,0.0,0.0,0.0,0.4863,0.0,0.0,0.1056,0.0127,0.0,0.0159,-,-,-,0.6205
2368,Montoro,Granada,0.0,0.4709,-,-,0.0323,0.0,0.0,-,0.112,-,-,-,-,0.6152
7835,Aritz Arambarri,Real Sociedad,-,-,-,-,-,-,-,0.6131,-,-,-,-,-,0.6131
5140,Kike Barja,Osasuna,0.0,0.0,-,0.0,0.0,0.0213,0.5901,-,0.0,0.0,0.0,0.0,-,0.6114
7860,Domingos Duarte,Granada,0.0,0.4709,0.0157,0.0,0.0,-,0.0,-,0.0235,0.0145,0.0831,-,-,0.6077
7338,Bryan Gil Salvatierra,Sevilla,0.402,-,-,-,0.1813,-,-,-,-,-,-,-,-,0.5833
5033,Iván Villar,Celta Vigo,0.0,0.0265,0.0,0.0446,0.0656,0.442,0.0,-,-,-,-,-,-,0.5787
2185,Deyverson,Alaves,0.0,0.0352,0.4775,0.0,0.0,-,0.0,0.0641,0.0,-,0.0,-,-,0.5768
8736,Jorge Pombo,Cadiz,0.0,0.0,0.4154,-,0.062,-,-,-,0.0,-,0.097,-,-,0.5744
3237,Aissa Mandi,Real Betis,0.0964,0.1392,0.0163,0.0819,-,-,0.0211,0.209,0.0,-,-,-,-,0.5639
2314,Sidnei,Real Betis,-,-,-,0.0819,0.3868,0.0,-,-,-,0.0269,0.0641,0.0,-,0.5597
1516,Geoffrey Kondogbia,Valencia,0.3635,0.0504,0.0,0.1231,0.0217,-,-,-,-,-,0.0,-,-,0.5587
2132,Jota,Alaves,-,-,-,-,-,0.0,0.426,0.0641,-,0.0,0.0673,0.0,-,0.5574
7905,Fede San Emeterio,Real Valladolid,0.0,0.0393,0.0,0.0228,0.0507,0.0,-,-,0.1048,0.0342,0.288,-,0.0,0.5398
1731,Claudio Bravo,Real Betis,0.158,0.1118,-,-,-,0.0,0.0375,0.1528,0.0,0.0777,-,-,-,0.5378
8001,Takefusa Kubo,Villarreal,0.274,0.0,0.0387,0.0,0.0367,0.0236,0.0,0.0738,0.0,0.0,0.0,0.0885,-,0.5353
8762,Luis Pérez,Real Valladolid,-,0.0506,0.3669,-,0.0507,0.0,0.066,0.0,0.0,-,-,-,-,0.5342
8741,Fali,Cadiz,-,0.0,0.0,0.0,-,0.0,0.0,0.0,0.0665,0.0,0.4564,0.0,-,0.5229
565,Nyom,Getafe,0.0,0.1019,0.0,0.0,0.0,0.1764,0.0,0.1631,0.0,0.0,0.0657,-,-,0.5071
7308,Ander Barrenetxea,Real Sociedad,0.0,0.2015,0.0789,0.0981,0.0,-,-,0.1247,-,0.0,0.0,0.0,-,0.5032
6219,Enes Ünal,Getafe,0.0,0.0,-,0.0,0.0,0.0,0.4335,0.0694,-,0.0,0.0,-,-,0.5029
8731,Isaac Carcelén,Cadiz,0.1666,0.0,0.1421,0.0,0.0,-,-,-,-,0.0,0.1909,0.0,-,0.4996
7128,Carlos Akapo,Cadiz,-,-,-,0.0,-,0.4104,0.0697,0.0,0.0099,0.0,-,-,-,0.49
1125,Carlos Bacca,Villarreal,-,-,0.0,0.0,-,0.0,0.0,0.0,0.4579,0.0314,0.0,-,-,0.4893
5042,Fernando Pacheco,Alaves,0.0,0.0,0.2588,0.128,0.0,0.0497,0.0396,0.0,0.0,0.0,0.0,0.0,-,0.4761
4208,Míchel,Real Valladolid,0.1024,0.0151,-,0.0616,-,-,-,0.2497,-,-,-,0.0453,-,0.4741
2252,Borja Mayoral,Real Madrid,-,0.4738,0.0,-,-,-,-,-,-,-,-,-,-,0.4738
2396,Balenziaga,Athletic Club,0.1986,-,-,0.0,0.1439,0.1081,-,-,0.0,0.0,0.0204,-,-,0.471
2112,Papakouly Diop,Eibar,0.0849,-,0.0,-,0.015,-,0.0717,0.2596,0.0372,0.0,0.0,-,-,0.4684
5198,Martín Aguirregabiria,Alaves,0.0,-,-,-,-,-,0.1765,0.0,0.2888,-,-,0.0,-,0.4653
4219,Juan Carlos,SD Huesca,0.3086,0.086,0.069,0.0,0.0,-,-,-,0.0,0.0,-,0.0,-,0.4636
2073,Coke,Levante,0.0,-,-,-,-,-,-,-,-,0.0402,0.4198,-,-,0.46
1950,Martín Montoya,Real Betis,-,-,0.0314,-,-,-,0.4194,-,-,-,0.0,-,-,0.4508
6368,Mathías Olivera,Getafe,0.0689,0.0605,0.0,0.0,0.0,0.1092,0.0836,-,0.034,0.0938,0.0,-,-,0.45
754,Shinji Okazaki,SD Huesca,0.2605,0.0,0.1275,0.0,0.0,-,-,-,-,0.0,0.0,0.0559,-,0.4439
8895,Tete Morente,Elche,0.0,0.0,0.1168,0.0917,0.0,-,0.1699,0.0648,0.0,0.0,-,-,-,0.4432
6970,Tomás Vaclik,Sevilla,-,-,-,-,0.3814,-,-,0.0,0.0611,-,-,-,-,0.4425
5173,Asier Villalibre,Athletic Club,0.0,0.2081,0.0,0.0,0.0,0.0211,0.02,0.0275,0.1244,0.0,0.0407,-,-,0.4418
5138,Alejandro Pozo,Eibar,-,-,-,-,-,0.1393,0.0,0.2065,0.0188,0.0,0.0,0.0759,-,0.4405
5682,Gonçalo Guedes,Valencia,0.088,0.0,0.0,-,0.0,0.0489,0.0,-,-,0.2355,0.0618,0.0,-,0.4342
8135,Esteban Burgos,Eibar,-,-,-,0.0598,0.0,0.0,0.0,0.2065,0.0188,-,0.0,0.1435,-,0.4286
8891,Gonzalo Verdú,Elche,0.0,0.0,0.1168,0.0,0.0,0.0752,0.1699,0.0648,0.0,0.0,-,-,-,0.4267
5666,Mouctar Diakhaby,Valencia,0.1095,0.0459,0.0577,0.085,0.0217,0.0,0.1046,-,-,-,-,-,-,0.4244
8949,Jeremías Ledesma,Cadiz,-,-,-,0.0694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3539,-,0.4233
2064,Sergio Escudero,Sevilla,-,0.2975,-,0.064,-,-,0.0,0.06,-,-,-,-,-,0.4215
8774,Dani Gómez,Levante,0.0,0.0,-,0.0584,0.0,0.024,-,0.0216,0.0212,0.0,0.2936,-,-,0.4188
6149,Unai Núñez,Athletic Club,-,0.0,0.0187,0.3064,-,-,-,-,-,-,0.084,-,-,0.4091
7829,Eder Militão,Real Madrid,-,-,-,-,0.0535,-,0.3508,-,-,-,-,-,-,0.4043
6282,Emiliano Rigoni,Elche,-,-,-,0.0662,0.0,0.336,0.0,-,-,-,-,-,-,0.4022
5128,Oier,Osasuna,0.0,0.0348,0.0271,0.1251,0.0,0.0,0.1308,0.0,0.0489,0.032,0.0,0.0,-,0.3987
6124,Maxi Gómez,Valencia,0.0682,0.0,0.0,0.0,0.031,0.0235,-,0.2299,0.0176,-,0.0,0.0242,-,0.3944
8470,Kike Pérez,Real Valladolid,0.0,0.0113,0.1074,0.0206,0.1152,0.0579,0.0655,0.0,-,-,-,0.0141,0.0,0.392
5153,Kévin Rodrigues,Eibar,-,0.0,0.1017,0.1406,0.015,0.1161,0.017,0.0,0.0,-,-,-,-,0.3904
4146,Fidel,Elche,0.0141,0.0,0.0,0.0917,0.0865,0.0752,0.1056,-,0.0,0.0159,-,-,-,0.389
8122,Sergio Carreira,Celta Vigo,-,-,-,-,-,0.0,0.0,0.3825,-,-,-,-,-,0.3825
9031,Jota,Real Valladolid,-,-,-,-,-,-,-,-,-,0.0,0.0,0.0485,0.3282,0.3767
323,Adnan Januzaj,Real Sociedad,0.0,0.055,0.1144,0.0981,-,0.0,-,-,0.0172,0.0899,0.0,-,-,0.3746
47,Yoshinori Muto,Eibar,-,-,0.0,0.0,0.0,0.0724,-,0.0598,0.0301,0.0718,0.0973,0.0368,-,0.3682
5994,Saidy Janko,Real Valladolid,-,-,-,-,-,-,0.0655,-,-,0.0,0.0,0.0,0.3007,0.3662
8890,Edgar Badía,Elche,0.0,0.0,0.0721,0.0917,0.0,0.0752,0.1056,0.0,0.0,0.0159,-,-,-,0.3605
8894,Raúl Guti,Elche,0.0,0.1377,0.1168,0.0,0.0,0.0752,0.0,0.0127,0.0,0.0159,-,-,-,0.3583
8767,Kelechi Nwakali,SD Huesca,0.0,-,-,-,-,-,0.0289,0.3283,0.0,0.0,-,-,-,0.3572
5212,Sergi Guardiola,Real Valladolid,0.0,0.0,0.1318,0.0,0.0,0.0,0.0528,-,0.0372,0.0342,0.0981,-,-,0.3541
9033,Iván Marcone,Elche,-,-,-,0.0,0.0,0.0752,0.1699,0.0648,0.0277,0.0159,-,-,-,0.3535
3248,Omenuke Mfulu,Elche,0.0,0.065,0.1168,0.0,0.0,0.0,0.1699,0.0,0.0,0.0,-,-,-,0.3517
4130,Raúl Navas,Osasuna,-,-,0.0,-,-,-,-,-,-,0.3515,-,-,-,0.3515
5037,Darko Brasanac,Osasuna,-,-,-,-,-,-,-,-,-,0.3515,0.0,0.0,-,0.3515
6076,Nemanja Maksimovic,Getafe,0.1381,0.1415,0.0,0.0,0.0,0.0,0.0366,0.0301,-,-,0.0,-,-,0.3463
7605,Manuel Sánchez,Atletico Madrid,-,-,-,0.3444,-,-,-,-,-,-,-,-,-,0.3444
6151,Djené Dakonam,Getafe,0.0,0.1415,0.0,0.0,0.0,0.0,0.0,0.1278,0.0,0.0,0.0731,-,-,0.3424
8739,Alberto Cifuentes,Cadiz,-,0.0,0.3418,-,-,-,-,-,-,-,-,-,-,0.3418
701,Eden Hazard,Real Madrid,-,-,-,-,-,-,0.2582,-,0.0802,0.0,-,-,-,0.3384
5058,Carles Aleñá,Barcelona,-,-,-,-,-,-,-,-,0.333,-,-,-,-,0.333
2305,Adrián,Osasuna,0.0502,0.0,0.0,0.0,0.0,0.0,0.1308,0.1516,0.0,-,-,-,-,0.3326
6225,Paulo Oliveira,Eibar,0.0,0.0223,0.0,-,0.015,0.0162,0.0,0.2065,0.0,0.0718,-,-,-,0.3318
2275,Ángel Correa,Atletico Madrid,0.1362,0.0,0.0,0.1123,0.0,0.0,0.0,0.0,0.0729,0.0,-,-,-,0.3214
5179,Jon Guridi,Real Sociedad,-,-,-,-,-,-,0.0445,0.0936,0.1798,0.0,-,-,-,0.3179
5114,Raúl García,Real Valladolid,-,-,0.0,0.0734,-,0.0,0.0528,0.1898,0.0,-,-,-,-,0.316
7050,Lucas Torró,Osasuna,0.0,0.2578,0.05,0.0,-,-,0.0,0.0,-,-,-,-,-,0.3078
2088,Edgar Méndez,Alaves,0.0,0.0,0.2683,0.0,0.0,0.0,0.0316,0.0,0.0,-,0.0,0.0,-,0.2999
7349,Enric Gallego,Osasuna,-,-,0.0,0.0,0.0,0.0,0.1308,0.1531,0.0137,0.0,0.0,0.0,-,0.2976
1706,Antonio Barragán,Elche,-,-,-,0.0,0.0,0.0752,0.1699,0.0521,0.0,0.0,-,-,-,0.2972
2155,Jorge Molina,Granada,-,0.0,0.0,0.1309,-,0.142,0.0,0.0,0.022,0.0,0.0,-,-,0.2949
2543,Borja Iglesias,Real Betis,0.0693,0.1303,-,0.0,0.0,0.0,0.0,-,-,0.0913,0.0,0.0,-,0.2909
2400,Raúl García,Athletic Club,0.0,0.0,0.0,0.0,0.1747,0.0269,0.0,0.0275,0.0,0.0,0.0586,-,-,0.2877
8761,Shon Weissman,Real Valladolid,0.0,0.0,-,0.0,0.0,0.0,0.0,0.1403,-,-,-,0.0146,0.1219,0.2768
5169,Youssef En-Nesyri,Sevilla,0.0328,0.0,0.0496,0.0,0.0,0.1487,0.0,0.0,0.0224,0.0,-,-,-,0.2535
8744,Juan Cruz,Osasuna,0.0502,0.0157,0.022,-,-,0.0,-,0.1132,0.0,0.0,-,0.0515,-,0.2526
2442,Kevin Gameiro,Valencia,-,-,0.0577,0.0,0.0427,0.0,0.1307,-,0.0,0.019,0.0,0.0,-,0.2501
1189,Lucas Boyé,Elche,0.0,0.065,0.0,-,-,0.0,0.1699,0.0127,0.0,-,-,-,-,0.2476
2103,Aleix Vidal,Sevilla,-,-,-,-,-,-,-,-,0.0,0.246,-,-,-,0.246
2415,David Soria,Getafe,0.0,0.0,0.0768,0.0,0.0,0.0,0.0,0.1207,0.0471,0.0,0.0,-,-,0.2446
6114,Pedro Alcalá,Cadiz,-,-,-,-,-,-,-,-,0.1105,-,0.1329,0.0,-,0.2434
7208,Samuel Chukwueze,Villarreal,0.0397,0.0,0.0,0.0,0.0,0.0835,0.0195,0.0,-,0.0667,0.027,0.0,-,0.2364
7863,Antonio Puertas,Granada,0.0,0.0,0.047,0.0562,0.0,0.0,0.0495,-,-,0.0,0.0801,-,-,0.2328
1235,Ante Budimir,Osasuna,-,-,-,-,-,-,0.0,0.0,0.1042,0.0,0.1138,0.0,-,0.218
6546,Jawad El Yamiq,Real Valladolid,-,-,-,0.0,0.0,0.0,0.184,-,0.0,-,-,0.0307,-,0.2147
2119,Rober Correa,Eibar,0.0,0.0575,0.0567,-,0.01,-,-,-,-,0.0,0.0,0.0904,-,0.2146
7779,Oihan Sancet,Athletic Club,0.0,0.1375,0.0,0.0,-,-,0.0,0.0522,0.0,0.0,0.0204,-,-,0.2101
2197,Pedro León,Eibar,0.0,0.0777,0.0459,0.0833,-,-,0.0,-,0.0,0.0,-,-,-,0.2069
2452,De Marcos,Athletic Club,0.2057,-,-,-,-,-,-,-,-,0.0,-,-,-,0.2057
8329,Unai Vencedor,Athletic Club,0.0,-,-,-,0.0,-,-,-,0.0,0.0665,0.1383,-,-,0.2048
2311,Roberto Soldado,Granada,0.0367,0.0,-,0.0562,0.0203,-,-,0.0,0.0,0.0,0.0874,-,-,0.2006
6919,Toni Villa,Real Valladolid,-,-,0.0331,0.0158,0.0,0.0262,0.0,0.094,-,0.0,-,0.0307,-,0.1998
2105,Jordi Masip,Real Valladolid,0.0,-,-,-,-,-,-,0.1094,0.0,0.0342,0.0139,0.0307,0.0,0.1882
7101,Martín Merquelanz,Real Sociedad,-,-,-,-,-,-,-,0.0,0.1626,-,-,0.0208,-,0.1834
2394,Etxeita,Getafe,0.0416,0.1395,0.0,0.0,-,-,-,-,-,-,0.0,-,-,0.1811
5045,Manu García,Alaves,-,-,0.0,0.0,0.0,-,0.1765,0.0,0.0,0.0,-,-,-,0.1765
1836,Franco Vázquez,Sevilla,-,0.1249,-,0.0,0.0454,0.0,0.0,-,-,-,-,-,-,0.1703
8727,Jon Morcillo,Athletic Club,0.0,0.0721,0.0,0.0,0.0,0.0,0.097,0.0,0.0,0.0,0.0,-,-,0.1691
2517,Martin Odegaard,Real Madrid,0.0549,0.0,-,0.0,-,-,-,0.0,0.0802,0.0331,-,-,-,0.1682
6485,Júnior Firpo,Barcelona,-,-,-,-,-,-,-,-,0.1632,-,-,-,-,0.1632
6533,Anthony Lozano,Cadiz,0.0,-,0.0,0.0,0.1606,0.0,0.0,0.0,0.0,-,-,-,-,0.1606
2098,Luis Suárez,Atletico Madrid,0.0,0.0,0.0,0.0404,0.1181,-,0.0,-,-,0.0,-,-,-,0.1585
2287,John Guidetti,Alaves,-,0.0,-,0.0494,-,-,-,-,-,0.1056,-,-,-,0.155
5642,Erick Cabaco,Getafe,0.0,-,0.0,-,0.1173,0.0,0.0366,0.0,-,0.0,0.0,-,-,0.1539
2500,Luisinho,SD Huesca,0.0,-,0.1156,-,-,0.0343,-,0.0,-,-,-,-,-,0.1499
8410,Rodrigo Sánchez,Real Betis,-,-,-,-,-,-,-,-,0.0,0.1469,-,-,-,0.1469
7354,Diego Lainez,Real Betis,0.0,-,-,-,-,0.0,-,0.0,-,0.0913,0.0545,-,-,0.1458
2071,Diego González,Elche,-,-,-,0.0,-,-,0.0643,0.0648,0.0,0.0159,-,-,-,0.145
3388,Karim Rekik,Sevilla,-,-,-,-,-,-,-,-,0.1398,-,-,-,-,0.1398
8103,Modibo Sagnan,Real Sociedad,-,-,-,-,0.0,-,0.0,0.1168,-,-,-,0.0219,-,0.1387
8390,Rafa Soares,Eibar,0.0,0.051,-,-,0.0873,-,-,0.0,-,-,-,-,-,0.1383
6224,Marko Dmitrovic,Eibar,0.0,0.051,0.0,0.0,0.0,0.0347,0.0,0.0,0.0188,0.0111,0.0,0.016,-,0.1316
2326,Rober,Levante,0.1312,-,-,-,-,-,-,-,-,0.0,-,-,-,0.1312
2380,Paco Alcácer,Villarreal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1004,0.0286,-,-,0.0,-,0.129
4076,Jason,Valencia,-,0.1216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,0.0,0.0,-,0.1216
5075,Rubén Peña,Villarreal,0.1202,-,-,-,-,-,0.0,-,-,0.0,-,-,-,0.1202
3367,Youssouf Kone,Elche,-,0.0,0.1168,-,0.0,-,-,-,-,-,-,-,-,0.1168
8091,Ronald Araújo,Barcelona,-,0.0814,0.0352,-,-,-,-,-,-,-,-,-,-,0.1166
866,Joselu,Alaves,0.0,0.0,0.0,-,0.0,0.0815,0.0316,0.0,0.0,0.0,0.0,0.0,-,0.1131
5110,Mariano,Real Madrid,-,-,-,-,-,-,-,0.0,0.0802,0.0308,-,-,-,0.111
1131,Rodrigo Ely,Alaves,0.0,0.0,-,0.0,0.0,0.1083,-,-,0.0,-,-,-,-,0.1083
5066,David Timor,Getafe,0.0,0.0,0.0,0.0,0.0,0.0,0.0257,0.0694,0.0098,0.0,-,-,-,0.1049
7195,Roberto López,Real Sociedad,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,-,-,0.0,0.1026,-,0.1026
6783,Idrissa Doumbia,SD Huesca,-,-,-,-,-,-,-,-,0.0,-,-,0.1022,-,0.1022
7245,Javi Sánchez,Real Valladolid,-,0.0,0.0244,0.0598,0.0,-,-,-,-,0.0,0.0,0.0141,0.0,0.0983
8728,Oier Zarraga,Athletic Club,-,-,-,-,0.0,0.0,0.097,0.0,-,-,-,-,-,0.097
2337,Recio,Eibar,0.0,0.0202,0.0,0.0,-,-,-,-,-,-,-,0.0759,-,0.0961
2353,Pedro Bigas,Eibar,0.0,0.0,0.0,0.0,-,-,-,-,0.0,0.0,0.0,0.0904,-,0.0904
6528,Loren Morón,Real Betis,-,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,0.0,0.0884,-,0.0884
7525,Waldo Rubio,Real Valladolid,0.0,0.0,-,0.0871,0.0,0.0,-,0.0,0.0,-,-,-,-,0.0871
5131,Eugeni,SD Huesca,0.0,0.086,-,-,-,-,-,0.0,-,-,-,-,-,0.086
8738,Filip Malbasic,Cadiz,0.029,0.0,0.0,0.0,0.0,0.0568,0.0,0.0,-,0.0,0.0,-,-,0.0858
9132,Oussama Idrissi,Sevilla,-,-,-,-,-,-,-,0.06,-,0.0222,-,-,-,0.0822
584,Joel Robles,Real Betis,-,-,0.0,0.0819,0.0,-,-,-,-,-,0.0,0.0,-,0.0819
5191,Álvaro Fernández,SD Huesca,-,-,-,-,-,-,-,-,-,-,-,0.0804,-,0.0804
7351,Victor Mollejo,Getafe,-,-,-,-,0.0,-,-,0.0176,-,-,0.0605,-,-,0.0781
8893,Josan,Elche,0.0,0.0,0.0,0.0,0.0,0.0,0.0643,0.0127,-,0.0,-,-,-,0.077
6228,Luka Jovic,Real Madrid,-,0.0758,0.0,-,0.0,-,-,0.0,-,-,-,-,-,0.0758
2350,Cifuentes,Elche,0.0,-,-,-,-,0.0752,-,-,-,-,-,-,-,0.0752
2539,Jaume Costa,Villarreal,-,-,-,0.0743,-,0.0,-,-,-,-,-,-,-,0.0743
6164,Andrés Guardado,Real Betis,-,-,-,-,0.0,-,-,-,-,0.0,0.0,0.0727,-,0.0727
4142,Álvaro,Cadiz,-,-,-,-,0.0669,0.0,-,-,-,0.0,0.0,0.0,-,0.0669
4069,Fede Vico,Granada,0.0,-,0.0,-,0.0,-,-,-,0.0665,-,-,-,-,0.0665
6656,Sergio Gómez,SD Huesca,-,0.0,-,0.0,-,0.0,0.0289,0.0376,0.0,0.0,-,-,-,0.0665
8108,Daniel Cárdenas,Levante,-,-,-,-,-,-,-,-,-,0.0655,-,-,-,0.0655
8921,Iñigo Vicente,Athletic Club,-,-,0.0394,-,-,0.0189,-,-,-,-,-,-,-,0.0583
6914,Javi Moyano,Real Valladolid,0.0578,0.0,-,-,-,-,-,-,-,-,-,-,-,0.0578
2070,Carlos Fernández,Sevilla,-,-,0.0,0.0322,0.0,0.0,0.0252,-,-,-,-,-,-,0.0574
8713,Gabriel Veiga,Celta Vigo,-,0.0562,-,0.0,-,0.0,0.0,-,0.0,-,-,-,-,0.0562
8149,Vicente Esquerdo,Valencia,0.056,0.0,0.0,-,-,-,-,-,-,-,-,-,-,0.056
2163,Diego Llorente,Real Sociedad,0.0555,-,-,-,-,-,-,-,-,-,-,-,-,0.0555
8863,Marvin Park,Real Madrid,0.051,-,-,-,-,-,-,-,-,-,-,-,-,0.051
2483,Adrián Marín,Alaves,-,-,-,-,-,0.0497,-,0.0,-,-,-,-,-,0.0497
5087,Roberto Jiménez,Real Valladolid,-,0.0113,0.0,0.037,0.0,0.0,0.0,-,-,-,-,-,-,0.0483
2238,Jon Bautista,Real Sociedad,0.0282,0.0,0.0,-,0.0,-,0.0183,-,-,-,-,0.0,-,0.0465
8707,Damian Kadzior,Eibar,0.0,0.0434,0.0,0.0,-,-,-,0.0,-,-,-,-,-,0.0434
2519,Tejero,Eibar,-,-,0.0,0.0408,-,-,-,-,-,-,-,-,-,0.0408
4188,Quique González,Eibar,-,0.0,0.0,0.0355,-,0.0,-,-,-,-,-,-,-,0.0355
2267,Augusto Fernández,Cadiz,-,0.0,0.0,0.0,0.0235,0.0,-,0.0,0.0099,-,-,0.0,-,0.0334
5117,Víctor Díaz,Granada,0.0,0.0,0.0313,-,-,-,-,-,-,-,-,-,-,0.0313
8769,Dani Escriche,SD Huesca,-,0.0,0.0,-,-,-,0.0289,-,-,-,-,0.0,-,0.0289
1934,Gastón Silva,SD Huesca,-,-,-,0.0,-,-,0.0289,0.0,-,-,-,-,-,0.0289
8734,Sergio González,Cadiz,0.0289,-,-,-,-,-,-,-,-,-,-,-,-,0.0289
8726,Alberto Soro,Granada,-,-,0.0,-,-,0.0,0.0,-,0.0281,0.0,-,-,-,0.0281
2494,Denis Cheryshev,Valencia,0.0,-,-,-,-,0.0,-,0.0,0.0276,0.0,-,-,-,0.0276
8938,Jon Ander Garrido,Cadiz,-,-,-,0.0,-,0.0275,-,0.0,0.0,0.0,-,-,-,0.0275
4017,Juan Sánchez Miño,Elche,-,-,0.0,0.0,-,0.0,0.0263,-,-,-,-,-,-,0.0263
4051,Ramón Azeez,Granada,0.0,-,0.0256,-,-,-,-,-,-,-,-,-,-,0.0256
5232,Alexander Isak,Real Sociedad,0.0255,0.0,0.0,0.0,0.0,0.0,0.0,-,-,0.0,-,0.0,-,0.0255
626,Eliaquim Mangala,Valencia,0.0,-,-,-,-,-,-,-,-,-,0.0,0.0242,-,0.0242
6495,Koke,Levante,-,-,-,-,0.0232,-,-,-,-,-,-,-,-,0.0232
7402,Álex Blanco,Valencia,-,-,-,0.0,0.0217,0.0,-,-,-,-,-,-,-,0.0217
8417,Álex Baena,Villarreal,-,-,-,-,-,-,-,-,-,-,-,0.0208,-,0.0208
7862,Yan Eteki,Granada,-,-,0.0203,-,-,0.0,0.0,0.0,-,-,0.0,-,-,0.0203
7942,Bobby Adekanye,Cadiz,-,-,-,-,-,-,-,-,-,-,0.0187,0.0,-,0.0187
6216,Chema Rodríguez,Getafe,-,-,-,-,-,-,-,0.0176,0.0,0.0,0.0,-,-,0.0176
2149,Francisco Portillo,Getafe,-,-,0.0,-,-,-,0.0167,-,-,0.0,-,-,-,0.0167
2418,Álvaro Odriozola,Real Madrid,-,-,0.0158,-,-,-,-,-,-,-,-,-,-,0.0158
8712,Miguel Rodriguez,Celta Vigo,-,-,-,-,0.0119,0.0,-,-,0.0,0.0,-,-,-,0.0119
5272,Emre Mor,Celta Vigo,0.0,0.0,0.0,0.0,0.0119,0.0,-,0.0,-,-,-,-,-,0.0119
7258,Joaquín Muñoz,SD Huesca,0.0,0.0114,0.0,-,-,-,-,-,-,-,-,-,-,0.0114
6150,Iñigo Córdoba,Athletic Club,-,0.0,-,0.0,-,-,-,-,-,-,-,-,-,0.0
2403,Íñigo Lekue,Athletic Club,-,-,0.0,-,-,-,-,-,0.0,-,-,-,-,0.0
7548,Riqui Puig,Barcelona,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
5047,Rubén Sobrino,Valencia,0.0,0.0,-,-,-,-,-,-,0.0,-,0.0,-,-,0.0
5120,Nano,Cadiz,-,-,-,-,-,-,0.0,-,-,-,-,-,-,0.0
9170,John Finn,Getafe,-,-,-,-,-,-,-,-,-,-,0.0,-,-,0.0
8823,Ante Palaversa,Getafe,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
8862,Sergio Arribas,Real Madrid,0.0,-,-,-,-,-,-,-,-,-,-,-,-,0.0
8730,David Gil,Cadiz,0.0,-,-,-,-,-,-,-,-,-,-,-,-,0.0
8861,Urko Gonzalez,Real Sociedad,-,0.0,-,-,-,-,-,-,-,-,-,-,-,0.0
4799,Abdoulaye Diaby,Getafe,-,-,-,-,-,-,0.0,-,-,-,-,-,-,0.0
5129,Kenan Kodro,Athletic Club,-,-,0.0,-,-,-,-,-,-,-,-,-,-,0.0
