id,name,team,1,2,3,4,5,6,7,8,9,10,total
5062,Yeray Álvarez,Athletic Club,0,-,-,-,0,2,1,1,0,-,4
1508,Jeison Murillo,Celta Vigo,-,0,0,0,0,3,1,0,0,0,4
2281,Hugo Mallo,Celta Vigo,1,1,0,0,0,-,-,-,1,1,4
6931,Fran Beltrán,Celta Vigo,-,1,1,0,-,1,0,1,0,-,4
7493,Jaime Seoane,SD Huesca,0,-,2,2,0,0,0,-,-,-,4
7050,Lucas Torró,Osasuna,0,0,1,3,-,-,0,0,-,-,4
2132,Jota,Alaves,-,-,-,-,-,1,2,0,-,1,4
2092,Gerard Piqué,Barcelona,0,0,0,1,0,2,1,0,-,-,4
1290,Miralem Pjanic,Barcelona,1,-,0,-,-,2,0,1,-,-,4
2104,Sergi Roberto,Barcelona,1,1,1,0,-,0,0,1,-,-,4
5073,Florian Lejeune,Alaves,-,0,1,0,0,0,1,1,-,1,4
8894,Raúl Guti,Elche,2,0,0,1,0,0,0,1,-,-,4
2253,Lucas Vázquez,Real Madrid,-,-,-,0,1,0,0,1,2,-,4
2255,Isco,Real Madrid,-,1,0,0,1,-,1,1,0,-,4
6076,Nemanja Maksimovic,Getafe,1,0,0,0,1,0,1,1,-,-,4
8935,Pedri,Barcelona,0,0,0,0,0,0,3,1,-,-,4
2110,Rubén Duarte,Alaves,1,0,0,0,1,-,1,0,1,0,4
5066,David Timor,Getafe,1,1,0,1,1,0,0,0,0,-,4
7779,Oihan Sancet,Athletic Club,0,0,1,0,-,-,1,1,1,-,4
2161,Nacho,Real Valladolid,0,0,2,-,1,0,0,-,0,0,3
1588,Raúl Albiol,Villarreal,0,1,0,0,0,0,0,0,1,1,3
7861,Germán Sánchez,Granada,0,0,0,1,1,0,0,-,1,-,3
7870,Luis Rioja,Alaves,0,0,0,0,-,0,-,1,0,2,3
1131,Rodrigo Ely,Alaves,1,0,-,0,1,1,-,-,0,-,3
4054,Pablo Hervías,Real Valladolid,0,1,0,1,0,-,-,0,1,0,3
2065,Vicente Iborra,Villarreal,0,0,1,1,0,0,0,0,0,1,3
2543,Borja Iglesias,Real Betis,0,2,-,0,0,1,0,-,-,0,3
2112,Papakouly Diop,Eibar,0,-,1,-,1,-,0,0,1,0,3
6917,Rubén Alcaraz,Real Valladolid,-,-,-,-,-,0,0,1,2,0,3
4177,Álex Fernández,Cadiz,1,0,0,0,0,0,1,0,1,0,3
497,Francis Coquelin,Villarreal,0,1,1,-,-,0,1,-,0,-,3
2212,Sergio Álvarez,Eibar,0,0,-,0,2,1,0,0,0,0,3
6919,Toni Villa,Real Valladolid,-,-,1,0,1,0,1,0,-,0,3
4146,Fidel,Elche,0,0,0,0,1,1,1,-,-,-,3
4219,Juan Carlos,SD Huesca,1,0,1,0,1,-,-,-,0,0,3
6656,Sergio Gómez,SD Huesca,-,1,-,0,-,0,1,1,0,0,3
1003,Pablo Maffeo,SD Huesca,2,0,-,-,-,1,0,0,-,-,3
2155,Jorge Molina,Granada,-,0,2,0,-,0,0,0,1,-,3
7430,Emerson,Real Betis,0,1,0,-,0,-,-,2,0,0,3
1125,Carlos Bacca,Villarreal,-,-,0,0,-,1,1,0,1,0,3
9008,Jairo Izquierdo,Cadiz,-,-,-,-,-,1,0,-,2,0,3
2442,Kevin Gameiro,Valencia,-,-,1,0,0,0,0,-,0,2,3
3226,Ousmane Dembélé,Barcelona,0,-,-,0,0,0,2,1,-,-,3
2117,Marco Asensio,Real Madrid,-,-,1,0,0,0,0,2,0,-,3
2424,Óliver Torres,Sevilla,1,0,0,-,0,0,1,1,-,-,3
2269,Koke,Atletico Madrid,1,1,0,0,0,1,0,0,-,-,3
7891,Renan Lodi,Atletico Madrid,1,0,2,-,0,-,-,-,-,-,3
2517,Martin Odegaard,Real Madrid,1,0,-,0,-,-,-,0,2,-,3
7921,Felipe,Atletico Madrid,0,1,1,1,0,0,-,0,-,-,3
6233,Ferland Mendy,Real Madrid,1,1,-,1,-,0,0,-,0,-,3
8015,Rodrygo,Real Madrid,0,-,-,0,-,0,2,1,-,-,3
2194,Damián Suárez,Getafe,0,0,1,1,0,0,0,-,1,-,3
8939,Marcos Acuña,Sevilla,0,-,0,1,0,1,1,0,-,-,3
5110,Mariano,Real Madrid,-,-,-,-,-,-,-,2,1,-,3
7308,Ander Barrenetxea,Real Sociedad,1,1,1,0,0,-,-,0,-,0,3
495,Nacho Monreal,Real Sociedad,-,-,-,1,0,0,-,-,2,0,3
4076,Jason,Valencia,-,1,0,0,0,1,1,0,0,-,3
701,Eden Hazard,Real Madrid,-,-,-,-,-,-,3,-,0,-,3
5077,Mikel Vesga,Athletic Club,0,0,-,-,-,-,1,0,2,-,3
2228,Aritz Elustondo,Real Sociedad,0,0,0,0,0,0,1,-,2,0,3
6325,Andoni Gorosabel,Real Sociedad,0,0,1,0,1,1,0,0,-,-,3
7306,Aihen Muñoz,Real Sociedad,2,0,1,-,-,-,0,0,0,-,3
2064,Sergio Escudero,Sevilla,-,1,-,0,-,-,1,1,-,-,3
8107,Jorge De Frutos,Levante,0,0,0,0,1,0,0,0,2,-,3
6149,Unai Núñez,Athletic Club,-,0,3,0,-,-,-,-,-,-,3
5666,Mouctar Diakhaby,Valencia,0,1,0,0,0,1,0,-,-,-,2
5050,Clement Lenglet,Barcelona,0,0,-,0,0,0,0,2,-,-,2
4188,Quique González,Eibar,-,0,0,2,-,0,-,-,-,-,2
2519,Tejero,Eibar,-,-,1,1,-,-,-,-,-,-,2
2482,Tomás Pina,Alaves,0,-,-,-,0,1,1,0,0,0,2
6136,Mario Hermoso,Atletico Madrid,-,0,-,0,1,0,1,0,-,-,2
8131,Iñigo Pérez,Osasuna,0,0,0,1,0,0,0,0,1,-,2
7781,Frenkie de Jong,Barcelona,0,0,1,0,0,1,0,0,-,-,2
5179,Jon Guridi,Real Sociedad,-,-,-,-,-,-,1,0,1,0,2
6930,Néstor Araújo,Celta Vigo,1,0,0,1,-,0,0,0,-,0,2
7402,Álex Blanco,Valencia,-,-,-,1,0,1,-,-,-,-,2
2479,Toni Lato,Valencia,-,-,-,0,-,-,1,1,0,0,2
2093,Jordi Alba,Barcelona,1,0,1,-,0,0,0,0,-,-,2
8771,Yunus Musah,Valencia,1,0,0,0,-,0,0,1,0,0,2
5140,Kike Barja,Osasuna,0,1,-,0,1,0,0,-,0,-,2
8135,Esteban Burgos,Eibar,-,-,-,0,1,0,0,0,1,-,2
2130,Dani García,Athletic Club,0,0,0,0,0,1,1,0,-,-,2
4051,Ramón Azeez,Granada,0,-,2,-,-,-,-,-,-,-,2
7905,Fede San Emeterio,Real Valladolid,0,0,1,0,1,0,-,-,0,0,2
8707,Damian Kadzior,Eibar,1,1,0,0,-,-,-,0,-,-,2
8978,Luis Suárez,Granada,-,-,-,0,0,0,1,0,1,-,2
7233,Joaquín Fernández,Real Valladolid,0,0,-,-,-,0,1,1,0,0,2
8979,Sergiño Dest,Barcelona,-,-,0,0,0,2,-,0,-,-,2
2353,Pedro Bigas,Eibar,1,0,0,0,-,-,-,-,1,0,2
8938,Jon Ander Garrido,Cadiz,-,-,-,0,-,0,-,0,2,0,2
5044,Víctor Laguardia,Alaves,2,0,0,0,0,0,0,0,0,0,2
8737,Jens Jonsson,Cadiz,1,0,0,0,0,0,0,0,1,0,2
8733,Alfonso Espino,Cadiz,0,1,1,0,0,0,0,0,0,0,2
2070,Carlos Fernández,Sevilla,-,-,0,0,2,0,0,-,-,-,2
2386,Rúben Vezo,Levante,-,0,0,0,0,0,1,1,0,-,2
2394,Etxeita,Getafe,0,0,1,1,-,-,-,-,-,-,2
8738,Filip Malbasic,Cadiz,0,0,0,1,1,0,0,0,-,0,2
1227,Lucas Torreira,Atletico Madrid,-,-,-,1,0,1,0,-,-,-,2
8741,Fali,Cadiz,-,0,0,0,-,1,0,0,1,0,2
9031,Jota,Real Valladolid,-,-,-,-,-,-,-,-,-,2,2
3237,Aissa Mandi,Real Betis,0,0,1,0,-,-,0,1,0,-,2
615,Fernando,Sevilla,-,0,1,1,-,0,0,0,-,-,2
2435,Óscar Duarte,Levante,1,-,0,-,-,0,-,1,0,-,2
2257,Marcelo,Real Madrid,-,-,2,-,0,-,0,0,-,-,2
2248,Casemiro,Real Madrid,0,0,1,0,0,1,0,-,-,-,2
8775,Son,Levante,-,-,0,-,0,-,1,1,0,-,2
2278,Giménez,Atletico Madrid,-,-,-,-,-,0,2,0,-,-,2
2260,Daniel Carvajal,Real Madrid,2,0,0,-,-,-,-,-,0,-,2
8122,Sergio Carreira,Celta Vigo,-,-,-,-,-,1,1,0,-,-,2
7155,Nikola Vukcevic,Levante,0,1,0,1,-,-,-,-,-,-,2
8891,Gonzalo Verdú,Elche,0,0,0,0,0,0,0,2,-,-,2
8149,Vicente Esquerdo,Valencia,1,0,0,-,-,-,-,-,-,-,1
8709,Eñaut Mendía,Eibar,-,-,-,-,1,-,-,-,-,-,1
7245,Javi Sánchez,Real Valladolid,-,1,0,0,0,-,-,-,-,0,1
8762,Luis Pérez,Real Valladolid,-,0,0,-,0,0,1,0,0,-,1
6225,Paulo Oliveira,Eibar,0,0,0,-,0,0,0,0,0,1,1
8892,Josema,Elche,0,0,0,-,0,0,1,0,-,-,1
9033,Iván Marcone,Elche,-,-,-,0,1,0,0,0,-,-,1
8209,Miguel Ángel Atienza,Eibar,-,1,-,-,-,0,-,-,-,-,1
8896,Nino,Elche,0,0,-,-,-,1,0,-,-,-,1
2396,Balenziaga,Athletic Club,0,-,-,0,1,0,-,-,0,-,1
2511,Vitolo,Atletico Madrid,0,0,-,-,0,1,-,-,-,-,1
6151,Djené Dakonam,Getafe,0,1,0,0,0,0,0,0,0,-,1
8058,Thierry Correia,Valencia,-,0,-,0,0,0,1,0,-,-,1
5045,Manu García,Alaves,-,-,0,0,0,-,0,0,0,1,1
3425,Thomas Lemar,Atletico Madrid,0,-,-,1,0,0,0,0,-,-,1
2263,Stefan Savic,Atletico Madrid,0,-,1,0,0,0,0,0,-,-,1
7526,Martín Zubimendi,Real Sociedad,-,-,0,0,0,0,0,0,1,0,1
7893,Héctor Herrera,Atletico Madrid,-,-,0,0,1,0,0,-,-,-,1
5114,Raúl García,Real Valladolid,-,-,0,1,-,0,0,0,0,-,1
2287,John Guidetti,Alaves,-,0,-,1,-,-,-,-,-,0,1
2483,Adrián Marín,Alaves,-,-,-,-,-,1,-,0,-,-,1
8334,Hugo Guillamón,Valencia,-,-,0,0,0,-,0,0,0,1,1
2350,Cifuentes,Elche,0,-,-,-,-,1,-,-,-,-,1
6117,Pere Pons,Alaves,0,0,0,1,0,0,-,-,-,-,1
5159,Marc Cardona,Osasuna,0,1,0,-,-,-,-,-,-,-,1
652,Kieran Trippier,Atletico Madrid,0,0,0,0,0,1,0,0,-,-,1
4208,Míchel,Real Valladolid,1,0,-,0,-,-,-,0,-,-,1
6546,Jawad El Yamiq,Real Valladolid,-,-,-,0,1,0,0,-,0,-,1
1706,Antonio Barragán,Elche,-,-,-,0,0,0,1,0,-,-,1
4799,Abdoulaye Diaby,Getafe,-,-,-,-,-,-,1,-,-,-,1
1950,Martín Montoya,Real Betis,-,-,1,-,-,-,0,-,-,-,1
2417,Igor Zubeldia,Real Sociedad,1,-,-,-,-,-,-,-,0,0,1
2337,Recio,Eibar,0,1,0,0,-,-,-,-,-,-,1
2509,Dimitri Foulquier,Granada,0,0,0,0,0,0,-,-,1,-,1
3211,Martin Braithwaite,Barcelona,-,-,-,0,0,0,0,1,-,-,1
8306,Sofian Chakla,Villarreal,-,1,-,-,-,-,-,-,-,-,1
8271,Fernando Niño,Villarreal,1,-,-,-,-,-,-,-,-,-,1
2452,De Marcos,Athletic Club,1,-,-,-,-,-,-,-,-,-,1
1836,Franco Vázquez,Sevilla,-,0,-,0,1,0,0,-,-,-,1
6221,Pau Torres,Villarreal,0,0,0,0,0,0,0,1,0,0,1
8410,Rodrigo Sánchez,Real Betis,-,-,-,-,-,-,-,-,0,1,1
4142,Álvaro,Cadiz,-,-,-,-,0,0,-,-,-,1,1
6427,Aitor Ruibal,Real Betis,1,-,-,0,-,0,-,-,0,0,1
2314,Sidnei,Real Betis,-,-,-,0,1,0,-,-,-,0,1
8731,Isaac Carcelén,Cadiz,1,0,0,0,0,-,-,-,-,0,1
8732,Marcos Mauro,Cadiz,0,0,0,-,1,-,-,-,-,0,1
897,Juanmi,Real Betis,-,0,-,1,0,-,-,-,-,-,1
8734,Sergio González,Cadiz,1,-,-,-,-,-,-,-,-,-,1
2187,Toño,Levante,-,-,0,-,-,1,-,-,-,-,1
5101,Carlos Clerc,Levante,0,0,-,1,0,0,0,0,0,-,1
6932,Okay Yokuslu,Celta Vigo,0,0,0,-,1,-,-,-,-,0,1
7860,Domingos Duarte,Granada,0,0,0,0,0,-,0,-,1,-,1
5136,Estupiñán,Villarreal,-,0,0,1,0,-,-,0,0,0,1
6282,Emiliano Rigoni,Elche,-,-,-,1,0,0,0,-,-,-,1
2238,Jon Bautista,Real Sociedad,0,0,1,-,0,-,0,-,-,-,1
8921,Iñigo Vicente,Athletic Club,-,-,1,-,-,0,-,-,-,-,1
8728,Oier Zarraga,Athletic Club,-,-,-,-,0,0,1,0,-,-,1
6150,Iñigo Córdoba,Athletic Club,-,1,-,0,-,-,-,-,-,-,1
6126,Ander Guevara,Real Sociedad,-,0,1,0,0,0,-,0,-,0,1
4037,Pablo Insúa,SD Huesca,1,-,-,-,0,-,-,-,0,0,1
2226,Zaldúa,Real Sociedad,-,-,-,-,-,-,-,-,0,1,1
2500,Luisinho,SD Huesca,0,-,0,-,-,0,-,1,-,-,1
5117,Víctor Díaz,Granada,0,0,1,-,-,-,-,-,-,-,1
2119,Rober Correa,Eibar,0,0,0,-,1,-,-,-,-,0,1
2149,Francisco Portillo,Getafe,-,-,0,-,-,-,0,-,-,-,0
6114,Pedro Alcalá,Cadiz,-,-,-,-,-,-,-,-,0,-,0
8861,Urko Gonzalez,Real Sociedad,-,0,-,-,-,-,-,-,-,-,0
