id,name,team,1,2,3,4,5,6,7,8,9,10,total
2350,Cifuentes,Elche,30,-,-,-,-,39,-,-,-,-,69
3367,Youssouf Kone,Elche,-,5,37,-,27,-,-,-,-,-,69
9111,Isma Ruiz,Granada,-,-,-,-,-,-,-,69,-,-,69
4188,Quique González,Eibar,-,1,42,25,-,1,-,-,-,-,69
8709,Eñaut Mendía,Eibar,-,-,-,-,64,-,-,-,-,-,64
2567,Luismi,Elche,15,1,47,1,-,-,-,-,-,-,64
2238,Jon Bautista,Real Sociedad,8,15,20,-,7,-,14,-,-,-,64
6150,Iñigo Córdoba,Athletic Club,-,2,-,59,-,-,-,-,-,-,61
2418,Álvaro Odriozola,Real Madrid,-,-,57,-,-,-,-,-,-,-,57
8726,Alberto Soro,Granada,-,-,27,-,-,12,9,-,8,-,56
8769,Dani Escriche,SD Huesca,-,17,1,-,-,-,34,-,-,-,52
7605,Manuel Sánchez,Atletico Madrid,-,-,-,51,-,-,-,-,-,-,51
8414,Mahmoud Abdallahi,Alaves,-,47,-,-,-,-,-,-,-,-,47
5159,Marc Cardona,Osasuna,12,23,11,-,-,-,-,-,-,-,46
9035,Jeison Lucumí,Elche,-,-,-,-,46,-,-,-,-,-,46
7351,Victor Mollejo,Getafe,-,-,-,-,1,-,-,44,-,-,45
7101,Martín Merquelanz,Real Sociedad,-,-,-,-,-,-,-,18,27,-,45
6114,Pedro Alcalá,Cadiz,-,-,-,-,-,-,-,-,44,-,44
9115,Daniel Plomer,Granada,-,-,-,-,-,-,-,43,-,-,43
1934,Gastón Silva,SD Huesca,-,-,-,18,-,-,19,6,-,-,43
9112,Kingsley Fobi,Granada,-,-,-,-,-,-,-,43,-,-,43
2287,John Guidetti,Alaves,-,1,-,22,-,-,-,-,-,19,42
7258,Joaquín Muñoz,SD Huesca,1,37,1,-,-,-,-,-,-,-,39
1836,Franco Vázquez,Sevilla,-,1,-,1,9,26,1,-,-,-,38
7354,Diego Lainez,Real Betis,1,-,-,-,-,15,-,4,-,18,38
9024,Yeremi Pino,Villarreal,-,-,-,-,-,-,1,7,-,28,36
3211,Martin Braithwaite,Barcelona,-,-,-,10,1,10,9,4,-,-,34
9032,Tomás Tavares,Alaves,-,-,-,-,-,-,-,30,-,-,30
8921,Iñigo Vicente,Athletic Club,-,-,28,-,-,1,-,-,-,-,29
7355,Paul Akouokou,Real Betis,-,1,-,27,-,-,-,-,-,-,28
6164,Andrés Guardado,Real Betis,-,-,-,-,1,-,-,-,-,27,28
2356,Roque Mesa,Real Valladolid,-,-,-,-,-,-,27,-,-,-,27
7835,Aritz Arambarri,Real Sociedad,-,-,-,-,-,-,-,24,-,-,24
8712,Miguel Rodriguez,Celta Vigo,-,-,-,-,9,1,-,-,11,1,22
1516,Geoffrey Kondogbia,Atletico Madrid,-,-,-,-,-,-,18,3,-,-,21
9114,Juan Brunet,Granada,-,-,-,-,-,-,-,21,-,-,21
8863,Marvin Park,Real Madrid,20,-,-,-,-,-,-,-,-,-,20
2252,Borja Mayoral,Real Madrid,-,16,3,-,-,-,-,-,-,-,19
2149,Francisco Portillo,Getafe,-,-,2,-,-,-,16,-,-,-,18
4799,Abdoulaye Diaby,Getafe,-,-,-,-,-,-,16,-,-,-,16
626,Eliaquim Mangala,Valencia,16,-,-,-,-,-,-,-,-,-,16
7286,Juan Miranda,Real Betis,-,-,-,-,-,15,-,-,-,-,15
8708,Unai Arietaleanizbeaskoa,Eibar,-,-,-,14,-,-,-,-,-,-,14
9113,Álvaro Bravo,Granada,-,-,-,-,-,-,-,13,-,-,13
8751,Sergi García,Alaves,1,-,-,12,-,-,-,-,-,-,13
2539,Jaume Costa,Villarreal,-,-,-,11,-,1,-,-,-,-,12
5129,Kenan Kodro,Athletic Club,-,-,12,-,-,-,-,-,-,-,12
9031,Jota,Real Valladolid,-,-,-,-,-,-,-,-,-,11,11
