id,name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,total
7338,Bryan Gil Salvatierra,Eibar,-,-,-,-,-,1,1,3,0,3,2,6,3,1,3,-,1,-,-,0,5,2,4,1,0,0,0,0,36
2284,Daniel Wass,Valencia,1,3,1,1,0,0,2,0,0,2,1,0,0,1,0,2,4,3,0,-,2,0,0,1,3,2,2,4,35
2478,Carlos Soler,Valencia,-,-,-,-,0,4,0,0,1,3,1,1,3,2,2,2,1,2,3,2,1,2,0,1,1,2,-,1,35
8935,Pedri,Barcelona,1,0,0,1,0,4,1,0,0,1,0,2,2,4,3,4,3,1,4,0,0,0,1,0,0,0,2,0,34
2401,Muniain,Athletic Club,2,0,1,1,2,1,2,1,0,0,2,1,0,1,1,0,2,2,4,3,-,4,2,0,-,0,0,1,33
2234,Mikel Oyarzabal,Real Sociedad,0,3,3,1,2,1,1,1,1,1,1,-,-,-,-,-,3,0,1,2,5,0,0,1,2,3,0,1,33
2120,Gerard Moreno,Villarreal,1,4,0,0,1,-,-,1,1,2,0,2,1,1,6,1,0,1,-,-,-,1,1,1,2,1,3,1,32
2269,Koke,Atletico Madrid,2,0,3,0,1,2,0,2,1,0,0,2,1,0,0,0,-,2,0,3,2,2,4,2,0,1,1,0,31
1732,Nolito,Celta Vigo,0,3,1,2,1,6,3,3,0,0,1,1,1,1,0,2,1,-,0,2,0,0,2,0,-,1,0,0,31
7385,Javi Galán,SD Huesca,0,0,3,0,2,0,1,0,4,0,0,0,3,0,0,3,1,0,0,0,3,3,0,3,1,2,0,2,31
2272,Yannick Carrasco,Atletico Madrid,1,4,0,0,3,-,-,1,1,-,0,1,4,4,3,0,0,1,-,-,1,0,-,-,2,1,2,1,30
4146,Fidel,Elche,1,2,1,1,0,2,0,-,0,3,3,1,3,1,1,2,-,-,-,-,-,-,0,3,2,1,1,2,30
2270,Antoine Griezmann,Barcelona,0,0,0,0,0,0,4,0,2,2,4,1,1,-,0,0,3,1,1,2,1,5,0,1,-,0,1,1,30
2122,Joan Jordán,Sevilla,2,3,2,0,-,0,1,3,2,1,0,0,1,1,0,1,0,1,0,0,4,2,2,0,1,2,-,1,30
2378,Daniel Parejo,Villarreal,1,2,1,0,0,0,-,-,0,1,2,2,3,1,2,0,3,3,0,0,0,0,2,0,1,2,1,3,30
7134,Marc Cucurella,Getafe,1,2,0,1,1,0,3,1,1,1,0,1,2,3,0,1,3,1,0,1,0,0,1,2,1,-,2,0,29
7781,Frenkie de Jong,Barcelona,2,1,0,0,2,1,0,0,1,0,5,2,3,2,0,0,1,2,1,0,0,0,0,3,2,1,0,0,29
2518,Marcos Llorente,Atletico Madrid,1,1,1,0,0,2,1,0,1,0,1,0,0,1,0,2,2,1,3,1,1,1,2,1,3,1,1,1,29
8107,Jorge De Frutos,Levante,0,0,0,2,0,0,1,2,0,0,2,0,1,1,2,1,1,2,4,-,1,1,2,0,0,0,4,2,29
5304,Mikel Merino,Real Sociedad,1,1,3,2,0,1,2,-,0,1,1,1,2,0,0,0,0,1,1,2,1,2,0,1,-,2,3,1,29
3226,Ousmane Dembélé,Barcelona,0,-,-,0,0,0,0,3,0,2,-,-,-,-,4,1,3,1,2,1,3,0,2,1,1,3,1,0,28
7430,Emerson,Real Betis,5,1,1,-,1,-,-,2,0,1,0,2,0,1,-,1,0,1,2,0,0,1,0,1,1,4,1,2,28
5091,Alex Berenguer,Athletic Club,-,-,-,0,1,1,5,2,1,1,2,1,1,1,0,0,0,1,0,0,1,1,2,0,0,1,1,5,28
2505,José Gayá,Valencia,0,1,2,3,0,1,0,0,1,0,-,-,-,0,1,0,3,1,1,1,2,2,0,2,0,5,-,2,28
2308,Denis Suárez,Celta Vigo,-,2,1,1,2,0,2,1,2,2,2,0,1,0,0,1,2,0,2,-,-,0,1,0,1,3,0,2,28
1129,Suso,Sevilla,1,0,3,0,0,-,-,-,-,0,1,1,1,1,0,1,1,1,4,2,3,1,0,1,2,0,1,2,27
2198,Moi Gómez,Villarreal,4,1,1,1,1,3,1,1,0,1,-,-,-,0,1,1,1,2,1,1,1,1,1,0,1,1,0,1,27
2186,Morales,Levante,1,2,0,0,0,0,0,2,2,0,0,0,0,0,2,2,2,2,1,0,3,0,0,1,0,3,1,2,26
2399,Iñaki Williams,Athletic Club,0,1,0,0,1,2,1,0,2,2,3,1,1,1,0,1,1,0,2,0,1,1,2,0,0,2,0,1,26
2110,Rubén Duarte,Alaves,1,1,3,0,1,-,1,1,0,0,0,1,0,0,2,1,-,1,4,3,1,1,0,-,0,1,2,1,26
2285,Fabián Orellana,Real Valladolid,2,1,0,2,2,-,0,2,1,0,2,-,1,1,0,0,-,1,2,1,0,0,0,4,0,1,1,1,25
1109,Lucas Ocampos,Sevilla,1,2,0,1,2,1,1,1,1,0,1,1,3,2,0,2,1,1,0,0,1,-,-,-,1,1,-,0,24
2095,Sergio Busquets,Barcelona,0,0,3,0,0,0,2,-,0,2,0,1,1,2,0,1,0,3,1,-,0,1,4,0,0,0,1,2,24
2275,Ángel Correa,Atletico Madrid,2,1,0,1,1,1,2,3,2,0,1,0,0,0,0,0,0,1,1,1,3,1,1,0,0,1,1,0,24
2424,Óliver Torres,Sevilla,1,0,0,-,4,0,1,0,2,1,2,1,-,0,0,-,0,0,3,0,3,1,0,0,1,0,4,0,24
2148,Joaquín,Real Betis,0,1,3,-,7,2,0,2,0,3,1,1,0,-,2,-,-,-,-,1,0,-,-,0,0,1,0,0,24
6118,Portu,Real Sociedad,2,1,2,0,0,0,2,2,0,1,0,1,0,2,2,0,0,2,1,2,1,-,0,1,0,0,1,0,23
7008,Vinícius Júnior,Real Madrid,1,-,0,1,0,1,3,1,0,1,3,0,4,-,0,1,0,-,0,0,1,1,1,0,0,1,2,1,23
4177,Álex Fernández,Cadiz,1,0,0,0,3,3,1,0,0,0,2,0,2,1,2,0,5,1,2,0,-,-,-,0,0,0,0,0,23
6427,Aitor Ruibal,Real Betis,0,-,-,0,-,0,-,-,0,0,-,1,2,1,2,2,3,2,1,-,-,0,1,2,1,2,2,-,22
2301,Manu Trigueros,Villarreal,-,0,0,0,0,1,0,0,0,1,0,0,0,1,4,0,1,4,1,1,0,2,-,0,1,2,3,0,22
2370,Karim Benzema,Real Madrid,1,1,1,1,0,1,2,1,-,-,0,1,1,3,1,1,1,1,0,0,0,0,0,-,-,1,2,2,22
2098,Luis Suárez,Atletico Madrid,1,0,0,0,1,-,2,-,-,2,0,2,0,0,3,0,1,1,0,1,0,1,4,0,1,1,0,0,21
4054,Pablo Hervías,Real Valladolid,0,2,0,2,1,-,-,2,1,0,2,0,2,2,1,0,0,1,1,1,2,1,-,-,-,-,-,-,21
866,Joselu,Alaves,0,1,1,-,0,2,0,0,2,2,2,0,1,0,1,2,0,1,0,0,1,1,1,1,0,0,1,1,21
8979,Sergiño Dest,Barcelona,-,-,1,2,1,0,-,0,0,1,1,1,1,5,0,2,0,1,-,-,-,0,4,0,0,0,0,1,21
2117,Marco Asensio,Real Madrid,-,-,0,3,1,0,0,0,0,0,0,0,0,0,3,0,1,1,0,1,2,4,0,0,1,2,-,1,20
7208,Samuel Chukwueze,Villarreal,2,3,0,0,0,2,1,2,-,1,0,0,0,0,0,0,1,0,-,-,-,-,-,0,4,1,2,1,20
617,David Silva,Real Sociedad,-,0,3,1,1,2,3,1,0,2,-,-,0,-,-,1,-,-,-,-,-,0,0,2,0,4,0,-,20
652,Kieran Trippier,Atletico Madrid,1,0,1,1,0,1,0,1,3,2,0,1,1,-,-,2,-,-,-,-,-,-,-,-,0,0,3,2,19
5074,Kike García,Eibar,0,0,1,0,0,1,1,0,0,0,-,2,0,1,0,0,2,1,1,0,3,1,1,0,1,1,2,0,19
3425,Thomas Lemar,Atletico Madrid,0,-,-,1,0,0,1,0,3,3,0,1,1,1,0,0,1,2,1,-,-,-,0,1,0,2,0,1,19
4070,Borja,SD Huesca,-,0,0,1,4,0,0,1,0,2,1,4,0,2,0,2,-,2,0,-,0,-,-,-,-,-,-,-,19
6921,Óscar Plano,Real Valladolid,0,2,0,2,0,2,2,0,0,2,1,1,2,0,0,1,0,0,1,0,0,0,-,0,0,0,3,0,19
6233,Ferland Mendy,Real Madrid,2,0,-,1,-,0,0,-,1,0,1,1,2,1,1,-,0,2,0,0,0,0,0,0,2,0,3,1,18
7892,João Félix,Atletico Madrid,3,2,0,1,1,1,4,0,0,1,0,1,-,0,1,0,0,2,0,-,-,0,0,0,1,0,0,-,18
8939,Marcos Acuña,Sevilla,1,-,0,1,2,2,0,1,-,-,1,0,3,2,0,1,1,0,0,0,-,-,-,-,1,2,0,0,18
2368,Montoro,Granada,1,1,-,-,1,0,0,-,4,-,-,-,-,-,-,-,1,2,0,2,2,2,0,-,-,1,0,1,18
2161,Nacho,Real Valladolid,3,1,2,-,1,0,0,-,1,2,1,0,1,-,1,-,0,0,3,0,2,-,-,0,0,-,-,-,18
7313,Lee Kang-In,Valencia,4,1,1,0,2,-,3,1,0,1,-,-,-,0,-,-,1,1,0,-,0,-,0,1,0,1,1,0,18
6325,Andoni Gorosabel,Real Sociedad,0,1,6,1,1,0,2,0,-,-,-,1,-,2,1,1,0,0,0,0,0,1,-,1,0,0,0,0,18
6954,Juan Camilo Hernández,Getafe,0,1,2,0,3,0,2,1,0,2,3,0,0,0,-,-,-,-,-,-,0,0,0,1,0,0,3,-,18
7870,Luis Rioja,Alaves,0,1,1,0,-,0,-,1,0,1,0,1,0,2,1,2,0,0,1,2,2,2,0,-,0,0,0,0,17
2578,Javi Ontiveros,SD Huesca,-,-,1,0,0,1,1,1,0,-,0,1,1,1,1,0,0,4,5,0,-,0,-,-,-,0,0,-,17
5136,Estupiñán,Villarreal,-,0,0,0,2,-,-,0,0,2,4,1,1,1,0,-,1,-,-,0,0,2,0,0,1,1,0,1,17
2248,Casemiro,Real Madrid,0,1,1,1,0,1,0,-,-,0,0,0,-,0,0,1,0,2,1,0,2,1,1,0,0,3,2,0,17
6953,Gonzalo Melero,Levante,1,0,1,1,1,0,3,1,1,1,0,2,1,2,0,1,0,0,0,1,0,-,-,-,-,-,-,-,17
2216,Jony,Osasuna,-,-,2,0,1,0,2,3,3,1,-,-,-,-,0,0,0,1,-,1,-,-,-,-,-,1,2,0,17
8725,Luis Milla,Granada,0,1,1,3,1,-,1,-,0,1,2,3,1,2,-,-,1,0,0,0,-,-,-,-,-,-,-,-,17
2229,Yuri,Athletic Club,-,1,2,0,-,0,1,3,1,0,0,2,0,1,3,0,0,0,-,0,0,0,2,-,-,1,-,0,17
2125,Ander Capa,Athletic Club,1,2,1,1,0,1,0,3,0,0,1,0,1,0,1,1,-,1,0,0,0,0,0,2,0,0,-,-,16
7514,Lucas Olaza,Celta Vigo,1,1,0,0,3,3,0,-,1,0,1,0,0,1,0,1,0,1,-,1,-,-,-,-,2,-,-,-,16
2094,Ivan Rakitic,Sevilla,1,0,0,1,4,1,0,1,0,0,0,4,3,0,0,0,0,0,0,0,-,0,0,1,0,0,0,0,16
5101,Carlos Clerc,Levante,1,0,-,1,0,0,2,2,0,0,3,0,0,0,1,0,0,2,0,2,0,0,1,0,0,0,1,0,16
8058,Thierry Correia,Valencia,-,1,-,1,0,0,0,1,-,-,0,0,0,-,-,-,1,1,2,2,0,2,0,1,0,1,1,2,16
689,Kenedy,Granada,0,0,0,1,0,0,-,0,-,-,1,-,0,0,3,1,0,1,0,2,1,0,2,1,1,0,2,0,16
1003,Pablo Maffeo,SD Huesca,0,0,-,-,-,1,0,0,-,-,0,1,0,0,-,-,-,-,0,0,2,2,2,1,1,2,1,2,15
1421,Cristian Tello,Real Betis,0,0,1,1,4,0,1,1,0,0,0,-,1,0,0,1,-,-,-,1,2,1,-,1,0,0,-,-,15
8015,Rodrygo,Real Madrid,1,-,-,1,-,1,1,2,-,0,1,0,1,1,3,-,-,-,-,-,-,-,-,-,1,0,2,-,15
2197,Pedro León,Eibar,1,0,1,1,-,-,0,-,1,1,-,-,0,0,0,-,-,1,0,0,0,-,-,3,2,4,-,0,15
6217,Enis Bardhi,Levante,2,1,0,1,0,0,4,2,-,-,-,-,-,-,-,-,-,-,0,1,0,1,1,1,-,0,0,1,15
5682,Gonçalo Guedes,Valencia,1,0,0,-,1,1,0,-,-,1,0,0,0,2,0,1,-,-,1,0,1,3,0,-,-,0,1,2,15
4226,Darwin Machís,Granada,1,3,0,0,1,0,0,0,1,1,2,2,1,-,-,-,0,0,1,0,0,0,0,1,-,-,-,1,15
8735,Salvi Sánchez,Cadiz,2,1,2,0,0,1,0,0,2,0,1,-,-,0,0,-,-,-,0,0,2,1,2,0,0,0,0,1,15
8727,Jon Morcillo,Athletic Club,2,0,1,1,1,0,3,0,1,0,0,-,-,1,0,0,-,0,-,-,1,1,-,0,1,0,1,1,15
6368,Mathías Olivera,Getafe,1,1,0,0,0,2,1,-,1,1,0,0,0,-,1,0,0,-,-,-,0,0,0,0,2,3,0,2,15
2281,Hugo Mallo,Celta Vigo,1,1,0,1,0,-,-,-,2,1,1,0,0,1,0,2,0,0,1,0,1,1,1,0,1,0,-,0,15
2400,Raúl García,Athletic Club,1,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,2,1,0,2,-,2,1,3,0,0,0,2,14
5093,Roberto Torres,Osasuna,0,0,1,-,-,0,0,0,2,0,0,1,0,1,1,1,0,0,2,2,1,0,0,2,0,0,-,0,14
6949,Jorge Miramón,Levante,3,0,0,0,1,0,0,-,-,-,0,0,1,-,0,1,0,1,1,4,0,0,1,-,0,-,1,0,14
4091,Unai López,Athletic Club,1,1,0,1,2,2,1,2,-,-,0,0,-,-,-,1,-,-,0,-,0,1,1,-,-,0,0,1,14
6241,Federico Valverde,Real Madrid,0,2,2,1,0,0,1,0,-,-,-,0,1,0,2,1,0,0,-,-,-,-,-,-,1,0,1,2,14
6227,Brais Méndez,Celta Vigo,1,2,0,-,-,-,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,-,0,0,3,1,14
2079,Rubén Rochina,Levante,-,-,-,-,0,2,1,0,0,3,1,-,0,1,-,0,-,0,0,0,2,2,0,1,0,0,1,-,14
4034,José Campaña,Levante,2,2,1,2,0,2,-,1,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14
3264,Mauro Arambarri,Getafe,1,0,1,0,0,0,1,1,0,0,1,0,0,1,-,1,1,0,0,0,-,0,0,1,2,1,0,2,14
2155,Jorge Molina,Granada,-,0,1,0,-,0,0,0,0,1,0,0,0,0,3,1,-,-,0,1,-,2,0,0,2,1,0,2,14
565,Nyom,Getafe,1,4,2,1,0,1,0,0,0,0,1,0,1,0,-,0,0,2,0,-,0,-,0,1,0,0,0,-,14
5128,Oier,Osasuna,1,0,0,2,0,0,0,1,0,0,0,1,0,1,1,-,0,1,1,1,3,0,0,0,0,0,-,-,13
8390,Rafa Soares,Eibar,0,2,-,-,1,-,-,0,-,-,-,-,-,-,-,0,0,0,-,2,-,0,3,0,2,-,2,1,13
452,Takashi Inui,Eibar,0,0,1,0,1,1,0,0,1,-,0,0,1,1,0,2,0,0,3,-,0,-,2,0,-,-,0,0,13
2320,Pedro Mosquera,SD Huesca,1,1,0,1,0,1,1,2,2,0,0,1,1,0,0,0,0,2,-,-,-,-,-,-,-,-,-,-,13
8131,Iñigo Pérez,Osasuna,0,1,0,1,1,1,0,0,2,1,1,0,-,1,-,1,2,-,0,1,0,0,0,0,-,-,-,-,13
5058,Carles Aleñá,Getafe,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,2,2,0,0,0,0,0,1,1,2,1,13
1715,Álvaro Negredo,Cadiz,0,0,1,0,-,2,0,2,1,-,-,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,13
2088,Edgar Méndez,Alaves,0,0,1,0,1,3,1,0,1,-,0,0,0,-,2,0,0,0,1,1,-,0,2,0,0,0,0,0,13
615,Fernando,Sevilla,-,1,0,1,-,0,2,1,2,0,0,0,0,0,-,1,0,0,0,2,1,0,1,1,-,0,-,-,13
2406,Mikel Rico,SD Huesca,1,-,-,0,0,-,-,-,0,0,1,1,0,0,0,0,0,0,2,0,2,0,1,2,0,1,0,2,13
2266,Saúl Ñíguez,Atletico Madrid,0,0,2,-,-,-,1,0,0,1,0,0,0,1,0,0,0,-,1,1,0,5,-,0,1,0,0,0,13
2521,Alfonso,Villarreal,2,1,-,-,-,1,1,1,0,1,0,-,1,-,1,0,1,0,0,1,1,0,0,0,1,0,0,0,13
5140,Kike Barja,Osasuna,0,0,-,1,2,0,1,-,0,0,0,0,0,0,0,0,-,1,1,1,1,2,1,0,0,1,0,1,13
3211,Martin Braithwaite,Barcelona,-,-,-,0,0,0,0,0,0,1,2,0,0,0,1,2,0,0,1,0,0,-,1,3,0,1,0,0,12
2566,Roger,Levante,-,1,0,0,0,0,2,-,0,0,1,1,2,1,0,0,0,0,0,1,1,-,0,-,1,0,1,0,12
2356,Roque Mesa,Real Valladolid,-,-,-,-,-,-,0,-,-,-,-,4,0,1,0,0,1,2,1,-,-,0,1,0,1,0,1,0,12
5169,Youssef En-Nesyri,Sevilla,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,2,0,12
8895,Tete Morente,Elche,0,0,0,1,0,-,0,0,1,0,0,2,0,0,0,-,-,0,2,-,0,1,1,2,0,1,0,1,12
8733,Alfonso Espino,Cadiz,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,2,-,-,-,0,0,0,1,1,1,0,12
6076,Nemanja Maksimovic,Getafe,0,1,1,0,0,1,0,1,-,-,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,12
323,Adnan Januzaj,Real Sociedad,0,0,0,0,-,0,-,-,2,3,0,-,-,0,-,-,-,-,0,0,0,1,0,0,-,6,0,0,12
7857,Jon Moncayola,Osasuna,1,0,0,0,0,-,0,0,1,0,1,0,0,0,0,0,1,1,2,0,0,0,1,0,0,1,2,1,12
2135,Sergi Enrich,Eibar,1,0,-,-,-,0,0,0,-,0,0,1,0,-,-,-,0,2,0,-,2,1,0,1,0,2,1,-,11
7863,Antonio Puertas,Granada,0,0,0,2,1,0,0,-,-,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0,2,11
2296,Mario,Villarreal,0,2,1,2,0,0,0,1,2,0,0,0,0,1,0,-,-,-,-,-,-,-,-,-,-,-,0,2,11
2380,Paco Alcácer,Villarreal,0,0,0,1,0,3,0,1,2,-,-,0,-,-,-,-,-,-,0,0,0,2,0,1,-,1,-,0,11
4175,Pere Milla,Elche,1,1,1,1,1,0,1,2,1,0,1,-,0,-,0,0,0,-,0,0,0,1,0,0,-,-,0,0,11
4120,Álex Moreno,Real Betis,0,0,0,1,2,1,2,1,2,0,0,0,1,-,-,-,-,-,0,-,0,1,-,-,-,-,0,0,11
6282,Emiliano Rigoni,Elche,-,-,-,0,0,0,0,-,-,-,0,1,2,1,0,2,1,0,1,0,2,0,1,0,-,-,-,-,11
8978,Luis Suárez,Granada,-,-,-,0,0,1,0,0,2,1,1,0,1,1,0,0,0,0,0,1,2,1,-,-,-,-,-,-,11
2494,Denis Cheryshev,Valencia,3,-,-,-,-,0,-,0,2,0,-,-,0,2,1,1,0,1,1,0,-,-,-,-,-,-,-,-,11
2106,Munir,Sevilla,1,1,1,0,1,0,-,0,2,0,-,-,0,0,1,0,0,-,0,1,0,2,1,0,0,-,0,-,11
1189,Lucas Boyé,Elche,0,0,0,-,-,0,0,1,0,-,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,2,0,10
8893,Josan,Elche,0,0,0,0,1,0,2,1,-,0,1,0,0,0,0,1,0,0,0,3,0,0,-,-,0,0,1,-,10
2104,Sergi Roberto,Barcelona,2,0,0,0,-,5,2,1,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,10
8849,Alberto Perea,Cadiz,-,-,-,-,1,-,0,-,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,0,10
5198,Martín Aguirregabiria,Alaves,0,-,-,-,-,-,1,0,0,-,-,0,0,-,0,-,0,0,2,3,0,2,0,1,0,1,0,-,10
8775,Son,Levante,-,-,0,-,0,-,0,2,0,0,-,1,0,0,2,1,0,0,0,-,0,1,0,0,3,0,0,0,10
2194,Damián Suárez,Getafe,0,0,0,0,0,1,2,-,0,1,-,-,1,0,-,1,1,0,0,0,0,1,0,-,2,0,0,-,10
5066,David Timor,Getafe,0,0,0,0,0,2,0,0,0,2,-,1,0,1,2,0,-,0,-,1,1,0,-,-,0,0,0,0,10
6124,Maxi Gómez,Valencia,1,0,0,0,1,0,-,1,0,-,0,0,1,0,1,-,0,0,0,0,1,1,0,0,0,3,-,0,10
47,Yoshinori Muto,Eibar,-,-,0,0,1,1,-,0,0,0,0,2,0,0,-,0,1,1,0,1,0,1,0,2,0,0,-,-,10
7354,Diego Lainez,Real Betis,0,-,-,-,-,1,-,0,-,0,0,-,-,-,1,0,2,1,2,2,-,-,-,-,0,-,-,1,10
5162,Nacho Vidal,Osasuna,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,-,0,-,1,0,0,0,1,1,0,2,10
8470,Kike Pérez,Real Valladolid,0,0,1,0,0,0,0,0,-,-,-,1,0,-,0,3,1,0,0,0,1,0,2,1,-,-,-,0,10
7009,Jaime Mata,Getafe,2,0,0,0,0,0,0,1,2,0,0,-,-,0,1,2,1,0,0,0,0,0,0,0,0,1,-,-,10
1290,Miralem Pjanic,Barcelona,0,-,0,-,-,2,1,1,-,1,-,0,1,1,1,0,-,0,-,1,0,0,0,0,-,-,-,-,9
2589,Rafa Mir,SD Huesca,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,9
2112,Papakouly Diop,Eibar,0,-,1,-,0,-,1,0,0,2,2,-,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,9
5153,Kévin Rodrigues,Eibar,-,0,0,2,1,1,0,1,0,-,-,-,1,1,0,-,-,1,-,-,-,-,-,-,1,0,0,0,9
2586,Anaitz Arbilla,Eibar,-,-,0,1,1,0,0,0,0,1,0,0,0,0,0,-,0,1,0,-,0,1,0,0,0,1,3,0,9
7308,Ander Barrenetxea,Real Sociedad,1,0,1,1,0,-,-,0,-,0,0,0,0,0,2,0,0,0,1,0,-,1,0,-,0,1,0,1,9
7887,Luuk de Jong,Sevilla,0,2,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,-,-,-,0,0,0,1,0,0,0,9
5138,Alejandro Pozo,Eibar,-,-,-,-,-,0,0,1,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,1,1,0,0,1,9
2257,Marcelo,Real Madrid,-,-,1,-,0,-,2,1,-,0,-,-,-,-,-,0,-,-,-,-,0,5,-,-,-,-,-,-,9
2509,Dimitri Foulquier,Granada,0,0,1,0,2,0,-,-,3,0,0,0,0,0,1,-,0,-,0,0,0,0,1,0,1,0,0,-,9
2255,Isco,Real Madrid,-,1,0,0,0,-,0,1,0,2,-,-,0,-,1,-,-,0,0,-,-,0,0,0,4,-,0,-,9
8761,Shon Weissman,Real Valladolid,0,1,-,0,0,0,0,1,-,-,-,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,2,0,9
7967,Anssumane Fati,Barcelona,2,0,1,0,2,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9
8907,Mickaël Malsa,Levante,-,0,0,1,0,0,2,1,0,0,1,1,1,0,1,0,0,0,0,0,-,0,0,0,1,0,0,0,9
6919,Toni Villa,Real Valladolid,-,-,1,0,0,1,0,1,-,0,-,0,-,0,3,0,0,1,0,1,1,0,-,-,-,-,-,-,9
6926,William Carvalho,Real Betis,0,3,0,0,0,0,2,0,0,0,1,1,0,1,-,-,-,-,-,0,1,-,0,0,-,0,0,0,9
7891,Renan Lodi,Atletico Madrid,0,0,0,-,1,-,-,-,0,-,1,0,0,-,0,-,-,0,1,1,-,-,4,-,-,0,1,-,9
6656,Sergio Gómez,SD Huesca,-,0,-,0,-,0,1,2,1,0,-,-,0,-,0,2,0,0,0,1,0,-,0,-,0,1,1,0,9
2384,Santi Mina,Celta Vigo,0,-,0,0,0,1,0,0,0,2,0,1,0,-,-,1,0,1,0,0,1,0,1,0,0,0,1,0,9
8001,Takefusa Kubo,Getafe,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,0,2,1,0,1,0,0,0,0,2,-,2,9
7350,Yangel Herrera,Granada,0,0,0,0,0,1,0,-,0,0,0,0,0,0,0,1,0,1,1,-,0,-,0,0,1,1,1,2,9
8001,Takefusa Kubo,Villarreal,0,1,1,0,0,1,0,0,1,0,0,4,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9
5212,Sergi Guardiola,Real Valladolid,1,0,0,0,2,0,0,-,0,2,1,-,-,0,0,2,0,1,-,-,0,-,0,0,0,0,0,0,9
2185,Deyverson,Alaves,0,0,1,1,0,-,1,0,0,-,0,-,1,-,2,0,0,0,0,1,0,0,0,1,0,-,-,-,8
8771,Yunus Musah,Valencia,1,0,0,0,-,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,-,0,-,0,0,8
1672,Jonathan Calleri,Osasuna,-,0,0,1,0,-,-,-,-,-,0,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,8
5232,Alexander Isak,Real Sociedad,0,0,0,0,0,1,0,-,-,0,-,0,0,0,1,0,1,-,1,1,0,1,0,1,0,0,0,1,8
